node_id,H_m,VEI,Wc,Wb,face_id,hwc,hwb
n00582,87.829644,0.9396905220843055,30.320439003156906,30.46388838198331,f22,2.8967141270894974,2.883073982503936
n00583,87.829644,0.8575655521756406,56.62628578091892,64.28910261074464,f22,1.5510401713402775,1.366166899727747
n00584,99.56444400000001,0.8588249174248576,,74.06157916161683,f22,,1.3443467601835892
n00585,74.168508,0.925620630347196,36.13853216660259,37.057253154959916,f22,2.052338696493678,2.001457250213726
n00586,74.168508,0.9176976247979399,34.223285563923184,40.636245545904416,f22,2.167194259051079,1.8251811161101517
n00587,49.997868000000004,0.9167170370088649,24.427548518152054,24.30193479135125,f22,2.046782056858743,2.057361622819991
n00588,49.997868000000004,0.9304291182155691,18.874864564142165,20.674365856090063,f22,2.6489126759078463,2.418350741591046
n00589,42.18432000000001,0.9362208948809774,18.91822016395447,19.003370535218792,f22,2.2298249853532854,2.2198335775130076
n00590,28.559760000000004,0.9282532958209619,19.039825677970278,19.126992708286178,f22,1.5000011283214958,1.4931652056116156
n00591,42.18432000000001,0.8862520188183487,19.160835696929475,18.862660594934283,f22,2.201590821362768,2.2363928878267014
n00592,65.80632,0.8084679624090285,81.06066318559925,105.31159426593106,f22,0.8118157120097527,0.6248725077110407
n00593,89.42832,0.8171847761123261,19.133797675306703,19.445456305320995,f22,4.673840578726958,4.598931421091368
n00594,114.66576,0.6821359849562877,19.450112772618176,19.726550223637197,f22,5.8953776433330605,5.8127629362483555
n00595,102.79684800000001,0.9003839698002551,40.46335007324693,25.858445394119553,f23,2.5404927623124807,3.975368450547957
n00596,102.79684800000001,0.9106808455552936,46.14061823599662,21.65563975332271,f23,2.2279035680497885,4.746885761443621
n00597,79.639668,0.9519616036195206,18.545374954998486,18.64698489241083,f23,4.294314253189846,4.270913955232124
n00598,63.41364000000001,0.9550188246155393,19.690244932829444,19.536596062226554,f23,3.220561258446855,3.245889908253181
n00599,63.41364000000001,0.9647500554270243,18.54534408147513,18.63471157221894,f23,3.419383308360595,3.402984787515495
n00600,134.366508,0.963459447718267,18.545366605286375,18.63159195591632,f23,7.245287238576276,7.21175669357298
n00601,123.559824,0.9625393781147024,18.545354892378732,18.631573450242165,f23,6.662575330428283,6.631743922754631
n00602,134.366508,0.9265830801495342,18.545339295909613,18.745132229021063,f23,7.245297907794876,7.168074695785547
n00603,109.441488,0.9469095892536378,,,f23,,
n00604,95.32315200000001,0.9015328614882585,66.30397052280443,46.508802197811114,f23,1.4376688341343717,2.049572285146623
n00605,87.133176,0.9587036065845671,26.056989438076375,28.101388253997293,f23,3.343946398990923,3.1006715829281393
n00606,95.32315200000001,0.9581100042980896,21.70999996117319,21.810952536374153,f23,4.390748602970003,4.370425906022649
n00607,97.785936,0.9581233380238091,21.52028322686016,21.62051329467671,f23,4.543896331157493,4.522831380884762
n00608,143.076168,0.9560830330773274,21.32940250209431,20.7561242404746,f23,6.707931363100842,6.893202523860422
n00609,143.076168,0.9582610649307002,18.83950866689961,18.91744048022822,f23,7.5944744913321465,7.563188484696844
n00610,143.076168,0.9490779630500095,18.64978044496595,18.61938202106542,f23,7.671734711419614,7.684259758896823
n00611,135.88746,0.8920287486669078,86.50002658380365,84.92142659563498,f23,1.5709528120011436,1.6001551722281677
n00612,155.7528,0.9568523195479995,18.864479158846777,19.20950505489722,f23,8.256406057569706,8.108111039555014
n00613,155.7528,0.9556603202077516,18.86454244008373,18.953757133344006,f23,8.256378361398978,8.217515867922309
n00614,155.7528,0.9531707618938876,27.24969602741951,26.64813599091827,f23,5.715762841657998,5.844791547636984
n00615,155.7528,0.9597037269560645,18.864609127695147,18.953378801661678,f23,8.25634917456833,8.217679899182137
n00616,155.7528,0.9593589919420179,31.45544591587445,49.62799148007427,f23,4.951536863173098,3.138406277484251
n00617,155.7528,0.9629641599499403,18.864655993090924,19.190055275110907,f23,8.25632866335032,8.116328888432545
n00618,130.65556800000002,0.9577325799446824,18.864649540576824,19.29563562861499,f23,6.925947270791704,6.7712497538169085
n00619,130.65556800000002,0.8987257356780256,,,f23,,
n00620,124.486416,0.9416973716965923,18.943097892190792,19.015279553274972,f23,6.571597565956674,6.546651899133395
n00621,124.486416,0.9565725714160626,18.887196979627735,19.444415701960637,f23,6.5910476887742835,6.402168000730805
n00622,117.651276,0.945124859816294,31.03489994194349,31.172589296168457,f23,3.790934600082115,3.7741900386331064
n00623,134.940078091872,0.9336854700247766,46.86228783430667,37.75914427881675,f23,2.8795025665197223,3.5737059371754545
n00624,124.486416,0.9541990094876633,18.95591657145556,18.552388972726263,f23,6.56715361300206,6.709993854861851
n00625,118.2624,0.9501079491071232,26.858188826708574,26.743921299385754,f23,4.403215747831678,4.422029166033936
n00626,109.709712,0.9445324543658183,23.443495608535947,24.236564103443094,f23,4.679750572694197,4.5266198431325675
n00627,108.603288,0.9295193138702693,29.985189921660158,29.886686231532593,f23,3.6218976195828305,3.633835051455647
n00628,108.603288,0.9458098663186074,18.718840752324454,18.795665600372022,f23,5.80181697344233,5.778102798224418
n00629,68.202048,0.8797238734966938,35.270300007773294,18.701220023526496,f23,1.933696282281943,3.6469304095775845
n00630,65.902332,0.8738359479468396,,32.36521561703668,f23,,2.0362086500455683
n00631,60.707015999999996,0.9407573041361088,18.491205164340194,18.569832506360292,f23,3.283021061118931,3.2691202776981125
n00632,50.659284,0.9399143087520485,18.523771610358892,18.601750386577187,f23,2.734825556349995,2.723361132539181
n00633,42.845736,0.9373423554282768,21.638393386036313,20.97665354208622,f23,1.9800793541192023,2.0425439126425506
n00634,33.351216,0.9267469407693322,21.573221809992496,21.648497188287,f23,1.5459543453334381,1.5405788083084493
n00635,32.8803,0.9353222221081946,23.08678499309935,23.663887059399883,f23,1.4242043666897723,1.3894716416396657
n00636,32.9184,0.9292662984337013,19.076228056143904,21.464716552215236,f23,1.7256241591952415,1.533605157092219
n00637,21.110448,0.8283909891713649,,31.567683141020204,f23,,0.6687360585094163
n00638,60.216288000000006,0.7881987718059493,,,f23,,
n00641,150.61996800000003,0.8819171078303226,63.00919176186858,30.943967764442768,f24,2.390444374675364,4.867506621858464
n00642,150.61996800000003,0.8925224361576712,,,f24,,
n00643,150.170388,0.9317440206013374,,,f24,,
n00644,150.170388,0.9068855722211548,,,f24,,
n00645,150.170388,0.9037167001225817,,,f24,,
n00646,163.75684800000002,0.917339901475337,,,f24,,
n00647,123.559824,0.9280481337157487,51.072838120876966,46.78744653512206,f24,2.4192864259386564,2.640875558516471
n00648,84.700872,0.9439271289513315,47.39202764760254,47.26167531349387,f24,1.7872388290667458,1.7921682089804531
n00649,70.582536,0.9296978893465319,49.68019879631519,50.57355931691323,f24,1.420737793127252,1.3956410613242165
n00650,45.84192,0.9334344578663404,60.92309467457454,58.251030465800724,f24,0.7524555383285795,0.7869718292265039
n00651,78.9432,0.9451611922364647,47.30212183905514,47.55557657824887,f24,1.6689145630422928,1.6600198269093707
n00652,95.32315200000001,0.928763448115986,56.10026541736384,60.8514849047296,f24,1.6991568808245978,1.5664885113196496
n00653,87.133176,0.9125062484998794,30.945547871010973,31.094538795148082,f24,2.8156934355531065,2.8022019099249693
n00654,88.81872000000001,0.9413726846232046,31.006532961915767,31.154051614084,f24,2.8645163298035587,2.850952457170842
n00655,88.81872000000001,0.9414858215065467,31.067505518468693,31.209872866725323,f24,2.858894478901757,2.8458533099215173
n00656,98.69424000000001,0.9412121230136479,31.128360953423822,31.145492827853268,f24,3.1705569126390056,3.1688129176667967
n00657,180.760116,0.8915137142059036,88.3990942405685,90.20174839041452,f24,2.044818643820954,2.0039535732459135
n00658,180.760116,0.9408532422195752,30.93864611030221,30.95910593807476,f24,5.842534781759858,5.838673647797235
n00659,173.15383200000002,0.9436426485744275,30.938641540675974,31.08022016541171,f24,5.5966850313175325,5.571190650467077
n00660,97.252536,0.9305756450924086,30.93857252851365,31.081373141049845,f24,3.1434073407999024,3.128965234536452
n00661,97.252536,0.9293001990792286,30.93854322299201,31.81065994691202,f24,3.14341031828954,3.057231008797121
n00662,75.413616,0.9355877795423384,30.938530222706184,31.0816477595774,f24,2.4375306602203417,2.4263068864089514
n00663,129.47599200000002,0.9415575826253912,30.938573034349048,31.0864449514359,f24,4.184937419584653,4.1650305206102205
n00664,129.47599200000002,0.8979945833554074,30.93858522658128,31.216318113941302,f24,4.18493577039066,4.147702221876566
n00665,121.717308,0.8830953691589569,112.99363217368622,,f24,1.0772050217210853,
n00666,104.339136,0.934094851010616,36.43073989190219,36.502270300394194,f24,2.8640410902879427,2.858428671459189
n00667,104.339136,0.9415786178584483,31.37429700222001,31.556743502557236,f24,3.325624666350837,3.306397442167781
n00668,90.188796,0.9379232255049039,31.374250868590398,31.556679751933842,f24,2.874611935046724,2.8579938291661717
n00669,100.26243600000001,0.9295127854924674,31.374218520257017,31.15082556934046,f24,3.1956950875211363,3.2186124819331012
n00670,123.172728,0.9354760428844795,32.23490416352045,33.04050637155329,f24,3.8210980052917902,3.72793100126478
n00671,99.605592,0.9295575599119971,32.23090730727451,32.141250809228275,f24,3.090375056786535,3.098995511755305
n00672,123.172728,0.9027562766609429,31.105501017672356,31.26807873439397,f24,3.959837455439806,3.9392483640036895
n00673,123.172728,0.9286923030127101,31.101430150598574,31.268498013473376,f24,3.960355758676565,3.9391955426488905
n00674,134.283234091872,0.9100503576869678,31.097427806332483,31.252611005590985,f24,4.318146019283544,4.296704491917465
n00675,95.687388,0.8681975296282565,61.23884635895028,52.17425356561374,f24,1.56252760607426,1.833996300103549
n00676,69.886068,0.8588899138839496,,43.07195352593823,f24,,1.6225423339090976
n00677,65.8368,0.9269867142796353,31.13279934599985,31.249235993983277,f24,2.1147086475684733,2.1068291081636747
n00678,67.019424,0.9079907425395833,34.32008506749925,39.17278756070111,f24,1.952775579320072,1.710866858687258
n00679,67.019424,0.9015971508744691,33.85310398786265,34.634327605679445,f24,1.9797128211353519,1.9350577485734108
n00680,47.350680000000004,0.8571313635243795,33.798468401404804,33.94414759496462,f24,1.4009711753101781,1.3949585821098702
n00681,79.223616,0.7842168835102326,57.28036360440881,99.98938091686193,f24,1.3830850751426138,0.7923202971510743
n00682,79.223616,0.76448442147968,100.5523711659676,105.38408274288092,f24,0.787884115325702,0.7517607397437053
n00683,,0.6967933215312607,,,f24,,
n00684,77.27016390691202,0.8194145379150495,,,f24,,
n00685,77.27016390691202,0.7005747929404401,30.768530992858153,30.658833765905847,f24,2.5113374416493137,2.520323000441077
n00686,77.27016390691202,0.5945576425966159,108.05024010477122,41.802631158081,f24,0.7151318112017778,1.8484521611739426
n00687,76.29207181382401,0.6739663327223736,,,f24,,
n00689,50.46878400000001,0.8393304484875017,113.67382657376044,,f25,0.4439789309569158,
n00690,48.41595600000001,0.8317557744704186,66.97102993800672,35.970979578281366,f25,0.7229387997290374,1.3459726859713517
n00691,37.069776000000005,0.8736926270172617,26.613323190809595,26.829260163800583,f25,1.392902935654475,1.381692069541912
n00692,37.069776000000005,0.8546362732256569,25.810873941420397,26.337465164147442,f25,1.4362077039364294,1.40749217014484
n00693,17.776338956268,0.7860474885897138,53.98171128785989,49.36870862287077,f25,0.3293029904419828,0.36007299870981135
n00694,18.025872,0.8524741435540955,22.70816557968474,23.6644783234573,f25,0.7938057319841973,0.7617269966239628
n00695,17.345076834288,0.8496389371242496,22.77606569791724,24.432924989217863,f25,0.7615484194829191,0.7099058684927123
n00696,17.21999503416,0.8553157547531617,22.95697799534019,23.190043006169624,f25,0.7500985119929686,0.7425598576759295
n00697,18.1356,0.8203866749970958,70.86676660877677,23.883451677903448,f25,0.25591121011797263,0.7593374795477632
n00698,18.1356,0.7771688066387687,52.81759390798084,41.3159776961689,f25,0.3433628580581683,0.43894882830478577
n00699,19.40814,0.8388037126962842,31.52098957524533,32.131307881946434,f25,0.6157211515732988,0.6040258327269903
n00700,19.40814,0.8917939966825986,22.48985058064276,23.895122688715055,f25,0.8629732745625611,0.8122218183531603
n00701,19.650456,0.8460956150886525,66.00056746426421,52.83012917583889,f25,0.29773162193854885,0.3719554789388411
n00702,41.158668000000006,0.8265057504461943,23.18683791929914,23.66139003426474,f25,1.7750875795678176,1.7394864773539065
n00703,43.25112000000001,0.9160349840765315,23.195410207957433,23.450740268287294,f25,1.8646413067168888,1.8443392193673729
n00704,39.066216,0.9193610970902657,24.373468994423284,24.196167692669185,f25,1.6028172275739023,1.61456212802807
n00705,17.474184,0.8464369876671026,64.71820922490663,57.4089253330384,f25,0.270004133446806,0.3043809633890454
n00706,20.805648,0.918077292254057,23.756635511155068,23.81850874034526,f25,0.8757825993596857,0.8735075829813859
n00707,20.898612,0.9292476014523813,22.85908158088757,23.384421327077188,f25,0.9142367302050003,0.8936980611019513
n00708,18.288,0.921177312627784,23.14743278293222,23.35029091407659,f25,0.7900660160242337,0.7832022336379194
n00709,16.422624000000003,0.8663504585521827,60.98276569825482,64.43750123455999,f25,0.2692994293053189,0.25486127930721186
n00710,16.419576,0.9503287220452654,23.538922646584126,24.03831117217123,f25,0.6975500215759766,0.6830586342941046
n00711,16.416528,0.8733220266081074,23.533116587901908,23.741820921039793,f25,0.6975926005669618,0.6914603582681317
n00713,27.26436,0.8790244189795465,60.689686018397865,48.01854430377506,f25,0.4492420671238092,0.5677881409215599
n00714,87.42730800000001,0.9371472745350021,22.840760107337708,22.897051273660196,f25,3.827688202544256,3.8182780374245264
n00715,92.94571200000001,0.9446110506364174,23.030549648678274,24.37339628324207,f25,4.035757436007793,3.813408312895025
n00716,98.203512,0.9175967102119217,23.220675867674373,23.27076479408244,f25,4.2291409845098284,4.220038012028394
n00717,135.88746,0.8920287486669078,60.21071136954765,87.80650004882483,f25,2.2568652139979006,1.547578595257068
n00718,135.88746,0.9402777577082839,23.483182704872874,23.537559100838784,f25,5.786586158604587,5.773218005224574
n00719,180.760116,0.9506671787113617,23.48323403944407,23.722195850082187,f25,7.697411510543342,7.619872845766668
n00720,180.760116,0.9450595929322788,23.48325711024298,23.362336893227756,f25,7.697403948328601,7.737244644066345
n00721,180.760116,0.8915137142059036,99.56525701783747,,f25,1.815493892288313,
n00722,180.760116,0.9026951690320921,23.364718518809333,24.167765376799064,f25,7.736455966909356,7.479388895984932
n00723,64.40881200000001,0.8711278270084829,,26.509384678530807,f26,,2.429660770367215
n00724,64.61760000000001,0.9023256675846201,99.52261693646349,24.211574112241713,f26,0.6492755314226987,2.6688723211651255
n00725,64.40881200000001,0.9273611295542474,23.757262169724548,23.999003845733778,f26,2.711120984390214,2.683811895444558
n00726,64.40881200000001,0.9337805173962462,23.695195456217487,23.917363810531754,f26,2.7182224396085113,2.6929728756995486
n00727,64.61760000000001,0.854366240154776,23.632823750357684,24.025207821399178,f26,2.7342310289527725,2.6895750696668403
n00728,56.388000000000005,0.9036496068493248,67.8512496064078,34.02446283896289,f26,0.8310532278638355,1.6572781844311046
n00729,33.159192000000004,0.9292444598176673,24.90996348031512,25.125828611713423,f26,1.331161807049768,1.3197253118466907
n00730,33.159192000000004,0.7967849292734532,25.34689019151177,25.57304188529172,f26,1.3082153964238359,1.2966463727207769
n00731,33.159192000000004,0.7679817826173195,24.631251429587557,25.0281576608342,f26,1.346224413111569,1.324875464241214
n00732,33.159192000000004,0.7923310512500016,101.51435263164026,79.32436856916249,f26,0.326645357433574,0.41802024520483494
n00733,23.649432,0.8167196618683507,25.53074287348938,27.240961804460788,f26,0.9263119415360649,0.868157011847039
n00734,23.649432,0.8568303241584079,31.84894451502854,32.565269628456626,f26,0.742549945064602,0.726216373142949
n00735,30.897576000000004,0.8841371702382335,27.092498373251534,28.326570102013388,f26,1.1404476462202258,1.090763049981963
n00736,54.150768,0.8846959707122175,22.876009743859555,24.843005304339243,f26,2.3671421985879904,2.179718892164052
n00737,56.491632,0.9198397480499002,23.27861547944392,23.800548487688992,f26,2.426760820457071,2.373543283223944
n00738,56.491632,0.906180535261854,23.23342838645992,23.4318064560045,f26,2.431480669160409,2.410895297640348
n00739,66.81216,0.8578103058378477,23.188174697350703,24.043774834609216,f26,2.881303115576123,2.7787716554319455
n00740,79.676244,0.9319971990236855,23.485546108172368,24.33861713038771,f26,3.392565096549946,3.273655342583992
n00741,99.79914000000001,0.9317367162337937,23.542253335360297,23.729832737544932,f26,4.239149862944615,4.205640263199139
n00742,99.79914000000001,0.9371055486720193,23.598976433258606,23.797350214980522,f26,4.228960534887889,4.193708085078147
n00743,68.6562,0.9438175691711219,35.224902656337804,24.50863716086464,f26,1.9490813266348972,2.8013063129283307
n00744,78.39456,0.888949909493092,23.184645166520184,23.72382471337906,f26,3.3813137719789546,3.304465487632328
n00745,68.6562,0.9253867358783705,23.16140070138332,23.36711406314766,f26,2.9642507758997274,2.9381548707496523
n00746,68.6562,0.9260509128814983,23.161417823240605,23.372486634686116,f26,2.9642485846056053,2.9374794848790393
n00747,78.55153200000001,0.8972720948997837,63.133450078749895,42.62552188808066,f26,1.2442141511673808,1.8428286275590517
n00748,96.11106000000001,0.9227399168045426,22.824457524617742,23.10665524598218,f26,4.210880363589699,4.159453584988764
n00749,102.607872,0.9391879946672627,23.02366041903212,23.259474355830214,f26,4.456627231835862,4.41144414659914
n00750,102.607872,0.9400375845446465,23.226395779143715,23.45645035996787,f26,4.417726838708973,4.374398957444836
n00751,102.79684800000001,0.9055962602533878,64.81526383129706,65.21234022121179,f26,1.585997524712118,1.576340423473455
n00752,102.98582400000001,0.9402341951987259,27.429794118828852,27.85577583045869,f26,3.7545241336429362,3.6971084426731684
n00753,96.38690400000002,0.9473275821993077,27.41981844959738,27.673667733869777,f26,3.5152276510209832,3.482982629079996
n00754,129.636012,0.9436527347405006,27.409948094317613,27.67070614778399,f26,4.729524169616176,4.684954959502611
n00755,150.61996800000003,0.8714831635601491,99.43059419932226,34.1195043205559,f26,1.5148251824590493,4.414482888875275
n00756,150.61996800000003,0.8874465248110079,98.0719959545938,,f26,1.535810162054164,
n00760,78.24825600000001,0.7881987718059493,60.05506658095537,55.335701600455344,f27,1.30294179083991,1.4140645864577983
n00761,77.27016390691202,0.6869356278563691,112.65510413526258,,f27,0.6859002483734371,
n00762,78.24825600000001,0.7824878633191718,76.54563535613305,76.73279095695266,f27,1.022243210026874,1.0197499012371065
n00763,78.24825600000001,0.7872409949496674,77.16225185185543,78.00476476302563,f27,1.0140742930912594,1.0031214918436597
n00764,77.27016390691202,0.7412242740277392,,79.82553772420174,f27,,0.9679880162396328
n00765,60.216288000000006,0.8201947009677043,43.49441993659008,44.0691282487889,f27,1.3844600775867,1.366405245414739
