their_id,our_id,gap_m,status,their_pano,their_date,our_pano,our_date,same
east_36th_street_052,n00732,7.450455663825948,OK,TVob8NQSb2LNtZMF_IizNw,2026-04,B8_YjTLlNoNFCo8Ilvez-Q,2026-04,False
east_36th_street_053,n00361,7.88513263575253,OK,qGc3fk01i0WqTFL2HY6gXA,2026-04,rLNYC6hde-pr_DDNxJr9VQ,2026-04,False
east_37th_street_006,n00454,2.915248217954886,OK,v8EDKJBfKy5hXmUhE67enA,2024-09,v8EDKJBfKy5hXmUhE67enA,2024-09,True
east_37th_street_007,n00453,2.861913215472425,OK,Y_8WKrdM66DDQthvpYtpbg,2026-04,hprRNLeIOZoehQnj0NRJJw,2026-04,False
east_37th_street_008,n00452,2.787460603047244,OK,9tTVIZgSddfGIJeYWE_3EQ,2024-09,9tTVIZgSddfGIJeYWE_3EQ,2024-09,True
east_37th_street_009,n00451,2.7135927475883004,OK,Wc3Za0uN6mxNmfmuXHkfeQ,2024-09,Wc3Za0uN6mxNmfmuXHkfeQ,2024-09,True
east_37th_street_010,n00450,2.71358997253661,OK,pbaapGBx1ACVu1VJBN1pJw,2026-04,pbaapGBx1ACVu1VJBN1pJw,2026-04,True
east_37th_street_011,n00449,2.713587194180882,OK,EiFHAodaPkog00UcbIqGTA,2024-09,CYMkeBh1FoXvJU5YUUGOBw,2024-09,False
east_37th_street_012,n00448,2.640353426888446,OK,4pNgL7y58eOF1LEMhdLY5w,2024-09,4pNgL7y58eOF1LEMhdLY5w,2024-09,True
east_37th_street_013,n00447,2.5861155109061,OK,Ea-T3kPlw5iwMHDrHOJFjw,2024-09,Ea-T3kPlw5iwMHDrHOJFjw,2024-09,True
east_37th_street_014,n00446,2.5861128020866455,OK,25YdfkuLrcKfLecFzHSKhg,2021-05,25YdfkuLrcKfLecFzHSKhg,2021-05,True
east_37th_street_015,n00445,2.512001465132893,OK,yG4FpFHUOJAfKk66xIgITg,2026-04,yG4FpFHUOJAfKk66xIgITg,2026-04,True
east_37th_street_016,n00444,2.51199885002526,OK,sUqftFJ0UGLEbynhRfJ3TQ,2026-04,sUqftFJ0UGLEbynhRfJ3TQ,2026-04,True
east_37th_street_017,n00443,2.4599420644264964,OK,iIOztCL2TLI3fy1iTxKsFg,2026-04,iIOztCL2TLI3fy1iTxKsFg,2026-04,True
east_37th_street_018,n00442,2.4385565374578917,OK,rsVMKdjYxX-72xbIejLvyQ,2026-04,rsVMKdjYxX-72xbIejLvyQ,2026-04,True
east_37th_street_019,n00441,2.365850712203225,OK,WDFIzAGPBzCbwkLrbnKy9g,2026-04,WDFIzAGPBzCbwkLrbnKy9g,2026-04,True
east_37th_street_020,n00440,2.3105038759605123,OK,VwCEt3ySzeNaQr0_A7GzwA,2026-04,VwCEt3ySzeNaQr0_A7GzwA,2026-04,True
east_37th_street_021,n00439,2.31050145780144,OK,3XV-0O9Y5vZdwYpU1yClqw,2026-04,3XV-0O9Y5vZdwYpU1yClqw,2026-04,True
east_37th_street_022,n00438,2.310499007787652,OK,d3TOtyBJVfYBInngXUgQgg,2026-04,d3TOtyBJVfYBInngXUgQgg,2026-04,True
east_37th_street_023,n00437,2.217730143473628,OK,QpAC2Gn3MrOdd5Y_COAHRQ,2026-04,QpAC2Gn3MrOdd5Y_COAHRQ,2026-04,True
east_37th_street_024,n00436,2.236815931364225,OK,NzeZy6EPoYehbzyxVEHQzA,2026-04,NzeZy6EPoYehbzyxVEHQzA,2026-04,True
east_37th_street_025,n00435,2.109122362396825,OK,OA_b1wdPARfVAfChpaD-jA,2026-04,sObSP4xKHieiJ-o8WYvDfQ,2026-04,False
east_37th_street_026,n00434,2.1329802832549905,OK,P8L-9dwWl-jh31TPNMqBjQ,2026-04,P8L-9dwWl-jh31TPNMqBjQ,2026-04,True
east_37th_street_027,n00433,2.109118850876722,OK,UB_D8QS-GzB7kc01SWa2JA,2021-09,UB_D8QS-GzB7kc01SWa2JA,2021-09,True
east_37th_street_028,n00432,2.1091166461502744,OK,FNEHDjGly6ZPD5uojki8qw,2024-09,qDTG2FSbt9nSd4xDXWsJ7Q,2026-04,False
east_37th_street_029,n00431,2.035152819843786,OK,3dpr9Xaw3kYy7tr8z0PkcA,2026-04,3dpr9Xaw3kYy7tr8z0PkcA,2026-04,True
east_37th_street_030,n00430,1.9620344014936744,OK,L5f9K-WS-m73QMW6cd8sxg,2026-04,L5f9K-WS-m73QMW6cd8sxg,2026-04,True
east_37th_street_031,n00429,1.9078936755260076,OK,nsYw3kj9an7Zi-oobGJdrg,2026-04,nsYw3kj9an7Zi-oobGJdrg,2026-04,True
east_37th_street_032,n00428,1.962030417688815,OK,9f-s2r5AUlqDpsc5xCdofA,2026-04,9f-s2r5AUlqDpsc5xCdofA,2026-04,True
east_37th_street_033,n00427,1.9078895849827464,OK,tTfVbqRXDxh8u9JqxMrZdw,2026-04,tTfVbqRXDxh8u9JqxMrZdw,2026-04,True
east_37th_street_034,n00426,1.8335852970568731,OK,FEDCn_XJlnZWCd08ZZOM-g,2026-04,FEDCn_XJlnZWCd08ZZOM-g,2026-04,True
east_37th_street_035,n00425,1.8335834070054262,OK,9bE9azcD-Of9YcmMrElp_A,2026-04,9bE9azcD-Of9YcmMrElp_A,2026-04,True
east_37th_street_036,n00424,1.7601929249670976,OK,bk2ROnoF8P4rfxrQyWpbbw,2026-04,bk2ROnoF8P4rfxrQyWpbbw,2026-04,True
east_37th_street_037,n00423,1.7068709976988508,OK,_AbT4cIBEcSUi9uneGd0oA,2026-04,_AbT4cIBEcSUi9uneGd0oA,2026-04,True
east_37th_street_038,n00422,1.7068691763982735,OK,oNguQykrpSpFe9NkmeTu2Q,2026-04,EENCJZGU_xY4_CdtqL7DCw,2026-04,False
east_37th_street_039,n00421,1.6321496456215097,OK,yd8ECTM0DCFIPgPps82EJw,2026-04,yd8ECTM0DCFIPgPps82EJw,2026-04,True
east_37th_street_040,n00420,1.632147923935901,OK,5bitZcu6T_TaWTBNinO94A,2026-04,5bitZcu6T_TaWTBNinO94A,2026-04,True
east_37th_street_041,n00419,1.6321462244366807,OK,5xphdpuWsZlj7odnLn0xxg,2026-04,5xphdpuWsZlj7odnLn0xxg,2026-04,True
east_37th_street_042,n00418,1.5584191211916218,OK,VtbnMNKJ_CGXfFtFxNTLcg,2026-04,VtbnMNKJ_CGXfFtFxNTLcg,2026-04,True
east_37th_street_043,n00417,1.4309020421221033,OK,6YdxuBl0VTJBg2F1fCCyNQ,2026-04,6YdxuBl0VTJBg2F1fCCyNQ,2026-04,True
east_37th_street_044,n00416,1.4309005168901114,OK,BlyC9bZWbJJSM1eXcNAjlw,2026-04,BlyC9bZWbJJSM1eXcNAjlw,2026-04,True
east_37th_street_045,n00415,1.4858289057600813,OK,f96jbOv3WAFQTDGsBI6FWA,2026-04,f96jbOv3WAFQTDGsBI6FWA,2026-04,True
east_37th_street_046,n00414,1.4308974634187044,OK,hQlfTPWKp4laxRJtl5MLtg,2026-04,hQlfTPWKp4laxRJtl5MLtg,2026-04,True
east_37th_street_047,n00413,1.356743404157518,OK,SQc65BP5vLZrzKgMXdOkyg,2026-04,SQc65BP5vLZrzKgMXdOkyg,2026-04,True
east_37th_street_048,n00412,1.3567420334605564,OK,f68xvJTG804PGKiqgTFZcg,2026-04,f68xvJTG804PGKiqgTFZcg,2026-04,True
east_37th_street_049,n00411,1.305824696997361,OK,zuWcYnLRGnsDw2Dz9IHL1A,2026-04,zuWcYnLRGnsDw2Dz9IHL1A,2026-04,True
east_37th_street_050,n00410,1.2299273338782575,OK,SXs1NfDz070TwYV2JTfDWg,2026-04,SXs1NfDz070TwYV2JTfDWg,2026-04,True
east_37th_street_051,n00409,1.2838555475035145,OK,QCaHbTPSvujLOHo4xgD4-w,2026-04,QCaHbTPSvujLOHo4xgD4-w,2026-04,True
east_37th_street_052,n00408,1.1552135578389888,OK,XOOhsEAV_Hq3lMzHXIfc_w,2026-04,XOOhsEAV_Hq3lMzHXIfc_w,2026-04,True
east_38th_street_007,n00501,1.1552598534058374,OK,LeMyijIQx_rKZZLO8HRNBw,2026-04,LeMyijIQx_rKZZLO8HRNBw,2026-04,True
east_38th_street_008,n00500,1.0294399364670843,OK,4gZeGl6UZ9LrL7m5EaTNeg,2026-04,4gZeGl6UZ9LrL7m5EaTNeg,2026-04,True
east_38th_street_009,n00499,1.0819718177205562,OK,fViLd2M8Sj5nThdRQciJaw,2026-04,fViLd2M8Sj5nThdRQciJaw,2026-04,True
east_38th_street_010,n00498,1.0819707427168295,OK,INiF0BbQsc9h2pN-s4r2EA,2026-04,INiF0BbQsc9h2pN-s4r2EA,2026-04,True
east_38th_street_011,n00497,1.0104253877388785,OK,b6nyzMJrmAOaullMhmoEJg,2026-04,b6nyzMJrmAOaullMhmoEJg,2026-04,True
east_38th_street_012,n00496,1.0104244339601098,OK,NJEDwyTyORq03oa9CMNfqg,2026-04,NJEDwyTyORq03oa9CMNfqg,2026-04,True
east_38th_street_013,n00495,0.9539585435434578,OK,zaFkwh_rpOSFwBUpNk5Tyg,2026-04,zaFkwh_rpOSFwBUpNk5Tyg,2026-04,True
east_38th_street_014,n00494,0.9539575380064156,OK,zGpITbm_5nOQqrx7AtFYKw,2026-04,zGpITbm_5nOQqrx7AtFYKw,2026-04,True
east_38th_street_015,n00493,0.880109457151406,OK,q6oDxteu3DZ4MVzAgXd8dQ,2026-04,q6oDxteu3DZ4MVzAgXd8dQ,2026-04,True
east_38th_street_016,n00492,0.8083365039939983,OK,bH_wC2dWFy4e3gS6e925dA,2026-04,bH_wC2dWFy4e3gS6e925dA,2026-04,True
east_38th_street_017,n00491,0.7530847083146021,OK,JXvG18OEU-JSD6NkbYmxlQ,2026-04,JXvG18OEU-JSD6NkbYmxlQ,2026-04,True
east_38th_street_018,n00490,0.7530838933133873,OK,gOEyve0f7vRYMQ2GE45QtA,2026-04,gOEyve0f7vRYMQ2GE45QtA,2026-04,True
east_38th_street_019,n00489,0.8083342195422617,OK,WwAaEG6hl_C-qZOJgsMcaw,2026-04,WwAaEG6hl_C-qZOJgsMcaw,2026-04,True
east_38th_street_020,n00488,0.6783860894684329,OK,OqX9-sk0fT1vVU--pV_uuA,2026-04,OqX9-sk0fT1vVU--pV_uuA,2026-04,True
east_38th_street_021,n00487,0.6062495168026673,OK,O5fC9_fm76rudoQ91lqn2g,2026-04,O5fC9_fm76rudoQ91lqn2g,2026-04,True
east_38th_street_022,n00486,0.6783846938102563,OK,8Ho9aYbphKO07YXCR0iK1Q,2026-04,8Ho9aYbphKO07YXCR0iK1Q,2026-04,True
east_38th_street_023,n00485,0.6062483738947152,OK,Zi4OmnGhzOKPDEqGvzR8uA,2026-04,Zi4OmnGhzOKPDEqGvzR8uA,2026-04,True
east_38th_street_024,n00484,0.4769737301317166,OK,dsk-Od2qRSPL4tjo7rB3kA,2026-04,dsk-Od2qRSPL4tjo7rB3kA,2026-04,True
east_38th_street_025,n00483,0.5530951284857067,OK,MVZuKvCsK0PthwIwHh-sjA,2026-04,MVZuKvCsK0PthwIwHh-sjA,2026-04,True
east_38th_street_026,n00482,0.476972717466816,OK,aEZC-gv2VxNTFg9N2mJUEw,2026-04,aEZC-gv2VxNTFg9N2mJUEw,2026-04,True
east_38th_street_027,n00481,0.4041640467864499,OK,gAVcr1GgLm8K_VGManLe8w,2026-04,gAVcr1GgLm8K_VGManLe8w,2026-04,True
east_38th_street_028,n00480,0.4041636626429362,OK,-ekg0gp1kN93sn8zwT-AiQ,2026-04,-ekg0gp1kN93sn8zwT-AiQ,2026-04,True
east_38th_street_029,n00479,0.27654629973693695,OK,nRd2-eKVFM6YWFa6Kt6icQ,2026-04,nRd2-eKVFM6YWFa6Kt6icQ,2026-04,True
east_38th_street_030,n00478,0.2765459837050219,OK,38G6U6IL8gnf90A_1YzrsQ,2026-04,38G6U6IL8gnf90A_1YzrsQ,2026-04,True
east_38th_street_031,n00477,0.33682396798328734,OK,E2DyZR5J4LkNakdfwCVZaw,2026-04,E2DyZR5J4LkNakdfwCVZaw,2026-04,True
east_38th_street_032,n00476,0.2765453586310902,OK,EmNLuq201Q1MyGrRFvquWw,2026-04,EmNLuq201Q1MyGrRFvquWw,2026-04,True
east_38th_street_033,n00475,0.2765450454343969,OK,7rSNdGZsOdsHcuAhRWIK9w,2026-04,7rSNdGZsOdsHcuAhRWIK9w,2026-04,True
east_38th_street_034,n00474,0.20208067852885636,OK,HVipw5Og2YFm5wxrp4rpUg,2026-04,HVipw5Og2YFm5wxrp4rpUg,2026-04,True
east_38th_street_035,n00473,0.13947167566382734,OK,e3qsPpcn9Gv_wV2vk9Rzig,2026-04,e3qsPpcn9Gv_wV2vk9Rzig,2026-04,True
east_38th_street_036,n00472,0.08442771460747686,OK,k-LRzL-TeF4qznMmLfl8mQ,2026-04,k-LRzL-TeF4qznMmLfl8mQ,2026-04,True
east_38th_street_037,n00471,0.1394715352435813,OK,M85v_MAOD1YdWs52ZQLREg,2026-04,M85v_MAOD1YdWs52ZQLREg,2026-04,True
east_38th_street_038,n00470,0.08442748704562125,OK,IJu6PYtdsROnjZ5tTUKh0w,2026-04,IJu6PYtdsROnjZ5tTUKh0w,2026-04,True
east_38th_street_039,n00469,0.0,OK,Fci_lUnXZ2X-6QUhJjCbFw,2026-04,Fci_lUnXZ2X-6QUhJjCbFw,2026-04,True
east_38th_street_040,n00468,9.313225746154785e-10,OK,uvAO_X52D1Nt9uIzimdiUw,2026-04,uvAO_X52D1Nt9uIzimdiUw,2026-04,True
east_38th_street_041,n00467,0.08442714728865684,OK,6w_4N_kUFMG4vc9t_BCQbg,2026-04,6w_4N_kUFMG4vc9t_BCQbg,2026-04,True
east_38th_street_042,n00466,0.08442703404448385,OK,vmLVZIHkijad0-mcYhFWdQ,2026-04,vmLVZIHkijad0-mcYhFWdQ,2026-04,True
east_38th_street_043,n00465,0.13947111027298514,OK,-intCq0LNHzFRyWPE1_Epw,2026-04,-intCq0LNHzFRyWPE1_Epw,2026-04,True
east_38th_street_044,n00464,0.1688536102881818,OK,BO7oD_-nw8ww4NQwLQAKtw,2026-04,BO7oD_-nw8ww4NQwLQAKtw,2026-04,True
east_38th_street_045,n00463,0.2020785651299737,OK,VcbJc1lGzoOq7J6XSt9bxw,2026-04,VcbJc1lGzoOq7J6XSt9bxw,2026-04,True
east_38th_street_046,n00462,0.20207836902770512,OK,ogTrW7iTBBSgj1HssSgbBg,2026-04,ogTrW7iTBBSgj1HssSgbBg,2026-04,True
east_38th_street_047,n00461,0.27654063405346135,OK,2UcY4YbkduUa27zE8oeFvw,2026-04,2UcY4YbkduUa27zE8oeFvw,2026-04,True
east_38th_street_048,n00460,0.3368195344550156,OK,1ZXe11xE1R4s9lwJFIruOA,2026-04,1ZXe11xE1R4s9lwJFIruOA,2026-04,True
east_38th_street_049,n00459,0.3554840330008966,OK,v7D6kukKU16SUp2xUmClUA,2026-04,v7D6kukKU16SUp2xUmClUA,2026-04,True
east_38th_street_050,n00458,0.40415521734350146,OK,ZgkT8u6LL1ygK-MYTvO1-g,2026-04,ZgkT8u6LL1ygK-MYTvO1-g,2026-04,True
east_38th_street_051,n00457,0.47696004427533245,OK,M9Ke3tHsWqT7YNC63kEpTQ,2026-04,M9Ke3tHsWqT7YNC63kEpTQ,2026-04,True
east_38th_street_052,n00456,0.4769595394331216,OK,Oou9vnCzxMtPZhbZaY59OA,2026-04,Oou9vnCzxMtPZhbZaY59OA,2026-04,True
east_38th_street_053,n00455,0.5530775248769497,OK,zPAEp2PmVxEpouqQL_yM-Q,2026-04,zPAEp2PmVxEpouqQL_yM-Q,2026-04,True
east_39th_street_001,n00548,0.0,OK,Y01Mt0kSWGgvZEacPxCnMA,2026-04,Y01Mt0kSWGgvZEacPxCnMA,2026-04,True
east_39th_street_002,n00547,0.1110149084695777,OK,dY1xfHLB0igeYnh2NH5XLQ,2026-04,dY1xfHLB0igeYnh2NH5XLQ,2026-04,True
east_39th_street_003,n00546,0.08442999890718873,OK,wlETha9wvl5doZsAsQJAXA,2026-04,wlETha9wvl5doZsAsQJAXA,2026-04,True
east_39th_street_004,n00545,0.08442988564715419,OK,UBm3DmV9PTWtpjQqV6gSwA,2026-04,UBm3DmV9PTWtpjQqV6gSwA,2026-04,True
east_39th_street_005,n00544,0.08442977236576596,OK,cQsrusG29t0zFks8Fb69Kw,2026-04,cQsrusG29t0zFks8Fb69Kw,2026-04,True
east_39th_street_006,n00543,0.20208358903541376,OK,Zl2mjfdT4gHLnJCFhvv_Mg,2026-04,Zl2mjfdT4gHLnJCFhvv_Mg,2026-04,True
east_39th_street_007,n00542,0.20208339731001468,OK,YQPalxa6UulpdpK99yEW_g,2026-04,YQPalxa6UulpdpK99yEW_g,2026-04,True
east_39th_street_008,n00541,0.2765488519567,OK,loz-gWScg87ub8lQhZxTcw,2026-04,loz-gWScg87ub8lQhZxTcw,2026-04,True
east_39th_street_009,n00540,0.33682638142488663,OK,4k_uZ5VmD03qBOWYKEO64g,2026-04,4k_uZ5VmD03qBOWYKEO64g,2026-04,True
east_39th_street_010,n00539,0.3554953629404245,OK,W5VoDVjRnXMxz6bPc7TrSQ,2026-04,W5VoDVjRnXMxz6bPc7TrSQ,2026-04,True
east_39th_street_011,n00538,0.2765479113021862,OK,TvI6ZgEzA-JgB6LFtzdNfA,2026-04,TvI6ZgEzA-JgB6LFtzdNfA,2026-04,True
east_39th_street_012,n00537,0.4041648828604098,OK,pUXxcrnHvWaFtzGeuWfp_w,2026-04,pUXxcrnHvWaFtzGeuWfp_w,2026-04,True
east_39th_street_013,n00536,0.436497569906476,OK,bQSHiMD5gT2Ze65garVK1g,2026-04,bQSHiMD5gT2Ze65garVK1g,2026-04,True
east_39th_street_014,n00535,0.47697228016209425,OK,vV-IDRwBBGArKTznJUpVWw,2026-04,vV-IDRwBBGArKTznJUpVWw,2026-04,True
east_39th_street_015,n00534,0.5530933168594429,OK,1509MpyQJo9sLNagkEdZwA,2026-04,1509MpyQJo9sLNagkEdZwA,2026-04,True
east_39th_street_016,n00533,0.4769712674793027,OK,j1WAHka9HvGKnWsWheUpeA,2026-04,j1WAHka9HvGKnWsWheUpeA,2026-04,True
east_39th_street_017,n00532,0.5530920627475645,OK,uR3WhHAKv5EnihkZQLO8zw,2026-04,uR3WhHAKv5EnihkZQLO8zw,2026-04,True
east_39th_street_018,n00531,0.6062438772665497,OK,6sO8CszOd-SLZPAzyY9-sA,2026-04,6sO8CszOd-SLZPAzyY9-sA,2026-04,True
east_39th_street_019,n00530,0.6313279422108259,OK,8TA-CXCC3fseYRw-0BaBUQ,2026-04,8TA-CXCC3fseYRw-0BaBUQ,2026-04,True
east_39th_street_020,n00529,0.6783771180329969,OK,6cupKH4widcqjNdr4ZafzA,2026-04,OUMBBGXOivSzwY6zi0VRQg,2026-04,False
east_39th_street_021,n00528,0.6783764015267362,OK,Hjq5wAzwg9cByAPIjjn3vg,2026-04,opjfYayJ7gbp-eiWUBaXXg,2026-04,False
east_39th_street_022,n00527,0.7392318086773882,OK,WI2cHrfffmnMEw9993ZzIg,2026-04,WI2cHrfffmnMEw9993ZzIg,2026-04,True
east_39th_street_023,n00526,0.7530691856523498,OK,uZNPwvhevndSgV5yzgZfhg,2026-04,uZNPwvhevndSgV5yzgZfhg,2026-04,True
east_39th_street_024,n00525,0.88009000683624,OK,PAu6bUuRyaiaGFdivT6Ifw,2026-04,PAu6bUuRyaiaGFdivT6Ifw,2026-04,True
east_39th_street_025,n00524,0.8296305369082787,OK,eFgyJqiHn092lgdBFisDyg,2026-04,eFgyJqiHn092lgdBFisDyg,2026-04,True
east_39th_street_026,n00523,0.880088267984404,OK,HSkmkdufklVTtz37pF4zwg,2026-04,HSkmkdufklVTtz37pF4zwg,2026-04,True
east_39th_street_027,n00522,0.8800873829806873,OK,mnBrL2p0HDMB_izi6y59yw,2026-04,mnBrL2p0HDMB_izi6y59yw,2026-04,True
east_39th_street_028,n00521,0.9539304019669687,OK,zytsFOT5_T2v27qaymZN6Q,2026-04,zytsFOT5_T2v27qaymZN6Q,2026-04,True
east_39th_street_029,n00520,0.95392939576114,OK,pg0q2eymrBHe0YkTCV9Ssw,2026-04,pg0q2eymrBHe0YkTCV9Ssw,2026-04,True
east_39th_street_030,n00519,1.0294004849242697,OK,Szij9PTocfNQ69EAjp9dQQ,2026-04,Szij9PTocfNQ69EAjp9dQQ,2026-04,True
east_39th_street_031,n00518,1.081934215626663,OK,kOJmCPU6jeyhiUX5eTNCoQ,2026-04,kOJmCPU6jeyhiUX5eTNCoQ,2026-04,True
east_39th_street_032,n00517,1.1552143316861145,OK,qV6nwTrjw62pdtPGtyhpHQ,2026-04,qV6nwTrjw62pdtPGtyhpHQ,2026-04,True
east_39th_street_033,n00516,1.155213095745795,OK,3gzCPMaYcjz180GhxCOmJw,2026-04,3gzCPMaYcjz180GhxCOmJw,2026-04,True
east_39th_street_034,n00515,1.155211845145022,OK,l2g5WZhYA2G978tYiGM8hA,2026-04,l2g5WZhYA2G978tYiGM8hA,2026-04,True
east_39th_street_035,n00514,1.183971382748397,OK,HsZmA3lPFbdYP-K4VSOzIw,2026-04,HsZmA3lPFbdYP-K4VSOzIw,2026-04,True
east_39th_street_036,n00513,1.28385017780777,OK,jpXGHRUVRp6u23-yqC2MTQ,2026-04,jpXGHRUVRp6u23-yqC2MTQ,2026-04,True
east_39th_street_037,n00512,1.229919028616535,OK,lWxmqxObR63qYv5QR6kt9A,2026-04,lWxmqxObR63qYv5QR6kt9A,2026-04,True
east_39th_street_038,n00511,1.3058127254126963,OK,rM5tF0ar33DAemL55kZRxw,2026-04,rM5tF0ar33DAemL55kZRxw,2026-04,True
east_39th_street_039,n00510,1.3567277671063782,OK,ltK12NjeKyfU-fdmY-eB-A,2026-04,ltK12NjeKyfU-fdmY-eB-A,2026-04,True
east_39th_street_040,n00509,1.3567263636268656,OK,wg9UJYpF68BxIJk1E8u9Fg,2026-04,wg9UJYpF68BxIJk1E8u9Fg,2026-04,True
east_39th_street_041,n00508,1.4308759259604005,OK,SSfEaSTGjN1dnLSv1lEXcg,2026-04,SSfEaSTGjN1dnLSv1lEXcg,2026-04,True
east_39th_street_042,n00507,1.4308744518314103,OK,w_vH5WJKYhe0dH232a-Qww,2026-04,1vl6tFP4CKAxCrJVn5WCEg,2026-04,False
east_39th_street_043,n00506,1.5061058472350572,OK,SyyqH1AyhMlfMNwuu6h9yg,2026-04,SyyqH1AyhMlfMNwuu6h9yg,2026-04,True
east_39th_street_044,n00505,1.5583855771069222,OK,chh9d0sDHNuBbwbqqYnJ2Q,2026-04,chh9d0sDHNuBbwbqqYnJ2Q,2026-04,True
east_39th_street_045,n00504,1.632106659415502,OK,X1RRvFqMHxD0c3d0kZHGiA,2026-04,X1RRvFqMHxD0c3d0kZHGiA,2026-04,True
east_39th_street_046,n00503,1.6321049401253975,OK,CEZD5vuAnVM4KO1MsmSfqw,2026-04,OEQLMuyRWj2XdX5h4n5imQ,2026-04,False
east_39th_street_047,n00502,1.6321032767676578,OK,zpPPMlgKCF5gXjtYGRWDBA,2026-04,zpPPMlgKCF5gXjtYGRWDBA,2026-04,True
east_40th_street_001,n00027,6.288322403294219,OK,1RjPsThotgCEEtdVFgXZow,2026-04,Xro_CQMmdwj3em3ijnvFCQ,2026-04,False
east_40th_street_002,n00594,0.6783849133311277,OK,iBfjzNckTRLrw67StkRXmQ,2026-04,iBfjzNckTRLrw67StkRXmQ,2026-04,True
east_40th_street_003,n00593,0.6783842220213288,OK,BVOSu24kI0QSScVKoU7uwQ,2026-04,BVOSu24kI0QSScVKoU7uwQ,2026-04,True
east_40th_street_004,n00592,0.7530792088236267,OK,zRjvWAoE1WhfzbKhKY5BgQ,2026-04,zRjvWAoE1WhfzbKhKY5BgQ,2026-04,True
east_40th_street_005,n00591,0.7530783939160388,OK,K1Z2mFefxCULlCv1Oc7vCg,2026-04,K1Z2mFefxCULlCv1Oc7vCg,2026-04,True
east_40th_street_006,n00590,0.8800999984215386,OK,yN_r5otzTcWQQU4EVphluQ,2026-04,yN_r5otzTcWQQU4EVphluQ,2026-04,True
east_40th_street_007,n00589,0.7530767546989353,OK,updHMFKklHgYSFOMmYYSRA,2026-04,updHMFKklHgYSFOMmYYSRA,2026-04,True
east_40th_street_008,n00588,0.8800982193274057,OK,V8rnjUs3F1xTT4OYDJeVkg,2026-04,V8rnjUs3F1xTT4OYDJeVkg,2026-04,True
east_40th_street_009,n00587,0.8800973236667877,OK,v0fcbV6MgAOt5De1-xzj2A,2026-04,qorvV3HqxTNmRDyckXtNsA,2026-04,False
east_40th_street_010,n00586,0.9539416866353532,OK,qfiYYrRWKCOIDDoocVhhWQ,2026-04,DC5LK6H-YpnfnCGmqaAHfg,2026-04,False
east_40th_street_011,n00585,1.0294142675292226,OK,CAoSFkNJSE0wb2dLRUlDQWdJQ0VyLWUtZFE.,2016-07,ocTeagFTwNcZT55BmgicvA,2026-04,False
east_40th_street_012,n00584,1.0819474133105633,OK,vzsq9e6pohoVE2RHcQoWhA,2026-04,vzsq9e6pohoVE2RHcQoWhA,2026-04,True
east_40th_street_013,n00583,1.081946360810825,OK,zGY65vqC1dgvrgWBeU7H9g,2026-04,zGY65vqC1dgvrgWBeU7H9g,2026-04,True
east_40th_street_014,n00582,1.081945297751965,OK,J2DpK6enPyzjzFzpi7ZQyg,2026-04,J2DpK6enPyzjzFzpi7ZQyg,2026-04,True
east_40th_street_015,n00581,1.155226707890797,OK,AoXEfrHmkX7Tcccf9szk_g,2026-04,AoXEfrHmkX7Tcccf9szk_g,2026-04,True
east_40th_street_016,n00580,1.1552254971628757,OK,yQGJCDk90s5onlv-Dvk8Mw,2026-04,yQGJCDk90s5onlv-Dvk8Mw,2026-04,True
east_40th_street_017,n00579,1.2299365020860864,OK,qo3itGneIffjWuppasHCZg,2026-04,qo3itGneIffjWuppasHCZg,2026-04,True
east_40th_street_018,n00578,1.212480005462601,OK,VHLVCBVPHGZSZCqwoOsbUQ,2026-04,VHLVCBVPHGZSZCqwoOsbUQ,2026-04,True
east_40th_street_019,n00577,1.229933848798288,OK,FiUObgVak8W1qo2Wto8lkA,2026-04,FiUObgVak8W1qo2Wto8lkA,2026-04,True
east_40th_street_020,n00576,1.283861878324525,OK,nBVdSu5SBIx7IbbX865bSw,2026-04,nBVdSu5SBIx7IbbX865bSw,2026-04,True
east_40th_street_021,n00575,1.3567433842655086,OK,eVRW3mr1oL2ycdGB68L1HQ,2026-04,eVRW3mr1oL2ycdGB68L1HQ,2026-04,True
east_40th_street_022,n00574,1.3567419979289748,OK,GJ9wP8jDMzbTgvRxAIRf1g,2026-04,GJ9wP8jDMzbTgvRxAIRf1g,2026-04,True
east_40th_street_023,n00573,1.4308928680005706,OK,3YMY3Bt5uTpDBMsgtyL_UA,2026-04,pLr5cA2oCJ8YD_WqvyOoOA,2026-04,False
east_40th_street_024,n00572,1.4858216529904733,OK,i_PM384mFuTPJX1jyt28BQ,2026-04,i_PM384mFuTPJX1jyt28BQ,2026-04,True
east_40th_street_025,n00571,1.4308898322804082,OK,s-DKhMwGsyTo3WQN4fQt3Q,2026-04,s-DKhMwGsyTo3WQN4fQt3Q,2026-04,True
east_40th_street_026,n00570,1.5061224140939253,OK,mUsUG2Ug_lpmhylz_lms9w,2026-04,mUsUG2Ug_lpmhylz_lms9w,2026-04,True
east_40th_street_027,n00569,1.5584016462801868,OK,o0X3KZs70gvjNVMpJoxjyQ,2026-04,o0X3KZs70gvjNVMpJoxjyQ,2026-04,True
east_40th_street_028,n00568,1.6321239319441128,OK,DgBhFnOMHQVxmMfXv1TDFQ,2026-04,DgBhFnOMHQVxmMfXv1TDFQ,2026-04,True
