street,direction,seq,node_id,cardinal,file,road,sidewalk,building,wall,fence,pole,traffic_light,traffic_sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle
east_38th_street,east_to_west,18,n00484,W,east_38th_street/east_to_west/18_n00484_W.jpg,31.3022,2.3481,24.7177,0.1248,0.1949,0.1324,0.0,0.0152,22.4242,0.0,5.0205,0.0,0.0,13.72,0.0,0.0,0.0,0.0,0.0
east_38th_street,east_to_west,19,n00483,W,east_38th_street/east_to_west/19_n00483_W.jpg,41.3458,2.3258,40.8159,0.8991,0.6058,0.3917,0.29,0.0506,8.4668,0.0001,2.7008,0.2216,0.0,1.8861,0.0,0.0,0.0,0.0,0.0
east_38th_street,east_to_west,20,n00482,W,east_38th_street/east_to_west/20_n00482_W.jpg,30.4194,0.8658,27.8496,0.0,0.0332,0.0152,0.0,0.0701,23.7917,0.0216,2.7521,0.0517,0.0,14.1287,0.0,0.0,0.0,0.0,0.0009
east_38th_street,east_to_west,21,n00481,W,east_38th_street/east_to_west/21_n00481_W.jpg,35.8021,4.5046,33.815,0.0,3.3019,0.2388,0.0,0.087,17.3563,0.0,1.4444,0.0033,0.0,3.2612,0.0,0.0,0.0,0.0,0.1854
east_38th_street,east_to_west,22,n00480,W,east_38th_street/east_to_west/22_n00480_W.jpg,35.5717,2.5014,41.9099,0.0,2.1758,0.5022,0.0263,0.0874,2.9581,0.0628,5.8192,0.07,0.0111,8.0647,0.2391,0.0,0.0,0.0,0.0005
east_38th_street,east_to_west,23,n00479,W,east_38th_street/east_to_west/23_n00479_W.jpg,36.33,0.8494,43.2577,0.0,0.0003,0.3029,0.0312,0.019,5.1973,0.0,3.2612,0.1711,0.055,10.4618,0.0,0.0,0.0,0.0,0.0631
east_38th_street,east_to_west,24,n00478,W,east_38th_street/east_to_west/24_n00478_W.jpg,39.062,5.4729,32.3734,0.9859,0.1179,1.1448,0.0,0.2098,17.8518,0.0,1.4056,0.9427,0.0,0.2315,0.0,0.0,0.0,0.0,0.2016
east_38th_street,east_to_west,25,n00477,W,east_38th_street/east_to_west/25_n00477_W.jpg,39.0714,4.5943,20.8784,2.5777,0.7545,0.4413,0.0,0.033,29.6139,0.5136,0.864,0.1054,0.0,0.4501,0.0,0.0,0.0,0.0,0.1026
east_38th_street,east_to_west,26,n00476,W,east_38th_street/east_to_west/26_n00476_W.jpg,38.6236,4.5898,22.0489,0.4083,1.4857,0.1646,0.0,0.0631,28.4251,0.2425,2.3353,0.2817,0.0,1.3035,0.0,0.0,0.0,0.0,0.028
east_38th_street,east_to_west,27,n00475,W,east_38th_street/east_to_west/27_n00475_W.jpg,36.2116,2.5667,20.9997,0.0326,0.5647,0.0334,0.0,0.0,27.1748,0.0,3.0047,0.0,0.0,9.4118,0.0,0.0,0.0,0.0,0.0
east_38th_street,east_to_west,28,n00474,W,east_38th_street/east_to_west/28_n00474_W.jpg,35.536,2.4212,24.8192,0.0304,0.3399,0.0097,0.0,0.0118,23.3508,0.203,2.0134,0.2424,0.0,10.7706,0.0,0.0,0.0,0.0,0.2516
east_38th_street,east_to_west,29,n00473,W,east_38th_street/east_to_west/29_n00473_W.jpg,33.5784,2.8815,42.8051,0.0,0.1575,0.0805,0.0,0.0224,6.4581,2.6789,5.2865,0.1643,0.0,5.8868,0.0,0.0,0.0,0.0,0.0
east_38th_street,east_to_west,30,n00472,W,east_38th_street/east_to_west/30_n00472_W.jpg,38.8869,3.9172,45.9555,0.0,0.1156,0.1867,0.0472,0.0649,2.5859,0.0,7.7909,0.269,0.0,0.1804,0.0,0.0,0.0,0.0,0.0
east_38th_street,east_to_west,31,n00471,W,east_38th_street/east_to_west/31_n00471_W.jpg,41.2568,2.1302,37.6566,0.0176,2.3486,0.276,0.0,0.2112,4.6887,0.0005,9.863,1.0683,0.0,0.2794,0.1765,0.0,0.0,0.0,0.0266
east_38th_street,east_to_west,32,n00470,W,east_38th_street/east_to_west/32_n00470_W.jpg,37.727,4.3474,43.7618,0.1591,3.6105,0.1907,0.0,0.0077,2.9721,0.0,6.2804,0.1488,0.0,0.2591,0.5352,0.0,0.0,0.0,0.0
east_38th_street,east_to_west,33,n00469,W,east_38th_street/east_to_west/33_n00469_W.jpg,35.9134,2.8916,33.1254,0.0453,1.5265,0.4185,0.0,0.2085,15.7988,0.0,2.3716,0.187,0.0,3.6271,2.9165,0.8864,0.0,0.0,0.0834
east_38th_street,east_to_west,34,n00468,W,east_38th_street/east_to_west/34_n00468_W.jpg,34.5429,2.0303,40.7901,0.2994,1.4941,0.0387,0.0021,0.0383,9.6288,0.0,2.1577,0.0145,0.0,5.4901,3.473,0.0,0.0,0.0,0.0
east_38th_street,east_to_west,35,n00467,W,east_38th_street/east_to_west/35_n00467_W.jpg,34.6342,2.5864,41.8446,0.0091,0.7374,0.0823,0.0,0.0008,10.5756,0.0071,1.9369,0.0657,0.0,7.4992,0.0,0.0006,0.0,0.0,0.0202
east_38th_street,east_to_west,36,n00466,W,east_38th_street/east_to_west/36_n00466_W.jpg,35.4118,2.3688,38.097,0.0,0.0,1.058,0.0,0.1741,13.223,0.0,1.2125,1.1147,0.0,0.3846,6.5795,0.0,0.0,0.0,0.376
east_38th_street,east_to_west,37,n00465,W,east_38th_street/east_to_west/37_n00465_W.jpg,36.6711,5.4571,39.0229,0.0387,1.6311,0.376,0.0,0.0245,12.4674,0.0,2.0084,0.1336,0.0,2.1337,0.0,0.0,0.0,0.0,0.0354
east_38th_street,east_to_west,38,n00464,W,east_38th_street/east_to_west/38_n00464_W.jpg,41.5545,1.9774,25.7903,0.0002,0.077,1.0589,0.1572,0.5604,14.0405,0.0332,8.7796,1.3407,0.0052,4.069,0.5068,0.0,0.0,0.0,0.0489
east_38th_street,east_to_west,39,n00463,W,east_38th_street/east_to_west/39_n00463_W.jpg,35.6139,2.0795,34.7347,0.4381,0.1593,0.2539,0.0261,0.0116,6.6762,0.0,7.4124,1.0331,0.0,11.5613,0.0,0.0,0.0,0.0,0.0
east_38th_street,east_to_west,40,n00462,W,east_38th_street/east_to_west/40_n00462_W.jpg,35.3905,6.7402,47.0425,0.0,0.0,0.071,0.0,0.0093,3.4345,0.0738,4.3012,2.2494,0.0,0.2743,0.2833,0.0,0.0,0.0,0.13
east_38th_street,east_to_west,41,n00461,W,east_38th_street/east_to_west/41_n00461_W.jpg,31.826,5.0743,34.3498,0.402,0.0015,0.1442,0.0,0.0208,11.8944,0.0,4.256,0.1848,0.0023,0.9391,10.9047,0.0,0.0,0.0,0.0
east_38th_street,east_to_west,42,n00460,W,east_38th_street/east_to_west/42_n00460_W.jpg,35.4661,3.3377,32.3284,0.4594,0.6168,0.2242,0.0,0.0346,22.5445,0.5012,0.3253,0.0607,0.0,4.0543,0.0,0.0,0.0,0.0,0.0469
east_38th_street,east_to_west,43,n00459,W,east_38th_street/east_to_west/43_n00459_W.jpg,33.3082,3.8196,42.3335,0.6416,0.1234,0.2107,0.0,0.0,12.5747,0.1316,0.2503,0.0,0.0,6.3877,0.0,0.0,0.0,0.0,0.2187
east_38th_street,east_to_west,44,n00458,W,east_38th_street/east_to_west/44_n00458_W.jpg,35.4383,7.2159,50.3546,0.3348,0.0,2.4142,0.0,0.0,2.0026,0.0,1.6757,0.001,0.0,0.1825,0.0,0.0,0.0,0.0,0.3805
east_38th_street,east_to_west,45,n00457,W,east_38th_street/east_to_west/45_n00457_W.jpg,35.6632,4.2646,56.9468,0.0,0.0,0.1763,0.0,0.0,0.0282,0.0,2.1872,0.1893,0.0,0.5444,0.0,0.0,0.0,0.0,0.0
east_38th_street,east_to_west,46,n00456,W,east_38th_street/east_to_west/46_n00456_W.jpg,40.9639,3.9234,44.5883,0.0,0.0041,1.6164,0.3373,0.1067,0.0265,0.0,5.4183,1.1308,0.0,1.5938,0.0,0.022,0.2685,0.0,0.0
east_38th_street,east_to_west,47,n00455,W,east_38th_street/east_to_west/47_n00455_W.jpg,34.325,1.7726,52.0247,0.0,0.0735,0.2882,0.0,0.0406,0.0,0.0,2.61,0.4072,0.0,8.4581,0.0,0.0,0.0,0.0,0.0
east_38th_street,west_to_east,1,n00455,E,east_38th_street/west_to_east/01_n00455_E.jpg,41.3661,2.515,47.671,0.0,0.0,0.9141,0.0074,0.1413,0.0,0.0,4.7021,2.2362,0.0,0.4432,0.0,0.0,0.0,0.0,0.0034
east_38th_street,west_to_east,2,n00456,E,east_38th_street/west_to_east/02_n00456_E.jpg,35.0069,2.078,54.9057,0.0,0.0345,0.6063,0.0,0.0209,0.0027,0.0,2.9076,0.5511,0.0149,3.6919,0.0,0.0,0.0,0.0,0.1795
east_38th_street,west_to_east,3,n00457,E,east_38th_street/west_to_east/03_n00457_E.jpg,35.207,1.863,46.1609,0.0,0.0,0.1547,0.0,0.029,9.2648,0.0066,7.2084,0.0008,0.0,0.1048,0.0,0.0,0.0,0.0,0.0
east_38th_street,west_to_east,4,n00458,E,east_38th_street/west_to_east/04_n00458_E.jpg,34.8696,6.4534,37.0415,0.5117,1.7871,0.2945,0.0,0.0006,15.0554,0.0495,3.157,0.0002,0.0,0.2557,0.0,0.0,0.0,0.0085,0.5151
east_38th_street,west_to_east,5,n00459,E,east_38th_street/west_to_east/05_n00459_E.jpg,32.9172,5.422,32.5086,0.0045,3.0727,0.3847,0.0,0.0574,22.1666,0.9957,0.1005,0.7101,0.0301,1.5946,0.008,0.0191,0.0009,0.0,0.0073
east_38th_street,west_to_east,6,n00460,E,east_38th_street/west_to_east/06_n00460_E.jpg,34.4687,5.5327,40.6922,0.5236,1.4971,0.7989,0.0141,0.2993,13.2237,0.0,0.0344,0.3119,0.0,2.602,0.0,0.0,0.0014,0.0,0.0
east_38th_street,west_to_east,7,n00461,E,east_38th_street/west_to_east/07_n00461_E.jpg,32.8603,6.5382,47.1355,0.0,0.0479,0.1506,0.0011,0.0072,6.2643,0.0384,3.169,0.2441,0.0482,3.0772,0.0793,0.0743,0.0136,0.0,0.2509
east_38th_street,west_to_east,8,n00462,E,east_38th_street/west_to_east/08_n00462_E.jpg,38.4373,3.0582,26.2932,0.0775,0.1095,0.3357,0.0396,0.3086,11.6616,0.1439,12.5566,3.9347,0.0,2.6654,0.1082,0.2684,0.0,0.0,0.0017
east_38th_street,west_to_east,9,n00463,E,east_38th_street/west_to_east/09_n00463_E.jpg,35.9196,1.758,33.5198,0.0003,0.5696,0.4223,0.0268,0.0961,11.1624,0.0,7.0965,0.3195,0.0,8.6925,0.4141,0.0,0.0,0.0,0.0025
east_38th_street,west_to_east,10,n00464,E,east_38th_street/west_to_east/10_n00464_E.jpg,36.6009,5.8615,37.6151,0.4357,2.7845,0.0431,0.0,0.0325,13.1511,0.0,1.3144,0.7098,0.0,1.4312,0.0,0.0,0.0,0.0,0.0201
east_38th_street,west_to_east,11,n00465,E,east_38th_street/west_to_east/11_n00465_E.jpg,35.7665,4.2601,41.4734,0.0,0.8029,0.0396,0.0006,0.0537,15.8148,0.0483,0.8003,0.3092,0.0002,0.2501,0.0067,0.0,0.0,0.0,0.3736
east_38th_street,west_to_east,12,n00466,E,east_38th_street/west_to_east/12_n00466_E.jpg,34.65,3.2625,33.851,0.0,1.0188,0.2047,0.0,0.0735,19.6526,0.0004,1.1506,1.1834,0.0,4.8801,0.0612,0.0074,0.0002,0.0,0.0036
east_38th_street,west_to_east,13,n00467,E,east_38th_street/west_to_east/13_n00467_E.jpg,32.5007,2.331,45.075,0.635,1.5209,0.0816,0.0,0.0071,4.3714,0.0,7.0037,0.1672,0.0,5.6122,0.2403,0.3281,0.0,0.0,0.1259
east_38th_street,west_to_east,14,n00468,E,east_38th_street/west_to_east/14_n00468_E.jpg,35.9503,4.1529,43.4817,0.2527,4.4477,0.4448,0.0,0.4416,7.2387,0.0,2.5646,0.5176,0.0,0.211,0.1961,0.0,0.0,0.0,0.1004
east_38th_street,west_to_east,15,n00469,E,east_38th_street/west_to_east/15_n00469_E.jpg,33.5718,1.7885,42.8688,0.0,2.7073,0.4108,0.0019,0.2336,0.1399,0.0,5.9776,0.4461,0.0,1.2429,10.2566,0.3542,0.0,0.0,0.0001
east_38th_street,west_to_east,16,n00470,E,east_38th_street/west_to_east/16_n00470_E.jpg,37.5564,3.2841,51.85,0.0,3.1985,0.2945,0.061,0.0796,0.7732,0.0,1.4128,1.0031,0.0,0.1361,0.1995,0.1216,0.0008,0.0,0.0289
east_38th_street,west_to_east,17,n00471,E,east_38th_street/west_to_east/17_n00471_E.jpg,38.5431,0.4723,39.5742,0.1384,0.0002,0.319,0.5817,0.5722,7.3033,0.0,5.0865,0.4119,0.1314,5.9701,0.3771,0.5176,0.0,0.0,0.0011
east_38th_street,west_to_east,18,n00472,E,east_38th_street/west_to_east/18_n00472_E.jpg,34.9112,3.2456,49.1262,0.0,0.762,0.1369,0.0,0.0402,7.1074,0.8276,2.9515,0.0762,0.0,0.3585,0.0141,0.0,0.0,0.0,0.4426
east_38th_street,west_to_east,19,n00473,E,east_38th_street/west_to_east/19_n00473_E.jpg,32.1513,3.4139,33.2389,0.0,1.2288,0.1556,0.0,0.0109,22.2822,1.0697,2.5931,0.2635,0.0,3.58,0.0025,0.0096,0.0,0.0,0.0
east_38th_street,west_to_east,20,n00474,E,east_38th_street/west_to_east/20_n00474_E.jpg,32.5669,2.6005,35.8727,0.0,0.996,0.0062,0.0,0.0219,19.766,0.0659,0.439,0.0,0.0,6.1875,0.0258,1.0721,0.3794,0.0,0.0
east_38th_street,west_to_east,21,n00475,E,east_38th_street/west_to_east/21_n00475_E.jpg,34.7047,4.6225,29.785,0.1879,1.9572,0.2073,0.0072,0.0993,25.7676,0.0,0.8395,0.1702,0.0,1.5683,0.0,0.0033,0.0,0.0,0.0799
east_38th_street,west_to_east,22,n00476,E,east_38th_street/west_to_east/22_n00476_E.jpg,38.8505,3.0411,32.8639,0.9412,1.1079,0.619,0.0011,0.0245,21.8716,0.045,0.0024,0.2258,0.0,0.367,0.0,0.0,0.0,0.0,0.039
east_38th_street,west_to_east,23,n00477,E,east_38th_street/west_to_east/23_n00477_E.jpg,35.6667,4.5681,34.4731,3.0027,0.701,0.3816,0.0044,0.0517,20.39,0.0,0.0809,0.044,0.081,0.3592,0.0302,0.0011,0.0,0.0019,0.1622
east_38th_street,west_to_east,24,n00478,E,east_38th_street/west_to_east/24_n00478_E.jpg,43.57,0.0434,38.7535,0.0,0.1458,0.0835,0.0087,0.026,3.2809,0.0122,9.2041,0.9916,0.0,3.8064,0.0739,0.0,0.0,0.0,0.0
east_38th_street,west_to_east,25,n00479,E,east_38th_street/west_to_east/25_n00479_E.jpg,42.5118,2.3613,35.2813,0.0321,1.9918,0.7261,0.3444,0.112,8.8182,0.0,6.536,0.4114,0.0003,0.5435,0.1418,0.0,0.0752,0.0265,0.0864
east_38th_street,west_to_east,26,n00480,E,east_38th_street/west_to_east/26_n00480_E.jpg,32.2566,2.4455,38.9846,0.0,0.018,0.3083,0.0,0.0588,15.9721,0.0255,0.6109,0.1334,0.0,9.1664,0.0,0.0,0.0,0.0,0.0199
east_38th_street,west_to_east,27,n00481,E,east_38th_street/west_to_east/27_n00481_E.jpg,35.2928,3.0423,43.6075,0.0,0.0,0.0379,0.0,0.0255,11.352,0.0,2.1688,0.5716,0.1866,3.4407,0.0,0.0,0.0,0.0,0.2744
east_38th_street,west_to_east,28,n00482,E,east_38th_street/west_to_east/28_n00482_E.jpg,32.7334,1.5406,33.6712,0.0,0.6645,0.1164,0.0,0.2669,18.4105,0.0119,3.7735,0.0949,0.0,8.3244,0.0,0.0,0.064,0.0,0.3277
east_38th_street,west_to_east,29,n00483,E,east_38th_street/west_to_east/29_n00483_E.jpg,36.296,1.7021,38.2243,1.3355,0.0,0.7514,0.4698,0.3006,9.278,0.0262,4.1027,0.4432,0.0,6.9813,0.0628,0.0,0.0,0.0133,0.0126
east_38th_street,west_to_east,30,n00484,E,east_38th_street/west_to_east/30_n00484_E.jpg,28.2206,1.1566,25.9135,0.2115,0.0,0.1694,0.0,0.0787,25.8914,0.024,2.0065,0.0386,0.0,16.0508,0.2384,0.0,0.0,0.0,0.0
east_38th_street,west_to_east,31,n00485,E,east_38th_street/west_to_east/31_n00485_E.jpg,33.1525,1.3549,28.181,0.0,0.2651,0.0011,0.0,0.0613,9.7002,0.0,4.1208,0.0027,0.0,1.1314,22.0289,0.0,0.0,0.0,0.0
east_38th_street,west_to_east,32,n00486,E,east_38th_street/west_to_east/32_n00486_E.jpg,27.81,0.2142,25.536,0.0,1.2332,0.0,0.0,0.0006,26.3958,0.0,2.1566,0.0296,0.0,14.998,0.0,1.0799,0.5459,0.0,0.0
east_38th_street,west_to_east,33,n00487,E,east_38th_street/west_to_east/33_n00487_E.jpg,31.599,4.399,41.1706,0.0,0.3751,0.2075,0.0,0.1253,12.8241,0.142,1.1633,0.1581,0.0,7.8145,0.0215,0.0,0.0,0.0,0.0
east_38th_street,west_to_east,34,n00488,E,east_38th_street/west_to_east/34_n00488_E.jpg,25.7201,1.7145,34.9756,0.0,0.0,0.1415,0.0131,0.1287,11.5825,0.0,4.625,0.2387,0.0,20.7812,0.0,0.0,0.079,0.0,0.0
east_38th_street,west_to_east,35,n00489,E,east_38th_street/west_to_east/35_n00489_E.jpg,46.2238,0.0306,36.0348,0.0,0.0016,0.0172,0.0839,0.0694,4.8459,0.0,9.7655,0.1015,0.019,2.2858,0.4007,0.0,0.0,0.0,0.1202
east_38th_street,west_to_east,36,n00490,E,east_38th_street/west_to_east/36_n00490_E.jpg,32.4914,1.8852,45.4098,0.0,0.7504,0.4428,0.0,0.2055,2.7167,0.0,3.5963,2.8222,0.0,0.8543,8.8234,0.0005,0.0014,0.0,0.0001
east_38th_street,west_to_east,37,n00491,E,east_38th_street/west_to_east/37_n00491_E.jpg,31.5137,0.7851,29.1291,0.0,0.0286,0.5124,0.0,0.1951,18.7173,0.0027,5.5127,0.1835,0.0,12.5119,0.0168,0.891,0.0,0.0,0.0
east_38th_street,west_to_east,38,n00492,E,east_38th_street/west_to_east/38_n00492_E.jpg,34.4199,1.1003,31.8626,0.0311,0.0293,0.011,0.0,0.0,17.6806,0.4864,2.2668,0.0011,0.0,11.2954,0.8155,0.0,0.0,0.0,0.0
east_38th_street,west_to_east,39,n00493,E,east_38th_street/west_to_east/39_n00493_E.jpg,39.4976,3.7097,36.8936,1.8284,0.0053,0.7119,0.1456,0.3387,9.7478,0.0,6.8441,0.0001,0.0,0.2773,0.0,0.0,0.0,0.0,0.0
east_38th_street,west_to_east,40,n00494,E,east_38th_street/west_to_east/40_n00494_E.jpg,42.6296,1.2358,30.9147,2.4895,0.0215,0.7626,0.4036,0.0367,8.4106,0.0,11.0922,0.1011,0.0,1.9023,0.0,0.0,0.0,0.0,0.0
east_38th_street,west_to_east,41,n00495,E,east_38th_street/west_to_east/41_n00495_E.jpg,34.2268,0.9806,37.853,0.0,0.0,0.0,0.0,0.0017,17.3967,0.0,0.0235,0.2961,0.0008,9.1445,0.0,0.0,0.0,0.0603,0.0161
east_38th_street,west_to_east,42,n00496,E,east_38th_street/west_to_east/42_n00496_E.jpg,32.0559,1.3563,44.3904,0.0,0.0251,0.439,0.0002,0.0776,4.2882,0.0,5.4019,0.2031,0.0296,11.7298,0.0,0.0,0.0,0.0007,0.0022
east_38th_street,west_to_east,43,n00497,E,east_38th_street/west_to_east/43_n00497_E.jpg,23.4781,0.6358,43.4441,0.0,0.171,0.7591,0.0,0.0,8.7958,0.0158,0.5136,0.1411,0.0,22.0403,0.0,0.0,0.0,0.0,0.0051
east_38th_street,west_to_east,44,n00498,E,east_38th_street/west_to_east/44_n00498_E.jpg,25.5311,0.0767,37.9999,0.2295,0.0234,0.5342,0.0,0.148,5.8511,0.0104,8.7747,0.3686,0.0,20.1283,0.0,0.0,0.0,0.3077,0.0165
east_38th_street,west_to_east,45,n00499,E,east_38th_street/west_to_east/45_n00499_E.jpg,25.1154,0.1527,34.9352,0.4056,0.0,0.0044,0.0,0.0491,9.5513,0.0502,8.5242,0.2022,0.0,20.9859,0.024,0.0,0.0,0.0,0.0
east_38th_street,west_to_east,46,n00500,E,east_38th_street/west_to_east/46_n00500_E.jpg,37.0552,3.9288,27.8732,0.1011,0.423,0.7424,0.0876,0.103,4.172,0.0,19.5595,0.31,0.0,5.3957,0.2478,0.0,0.0,0.0,0.0007
east_38th_street,west_to_east,47,n00501,E,east_38th_street/west_to_east/47_n00501_E.jpg,44.5115,1.3529,25.6432,1.2548,0.1757,0.7909,0.1181,0.2254,0.396,0.0,24.7359,0.0061,0.0,0.6925,0.0,0.0,0.0972,0.0,0.0
east_39th_street,east_to_west,1,n00548,W,east_39th_street/east_to_west/01_n00548_W.jpg,43.9273,1.0892,47.0039,0.0,2.7042,0.4748,0.0822,0.1365,2.5811,0.1209,1.5551,0.1669,0.0074,0.0516,0.0654,0.0,0.0,0.0,0.0335
east_39th_street,east_to_west,2,n00547,W,east_39th_street/east_to_west/02_n00547_W.jpg,30.2007,3.2261,38.2801,1.4451,11.6873,0.0705,0.0014,3.0239,0.8158,0.0,3.0421,0.1609,0.0,0.2026,7.8434,0.0,0.0,0.0,0.0
east_39th_street,east_to_west,3,n00546,W,east_39th_street/east_to_west/03_n00546_W.jpg,24.9488,0.2513,47.8169,0.0,10.6179,0.419,0.0052,0.0394,2.3293,0.0,2.5791,0.3498,0.0,10.3412,0.2951,0.0,0.007,0.0,0.0
east_39th_street,east_to_west,4,n00545,W,east_39th_street/east_to_west/04_n00545_W.jpg,38.1838,4.2043,34.2531,0.3682,0.9728,0.99,0.0,0.187,4.822,0.0,10.3255,0.1787,0.0,4.59,0.9246,0.0,0.0,0.0,0.0
east_39th_street,east_to_west,5,n00544,W,east_39th_street/east_to_west/05_n00544_W.jpg,30.6864,3.5922,37.4447,0.0183,5.1676,0.0149,0.0,0.0049,14.1153,0.0002,2.0652,0.1804,0.0009,0.1128,6.5534,0.0,0.0,0.0,0.0428
east_39th_street,east_to_west,6,n00543,W,east_39th_street/east_to_west/06_n00543_W.jpg,31.1742,3.129,54.6109,0.7111,0.0236,0.0728,0.0,0.3482,5.8431,0.0109,3.4314,0.0087,0.011,0.6219,0.0,0.0,0.0,0.0,0.0032
east_39th_street,east_to_west,7,n00542,W,east_39th_street/east_to_west/07_n00542_W.jpg,34.8453,4.389,42.9384,0.0764,0.5056,0.3706,0.0017,0.0965,10.8345,0.1092,2.3069,0.333,0.0087,2.5644,0.1468,0.0044,0.0,0.0199,0.4485
east_39th_street,east_to_west,8,n00541,W,east_39th_street/east_to_west/08_n00541_W.jpg,42.2012,1.7451,45.3762,0.6936,0.2569,1.246,0.1224,0.2794,2.7258,0.0,4.3888,0.0528,0.0011,0.8207,0.0585,0.0,0.0,0.0,0.0314
east_39th_street,east_to_west,9,n00540,W,east_39th_street/east_to_west/09_n00540_W.jpg,37.4517,4.7143,43.4051,0.0,0.0003,0.0537,0.0,0.0428,12.4945,0.0,1.6538,0.1309,0.0,0.0528,0.0,0.0,0.0,0.0,0.0
east_39th_street,east_to_west,10,n00539,W,east_39th_street/east_to_west/10_n00539_W.jpg,36.9989,4.6715,32.8228,0.8844,5.2523,0.4246,0.0,0.0007,17.8979,0.4143,0.3612,0.0389,0.0093,0.2077,0.0,0.0,0.0,0.0,0.0154
east_39th_street,east_to_west,11,n00538,W,east_39th_street/east_to_west/11_n00538_W.jpg,36.2272,4.2629,37.238,0.0613,3.0552,0.1486,0.0,0.1415,13.899,0.0,1.6824,0.6428,0.0244,1.6648,0.4258,0.0,0.0,0.0,0.5263
east_39th_street,east_to_west,12,n00537,W,east_39th_street/east_to_west/12_n00537_W.jpg,43.0951,0.2637,39.5874,0.0001,0.159,0.2964,0.0414,0.1573,1.2046,1.4636,9.8792,0.6555,0.0,1.7153,1.4812,0.0,0.0,0.0,0.0001
east_39th_street,east_to_west,13,n00536,W,east_39th_street/east_to_west/13_n00536_W.jpg,35.731,6.6555,45.8538,0.0,0.9681,1.7965,0.0037,0.2604,2.707,0.0,4.8604,0.781,0.0472,0.1671,0.1415,0.0003,0.0,0.0,0.0265
east_39th_street,east_to_west,14,n00535,W,east_39th_street/east_to_west/14_n00535_W.jpg,36.8802,5.1389,35.0691,0.2675,0.0917,0.533,0.0,0.0177,19.8957,0.3896,0.0,0.1077,0.0431,1.266,0.0,0.0,0.0,0.0,0.2997
east_39th_street,east_to_west,15,n00534,W,east_39th_street/east_to_west/15_n00534_W.jpg,36.7025,2.9777,27.0015,0.8198,0.0,0.1025,0.0,0.0284,26.2886,0.1922,0.0,0.4056,0.0712,5.3584,0.0,0.0,0.0,0.0,0.0516
east_39th_street,east_to_west,16,n00533,W,east_39th_street/east_to_west/16_n00533_W.jpg,35.9004,4.9656,27.9026,1.2987,0.6879,0.7057,0.0,0.1158,22.3896,0.3486,2.844,0.3237,0.0,2.4986,0.0,0.0,0.0,0.0002,0.0186
east_39th_street,east_to_west,17,n00532,W,east_39th_street/east_to_west/17_n00532_W.jpg,28.7446,6.1159,42.4948,0.0194,0.0,0.3606,0.0,0.2086,7.3301,0.0122,3.2275,0.0374,0.0,11.4452,0.0,0.0,0.0,0.0,0.0037
east_39th_street,east_to_west,18,n00531,W,east_39th_street/east_to_west/18_n00531_W.jpg,32.6135,4.9246,35.3114,0.7561,0.6984,0.2983,0.0083,0.2206,14.1436,0.2954,3.4647,0.0053,0.0,7.2038,0.0,0.0,0.0,0.0,0.0561
east_39th_street,east_to_west,19,n00530,W,east_39th_street/east_to_west/19_n00530_W.jpg,41.7347,2.4225,42.7793,0.0734,0.0981,0.5765,0.0,0.1483,3.4685,0.019,6.8127,0.1989,0.0,1.5774,0.0744,0.0,0.0,0.0,0.0165
east_39th_street,east_to_west,20,n00529,W,east_39th_street/east_to_west/20_n00529_W.jpg,30.8398,4.6175,41.7233,0.0026,0.4026,0.3063,0.0,0.0608,9.9812,0.0,3.1332,0.6143,0.0,8.1816,0.133,0.0,0.0,0.0,0.0039
east_39th_street,east_to_west,21,n00528,W,east_39th_street/east_to_west/21_n00528_W.jpg,26.3332,1.9997,35.1218,0.0,0.3703,0.0852,0.0,0.0,6.0715,0.0,3.9891,0.1682,0.0421,20.7483,0.0,5.0037,0.0,0.0,0.0669
east_39th_street,east_to_west,22,n00527,W,east_39th_street/east_to_west/22_n00527_W.jpg,26.1952,4.1343,39.3533,0.0,0.0779,0.1403,0.0066,0.0291,9.3981,0.0,5.85,0.9109,0.0,13.8939,0.0,0.0,0.0,0.0,0.0104
east_39th_street,east_to_west,23,n00526,W,east_39th_street/east_to_west/23_n00526_W.jpg,45.9391,0.5794,37.8209,0.0,0.0013,0.3278,0.0636,0.0813,2.7859,0.0,9.5822,0.2515,0.0,1.6235,0.9436,0.0,0.0,0.0,0.0
east_39th_street,east_to_west,24,n00525,W,east_39th_street/east_to_west/24_n00525_W.jpg,39.2428,4.5349,43.3778,0.0,0.0,1.4146,0.0209,0.1356,5.5169,0.0,3.3977,1.9177,0.0,0.4333,0.0,0.0,0.0,0.0,0.0077
east_39th_street,east_to_west,25,n00524,W,east_39th_street/east_to_west/25_n00524_W.jpg,37.0311,6.2677,41.1577,0.3554,0.077,0.4546,0.0,0.0372,9.8943,0.0427,3.3759,0.1995,0.0,1.0897,0.0,0.0,0.0,0.0,0.0173
east_39th_street,east_to_west,26,n00523,W,east_39th_street/east_to_west/26_n00523_W.jpg,36.8739,5.2059,44.3401,1.1025,0.1226,1.188,0.0,0.3117,8.2328,0.002,0.1597,0.3017,0.0182,2.001,0.0,0.0,0.0,0.0,0.14
east_39th_street,east_to_west,27,n00522,W,east_39th_street/east_to_west/27_n00522_W.jpg,26.4511,1.7044,40.8759,0.0,1.5537,0.0634,0.0,0.0393,3.3706,0.0,4.0708,0.0,0.0,21.8708,0.0,0.0,0.0,0.0,0.0
