node_id,osm_name,H_m,VEI,face_id,cone,band,bandperp,cone_ok,cone_hw,band_ok,band_hw,bandperp_ok,bandperp_hw
n00302,East 34th Street,13.133832000000002,0.637960909408509,f15,,,,False,,False,,False,
n00303,East 34th Street,68.490084,0.7514776509290053,f15,61.74341626019578,33.51385813373909,29.570929540237785,True,1.1092694273891937,True,2.0436347175155465,True,2.3161288828206805
n00304,East 34th Street,41.548812,0.7920584940596841,f15,31.30507822024355,31.305078220028832,30.192673813875217,True,1.3272227498582736,True,1.327222749867377,True,1.3761223088796462
n00305,East 34th Street,21.512784000000003,0.7344318047125633,f15,56.15825570064901,33.53841361877967,29.472764603498995,True,0.383074291243547,True,0.6414371366674906,True,0.7299208027958807
n00306,East 34th Street,20.970239999999997,0.8509800990860997,f15,30.653917354716807,30.653917355260873,28.843269425540473,True,0.684096579152982,True,0.6840965791408403,True,0.7270410191928875
n00307,East 34th Street,20.904708,0.8864462146561892,f15,30.365843941782657,30.365843941355507,28.929487470395188,True,0.6884283552295951,True,0.688428355239279,True,0.7226089996026616
n00308,East 34th Street,20.994623999999998,0.8940465317758838,f15,30.68577601482066,30.68577601379278,28.865226329646596,True,0.6841809700318474,True,0.6841809700547655,True,0.7273327345587814
n00309,East 34th Street,20.994623999999998,0.8995914624917466,f15,30.89199240758719,30.891992408030177,29.81258794591365,True,0.6796137886801902,True,0.6796137886704445,True,0.7042201112526257
n00310,East 34th Street,16.681704,0.8946414302207187,f15,30.987917239815307,30.987917240690024,29.58932713053011,True,0.5383293065777991,True,0.5383293065626032,True,0.5637743611542929
n00311,East 34th Street,13.051536,0.8770408971159032,f15,30.84667739592463,30.846677394959755,29.275687109364558,True,0.4231099457643477,True,0.42310994577758243,True,0.4458148480424612
n00312,East 34th Street,13.051536,0.8388295087366558,f15,30.942564307245433,30.942564307957525,29.56954541514901,True,0.42179878404401944,True,0.4217987840343124,True,0.441384397925626
n00313,East 34th Street,13.051536,0.7620761696977308,f15,113.84510853614783,112.04352428657972,110.21945835618047,True,0.11464292289603209,True,0.11648630372084144,True,0.11841408218341282
n00314,East 35th Street,56.388000000000005,0.8368253810785111,f16,87.44659732806525,24.25114339255663,19.79779783729227,True,0.6448278346206474,True,2.325168718325549,True,2.84819556515444
n00315,East 35th Street,19.05762,0.9350275416617921,f16,20.155449467459206,20.15544946696844,18.24563485200369,True,0.9455318786499084,True,0.9455318786729312,True,1.0445029813751392
n00316,East 35th Street,19.839432000000002,0.93930787065595,f16,22.044581989200587,21.389968136708294,18.22651434653938,True,0.8999686185802541,True,0.9275110590722505,True,1.0884929297392985
n00317,East 35th Street,19.839432000000002,0.9419331261746121,f16,52.74269639149034,24.784200116974162,21.578393451447994,True,0.37615505761667795,True,0.8004870807354563,True,0.9194119128766141
n00318,East 35th Street,30.986108582904,0.9281989813876647,f16,52.1755941347396,52.17559413424287,50.419131273350445,True,0.5938812791069455,True,0.5938812791125995,True,0.6145704576881916
n00319,East 35th Street,64.663660470744,0.9069085689178796,f16,44.479879328957445,24.762891019235475,18.414375376811233,True,1.4537732890980763,True,2.6113130498581185,True,3.5115858750318165
n00320,East 35th Street,64.663660470744,0.8927107947993884,f16,18.39759125764623,18.397591257322667,16.53975283634707,True,3.5147894941882196,True,3.514789494250035,True,3.9095904945231013
n00321,East 35th Street,57.10902223537201,0.8006574054046952,f16,,,,False,,False,,False,
n00322,East 35th Street,49.961292,0.8065973566773197,f16,,,,False,,False,,False,
n00323,East 35th Street,21.662136,0.869035711668921,f16,18.15711920781777,18.157119208269947,16.449590721478767,True,1.1930381550104656,True,1.1930381549807547,True,1.3168799374269564
n00324,East 35th Street,16.77924,0.8793977119839457,f16,20.820874604458993,19.672257527870833,17.710090179139733,True,0.8058854548024876,True,0.852939220434049,True,0.9474395573526692
n00325,East 35th Street,16.56588,0.8894784946471108,f16,20.677448717226707,20.677448716471257,18.838943524837234,True,0.801156865459843,True,0.8011568654891132,True,0.8793423037846878
n00326,East 35th Street,15.965424000000002,0.8804901550511973,f16,29.990762084439933,20.42571113502816,17.4166573311445,True,0.5323447251873377,True,0.78163369169658,True,0.9166755535489925
n00327,East 35th Street,16.669512,0.878171975803282,f16,21.132492797199674,21.13249279740187,18.818237306674032,True,0.7888095436714841,True,0.7888095436639369,True,0.8858168662847095
n00328,East 35th Street,17.21999503416,0.8512973286107757,f16,25.667758212855304,24.0857438093228,19.021819943529366,True,0.6708803663864821,True,0.7149455366827703,True,0.9052758929104315
n00329,East 35th Street,18.025872,0.8144852524051975,f16,,28.577658612095703,25.299188441958655,False,,True,0.6307679801441262,True,0.7125079146848887
n00330,East 35th Street,27.776424,0.835386878497159,f16,18.87819306098016,18.878193061156793,17.902180932183292,True,1.471349716060052,True,1.4713497160462852,True,1.5515664881961662
n00331,East 35th Street,27.776424,0.8942674924671057,f16,19.768474502271655,19.285841638738766,17.12480586027977,True,1.4050868718680405,True,1.4402495115487473,True,1.6219993515036677
n00332,East 35th Street,20.641056,0.9089593574032474,f16,20.116370880131676,19.390145092821804,17.01067538700356,True,1.0260824938551187,True,1.0645127151545286,True,1.2134177820928915
n00333,East 35th Street,16.567404000000003,0.9083910795192494,f16,19.031160355107517,19.031160355489785,17.149193081778975,True,0.8705409281864256,True,0.8705409281689396,True,0.9660748421803518
n00334,East 35th Street,17.044406674644,0.906478532668368,f16,19.13418384235746,19.134183841804365,17.2559574250436,True,0.8907830516874566,True,0.8907830517132056,True,0.987740422325534
n00335,East 35th Street,13.720572,0.8481444331687665,f16,27.30156592437135,19.233135216900582,16.209454853872266,True,0.5025562283865933,True,0.7133819757032348,True,0.8464548699318103
n00336,East 35th Street,12.920472,0.7940673395241402,f16,19.519567258219112,19.519567259150776,17.10643229535238,True,0.6619241005232619,True,0.6619241004916685,True,0.7552990464008291
n00337,East 35th Street,16.242792,0.8319513673383633,f16,115.81428072740374,116.51640473255097,114.69894299591967,True,0.1402486109483445,True,0.1394034774526671,True,0.1416123948115008
n00338,East 35th Street,16.226028,0.9151837661275161,f16,18.16704598883159,18.167045989245686,16.844747359710798,True,0.8931572039821524,True,0.8931572039617939,True,0.9632693001267179
n00339,East 35th Street,16.209264,0.8890750302424857,f16,17.883716699582994,17.883716699864287,16.13576264553875,True,0.9063699829453216,True,0.9063699829310653,True,1.0045551831714363
n00340,East 35th Street,16.226028,0.8519575494577591,f16,18.320105352397796,18.32010535262925,16.408247570854385,True,0.8856951249942612,True,0.8856951249830715,True,0.9888946354528403
n00341,East 35th Street,17.047713914664,0.8234492267688703,f16,45.87060065269559,21.783280434287413,17.882162288045553,True,0.37164793292634135,True,0.7826054466906869,True,0.9533362710873399
n00342,East 35th Street,15.794736,0.9055984535020439,f16,18.646530410395528,18.646530410345154,16.594829226607906,True,0.8470603191248042,True,0.8470603191270925,True,0.9517865947469318
n00343,East 35th Street,15.880080000000001,0.8909728065213259,f16,17.83254106039034,17.832541060979253,17.153837749617544,True,0.8905113380208529,True,0.8905113379914441,True,0.9257450275437086
n00344,East 35th Street,15.709392000000001,0.8718136211133212,f16,19.6211873948696,19.621187393973955,17.693277068381917,True,0.8006341147380088,True,0.8006341147745553,True,0.887873509202705
n00345,East 35th Street,13.935456,0.829783726997147,f16,20.333483478364215,20.333483478172298,19.082051237141258,True,0.6853452343681289,True,0.6853452343745976,True,0.7302912997569183
n00346,East 35th Street,13.411200000000001,0.8323759672311889,f16,18.34654387647528,18.346543877437888,16.528683967789576,True,0.730993264469632,True,0.7309932644312781,True,0.811389462472342
n00347,East 35th Street,13.478256,0.7465890384022641,f16,18.14877472646437,18.148774727484415,16.892343438162406,True,0.7426537715709334,True,0.7426537715291929,True,0.7978914263340481
n00348,East 35th Street,13.545312,0.6205201044381979,f16,,,,False,,False,,False,
n00349,East 35th Street,37.231320000000004,0.5959113611941919,f16,,,,False,,False,,False,
n00350,East 35th Street,27.168348,0.5543524031530407,f16,,,,False,,False,,False,
n00351,East 35th Street,17.105376,0.6261985014606439,f16,,,,False,,False,,False,
n00352,East 35th Street,19.031712,0.6640872115254877,f16,,,,False,,False,,False,
n00353,East 35th Street,17.105376,0.6714631197293641,f16,,,,False,,False,,False,
n00354,East 35th Street,19.70532,0.6857619645291498,f16,,,,False,,False,,False,
n00355,East 35th Street,20.013168,0.6927837141539925,f16,,,,False,,False,,False,
n00356,East 35th Street,19.70532,0.7246784080680612,f16,,,,False,,False,,False,
n00357,East 35th Street,19.70532,0.7609949605145053,f16,40.494039974263146,40.49403997442366,39.050706812228704,True,0.48662272306058224,True,0.48662272305865334,True,0.504608536146375
n00358,East 35th Street,19.397472,0.7643155701769382,f16,,,,False,,False,,False,
n00359,East 35th Street,33.569713660032,0.7034504154726496,f16,,,,False,,False,,False,
n00360,East 35th Street,26.483592830016,0.6701909524747073,f16,,,,False,,False,,False,
n00361,East 36th Street,33.159192000000004,0.7770909688124815,f17,50.27767985066811,30.593158075670733,29.34741725132057,True,0.6595211254474658,True,1.0838760718322151,True,1.1298845045217023
n00362,East 36th Street,49.887281463744,0.8009293622627687,f17,35.57010670882726,20.265951834616196,19.09083334011867,True,1.4025058140003757,True,2.4616303182232837,True,2.6131536834962437
n00363,East 36th Street,38.187135545820006,0.8577198109533165,f17,19.977995242577958,19.97799524328002,18.215734320615606,True,1.9114598377936316,True,1.9114598377264593,True,2.0963818901663394
n00364,East 36th Street,38.187135545820006,0.804186855903671,f17,36.16067687746032,25.957488380963248,20.017181842269977,True,1.0560403964568157,True,1.4711413903136237,True,1.9077178719124595
n00365,East 36th Street,43.21507909164001,0.8507901990074507,f17,27.845753942936536,27.845753943916037,26.149027857329042,True,1.5519450175491518,True,1.5519450174945606,True,1.6526457246297857
n00366,East 36th Street,49.22851554582,0.8484652300013237,f17,28.193362196799864,24.44539988226068,20.322392735134297,True,1.7461030437656624,True,2.013815105620085,True,2.4223779250516824
n00367,East 36th Street,43.21507909164001,0.9002392478882975,f17,18.567878502339525,18.56787850196106,17.13991448973928,True,2.327410699407311,True,2.3274106994547497,True,2.52131240896858
n00368,East 36th Street,55.241952000000005,0.8721942426048046,f17,18.7367357156497,18.736735714937303,17.37260212737236,True,2.948323167832251,True,2.9483231679443507,True,3.1798317600885193
n00369,East 36th Street,59.28017882574,0.8206270409832432,f17,,,,False,,False,,False,
n00370,East 36th Street,56.07635765148,0.8168858485969642,f17,,25.539855294356826,20.266535243287606,False,,True,2.195641165745774,True,2.766943484829397
n00371,East 36th Street,26.552652000000002,0.9039695112017894,f17,21.299786787397316,21.29978678673936,19.328164186397338,True,1.2466158588831842,True,1.2466158589216922,True,1.3737803416781338
n00372,East 36th Street,19.109436000000002,0.9131039536202153,f17,21.812262495596137,21.812262495927314,20.05607472771397,True,0.8760868343601755,True,0.8760868343468738,True,0.9528003988534267
n00373,East 36th Street,18.191988000000002,0.9463368389818498,f17,21.595994532040976,21.59599453275657,19.993547800699332,True,0.8423778758143966,True,0.842377875786484,True,0.9098929405297286
n00374,East 36th Street,17.718024000000003,0.9024700230093164,f17,21.264889490764936,21.26488949093595,19.576353929119115,True,0.8332055526408783,True,0.8332055526341776,True,0.9050727251945055
n00375,East 36th Street,16.83258,0.8910976238033433,f17,21.364034153603242,21.36403415311118,19.330261418424286,True,0.7878933294609544,True,0.7878933294791013,True,0.8707890512001216
n00376,East 36th Street,16.83258,0.9003913561467527,f17,20.5596214650749,20.559621464093503,18.865032706728595,True,0.8187203265679716,True,0.8187203266070525,True,0.8922634941415353
n00377,East 36th Street,18.1356,0.7698148213524176,f17,101.50692084626604,50.04009214719041,46.003050147250136,True,0.17866367976491648,True,0.3624213949617648,True,0.3942260337510266
n00378,East 36th Street,23.484840000000002,0.8000693308592756,f17,25.29233166006212,25.29233165988788,23.785405825444023,True,0.928535981405137,True,0.9285359814115339,True,0.9873634350555206
n00379,East 36th Street,23.484840000000002,0.8768147009031175,f17,25.5788562727043,19.153231292877443,16.643483264945132,True,0.9181348747426653,True,1.226155505610866,True,1.4110531807644067
n00380,East 36th Street,16.55064,0.9057877054713329,f17,20.087340902926016,20.087340902271595,18.287711033844275,True,0.8239338437069667,True,0.8239338437338093,True,0.9050143000056403
n00381,East 36th Street,15.151608000000001,0.8515098794084934,f17,20.074331681804235,20.074331681859398,18.264077933098854,True,0.7547752144463028,True,0.7547752144442287,True,0.8295851592125373
n00382,East 36th Street,13.819632000000002,0.8728582590615495,f17,20.06120133548921,20.061201335978758,18.250895272062035,True,0.6888736007824429,True,0.6888736007656324,True,0.7572029642378537
n00383,East 36th Street,13.819632000000002,0.8933450413529325,f17,18.55379859588365,18.55379859566198,16.744089260658214,True,0.7448411131867104,True,0.7448411131956093,True,0.825343904040843
n00384,East 36th Street,14.673072000000001,0.8666564606655635,f17,18.586658246914112,18.586658246967033,17.47536139473406,True,0.7894411036710232,True,0.7894411036687754,True,0.8396434081427074
n00385,East 36th Street,18.31086,0.8168827370251667,f17,113.5275199645289,,,True,0.1612900555365002,False,,False,
n00386,East 36th Street,37.447728000000005,0.8796514614496137,f17,18.381596432056064,18.381596431808603,16.52539274868954,True,2.037240243980882,True,2.037240244008308,True,2.266071891269852
n00387,East 36th Street,37.447728000000005,0.9168814986853837,f17,18.493556734570344,18.493556735157597,16.492404903021395,True,2.0249067573896307,True,2.024906757325331,True,2.27060445218269
n00388,East 36th Street,37.447728000000005,0.9016746662376556,f17,19.860039388593545,19.86003938838789,17.95840585405299,True,1.8855817587908617,True,1.8855817588103874,True,2.0852478947371886
n00389,East 36th Street,19.915632000000002,0.7921261875512859,f17,60.91575888034285,24.182301341753266,19.604902166486582,True,0.32693727150506957,True,0.8235623118968245,True,1.0158495987827265
n00390,East 36th Street,19.370040000000003,0.8732363572129994,f17,20.1911566314351,20.19115663185614,18.02420716591609,True,0.9593328581208309,True,0.9593328581008264,True,1.074668073979359
n00391,East 36th Street,19.370040000000003,0.8570872948019603,f17,26.643537880411934,24.066392106193632,20.073217738184265,True,0.7270070546539792,True,0.8048584895704,True,0.9649693563156722
n00392,East 36th Street,19.379184000000002,0.8169749306328966,f17,35.247554593596405,34.67384045716249,32.95024258920965,True,0.5498022266634268,True,0.5588992665505816,True,0.5881347898284118
n00393,East 36th Street,19.379184000000002,0.8078187581241304,f17,,,,False,,False,,False,
n00394,East 36th Street,22.078188,0.7615069670237822,f17,97.42422028924227,97.42422028824052,95.86401363497964,True,0.22661908850234758,True,0.22661908850467777,True,0.23030736105069496
n00395,East 36th Street,22.078188,0.6118238276706255,f17,115.43817955068931,98.08439086723742,96.86781053559193,True,0.19125551083647668,True,0.2250937973391101,True,0.22792079100299123
n00396,East 36th Street,18.01368,0.5391522594144271,f17,,,,False,,False,,False,
n00397,East 36th Street,5.7912,0.5134875819912038,f17,116.90541713173464,116.90541713086726,115.93339604975556,True,0.049537482026809736,True,0.04953748202717728,True,0.049952819440522295
n00398,East 36th Street,5.7912,0.49984971079648355,f17,117.38055822513003,117.49884016786028,116.73718644591791,True,0.04933696080140263,True,0.04928729502118166,True,0.04960887080041929
n00399,East 36th Street,,0.5025403972704032,f17,,,,False,,False,,False,
n00400,East 36th Street,,0.4880169207942819,f17,,,,False,,False,,False,
n00401,East 36th Street,,0.47911547175027064,f17,,,,False,,False,,False,
n00402,East 36th Street,,0.47135710576282386,f17,,,,False,,False,,False,
n00403,East 36th Street,,0.5151572319334534,f17,,,,False,,False,,False,
n00404,East 36th Street,4.51104,0.5210326484078724,f17,,,,False,,False,,False,
n00405,East 36th Street,4.51104,0.5364253506433369,f17,,,,False,,False,,False,
n00406,East 36th Street,,0.5657850712920431,f17,,,,False,,False,,False,
n00407,East 36th Street,164.592,0.5985825264923436,f17,,,,False,,False,,False,
n00408,East 37th Street,49.887281463744,0.8572815400260845,f18,110.76361503686468,24.823245837084883,19.651888622211846,True,0.4503941248860501,True,2.0097001734243194,True,2.538548962024858
n00409,East 37th Street,22.887432000000004,0.9230792368782061,f18,21.936773875229104,20.910202741394116,17.799307794078473,True,1.0433362777123931,True,1.0945581103664643,True,1.2858607910367315
n00410,East 37th Street,22.125432000000004,0.9191535179795361,f18,21.853007800137185,21.639146651979306,19.22587043482907,True,1.0124662107090405,True,1.0224724826649398,True,1.1508156197660713
n00411,East 37th Street,22.887432000000004,0.907510652905998,f18,22.83636782486105,22.83636782589563,21.560300059336903,True,1.00223609006172,True,1.0022360900163148,True,1.061554428139249
n00412,East 37th Street,19.99488,0.8801689452472443,f18,22.701291673715325,22.701291673718103,21.05604733896042,True,0.8807815998924439,True,0.8807815998923361,True,0.9496027282861906
n00413,East 37th Street,31.6992,0.9077701776611913,f18,22.755523603758895,22.650598318756586,19.21817568783511,True,1.3930332060020687,True,1.3994862102053356,True,1.6494385583156699
n00414,East 37th Street,46.357032000000004,0.8293558373151777,f18,20.905839418102772,20.90583941832962,19.144085449211268,True,2.217420265835322,True,2.217420265811261,True,2.421480625072633
n00415,East 37th Street,49.3395,0.7714976816310198,f18,,,,False,,False,,False,
n00416,East 37th Street,48.31842,0.7964967665432046,f18,,,,False,,False,,False,
n00417,East 37th Street,23.503128000000004,0.864045739474949,f18,18.037112203539618,18.03711220441585,16.389184787018255,True,1.303042734046292,True,1.303042733982991,True,1.4340632743744917
n00418,East 37th Street,22.015704000000003,0.8893334605187865,f18,19.613414850972056,19.61341485130214,18.015870674994538,True,1.1224819424501637,True,1.122481942431273,True,1.2220172090021222
n00419,East 37th Street,18.446496000000003,0.9138400179881052,f18,20.347955469416114,20.347955469860473,19.097126877226913,True,0.9065527997506143,True,0.9065527997308169,True,0.9659304312418441
n00420,East 37th Street,18.147792,0.9294774972487337,f18,20.468970890597944,20.46897089040596,19.248600947016623,True,0.8866001176608181,True,0.8866001176691338,True,0.94281096324628
n00421,East 37th Street,17.995392000000002,0.9153726455797263,f18,21.255378655818394,20.81349779224316,17.242769739541135,True,0.846627683815644,True,0.8646020087362049,True,1.0436485710722538
n00422,East 37th Street,17.521428,0.9221170845871512,f18,18.92968226925288,18.929682269843727,15.931307171312191,True,0.9256060271259661,True,0.9256060270970754,True,1.0998110708423958
n00423,East 37th Street,20.272248,0.8527596139044261,f18,70.36622623189231,20.536468084076084,17.75916343477291,True,0.2880962797861674,True,0.9871341029531286,True,1.1415091749370585
n00424,East 37th Street,20.272248,0.8827082526274594,f18,18.32896645314421,18.32896645390352,17.224203566268486,True,1.1060224291327911,True,1.1060224290869725,True,1.1769628663528304
n00425,East 37th Street,18.726912,0.9267531642313046,f18,20.05446068514722,20.054460685202624,18.11837696932959,True,0.9338028229235587,True,0.9338028229209788,True,1.0335866193589263
n00426,East 37th Street,17.812512,0.926801600201834,f18,21.025059613984762,21.02505961420494,19.13965094809174,True,0.8472038760904181,True,0.847203876081546,True,0.9306602324310382
n00427,East 37th Street,17.654016,0.9281291690934518,f18,22.497629992780997,22.497629992615746,19.31827353683347,True,0.7847055892405018,True,0.7847055892462657,True,0.9138506071124685
n00428,East 37th Street,17.393412,0.9043656168586085,f18,21.477929884866207,21.47792988486731,19.86159300556711,True,0.809827208359394,True,0.8098272083593524,True,0.8757309645366669
n00429,East 37th Street,17.330928,0.8626671647708223,f18,20.44437129285412,18.921170210204323,17.56498967871104,True,0.8477114679509682,True,0.9159543414842971,True,0.986674533660858
n00430,East 37th Street,21.439632000000003,0.8275278311466224,f18,18.121323414195036,18.121323413430353,16.9106262816061,True,1.1831162388065777,True,1.1831162388565029,True,1.2678201057118836
n00431,East 37th Street,18.528792,0.7917373276611548,f18,,,,False,,False,,False,
n00432,East 37th Street,21.512784,0.8726479949351348,f18,18.947391007040828,18.947391006333895,17.48573633123189,True,1.135395579898355,True,1.1353955799407172,True,1.2303047233747462
n00434,East 37th Street,22.247352,0.936108925126609,f18,18.384113635768568,18.384113635710193,15.542703537492269,True,1.2101400394259434,True,1.210140039429786,True,1.4313695134398408
n00435,East 37th Street,37.4142,0.8505117915007364,f18,42.83348198976606,33.0788980094742,31.869791013189616,True,0.8734802370010253,True,1.1310594442802815,True,1.173970672870612
n00436,East 37th Street,23.631144000000003,0.8199215161127529,f18,56.41946427403559,55.94127893219651,54.350009418113736,True,0.4188473659590406,True,0.42242766792375397,True,0.43479558242954475
n00437,East 37th Street,48.118776000000004,0.7838524535965697,f18,47.75973290847104,47.70080975286415,46.1509825034236,True,1.007517694711925,True,1.0087622463706867,True,1.0426381712768613
n00438,East 37th Street,48.118776000000004,0.6968812805053648,f18,58.72476990298381,47.34828191373683,45.32729749490534,True,0.8193948836154586,True,1.0162729048472536,True,1.0615849313630141
n00439,East 37th Street,48.118776000000004,0.6846331632598647,f18,106.32442568469985,106.32442568469985,105.82717990004993,True,0.45256558584848605,True,0.45256558584848605,True,0.4546920370121032
n00440,East 37th Street,68.426076,0.6666678585874586,f18,97.31972131220894,97.31972131223529,95.95337812169453,True,0.7031059591763937,True,0.7031059591762033,True,0.7131179468555807
n00441,East 37th Street,68.426076,0.5754948621666971,f18,97.65841998359707,97.65841998276089,96.78704563854949,True,0.7006674489664383,True,0.7006674489724376,True,0.7069755621587694
n00442,East 37th Street,19.927824,0.5533182199788219,f18,,,,False,,False,,False,
n00443,East 37th Street,18.550128,0.6026722663640984,f18,45.76160894132656,45.7616089411609,44.70330170622347,True,0.405364418540968,True,0.4053644185424354,True,0.41496102730634554
n00444,East 37th Street,17.454372,0.5775686029736506,f18,45.563333573699765,45.563333574353365,43.98155915121494,True,0.3830793454075774,True,0.38307934540208216,True,0.3968565993758737
n00445,East 37th Street,17.84604,0.5899872469669949,f18,48.69517510746731,48.69517510768818,46.9481522186189,True,0.36648476898614424,True,0.36648476898448196,True,0.38012230847548756
n00453,East 37th Street,63.922656,0.952057329200613,f19,,,,False,,False,,False,
n00455,East 38th Street,68.637912,0.9183744632941221,f20,40.813583381761106,19.95534099601771,18.612048247144788,True,1.6817418690727635,True,3.4395760019183528,True,3.687821516932158
n00456,East 38th Street,79.676244,0.913623560982979,f20,20.570644439606983,18.49184328995647,17.51868277292146,True,3.8732983905254,True,4.308723730277056,True,4.548072765102818
n00457,East 38th Street,21.796248000000002,0.9166157982846408,f20,18.348212066020892,18.34821206546153,16.50508286324888,True,1.1879221758268501,True,1.187922175863065,True,1.3205779201831649
n00458,East 38th Street,20.29206,0.9460632716751485,f20,20.487003408993836,20.328971092021924,17.55520066409707,True,0.9904845327985714,True,0.9981843108608478,True,1.1559002023542917
n00459,East 38th Street,20.458176,0.9441892451907872,f20,20.017262017184215,20.01726201745609,18.65483317823832,True,1.022026687887548,True,1.0220266878736668,True,1.0966689331676984
n00460,East 38th Street,20.458176,0.9352221460888126,f20,20.888770731912263,20.888770731735992,19.139732659273413,True,0.9793863058081043,True,0.9793863058163689,True,1.0688851492441191
n00461,East 38th Street,26.125932000000002,0.8968758621654198,f20,18.34950626860082,18.349506269374565,17.504599117686418,True,1.423794821373804,True,1.4237948213137668,True,1.4925181561914607
n00462,East 38th Street,44.266104000000006,0.7987839861569722,f20,18.59905087277174,18.59905087315235,17.426637075043413,True,2.3800195129743846,True,2.3800195129256805,True,2.5401403500502826
n00463,East 38th Street,46.46980800000001,0.8171186622104777,f20,,,,False,,False,,False,
n00464,East 38th Street,42.976800000000004,0.8606297100578546,f20,98.03147604049809,26.16605427754617,21.15836454458647,True,0.4383979690588941,True,1.6424639169566964,True,2.0311966886399047
n00465,East 38th Street,42.976800000000004,0.8954366349224304,f20,19.04774493490857,19.047744934794615,18.02124247798282,True,2.2562670881442215,True,2.25626708815772,True,2.38478562465969
n00466,East 38th Street,28.669488,0.8930219115503634,f20,19.0847104448436,19.08471044483943,17.190693524888488,True,1.5022228439282432,True,1.5022228439285714,True,1.6677330648989028
n00467,East 38th Street,19.520916,0.9065851446404383,f20,18.227439487333655,18.227439486946842,16.40166330138237,True,1.0709631494629397,True,1.070963149485667,True,1.1901790471674132
n00468,East 38th Street,18.441924,0.9233397439315933,f20,20.35018292651137,19.620627293069592,18.81847976909207,True,0.9062289054893277,True,0.9399253002738636,True,0.97999010686769
n00469,East 38th Street,17.094708,0.9126433844778568,f20,20.131921529839417,20.13192153044153,15.974266350834188,True,0.8491344442537352,True,0.849134444228339,True,1.0701404136226451
n00470,East 38th Street,17.474184,0.9211993909702885,f20,18.482196128016323,18.482196128392932,16.675890867112653,True,0.9454603705623315,True,0.945460370543066,True,1.047871093619454
n00471,East 38th Street,17.803368,0.8464369876671026,f20,85.75465295586321,51.005783509847205,46.08772621571217,True,0.2076081866853704,True,0.3490460644833124,True,0.3862930428954531
n00472,East 38th Street,15.916656,0.9007394370237424,f20,18.4769837716357,18.476983771691827,16.8036127451127,True,0.8614315083414156,True,0.8614315083387989,True,0.9472163064832191
n00473,East 38th Street,14.833092,0.9104565303018481,f20,18.63788729484445,18.63788729484445,17.124782791451114,True,0.795856942653746,True,0.795856942653746,True,0.866176942542293
n00474,East 38th Street,13.987272,0.9275225058488283,f20,18.98586419840445,18.98586419868184,17.100012699326076,True,0.7367203227533606,True,0.7367203227425969,True,0.8179685153421699
n00475,East 38th Street,13.808964,0.8802893104236081,f20,19.276219299295217,19.276219299240175,17.385238909721643,True,0.7163730493824008,True,0.7163730493844463,True,0.7942924495721582
n00476,East 38th Street,14.221968,0.885447052577504,f20,19.520484043536023,19.52048404356618,18.126463187730316,True,0.7285663597419572,True,0.7285663597408315,True,0.7845969648191908
n00477,East 38th Street,14.27988,0.8404580485078471,f20,20.273212885317925,20.27321288547229,16.877166778181028,True,0.7043718270398887,True,0.7043718270345254,True,0.8461064696274243
n00478,East 38th Street,55.168800000000005,0.8084948301550583,f20,37.714639477238094,18.786313418987792,17.47736635085861,True,1.4627953697740108,True,2.9366485467148404,True,3.1565854312649186
n00479,East 38th Street,45.034200000000006,0.8252657670507796,f20,117.64498024741471,,,True,0.3827974632261426,False,,False,
n00480,East 38th Street,15.496032000000001,0.8885233708592989,f20,35.40637794911568,35.406377949388244,33.84996588951522,True,0.4376621642086672,True,0.437662164205298,True,0.4577857493439834
n00481,East 38th Street,15.390876,0.9033502579172489,f20,18.85107946458198,18.851079463650773,17.12863118292408,True,0.8164453409109478,True,0.8164453409512785,True,0.8985467569261174
n00482,East 38th Street,15.496032000000001,0.9395551641060976,f20,18.58173410243427,18.58173410177728,16.830058535443314,True,0.8339389593337238,True,0.8339389593632093,True,0.9207354785704449
n00483,East 38th Street,14.139672000000001,0.8856544377450717,f20,58.89504634628746,23.069044262103425,18.353690239636542,True,0.2400825345626257,True,0.6129283831332314,True,0.770399402811323
n00484,East 38th Street,32.983932,0.8895302586937781,f20,21.42494473364996,21.424944733747314,19.62221599237441,True,1.5395107156657226,True,1.539510715658727,True,1.6809483706029036
n00485,East 38th Street,82.59318,0.8328896602404326,f20,26.497663483102045,22.287415850923967,20.84351368359686,True,3.1169986007510024,True,3.7058212828462995,True,3.962536319632042
n00486,East 38th Street,33.014412,0.8376576289348705,f20,38.39507086872151,38.39507086871495,36.78235291671272,True,0.8598606866199365,True,0.8598606866200834,True,0.8975611776319865
n00487,East 38th Street,18.985992,0.8649968823823042,f20,30.551132531702933,30.551132531758835,28.996093993413066,True,0.621449695205185,True,0.6214496952040479,True,0.654777571224351
n00488,East 38th Street,18.985992,0.8920220400154981,f20,18.27067750527158,18.270677504396012,17.140601000396074,True,1.0391509561986432,True,1.0391509562484411,True,1.1076619775211665
n00489,East 38th Street,18.830544,0.7639012361005459,f20,46.777433190750976,19.0305262984714,17.54065240110649,True,0.4025561625669373,True,0.9894914993240379,True,1.0735372647149737
n00490,East 38th Street,18.830544,0.7668135030174398,f20,,24.365807768186425,18.258620207019725,False,,True,0.7728265846612472,True,1.0313234946833711
n00491,East 38th Street,19.040856,0.9058068280536027,f20,18.369804097347533,18.369804097063565,16.576533310779567,True,1.0365301610782753,True,1.0365301610942985,True,1.1486633328584999
