node_id,osm_name,chain,chain_pos_m,GVI_al,VEI_al,dwell
n00558,Park Avenue,Park Avenue#0,180.0,4.782967221654391,0.8502842709190583,0.474994910398717
n00559,Park Avenue,Park Avenue#0,200.0,8.482435633301394,0.8851307668046975,0.6190263861999772
n00560,Park Avenue,Park Avenue#0,220.0,10.98471410517468,0.8593036307049267,0.7676216217320639
n00561,Park Avenue,Park Avenue#0,260.0,17.531496880221326,0.846309897579425,0.7841250187093507
n00562,Park Avenue,Park Avenue#0,280.0,22.50436543228614,0.8796964374838618,0.7404951076517149
n00563,Park Avenue,Park Avenue#0,300.0,27.140609013465912,0.9048148806085768,0.7050248423881547
n00564,Park Avenue,Park Avenue#0,340.0,12.96363984003039,0.8289775078287881,0.8051928388169675
n00565,Park Avenue,Park Avenue#0,360.0,17.034677341397714,0.897014199406921,0.716283505844707
n00566,Park Avenue,Park Avenue#0,380.0,14.016139879349414,0.8870642220056433,0.730326318477699
n00567,Park Avenue,Park Avenue#0,420.0,25.264675582918613,0.8347062367535012,0.7983491231409566
n00568,Park Avenue,Park Avenue#0,440.0,25.491482585059543,0.8860108918152539,0.7317920645199862
n00569,Park Avenue,Park Avenue#0,460.0,26.383513812246736,0.888213440968019,0.7287225836531868
n00570,Park Avenue,Park Avenue#0,500.0,22.66626344742016,0.8189125170581601,0.8169306516345318
n00571,Park Avenue,Park Avenue#0,520.0,18.51273088570081,0.8893128939137105,0.7271838471385577
n00572,Park Avenue,Park Avenue#0,540.0,13.990946758249859,0.9133905348647202,0.692394878231669
n00573,Park Avenue,Park Avenue#0,580.0,2.853313903715677,0.9112050978824244,0.29230419929236406
n00574,Park Avenue,Park Avenue#0,600.0,1.6659090475894944,0.9135583236238921,0.22777588625959394
n00575,Park Avenue,Park Avenue#0,620.0,0.8855149057990044,0.9269159397164959,0.16745408569526882
n00576,Park Avenue,Park Avenue#0,680.0,1.665884490369423,0.8890053496297562,0.2632442089701638
n00577,Park Avenue,Park Avenue#0,700.0,2.8526998424387124,0.9112016691208388,0.29227771112906614
n00578,Park Avenue,Park Avenue#0,720.0,2.9859435894927557,0.9029566011039685,0.31120970527154346
n00580,Park Avenue,Park Avenue#0,780.0,13.464395205972131,0.8690524011588581,0.7548405853579864
n00581,Park Avenue,Park Avenue#0,800.0,21.126798197035974,0.8538673450728185,0.7746002237640067
n00582,Park Avenue,Park Avenue#0,840.0,14.4247581321795,0.8386726430864931,0.793541513484656
n00583,Park Avenue,Park Avenue#0,860.0,20.305923645773326,0.8393931533719181,0.7926621173996783
n00584,Park Avenue,Park Avenue#0,880.0,17.829233773027166,0.8157668244474027,0.8205243626411258
n00585,Park Avenue,Park Avenue#0,920.0,12.640316204929153,0.8095229997605051,0.827551922714665
n00586,Park Avenue,Park Avenue#0,940.0,11.722021012605715,0.8664612566306531,0.7582710652996287
n00587,Park Avenue,Park Avenue#0,960.0,17.143089781964576,0.8621423460920072,0.7639352581005584
n00588,Park Avenue,Park Avenue#0,1000.0,22.9312212585021,0.8597778932960227,0.7670077614918562
n00589,Park Avenue,Park Avenue#0,1020.0,26.69736297648089,0.8557531571169303,0.772191444162406
n00590,Park Avenue,Park Avenue#0,1040.0,26.163646927622935,0.8484093386892,0.7814996788854778
n00591,Park Avenue,Park Avenue#0,1080.0,18.439924680695963,0.871239487468852,0.7519262372989554
n00592,Park Avenue,Park Avenue#0,1100.0,12.304006024838209,0.8735215483152794,0.7488669752994815
n00593,Park Avenue,Park Avenue#0,1120.0,3.8040943992015714,0.8576485175003481,0.4152949573821438
n00594,Park Avenue,Park Avenue#0,1160.0,1.1867945890811988,0.7904571892948808,0.3591457242048548
