file,node_id,cardinal,seq,street,direction,a_sidewalk_shed,a_sidewalk_shed__crop,scaffolding,scaffolding__crop,construction_scaffolding_on_a_building_facade,construction_scaffolding_on_a_building_facade__crop,a_green_wooden_shed_over_the_sidewalk,a_green_wooden_shed_over_the_sidewalk__crop,metal_scaffold_poles,metal_scaffold_poles__crop,a_construction_fence,a_construction_fence__crop,a_plywood_construction_barrier,a_plywood_construction_barrier__crop,a_street_tree,a_street_tree__crop
Tunnel_Exit_Street/south_to_north/05_n00254_N.jpg,n00254,N,5,Tunnel_Exit_Street,south_to_north,0.18211,2,0.26571,1,0.23377,0,0.12288,0,0.20604,0,0.16591,1,0.14353,2,0.30115,2
Tunnel_Exit_Street/south_to_north/06_n00255_N.jpg,n00255,N,6,Tunnel_Exit_Street,south_to_north,0.24185,0,0.23302,1,0.23114,0,0.20219,0,0.12003,1,0.33538,1,0.21773,0,0.33513,1
Tunnel_Exit_Street/south_to_north/07_n00256_N.jpg,n00256,N,7,Tunnel_Exit_Street,south_to_north,0.2522,3,0.52058,3,0.32571,3,0.18472,1,0.2404,3,0.23486,1,0.1467,3,0.27978,1
Tunnel_Exit_Street/south_to_north/08_n00257_N.jpg,n00257,N,8,Tunnel_Exit_Street,south_to_north,0.14619,1,0.25104,0,0.35659,2,0.09203,1,0.20615,0,0.30823,3,0.13211,3,0.29159,3
Tunnel_Exit_Street/south_to_north/09_n00258_N.jpg,n00258,N,9,Tunnel_Exit_Street,south_to_north,0.18963,3,0.29981,3,0.28265,1,0.08938,3,0.2236,3,0.11406,1,0.18711,2,0.42358,3
Tunnel_Exit_Street/south_to_north/10_n00259_N.jpg,n00259,N,10,Tunnel_Exit_Street,south_to_north,0.10933,3,0.27936,1,0.24263,2,0.1443,1,0.18894,0,0.12116,1,0.09616,3,0.18358,1
Tunnel_Exit_Street/south_to_north/11_n00260_N.jpg,n00260,N,11,Tunnel_Exit_Street,south_to_north,0.11656,2,0.358,3,0.25957,3,0.12969,3,0.15281,3,0.1322,2,0.15067,2,0.28566,3
Tunnel_Exit_Street/south_to_north/12_n00261_N.jpg,n00261,N,12,Tunnel_Exit_Street,south_to_north,0.20541,3,0.18348,2,0.24713,1,0.13902,3,0.17811,3,0.21387,3,0.13724,3,0.25436,3
Tunnel_Exit_Street/south_to_north/13_n00262_N.jpg,n00262,N,13,Tunnel_Exit_Street,south_to_north,0.1428,1,0.34523,3,0.3642,3,0.08746,2,0.23709,3,0.11284,2,0.18449,0,0.31702,0
Tunnel_Exit_Street/south_to_north/14_n00263_N.jpg,n00263,N,14,Tunnel_Exit_Street,south_to_north,0.08052,2,0.26964,1,0.25431,3,0.04068,3,0.11186,0,0.11566,3,0.27163,2,0.13101,3
Tunnel_Exit_Street/south_to_north/15_n00264_N.jpg,n00264,N,15,Tunnel_Exit_Street,south_to_north,0.16174,1,0.20614,3,0.25666,1,0.13709,1,0.10698,3,0.1102,1,0.15609,1,0.28015,1
Tunnel_Exit_Street/south_to_north/16_n00265_N.jpg,n00265,N,16,Tunnel_Exit_Street,south_to_north,0.10915,3,0.173,3,0.21067,1,0.10258,1,0.12117,3,0.10566,3,0.12582,1,0.33451,1
Tunnel_Exit_Street/south_to_north/17_n00266_N.jpg,n00266,N,17,Tunnel_Exit_Street,south_to_north,0.17868,1,0.26982,1,0.22611,1,0.14653,3,0.16577,3,0.15542,1,0.16318,1,0.28425,1
east_34th_street/east_to_west/01_n00313_W.jpg,n00313,W,1,east_34th_street,east_to_west,0.16554,3,0.308,2,0.27361,3,0.07253,3,0.18521,3,0.12333,3,0.17888,3,0.42666,3
east_34th_street/east_to_west/02_n00312_W.jpg,n00312,W,2,east_34th_street,east_to_west,0.32988,3,0.35036,0,0.22408,1,0.17952,3,0.16847,0,0.0892,3,0.10727,0,0.31405,3
east_34th_street/east_to_west/03_n00311_W.jpg,n00311,W,3,east_34th_street,east_to_west,0.1948,1,0.20844,1,0.2523,1,0.13249,1,0.20733,2,0.40923,2,0.12759,2,0.46438,3
east_34th_street/east_to_west/04_n00310_W.jpg,n00310,W,4,east_34th_street,east_to_west,0.1915,3,0.29465,1,0.27609,1,0.13561,3,0.16177,1,0.32661,2,0.14855,3,0.46035,3
east_34th_street/east_to_west/05_n00309_W.jpg,n00309,W,5,east_34th_street,east_to_west,0.19884,3,0.48347,0,0.28038,3,0.12337,3,0.13558,0,0.31719,0,0.12926,2,0.48867,0
east_34th_street/east_to_west/06_n00308_W.jpg,n00308,W,6,east_34th_street,east_to_west,0.23557,2,0.28389,3,0.25655,3,0.11774,2,0.14162,2,0.33173,2,0.11129,2,0.54498,2
east_34th_street/east_to_west/07_n00307_W.jpg,n00307,W,7,east_34th_street,east_to_west,0.15901,3,0.54822,2,0.33228,1,0.12108,2,0.22919,3,0.1718,2,0.2309,3,0.45348,3
east_34th_street/east_to_west/08_n00306_W.jpg,n00306,W,8,east_34th_street,east_to_west,0.15671,3,0.31755,2,0.23892,1,0.10414,2,0.17824,2,0.11522,1,0.09174,1,0.27311,3
east_34th_street/east_to_west/09_n00305_W.jpg,n00305,W,9,east_34th_street,east_to_west,0.14884,2,0.31926,0,0.30986,1,0.08863,2,0.18715,3,0.25747,2,0.25735,2,0.38055,3
east_34th_street/east_to_west/10_n00304_W.jpg,n00304,W,10,east_34th_street,east_to_west,0.20327,2,0.34221,3,0.26968,1,0.12302,3,0.14058,1,0.36638,0,0.21516,3,0.43058,2
east_34th_street/east_to_west/11_n00303_W.jpg,n00303,W,11,east_34th_street,east_to_west,0.20713,2,0.28199,1,0.28911,1,0.09622,2,0.15066,3,0.31064,2,0.14995,0,0.37649,3
east_34th_street/east_to_west/12_n00302_W.jpg,n00302,W,12,east_34th_street,east_to_west,0.18426,3,0.3482,1,0.26836,3,0.14714,3,0.15778,1,0.11155,3,0.09848,3,0.30722,1
east_34th_street/east_to_west/13_n00301_W.jpg,n00301,W,13,east_34th_street,east_to_west,0.23023,1,0.31088,3,0.34349,1,0.1546,1,0.23283,3,0.18587,1,0.10523,3,0.31175,3
east_34th_street/east_to_west/14_n00300_W.jpg,n00300,W,14,east_34th_street,east_to_west,0.12022,3,0.31886,3,0.32859,3,0.06348,0,0.14322,3,0.1034,3,0.09974,3,0.40199,3
east_34th_street/east_to_west/15_n00299_W.jpg,n00299,W,15,east_34th_street,east_to_west,0.20423,0,0.32612,3,0.24653,3,0.10332,0,0.12349,3,0.14468,0,0.23857,3,0.52931,3
east_34th_street/east_to_west/16_n00298_W.jpg,n00298,W,16,east_34th_street,east_to_west,0.20326,1,0.44844,2,0.26736,3,0.14073,1,0.15203,3,0.2526,2,0.12273,3,0.64462,0
east_34th_street/east_to_west/17_n00297_W.jpg,n00297,W,17,east_34th_street,east_to_west,0.27383,1,0.4518,1,0.41537,1,0.23475,1,0.15706,3,0.11333,3,0.12164,0,0.48365,0
east_34th_street/east_to_west/18_n00296_W.jpg,n00296,W,18,east_34th_street,east_to_west,0.15956,2,0.41396,1,0.32569,1,0.10373,3,0.17646,1,0.1328,1,0.15165,2,0.38026,2
east_34th_street/east_to_west/19_n00295_W.jpg,n00295,W,19,east_34th_street,east_to_west,0.25236,3,0.29268,2,0.30984,2,0.1566,3,0.18799,1,0.10866,3,0.15279,0,0.50246,0
east_34th_street/east_to_west/20_n00294_W.jpg,n00294,W,20,east_34th_street,east_to_west,0.23725,3,0.27697,1,0.23314,2,0.1279,0,0.1945,3,0.32329,0,0.18935,3,0.39344,1
east_34th_street/east_to_west/21_n00293_W.jpg,n00293,W,21,east_34th_street,east_to_west,0.15956,3,0.53188,0,0.33698,0,0.10916,3,0.17041,0,0.36018,0,0.24979,0,0.37585,3
east_34th_street/east_to_west/22_n00292_W.jpg,n00292,W,22,east_34th_street,east_to_west,0.19352,3,0.34997,3,0.28129,1,0.12823,3,0.20055,1,0.16877,3,0.13524,3,0.36886,3
east_34th_street/east_to_west/23_n00291_W.jpg,n00291,W,23,east_34th_street,east_to_west,0.24347,1,0.34252,1,0.30134,3,0.16443,1,0.14058,3,0.09501,0,0.0885,0,0.47322,2
east_34th_street/east_to_west/24_n00290_W.jpg,n00290,W,24,east_34th_street,east_to_west,0.25196,3,0.39775,3,0.34232,3,0.18029,0,0.22835,3,0.09683,3,0.08334,3,0.34907,0
east_34th_street/east_to_west/25_n00289_W.jpg,n00289,W,25,east_34th_street,east_to_west,0.18074,1,0.35011,3,0.36021,1,0.08688,1,0.20486,3,0.09945,3,0.16173,1,0.32544,0
east_34th_street/east_to_west/26_n00288_W.jpg,n00288,W,26,east_34th_street,east_to_west,0.18771,0,0.38379,1,0.30023,3,0.0853,3,0.2333,3,0.10125,3,0.11325,2,0.329,0
east_34th_street/east_to_west/27_n00287_W.jpg,n00287,W,27,east_34th_street,east_to_west,0.22909,3,0.42754,3,0.3305,3,0.16288,2,0.21961,3,0.28247,2,0.10946,3,0.48423,3
east_34th_street/east_to_west/28_n00286_W.jpg,n00286,W,28,east_34th_street,east_to_west,0.20401,3,0.27712,3,0.31163,3,0.10697,2,0.12621,3,0.10608,2,0.07849,3,0.44794,2
east_34th_street/east_to_west/29_n00285_W.jpg,n00285,W,29,east_34th_street,east_to_west,0.19673,1,0.50928,0,0.36557,1,0.10379,0,0.28948,0,0.09028,3,0.1422,0,0.34264,3
east_34th_street/east_to_west/30_n00284_W.jpg,n00284,W,30,east_34th_street,east_to_west,0.3265,0,0.29844,3,0.31499,3,0.14607,0,0.15685,3,0.18594,2,0.0852,3,0.31197,3
east_34th_street/east_to_west/31_n00283_W.jpg,n00283,W,31,east_34th_street,east_to_west,0.20528,3,0.3704,3,0.30994,3,0.09087,3,0.22283,3,0.12418,3,0.14767,0,0.28024,3
east_34th_street/east_to_west/32_n00282_W.jpg,n00282,W,32,east_34th_street,east_to_west,0.24459,3,0.23126,1,0.21812,2,0.14807,3,0.17003,3,0.31604,0,0.11947,0,0.3966,3
east_34th_street/east_to_west/33_n00281_W.jpg,n00281,W,33,east_34th_street,east_to_west,0.27378,0,0.36996,1,0.29739,1,0.16291,1,0.18275,3,0.28992,0,0.19395,0,0.41349,3
east_34th_street/east_to_west/34_n00280_W.jpg,n00280,W,34,east_34th_street,east_to_west,0.35866,2,0.35481,3,0.28991,3,0.25863,2,0.21916,3,0.3741,0,0.09578,3,0.35299,2
east_34th_street/east_to_west/35_n00279_W.jpg,n00279,W,35,east_34th_street,east_to_west,0.2369,0,0.12557,3,0.18422,3,0.14842,0,0.16888,0,0.28575,0,0.11746,2,0.46253,2
east_34th_street/east_to_west/36_n00278_W.jpg,n00278,W,36,east_34th_street,east_to_west,0.12927,1,0.31069,3,0.21419,0,0.10404,3,0.23596,3,0.17119,0,0.10273,3,0.51171,2
east_34th_street/east_to_west/37_n00277_W.jpg,n00277,W,37,east_34th_street,east_to_west,0.14291,2,0.23361,3,0.2539,3,0.12145,3,0.21025,3,0.20178,0,0.16681,3,0.44328,3
east_34th_street/east_to_west/38_n00276_W.jpg,n00276,W,38,east_34th_street,east_to_west,0.16361,1,0.22097,1,0.289,1,0.11797,1,0.21343,1,0.24718,1,0.24327,0,0.37869,3
east_34th_street/east_to_west/39_n00275_W.jpg,n00275,W,39,east_34th_street,east_to_west,0.14173,3,0.32779,0,0.22955,3,0.14546,2,0.23925,0,0.30445,2,0.28898,3,0.32685,3
east_34th_street/east_to_west/40_n00274_W.jpg,n00274,W,40,east_34th_street,east_to_west,0.16741,3,0.238,2,0.28343,1,0.10811,3,0.18539,3,0.09145,2,0.10901,1,0.36222,2
east_34th_street/east_to_west/41_n00273_W.jpg,n00273,W,41,east_34th_street,east_to_west,0.18757,1,0.21838,3,0.26282,1,0.10536,3,0.15326,3,0.15296,2,0.15075,0,0.16364,2
east_34th_street/east_to_west/42_n00272_W.jpg,n00272,W,42,east_34th_street,east_to_west,0.27086,1,0.31178,2,0.31674,1,0.1884,1,0.24383,2,0.17078,2,0.19824,0,0.40566,3
east_34th_street/east_to_west/43_n00271_W.jpg,n00271,W,43,east_34th_street,east_to_west,0.18494,0,0.37385,3,0.2594,1,0.11136,1,0.20292,3,0.07759,3,0.09927,0,0.24048,1
east_34th_street/east_to_west/44_n00270_W.jpg,n00270,W,44,east_34th_street,east_to_west,0.16868,0,0.2254,3,0.22487,3,0.10326,1,0.14279,3,0.16983,2,0.1165,3,0.33918,3
east_34th_street/east_to_west/45_n00269_W.jpg,n00269,W,45,east_34th_street,east_to_west,0.18256,0,0.22047,2,0.25498,3,0.08696,0,0.16825,2,0.22194,2,0.08888,3,0.27532,1
east_34th_street/east_to_west/46_n00268_W.jpg,n00268,W,46,east_34th_street,east_to_west,0.24595,3,0.3188,0,0.26163,0,0.16365,3,0.21711,2,0.1852,2,0.09518,3,0.34766,3
east_34th_street/east_to_west/47_n00267_W.jpg,n00267,W,47,east_34th_street,east_to_west,0.19772,1,0.30032,0,0.24004,3,0.14169,3,0.14707,0,0.08645,3,0.0829,3,0.26369,3
east_34th_street/west_to_east/01_n00267_E.jpg,n00267,E,1,east_34th_street,west_to_east,0.25493,3,0.50004,1,0.45885,0,0.09396,3,0.24264,3,0.12319,3,0.12042,3,0.2651,2
east_34th_street/west_to_east/02_n00268_E.jpg,n00268,E,2,east_34th_street,west_to_east,0.12809,3,0.32689,3,0.31978,3,0.08678,3,0.19226,3,0.12055,3,0.10138,3,0.21577,3
east_34th_street/west_to_east/03_n00269_E.jpg,n00269,E,3,east_34th_street,west_to_east,0.18382,1,0.17502,3,0.21648,3,0.13857,1,0.15012,0,0.18459,3,0.08312,3,0.22691,0
east_34th_street/west_to_east/04_n00270_E.jpg,n00270,E,4,east_34th_street,west_to_east,0.32403,2,0.34326,3,0.29548,1,0.21351,2,0.15494,3,0.09734,3,0.09944,0,0.28308,3
east_34th_street/west_to_east/05_n00271_E.jpg,n00271,E,5,east_34th_street,west_to_east,0.3254,3,0.25351,3,0.29726,3,0.13624,3,0.17509,3,0.09495,3,0.21679,3,0.43663,3
east_34th_street/west_to_east/06_n00272_E.jpg,n00272,E,6,east_34th_street,west_to_east,0.2086,0,0.17679,0,0.20326,3,0.12606,0,0.15255,3,0.11888,1,0.14147,1,0.24439,3
east_34th_street/west_to_east/07_n00273_E.jpg,n00273,E,7,east_34th_street,west_to_east,0.17253,1,0.36755,3,0.20447,0,0.09836,3,0.17382,3,0.19978,0,0.16897,0,0.36934,1
east_34th_street/west_to_east/08_n00274_E.jpg,n00274,E,8,east_34th_street,west_to_east,0.15456,0,0.36136,3,0.28754,2,0.10199,0,0.18716,1,0.34431,1,0.26485,1,0.27344,1
east_34th_street/west_to_east/09_n00275_E.jpg,n00275,E,9,east_34th_street,west_to_east,0.15013,0,0.41706,2,0.26876,2,0.09901,0,0.33858,2,0.30044,2,0.25632,3,0.33991,3
east_34th_street/west_to_east/10_n00276_E.jpg,n00276,E,10,east_34th_street,west_to_east,0.166,2,0.20847,3,0.2378,2,0.15245,2,0.21294,3,0.19975,2,0.25679,2,0.44412,3
east_34th_street/west_to_east/11_n00277_E.jpg,n00277,E,11,east_34th_street,west_to_east,0.19104,1,0.32522,1,0.3378,1,0.1448,1,0.18352,2,0.25403,2,0.20233,2,0.43358,0
east_34th_street/west_to_east/12_n00278_E.jpg,n00278,E,12,east_34th_street,west_to_east,0.27937,3,0.29927,3,0.27952,0,0.1803,3,0.22294,3,0.25428,2,0.14575,0,0.43131,3
east_34th_street/west_to_east/13_n00279_E.jpg,n00279,E,13,east_34th_street,west_to_east,0.21752,1,0.22749,3,0.27501,3,0.13185,1,0.1861,3,0.21728,2,0.12999,0,0.36845,3
east_34th_street/west_to_east/14_n00280_E.jpg,n00280,E,14,east_34th_street,west_to_east,0.29378,2,0.3152,2,0.25095,1,0.15199,2,0.15095,3,0.28989,2,0.14016,2,0.52929,2
east_34th_street/west_to_east/15_n00281_E.jpg,n00281,E,15,east_34th_street,west_to_east,0.21495,0,0.28735,2,0.27074,3,0.11868,0,0.2209,3,0.2902,2,0.10325,3,0.38806,1
east_34th_street/west_to_east/16_n00282_E.jpg,n00282,E,16,east_34th_street,west_to_east,0.19082,1,0.43228,3,0.26102,2,0.12844,1,0.18506,3,0.26692,2,0.17329,0,0.41298,2
east_34th_street/west_to_east/17_n00283_E.jpg,n00283,E,17,east_34th_street,west_to_east,0.16919,2,0.52231,2,0.3328,2,0.10969,3,0.22951,2,0.09444,3,0.09965,2,0.37609,3
east_34th_street/west_to_east/18_n00284_E.jpg,n00284,E,18,east_34th_street,west_to_east,0.18284,2,0.32226,2,0.19261,1,0.1081,2,0.158,1,0.13742,1,0.11354,3,0.43376,1
east_34th_street/west_to_east/19_n00285_E.jpg,n00285,E,19,east_34th_street,west_to_east,0.34557,1,0.18248,1,0.24685,1,0.21518,1,0.13194,1,0.11227,1,0.14449,1,0.47067,2
east_34th_street/west_to_east/20_n00286_E.jpg,n00286,E,20,east_34th_street,west_to_east,0.34676,3,0.37876,1,0.38343,1,0.20392,3,0.19373,0,0.20302,3,0.1495,0,0.43646,3
east_34th_street/west_to_east/21_n00287_E.jpg,n00287,E,21,east_34th_street,west_to_east,0.19853,1,0.39615,3,0.35136,3,0.07446,1,0.20692,3,0.14372,3,0.15139,1,0.3359,2
east_34th_street/west_to_east/22_n00288_E.jpg,n00288,E,22,east_34th_street,west_to_east,0.13775,3,0.36293,1,0.30509,3,0.0813,3,0.19174,1,0.27617,0,0.2731,0,0.34503,1
east_34th_street/west_to_east/23_n00289_E.jpg,n00289,E,23,east_34th_street,west_to_east,0.13641,1,0.39317,3,0.26419,3,0.07818,2,0.17605,3,0.12465,2,0.18285,2,0.43547,2
east_34th_street/west_to_east/24_n00290_E.jpg,n00290,E,24,east_34th_street,west_to_east,0.2,3,0.29736,3,0.27705,0,0.07236,3,0.19194,3,0.1886,3,0.12595,3,0.37987,1
east_34th_street/west_to_east/25_n00291_E.jpg,n00291,E,25,east_34th_street,west_to_east,0.13168,3,0.26394,3,0.25893,0,0.06373,1,0.17623,0,0.09637,3,0.10843,0,0.49112,3
east_34th_street/west_to_east/26_n00292_E.jpg,n00292,E,26,east_34th_street,west_to_east,0.24142,3,0.33472,1,0.23227,1,0.15094,3,0.11765,3,0.3364,2,0.10898,1,0.46725,0
east_34th_street/west_to_east/27_n00293_E.jpg,n00293,E,27,east_34th_street,west_to_east,0.22415,2,0.50082,3,0.25687,0,0.12104,3,0.19901,3,0.13926,3,0.14036,3,0.43024,3
east_34th_street/west_to_east/28_n00294_E.jpg,n00294,E,28,east_34th_street,west_to_east,0.13248,3,0.39703,3,0.34044,3,0.07289,3,0.2243,3,0.10064,3,0.15788,2,0.35952,1
east_34th_street/west_to_east/29_n00295_E.jpg,n00295,E,29,east_34th_street,west_to_east,0.18895,1,0.21193,3,0.27388,3,0.11831,1,0.12194,3,0.10604,2,0.12063,2,0.4674,2
east_34th_street/west_to_east/30_n00296_E.jpg,n00296,E,30,east_34th_street,west_to_east,0.24276,2,0.21159,0,0.2566,3,0.14468,3,0.16043,0,0.11899,3,0.13479,0,0.39718,1
east_34th_street/west_to_east/31_n00297_E.jpg,n00297,E,31,east_34th_street,west_to_east,0.1237,3,0.58203,0,0.41063,0,0.08049,1,0.2152,3,0.3436,3,0.12424,3,0.35743,1
east_34th_street/west_to_east/32_n00298_E.jpg,n00298,E,32,east_34th_street,west_to_east,0.21333,1,0.28458,1,0.29412,1,0.11549,1,0.11786,1,0.10754,2,0.15559,3,0.53249,2
east_34th_street/west_to_east/33_n00299_E.jpg,n00299,E,33,east_34th_street,west_to_east,0.17111,3,0.3047,1,0.25999,1,0.07787,3,0.20333,1,0.15073,0,0.10707,3,0.38347,3
east_34th_street/west_to_east/34_n00300_E.jpg,n00300,E,34,east_34th_street,west_to_east,0.14348,3,0.18473,2,0.31412,2,0.0753,3,0.15442,3,0.09907,3,0.18132,3,0.35504,3
east_34th_street/west_to_east/35_n00301_E.jpg,n00301,E,35,east_34th_street,west_to_east,0.14783,0,0.2598,3,0.23948,2,0.07372,0,0.18157,3,0.18768,3,0.11299,0,0.39872,1
east_34th_street/west_to_east/36_n00302_E.jpg,n00302,E,36,east_34th_street,west_to_east,0.14398,2,0.21136,0,0.20448,1,0.09516,1,0.16987,0,0.23442,2,0.20978,2,0.40149,2
east_34th_street/west_to_east/37_n00303_E.jpg,n00303,E,37,east_34th_street,west_to_east,0.25489,1,0.17252,1,0.26236,1,0.1996,1,0.18033,0,0.3754,0,0.12579,3,0.42874,0
east_34th_street/west_to_east/38_n00304_E.jpg,n00304,E,38,east_34th_street,west_to_east,0.23083,3,0.18818,3,0.23637,3,0.18093,3,0.20264,0,0.12202,2,0.26393,0,0.36065,1
east_34th_street/west_to_east/39_n00305_E.jpg,n00305,E,39,east_34th_street,west_to_east,0.22891,3,0.79757,2,0.49809,2,0.16923,3,0.32398,2,0.22521,0,0.132,0,0.29981,1
east_34th_street/west_to_east/40_n00306_E.jpg,n00306,E,40,east_34th_street,west_to_east,0.26342,0,0.7105,0,0.36621,0,0.16035,0,0.22597,0,0.11144,0,0.0813,0,0.47166,2
east_34th_street/west_to_east/41_n00307_E.jpg,n00307,E,41,east_34th_street,west_to_east,0.14076,2,0.58829,2,0.28444,2,0.0821,0,0.22088,3,0.11444,3,0.11488,3,0.38182,3
east_34th_street/west_to_east/42_n00308_E.jpg,n00308,E,42,east_34th_street,west_to_east,0.21701,0,0.59003,2,0.38016,2,0.14803,0,0.19313,3,0.12658,2,0.10166,0,0.43494,3
east_34th_street/west_to_east/43_n00309_E.jpg,n00309,E,43,east_34th_street,west_to_east,0.20939,1,0.39606,2,0.23663,1,0.10387,1,0.23752,3,0.25087,0,0.1212,3,0.45464,0
east_34th_street/west_to_east/44_n00310_E.jpg,n00310,E,44,east_34th_street,west_to_east,0.23873,3,0.21658,2,0.32247,2,0.1088,3,0.17547,3,0.44084,0,0.1071,3,0.48177,2
east_34th_street/west_to_east/45_n00311_E.jpg,n00311,E,45,east_34th_street,west_to_east,0.30988,3,0.39029,2,0.27096,3,0.15024,3,0.15884,1,0.09367,3,0.09166,0,0.56459,3
east_34th_street/west_to_east/46_n00312_E.jpg,n00312,E,46,east_34th_street,west_to_east,0.2179,2,0.32893,3,0.33983,3,0.09663,3,0.20072,3,0.07921,1,0.14525,3,0.47837,3
east_34th_street/west_to_east/47_n00313_E.jpg,n00313,E,47,east_34th_street,west_to_east,0.27077,3,0.40442,1,0.38244,3,0.177,3,0.20948,3,0.1036,3,0.0969,3,0.44713,1
east_35th_street/east_to_west/01_n00359_W.jpg,n00359,W,1,east_35th_street,east_to_west,0.31317,3,0.2786,1,0.22878,0,0.18679,1,0.24009,3,0.37314,2,0.25831,2,0.39721,1
east_35th_street/east_to_west/02_n00358_W.jpg,n00358,W,2,east_35th_street,east_to_west,0.34571,2,0.18413,0,0.17112,3,0.20623,2,0.16957,3,0.39553,3,0.29353,3,0.37436,3
east_35th_street/east_to_west/03_n00357_W.jpg,n00357,W,3,east_35th_street,east_to_west,0.23447,1,0.2759,1,0.276,1,0.23702,1,0.20616,3,0.39554,3,0.29572,1,0.37045,0
east_35th_street/east_to_west/04_n00356_W.jpg,n00356,W,4,east_35th_street,east_to_west,0.2129,1,0.21853,2,0.20667,2,0.15502,2,0.17021,3,0.52589,2,0.25519,3,0.37639,1
east_35th_street/east_to_west/05_n00355_W.jpg,n00355,W,5,east_35th_street,east_to_west,0.2516,0,0.30207,0,0.19825,3,0.18532,0,0.19336,3,0.38976,3,0.2641,3,0.39304,0
east_35th_street/east_to_west/06_n00354_W.jpg,n00354,W,6,east_35th_street,east_to_west,0.15666,1,0.51428,0,0.3731,0,0.13378,1,0.25786,0,0.3942,2,0.16904,1,0.46977,2
east_35th_street/east_to_west/07_n00353_W.jpg,n00353,W,7,east_35th_street,east_to_west,0.12551,3,0.42907,3,0.3104,3,0.12696,3,0.2046,3,0.36237,3,0.24693,3,0.31299,3
east_35th_street/east_to_west/08_n00352_W.jpg,n00352,W,8,east_35th_street,east_to_west,0.19204,3,0.38563,1,0.28185,1,0.15617,0,0.18697,0,0.39915,2,0.26412,0,0.34253,2
east_35th_street/east_to_west/09_n00351_W.jpg,n00351,W,9,east_35th_street,east_to_west,0.15925,1,0.52668,1,0.44883,3,0.1205,1,0.22067,3,0.35995,3,0.27942,3,0.57702,2
east_35th_street/east_to_west/10_n00350_W.jpg,n00350,W,10,east_35th_street,east_to_west,0.19261,1,0.35822,3,0.24506,0,0.11905,3,0.27705,0,0.45769,0,0.28924,0,0.31999,0
east_35th_street/east_to_west/11_n00349_W.jpg,n00349,W,11,east_35th_street,east_to_west,0.29553,0,0.4374,1,0.19724,0,0.13323,3,0.21858,3,0.4529,2,0.36733,0,0.26574,1
east_35th_street/east_to_west/12_n00348_W.jpg,n00348,W,12,east_35th_street,east_to_west,0.21362,3,0.52059,0,0.24461,0,0.12458,3,0.22091,3,0.23177,0,0.19345,3,0.33866,0
east_35th_street/east_to_west/13_n00347_W.jpg,n00347,W,13,east_35th_street,east_to_west,0.29552,3,0.55939,3,0.328,3,0.20606,3,0.2523,3,0.36114,0,0.27942,0,0.41868,3
east_35th_street/east_to_west/14_n00346_W.jpg,n00346,W,14,east_35th_street,east_to_west,0.32459,1,0.18368,3,0.20525,0,0.17665,1,0.20303,2,0.39716,0,0.20253,3,0.32302,0
east_35th_street/east_to_west/15_n00345_W.jpg,n00345,W,15,east_35th_street,east_to_west,0.2607,3,0.25706,3,0.29695,3,0.23861,3,0.18854,2,0.44666,2,0.35883,2,0.36877,2
east_35th_street/east_to_west/16_n00344_W.jpg,n00344,W,16,east_35th_street,east_to_west,0.23756,3,0.48682,3,0.25846,3,0.20774,3,0.29433,3,0.3967,3,0.32141,0,0.44809,2
east_35th_street/east_to_west/17_n00343_W.jpg,n00343,W,17,east_35th_street,east_to_west,0.26955,2,0.29,1,0.25532,1,0.22359,2,0.21998,0,0.43655,3,0.22801,3,0.39584,2
east_35th_street/east_to_west/18_n00342_W.jpg,n00342,W,18,east_35th_street,east_to_west,0.28452,0,0.46222,3,0.24497,1,0.1981,0,0.20691,3,0.32008,0,0.34897,0,0.48191,1
east_35th_street/east_to_west/19_n00341_W.jpg,n00341,W,19,east_35th_street,east_to_west,0.28685,3,0.28307,0,0.26265,2,0.21595,3,0.17296,2,0.13933,3,0.21189,2,0.33952,0
east_35th_street/east_to_west/20_n00340_W.jpg,n00340,W,20,east_35th_street,east_to_west,0.39486,2,0.15962,1,0.23496,3,0.29077,2,0.10886,1,0.2483,3,0.20456,3,0.49487,3
east_35th_street/east_to_west/21_n00339_W.jpg,n00339,W,21,east_35th_street,east_to_west,0.2051,0,0.31686,1,0.20886,1,0.20383,0,0.12506,3,0.31365,0,0.30772,0,0.39495,3
east_35th_street/east_to_west/22_n00338_W.jpg,n00338,W,22,east_35th_street,east_to_west,0.16423,0,0.2761,2,0.31623,2,0.07339,0,0.13973,3,0.12357,3,0.11582,3,0.26174,3
east_35th_street/east_to_west/23_n00337_W.jpg,n00337,W,23,east_35th_street,east_to_west,0.16244,1,0.23685,3,0.22966,1,0.11559,1,0.16644,3,0.21735,2,0.14064,2,0.41952,3
east_35th_street/east_to_west/24_n00336_W.jpg,n00336,W,24,east_35th_street,east_to_west,0.26167,1,0.1018,3,0.14464,1,0.14095,2,0.0952,3,0.32625,2,0.12818,3,0.58774,2
east_35th_street/east_to_west/25_n00335_W.jpg,n00335,W,25,east_35th_street,east_to_west,0.19963,3,0.31739,1,0.23293,1,0.13939,3,0.197,3,0.25242,3,0.20946,3,0.36365,2
east_35th_street/east_to_west/26_n00334_W.jpg,n00334,W,26,east_35th_street,east_to_west,0.20737,3,0.6136,3,0.37713,3,0.128,3,0.20391,3,0.36913,2,0.11671,3,0.60157,2
