street,direction,seq,node_id,cardinal,file,bearing,in_view,nearest_m,shed_in_view,shed_nearest_m,supported_in_view,supported_nearest_m,suspended_in_view,suspended_nearest_m,fence_in_view,fence_nearest_m
east_37th_street,west_to_east,18,n00425,E,east_37th_street/west_to_east/18_n00425_E.jpg,118.3,False,81.8,False,81.8,False,81.8,False,102.4,False,113.2
east_37th_street,west_to_east,19,n00426,E,east_37th_street/west_to_east/19_n00426_E.jpg,118.3,False,78.0,False,100.1,False,78.0,False,104.3,False,100.1
east_37th_street,west_to_east,20,n00427,E,east_37th_street/west_to_east/20_n00427_E.jpg,118.3,False,76.9,False,85.1,False,76.9,False,85.1,False,89.6
east_37th_street,west_to_east,21,n00428,E,east_37th_street/west_to_east/21_n00428_E.jpg,118.3,False,66.3,False,66.3,False,80.8,False,66.3,False,79.8
east_37th_street,west_to_east,22,n00429,E,east_37th_street/west_to_east/22_n00429_E.jpg,118.3,False,48.4,False,48.4,False,79.9,False,48.4,False,65.4
east_37th_street,west_to_east,23,n00430,E,east_37th_street/west_to_east/23_n00430_E.jpg,118.3,False,33.2,False,33.2,False,82.4,False,33.2,False,54.5
east_37th_street,west_to_east,24,n00431,E,east_37th_street/west_to_east/24_n00431_E.jpg,118.3,True,25.6,True,25.6,False,84.0,True,25.6,False,49.7
east_37th_street,west_to_east,25,n00432,E,east_37th_street/west_to_east/25_n00432_E.jpg,118.3,False,32.0,False,32.0,False,79.2,False,32.0,False,52.4
east_37th_street,west_to_east,26,n00434,E,east_37th_street/west_to_east/26_n00434_E.jpg,118.3,False,65.1,False,65.1,False,76.7,False,65.1,False,74.0
east_37th_street,west_to_east,27,n00435,E,east_37th_street/west_to_east/27_n00435_E.jpg,118.3,False,75.6,False,75.6,False,75.6,False,79.4,False,75.6
east_37th_street,west_to_east,28,n00436,E,east_37th_street/west_to_east/28_n00436_E.jpg,118.3,False,73.6,False,73.6,False,81.8,False,73.6,False,81.8
east_37th_street,west_to_east,29,n00437,E,east_37th_street/west_to_east/29_n00437_E.jpg,118.3,False,75.7,False,75.7,False,80.6,False,75.7,False,94.2
east_37th_street,west_to_east,30,n00438,E,east_37th_street/west_to_east/30_n00438_E.jpg,118.3,False,81.3,False,81.3,False,84.5,False,81.3,False,107.8
east_37th_street,west_to_east,31,n00439,E,east_37th_street/west_to_east/31_n00439_E.jpg,118.3,False,71.3,False,71.3,False,93.7,False,71.3,False,122.5
east_37th_street,west_to_east,32,n00440,E,east_37th_street/west_to_east/32_n00440_E.jpg,118.3,False,51.4,False,51.4,False,105.8,False,51.4,False,138.5
east_37th_street,west_to_east,33,n00441,E,east_37th_street/west_to_east/33_n00441_E.jpg,118.3,False,31.4,False,31.4,False,120.2,False,31.4,False,155.4
east_37th_street,west_to_east,34,n00442,E,east_37th_street/west_to_east/34_n00442_E.jpg,118.3,True,11.4,True,11.4,False,135.8,True,11.4,False,146.6
east_37th_street,west_to_east,35,n00443,E,east_37th_street/west_to_east/35_n00443_E.jpg,118.3,False,8.7,False,8.7,False,130.3,False,8.7,False,130.3
east_37th_street,west_to_east,36,n00444,E,east_37th_street/west_to_east/36_n00444_E.jpg,118.3,False,28.6,False,28.6,False,115.2,False,28.6,False,115.2
east_37th_street,west_to_east,37,n00445,E,east_37th_street/west_to_east/37_n00445_E.jpg,118.3,False,48.6,False,48.6,False,101.7,False,48.6,False,101.7
east_38th_street,east_to_west,1,n00501,W,east_38th_street/east_to_west/01_n00501_W.jpg,298.4,False,47.6,False,47.6,False,60.9,False,60.9,False,102.8
east_38th_street,east_to_west,2,n00500,W,east_38th_street/east_to_west/02_n00500_W.jpg,298.4,False,52.6,False,52.6,False,64.8,False,64.8,False,82.9
east_38th_street,east_to_west,3,n00499,W,east_38th_street/east_to_west/03_n00499_W.jpg,298.4,False,62.9,False,62.9,False,62.9,False,62.9,False,62.9
east_38th_street,east_to_west,4,n00498,W,east_38th_street/east_to_west/04_n00498_W.jpg,298.4,False,42.9,False,42.9,False,42.9,False,42.9,False,42.9
east_38th_street,east_to_west,5,n00497,W,east_38th_street/east_to_west/05_n00497_W.jpg,298.4,True,22.9,True,22.9,True,22.9,True,22.9,True,22.9
east_38th_street,east_to_west,6,n00496,W,east_38th_street/east_to_west/06_n00496_W.jpg,298.4,True,3.2,True,3.2,True,3.2,True,3.2,True,3.2
east_38th_street,east_to_west,7,n00495,W,east_38th_street/east_to_west/07_n00495_W.jpg,298.4,False,17.3,False,17.3,False,17.3,False,17.3,False,17.3
east_38th_street,east_to_west,8,n00494,W,east_38th_street/east_to_west/08_n00494_W.jpg,298.4,False,37.2,False,37.2,False,37.2,False,37.2,False,37.2
east_38th_street,east_to_west,9,n00493,W,east_38th_street/east_to_west/09_n00493_W.jpg,298.4,False,31.5,False,31.5,False,57.2,False,57.2,False,57.2
east_38th_street,east_to_west,10,n00492,W,east_38th_street/east_to_west/10_n00492_W.jpg,298.4,True,11.6,True,11.6,False,77.2,False,77.2,False,77.2
east_38th_street,east_to_west,11,n00491,W,east_38th_street/east_to_west/11_n00491_W.jpg,298.4,False,8.4,False,8.4,False,97.2,False,78.1,False,97.2
east_38th_street,east_to_west,12,n00490,W,east_38th_street/east_to_west/12_n00490_W.jpg,298.4,False,28.5,False,28.5,False,117.2,False,76.8,False,117.2
east_38th_street,east_to_west,13,n00489,W,east_38th_street/east_to_west/13_n00489_W.jpg,298.4,False,48.5,False,48.5,False,106.4,False,80.8,False,137.2
east_38th_street,east_to_west,14,n00488,W,east_38th_street/east_to_west/14_n00488_W.jpg,298.4,False,68.4,False,68.4,False,94.7,False,73.0,False,120.0
east_38th_street,east_to_west,15,n00487,W,east_38th_street/east_to_west/15_n00487_W.jpg,298.4,False,53.0,False,53.0,False,85.8,False,53.0,False,100.0
east_38th_street,east_to_west,16,n00486,W,east_38th_street/east_to_west/16_n00486_W.jpg,298.4,False,33.0,False,33.0,False,79.9,False,33.0,False,79.9
east_38th_street,east_to_west,17,n00485,W,east_38th_street/east_to_west/17_n00485_W.jpg,298.4,True,13.0,True,13.0,False,60.0,True,13.0,False,60.0
east_38th_street,east_to_west,18,n00484,W,east_38th_street/east_to_west/18_n00484_W.jpg,298.4,False,7.0,False,7.0,False,40.0,False,7.0,False,40.0
east_38th_street,east_to_west,19,n00483,W,east_38th_street/east_to_west/19_n00483_W.jpg,298.4,True,20.0,True,20.0,True,20.0,False,27.0,True,20.0
east_38th_street,east_to_west,20,n00482,W,east_38th_street/east_to_west/20_n00482_W.jpg,298.4,True,1.9,True,1.9,True,1.9,False,47.0,True,1.9
east_38th_street,east_to_west,21,n00481,W,east_38th_street/east_to_west/21_n00481_W.jpg,298.4,True,5.6,True,5.6,True,5.6,False,67.0,True,5.6
east_38th_street,east_to_west,22,n00480,W,east_38th_street/east_to_west/22_n00480_W.jpg,298.4,True,3.9,True,3.9,True,3.9,False,81.4,True,3.9
east_38th_street,east_to_west,23,n00479,W,east_38th_street/east_to_west/23_n00479_W.jpg,298.4,True,8.7,True,8.7,True,13.4,False,87.8,True,13.4
east_38th_street,east_to_west,24,n00478,W,east_38th_street/east_to_west/24_n00478_W.jpg,298.4,False,21.3,False,21.3,False,21.3,False,94.2,False,21.3
east_38th_street,east_to_west,25,n00477,W,east_38th_street/east_to_west/25_n00477_W.jpg,298.4,False,39.1,False,39.1,False,39.1,False,99.5,False,39.1
east_38th_street,east_to_west,26,n00476,W,east_38th_street/east_to_west/26_n00476_W.jpg,298.4,False,30.5,False,58.4,False,30.5,False,98.6,False,58.4
east_38th_street,east_to_west,27,n00475,W,east_38th_street/east_to_west/27_n00475_W.jpg,298.4,True,10.5,False,78.0,True,10.5,False,88.7,False,78.0
east_38th_street,east_to_west,28,n00474,W,east_38th_street/east_to_west/28_n00474_W.jpg,298.4,False,9.5,False,87.8,False,9.5,False,82.4,False,97.8
east_38th_street,east_to_west,29,n00473,W,east_38th_street/east_to_west/29_n00473_W.jpg,298.4,False,29.5,False,67.9,False,29.5,False,80.8,False,117.6
east_38th_street,east_to_west,30,n00472,W,east_38th_street/east_to_west/30_n00472_W.jpg,298.4,False,47.9,False,47.9,False,49.5,False,84.1,False,137.5
east_38th_street,east_to_west,31,n00471,W,east_38th_street/east_to_west/31_n00471_W.jpg,298.4,True,27.8,True,27.8,False,35.5,False,91.7,False,157.5
east_38th_street,east_to_west,32,n00470,W,east_38th_street/east_to_west/32_n00470_W.jpg,298.4,True,8.0,True,8.0,True,15.6,False,85.2,False,149.2
east_38th_street,east_to_west,33,n00469,W,east_38th_street/east_to_west/33_n00469_W.jpg,298.4,False,4.8,False,4.8,False,4.8,False,65.2,False,131.7
east_38th_street,east_to_west,34,n00468,W,east_38th_street/east_to_west/34_n00468_W.jpg,298.4,False,24.6,False,24.6,False,24.6,False,45.2,False,114.9
east_38th_street,east_to_west,35,n00467,W,east_38th_street/east_to_west/35_n00467_W.jpg,298.4,True,25.2,True,25.2,True,25.2,True,25.2,False,99.4
east_38th_street,east_to_west,36,n00466,W,east_38th_street/east_to_west/36_n00466_W.jpg,298.4,True,5.2,True,5.2,True,5.2,True,5.2,False,85.7
east_38th_street,east_to_west,37,n00465,W,east_38th_street/east_to_west/37_n00465_W.jpg,298.4,False,6.1,False,6.1,False,11.8,False,6.1,False,75.0
east_38th_street,east_to_west,38,n00464,W,east_38th_street/east_to_west/38_n00464_W.jpg,298.4,False,25.5,False,25.9,False,25.5,False,25.9,False,68.3
east_38th_street,east_to_west,39,n00463,W,east_38th_street/east_to_west/39_n00463_W.jpg,298.4,False,44.3,False,45.8,False,44.3,False,45.8,False,67.0
east_38th_street,east_to_west,40,n00462,W,east_38th_street/east_to_west/40_n00462_W.jpg,298.4,False,63.8,False,65.9,False,63.8,False,65.9,False,71.5
east_38th_street,east_to_west,41,n00461,W,east_38th_street/east_to_west/41_n00461_W.jpg,298.4,False,81.1,False,81.1,False,81.1,False,81.1,False,81.1
east_38th_street,east_to_west,42,n00460,W,east_38th_street/east_to_west/42_n00460_W.jpg,298.4,False,67.9,False,67.9,False,67.9,False,83.5,False,94.2
east_38th_street,east_to_west,43,n00459,W,east_38th_street/east_to_west/43_n00459_W.jpg,298.4,False,47.8,False,47.8,False,47.8,False,73.9,False,109.3
east_38th_street,east_to_west,44,n00458,W,east_38th_street/east_to_west/44_n00458_W.jpg,298.4,True,27.9,True,27.9,True,27.9,False,54.9,False,125.9
east_38th_street,east_to_west,45,n00457,W,east_38th_street/east_to_west/45_n00457_W.jpg,298.4,True,7.9,True,7.9,True,7.9,False,37.0,False,143.2
east_38th_street,east_to_west,46,n00456,W,east_38th_street/east_to_west/46_n00456_W.jpg,298.4,True,12.2,True,12.2,True,12.2,True,22.6,False,158.5
east_38th_street,east_to_west,47,n00455,W,east_38th_street/east_to_west/47_n00455_W.jpg,298.4,False,15.7,False,15.7,False,21.6,False,21.6,False,142.4
east_38th_street,west_to_east,1,n00455,E,east_38th_street/west_to_east/01_n00455_E.jpg,118.4,True,15.7,True,15.7,True,21.6,True,21.6,False,142.4
east_38th_street,west_to_east,2,n00456,E,east_38th_street/west_to_east/02_n00456_E.jpg,118.4,True,12.2,True,12.2,True,12.2,False,22.6,False,158.5
east_38th_street,west_to_east,3,n00457,E,east_38th_street/west_to_east/03_n00457_E.jpg,118.4,False,7.9,False,7.9,False,7.9,False,37.0,False,143.2
east_38th_street,west_to_east,4,n00458,E,east_38th_street/west_to_east/04_n00458_E.jpg,118.4,False,27.9,False,27.9,False,27.9,False,54.9,False,125.9
east_38th_street,west_to_east,5,n00459,E,east_38th_street/west_to_east/05_n00459_E.jpg,118.4,False,47.8,False,47.8,False,47.8,False,73.9,False,109.3
east_38th_street,west_to_east,6,n00460,E,east_38th_street/west_to_east/06_n00460_E.jpg,118.4,False,67.9,False,67.9,False,67.9,False,83.5,False,94.2
east_38th_street,west_to_east,7,n00461,E,east_38th_street/west_to_east/07_n00461_E.jpg,118.4,False,81.1,False,81.1,False,81.1,False,81.1,False,81.1
east_38th_street,west_to_east,8,n00462,E,east_38th_street/west_to_east/08_n00462_E.jpg,118.4,False,63.8,False,65.9,False,63.8,False,65.9,False,71.5
east_38th_street,west_to_east,9,n00463,E,east_38th_street/west_to_east/09_n00463_E.jpg,118.4,False,44.3,False,45.8,False,44.3,False,45.8,False,67.0
east_38th_street,west_to_east,10,n00464,E,east_38th_street/west_to_east/10_n00464_E.jpg,118.4,True,25.5,True,25.9,True,25.5,True,25.9,False,68.3
east_38th_street,west_to_east,11,n00465,E,east_38th_street/west_to_east/11_n00465_E.jpg,118.4,True,6.1,True,6.1,True,11.8,True,6.1,False,75.0
east_38th_street,west_to_east,12,n00466,E,east_38th_street/west_to_east/12_n00466_E.jpg,118.4,False,5.2,False,5.2,False,5.2,False,5.2,False,85.7
east_38th_street,west_to_east,13,n00467,E,east_38th_street/west_to_east/13_n00467_E.jpg,118.4,False,25.2,False,25.2,False,25.2,False,25.2,False,99.4
east_38th_street,west_to_east,14,n00468,E,east_38th_street/west_to_east/14_n00468_E.jpg,118.4,True,24.6,True,24.6,True,24.6,False,45.2,False,114.9
east_38th_street,west_to_east,15,n00469,E,east_38th_street/west_to_east/15_n00469_E.jpg,118.4,True,4.8,True,4.8,True,4.8,False,65.2,False,131.7
east_38th_street,west_to_east,16,n00470,E,east_38th_street/west_to_east/16_n00470_E.jpg,118.4,False,8.0,False,8.0,False,15.6,False,85.2,False,149.2
east_38th_street,west_to_east,17,n00471,E,east_38th_street/west_to_east/17_n00471_E.jpg,118.4,False,27.8,False,27.8,False,35.5,False,91.7,False,157.5
east_38th_street,west_to_east,18,n00472,E,east_38th_street/west_to_east/18_n00472_E.jpg,118.4,False,47.9,False,47.9,False,49.5,False,84.1,False,137.5
east_38th_street,west_to_east,19,n00473,E,east_38th_street/west_to_east/19_n00473_E.jpg,118.4,True,29.5,False,67.9,True,29.5,False,80.8,False,117.6
east_38th_street,west_to_east,20,n00474,E,east_38th_street/west_to_east/20_n00474_E.jpg,118.4,True,9.5,False,87.8,True,9.5,False,82.4,False,97.8
east_38th_street,west_to_east,21,n00475,E,east_38th_street/west_to_east/21_n00475_E.jpg,118.4,False,10.5,False,78.0,False,10.5,False,88.7,False,78.0
east_38th_street,west_to_east,22,n00476,E,east_38th_street/west_to_east/22_n00476_E.jpg,118.4,False,30.5,False,58.4,False,30.5,False,98.6,False,58.4
east_38th_street,west_to_east,23,n00477,E,east_38th_street/west_to_east/23_n00477_E.jpg,118.4,False,39.1,False,39.1,False,39.1,False,99.5,False,39.1
east_38th_street,west_to_east,24,n00478,E,east_38th_street/west_to_east/24_n00478_E.jpg,118.4,True,21.3,True,21.3,True,21.3,False,94.2,True,21.3
east_38th_street,west_to_east,25,n00479,E,east_38th_street/west_to_east/25_n00479_E.jpg,118.4,True,8.7,True,8.7,True,13.4,False,87.8,True,13.4
east_38th_street,west_to_east,26,n00480,E,east_38th_street/west_to_east/26_n00480_E.jpg,118.4,True,3.9,True,3.9,True,3.9,False,81.4,True,3.9
east_38th_street,west_to_east,27,n00481,E,east_38th_street/west_to_east/27_n00481_E.jpg,118.4,True,5.6,True,5.6,True,5.6,False,67.0,True,5.6
east_38th_street,west_to_east,28,n00482,E,east_38th_street/west_to_east/28_n00482_E.jpg,118.4,True,1.9,True,1.9,True,1.9,False,47.0,True,1.9
east_38th_street,west_to_east,29,n00483,E,east_38th_street/west_to_east/29_n00483_E.jpg,118.4,True,20.0,True,20.0,False,20.0,True,27.0,False,20.0
east_38th_street,west_to_east,30,n00484,E,east_38th_street/west_to_east/30_n00484_E.jpg,118.4,True,7.0,True,7.0,False,40.0,True,7.0,False,40.0
east_38th_street,west_to_east,31,n00485,E,east_38th_street/west_to_east/31_n00485_E.jpg,118.4,False,13.0,False,13.0,False,60.0,False,13.0,False,60.0
east_38th_street,west_to_east,32,n00486,E,east_38th_street/west_to_east/32_n00486_E.jpg,118.4,False,33.0,False,33.0,False,79.9,False,33.0,False,79.9
east_38th_street,west_to_east,33,n00487,E,east_38th_street/west_to_east/33_n00487_E.jpg,118.4,False,53.0,False,53.0,False,85.8,False,53.0,False,100.0
east_38th_street,west_to_east,34,n00488,E,east_38th_street/west_to_east/34_n00488_E.jpg,118.4,False,68.4,False,68.4,False,94.7,False,73.0,False,120.0
east_38th_street,west_to_east,35,n00489,E,east_38th_street/west_to_east/35_n00489_E.jpg,118.4,False,48.5,False,48.5,False,106.4,False,80.8,False,137.2
east_38th_street,west_to_east,36,n00490,E,east_38th_street/west_to_east/36_n00490_E.jpg,118.4,True,28.5,True,28.5,False,117.2,False,76.8,False,117.2
east_38th_street,west_to_east,37,n00491,E,east_38th_street/west_to_east/37_n00491_E.jpg,118.4,True,8.4,True,8.4,False,97.2,False,78.1,False,97.2
east_38th_street,west_to_east,38,n00492,E,east_38th_street/west_to_east/38_n00492_E.jpg,118.4,False,11.6,False,11.6,False,77.2,False,77.2,False,77.2
east_38th_street,west_to_east,39,n00493,E,east_38th_street/west_to_east/39_n00493_E.jpg,118.4,False,31.5,False,31.5,False,57.2,False,57.2,False,57.2
east_38th_street,west_to_east,40,n00494,E,east_38th_street/west_to_east/40_n00494_E.jpg,118.4,False,37.2,False,37.2,False,37.2,False,37.2,False,37.2
east_38th_street,west_to_east,41,n00495,E,east_38th_street/west_to_east/41_n00495_E.jpg,118.4,True,17.3,True,17.3,True,17.3,True,17.3,True,17.3
east_38th_street,west_to_east,42,n00496,E,east_38th_street/west_to_east/42_n00496_E.jpg,118.4,False,3.2,False,3.2,False,3.2,False,3.2,False,3.2
east_38th_street,west_to_east,43,n00497,E,east_38th_street/west_to_east/43_n00497_E.jpg,118.4,False,22.9,False,22.9,False,22.9,False,22.9,False,22.9
east_38th_street,west_to_east,44,n00498,E,east_38th_street/west_to_east/44_n00498_E.jpg,118.4,False,42.9,False,42.9,False,42.9,False,42.9,False,42.9
east_38th_street,west_to_east,45,n00499,E,east_38th_street/west_to_east/45_n00499_E.jpg,118.4,False,62.9,False,62.9,False,62.9,False,62.9,False,62.9
east_38th_street,west_to_east,46,n00500,E,east_38th_street/west_to_east/46_n00500_E.jpg,118.4,False,52.6,False,52.6,False,64.8,False,64.8,False,82.9
east_38th_street,west_to_east,47,n00501,E,east_38th_street/west_to_east/47_n00501_E.jpg,118.4,False,47.6,False,47.6,False,60.9,False,60.9,False,102.8
east_39th_street,east_to_west,1,n00548,W,east_39th_street/east_to_west/01_n00548_W.jpg,298.3,False,102.9,False,127.4,False,102.9,False,130.9,False,130.9
east_39th_street,east_to_west,2,n00547,W,east_39th_street/east_to_west/02_n00547_W.jpg,298.3,False,104.9,False,115.5,False,104.9,False,115.5,False,115.5
east_39th_street,east_to_west,3,n00546,W,east_39th_street/east_to_west/03_n00546_W.jpg,298.3,False,101.8,False,101.8,False,101.8,False,101.8,False,101.8
east_39th_street,east_to_west,4,n00545,W,east_39th_street/east_to_west/04_n00545_W.jpg,298.3,False,90.3,False,90.3,False,90.3,False,90.3,False,90.3
east_39th_street,east_to_west,5,n00544,W,east_39th_street/east_to_west/05_n00544_W.jpg,298.3,False,82.3,False,82.3,False,82.3,False,82.3,False,82.3
east_39th_street,east_to_west,6,n00543,W,east_39th_street/east_to_west/06_n00543_W.jpg,298.3,False,78.6,False,78.6,False,78.6,False,78.6,False,78.6
east_39th_street,east_to_west,7,n00542,W,east_39th_street/east_to_west/07_n00542_W.jpg,298.3,False,79.9,False,79.9,False,79.9,False,79.9,False,79.9
east_39th_street,east_to_west,8,n00541,W,east_39th_street/east_to_west/08_n00541_W.jpg,298.3,False,86.0,False,86.0,False,86.0,False,86.0,False,86.0
east_39th_street,east_to_west,9,n00540,W,east_39th_street/east_to_west/09_n00540_W.jpg,298.3,False,69.9,False,69.9,False,95.9,False,69.9,False,95.9
east_39th_street,east_to_west,10,n00539,W,east_39th_street/east_to_west/10_n00539_W.jpg,298.3,False,50.2,False,50.2,False,108.8,False,50.2,False,108.8
east_39th_street,east_to_west,11,n00538,W,east_39th_street/east_to_west/11_n00538_W.jpg,298.3,False,30.9,False,30.9,False,111.4,False,30.9,False,123.4
east_39th_street,east_to_west,12,n00537,W,east_39th_street/east_to_west/12_n00537_W.jpg,298.3,True,14.1,True,14.1,False,91.5,True,14.1,False,139.4
east_39th_street,east_to_west,13,n00536,W,east_39th_street/east_to_west/13_n00536_W.jpg,298.3,False,15.4,False,15.4,False,71.4,False,15.4,False,156.4
east_39th_street,east_to_west,14,n00535,W,east_39th_street/east_to_west/14_n00535_W.jpg,298.3,False,32.8,False,32.8,False,51.5,False,32.8,False,145.0
east_39th_street,east_to_west,15,n00534,W,east_39th_street/east_to_west/15_n00534_W.jpg,298.3,True,22.1,True,22.1,False,31.5,True,22.1,False,128.6
east_39th_street,east_to_west,16,n00533,W,east_39th_street/east_to_west/16_n00533_W.jpg,298.3,True,2.0,True,2.0,True,11.4,True,2.0,False,113.4
east_39th_street,east_to_west,17,n00532,W,east_39th_street/east_to_west/17_n00532_W.jpg,298.3,False,6.1,False,6.1,False,6.1,False,17.9,False,100.0
east_39th_street,east_to_west,18,n00531,W,east_39th_street/east_to_west/18_n00531_W.jpg,298.3,False,26.1,False,26.1,False,26.1,False,37.9,False,89.0
east_39th_street,east_to_west,19,n00530,W,east_39th_street/east_to_west/19_n00530_W.jpg,298.3,False,44.3,False,46.1,False,46.1,False,44.3,False,81.6
east_39th_street,east_to_west,20,n00529,W,east_39th_street/east_to_west/20_n00529_W.jpg,298.3,True,24.3,False,66.1,False,66.1,True,24.3,False,68.7
east_39th_street,east_to_west,21,n00528,W,east_39th_street/east_to_west/21_n00528_W.jpg,298.3,True,4.5,False,72.2,False,72.2,True,4.5,False,49.0
east_39th_street,east_to_west,22,n00527,W,east_39th_street/east_to_west/22_n00527_W.jpg,298.3,True,15.8,False,62.0,False,62.0,True,15.8,True,30.0
east_39th_street,east_to_west,23,n00526,W,east_39th_street/east_to_west/23_n00526_W.jpg,298.3,True,12.8,False,57.3,False,57.3,True,12.8,True,13.7
east_39th_street,east_to_west,24,n00525,W,east_39th_street/east_to_west/24_n00525_W.jpg,298.3,False,17.0,False,58.8,False,58.8,False,18.6,False,17.0
east_39th_street,east_to_west,25,n00524,W,east_39th_street/east_to_west/25_n00524_W.jpg,298.3,False,34.6,False,66.6,False,66.6,False,36.6,False,34.6
east_39th_street,east_to_west,26,n00523,W,east_39th_street/east_to_west/26_n00523_W.jpg,298.3,False,53.8,False,78.9,False,78.9,False,55.8,False,53.8
east_39th_street,east_to_west,27,n00522,W,east_39th_street/east_to_west/27_n00522_W.jpg,298.3,False,38.3,False,94.0,False,81.6,False,38.3,False,73.5
east_39th_street,east_to_west,28,n00521,W,east_39th_street/east_to_west/28_n00521_W.jpg,298.3,True,18.4,False,86.6,False,80.9,True,18.4,False,86.6
east_39th_street,east_to_west,29,n00520,W,east_39th_street/east_to_west/29_n00520_W.jpg,298.3,False,1.7,False,80.3,False,80.3,False,1.7,False,80.3
east_39th_street,east_to_west,30,n00519,W,east_39th_street/east_to_west/30_n00519_W.jpg,298.3,False,21.6,False,78.4,False,78.4,False,21.6,False,78.4
east_39th_street,east_to_west,31,n00518,W,east_39th_street/east_to_west/31_n00518_W.jpg,298.3,False,41.6,False,81.7,False,81.7,False,41.6,False,81.7
east_39th_street,east_to_west,32,n00517,W,east_39th_street/east_to_west/32_n00517_W.jpg,298.3,False,61.6,False,79.7,False,81.0,False,61.6,False,77.6
east_39th_street,east_to_west,33,n00516,W,east_39th_street/east_to_west/33_n00516_W.jpg,298.3,False,75.6,False,79.6,False,79.6,False,81.6,False,75.6
east_39th_street,east_to_west,34,n00515,W,east_39th_street/east_to_west/34_n00515_W.jpg,298.3,False,78.8,False,83.1,False,83.1,False,94.2,False,78.8
east_39th_street,east_to_west,35,n00514,W,east_39th_street/east_to_west/35_n00514_W.jpg,298.3,False,76.4,False,76.4,False,76.4,False,76.4,False,76.4
east_39th_street,east_to_west,36,n00513,W,east_39th_street/east_to_west/36_n00513_W.jpg,298.3,False,56.6,False,56.6,False,56.6,False,56.6,False,56.6
east_39th_street,east_to_west,37,n00512,W,east_39th_street/east_to_west/37_n00512_W.jpg,298.3,False,37.4,False,37.4,False,37.4,False,37.4,False,37.4
east_39th_street,east_to_west,38,n00511,W,east_39th_street/east_to_west/38_n00511_W.jpg,298.3,True,19.9,True,19.9,True,19.9,True,19.9,True,19.9
east_39th_street,east_to_west,39,n00510,W,east_39th_street/east_to_west/39_n00510_W.jpg,298.3,False,13.9,False,13.9,False,13.9,False,13.9,False,13.9
east_39th_street,east_to_west,40,n00509,W,east_39th_street/east_to_west/40_n00509_W.jpg,298.3,False,28.1,False,28.1,False,28.1,False,28.1,False,28.1
east_39th_street,east_to_west,41,n00508,W,east_39th_street/east_to_west/41_n00508_W.jpg,298.3,False,46.7,False,46.7,False,46.7,False,46.7,False,46.7
east_39th_street,east_to_west,42,n00507,W,east_39th_street/east_to_west/42_n00507_W.jpg,298.3,False,32.9,False,65.0,False,65.0,False,32.9,False,66.1
east_39th_street,east_to_west,43,n00506,W,east_39th_street/east_to_west/43_n00506_W.jpg,298.3,True,13.0,False,45.4,False,45.4,True,13.0,False,85.7
east_39th_street,east_to_west,44,n00505,W,east_39th_street/east_to_west/44_n00505_W.jpg,298.3,True,7.2,True,26.4,True,26.4,True,7.2,False,105.5
east_39th_street,east_to_west,45,n00504,W,east_39th_street/east_to_west/45_n00504_W.jpg,298.3,True,11.4,True,11.4,True,11.4,True,11.4,False,125.4
east_39th_street,east_to_west,46,n00503,W,east_39th_street/east_to_west/46_n00503_W.jpg,298.3,False,19.0,False,19.0,False,19.0,False,19.0,False,133.4
east_39th_street,east_to_west,47,n00502,W,east_39th_street/east_to_west/47_n00502_W.jpg,298.3,False,36.5,False,36.5,False,36.5,False,37.4,False,113.5
east_39th_street,west_to_east,1,n00502,E,east_39th_street/west_to_east/01_n00502_E.jpg,118.3,False,36.5,False,36.5,False,36.5,False,37.4,False,113.5
east_39th_street,west_to_east,2,n00503,E,east_39th_street/west_to_east/02_n00503_E.jpg,118.3,True,19.0,True,19.0,True,19.0,True,19.0,False,133.4
east_39th_street,west_to_east,3,n00504,E,east_39th_street/west_to_east/03_n00504_E.jpg,118.3,True,11.4,False,11.4,False,11.4,True,11.4,False,125.4
east_39th_street,west_to_east,4,n00505,E,east_39th_street/west_to_east/04_n00505_E.jpg,118.3,True,7.2,False,26.4,False,26.4,True,7.2,False,105.5
east_39th_street,west_to_east,5,n00506,E,east_39th_street/west_to_east/05_n00506_E.jpg,118.3,False,13.0,False,45.4,False,45.4,False,13.0,False,85.7
east_39th_street,west_to_east,6,n00507,E,east_39th_street/west_to_east/06_n00507_E.jpg,118.3,False,32.9,False,65.0,False,65.0,False,32.9,False,66.1
east_39th_street,west_to_east,7,n00508,E,east_39th_street/west_to_east/07_n00508_E.jpg,118.3,False,46.7,False,46.7,False,46.7,False,46.7,False,46.7
east_39th_street,west_to_east,8,n00509,E,east_39th_street/west_to_east/08_n00509_E.jpg,118.3,True,28.1,True,28.1,True,28.1,True,28.1,True,28.1
east_39th_street,west_to_east,9,n00510,E,east_39th_street/west_to_east/09_n00510_E.jpg,118.3,True,13.9,True,13.9,True,13.9,True,13.9,True,13.9
east_39th_street,west_to_east,10,n00511,E,east_39th_street/west_to_east/10_n00511_E.jpg,118.3,False,19.9,False,19.9,False,19.9,False,19.9,False,19.9
east_39th_street,west_to_east,11,n00512,E,east_39th_street/west_to_east/11_n00512_E.jpg,118.3,False,37.4,False,37.4,False,37.4,False,37.4,False,37.4
east_39th_street,west_to_east,12,n00513,E,east_39th_street/west_to_east/12_n00513_E.jpg,118.3,False,56.6,False,56.6,False,56.6,False,56.6,False,56.6
