image_id,street_category,direction,lat,lng,cross_dist,along_dist,original_node_id
3rd_avenue_001_S.jpg,3rd_avenue,Southbound,40.745606,-73.978227,17.567755534146784,-343.2919199887736,3rd_avenue_001
3rd_avenue_002_N.jpg,3rd_avenue,Northbound,40.745762,-73.97811,17.806153988210696,-323.35250500118144,3rd_avenue_002
3rd_avenue_002_S.jpg,3rd_avenue,Southbound,40.745762,-73.97811,17.806153988210696,-323.35250500118144,3rd_avenue_002
3rd_avenue_003_N.jpg,3rd_avenue,Northbound,40.74592,-73.977997,17.641588647756677,-303.3825171514342,3rd_avenue_003
3rd_avenue_003_S.jpg,3rd_avenue,Southbound,40.74592,-73.977997,17.641588647756677,-303.3825171514342,3rd_avenue_003
3rd_avenue_004_N.jpg,3rd_avenue,Northbound,40.746078,-73.977882,17.624667011446405,-283.33068906009,3rd_avenue_004
3rd_avenue_004_S.jpg,3rd_avenue,Southbound,40.746078,-73.977882,17.624667011446405,-283.33068906009,3rd_avenue_004
3rd_avenue_005_N.jpg,3rd_avenue,Northbound,40.746236,-73.977768,17.53392352215718,-263.3197810891449,3rd_avenue_005
3rd_avenue_005_S.jpg,3rd_avenue,Southbound,40.746236,-73.977768,17.53392352215718,-263.3197810891449,3rd_avenue_005
3rd_avenue_006_N.jpg,3rd_avenue,Northbound,40.746393,-73.977653,17.570840078628862,-243.365079671111,3rd_avenue_006
3rd_avenue_006_S.jpg,3rd_avenue,Southbound,40.746393,-73.977653,17.570840078628862,-243.365079671111,3rd_avenue_006
3rd_avenue_007_N.jpg,3rd_avenue,Northbound,40.74655,-73.977536,17.755400338861733,-223.32853801079008,3rd_avenue_007
3rd_avenue_007_S.jpg,3rd_avenue,Southbound,40.74655,-73.977536,17.755400338861733,-223.32853801079008,3rd_avenue_007
3rd_avenue_008_N.jpg,3rd_avenue,Northbound,40.746706,-73.977418,18.06762064409044,-203.34820290200008,3rd_avenue_008
3rd_avenue_008_S.jpg,3rd_avenue,Southbound,40.746706,-73.977418,18.06762064409044,-203.34820290200008,3rd_avenue_008
3rd_avenue_009_N.jpg,3rd_avenue,Northbound,40.746863,-73.9773,18.326002756253168,-183.2707411218616,3rd_avenue_009
3rd_avenue_009_S.jpg,3rd_avenue,Southbound,40.746863,-73.9773,18.326002756253168,-183.2707411218616,3rd_avenue_009
3rd_avenue_010_N.jpg,3rd_avenue,Northbound,40.747019,-73.977182,18.638223061481867,-163.29040601307162,3rd_avenue_010
3rd_avenue_010_S.jpg,3rd_avenue,Southbound,40.747019,-73.977182,18.638223061481867,-163.29040601307162,3rd_avenue_010
