node_id,street_name,lat,lng,heading_fwd_deg,heading_rev_deg,seq_fwd,seq_rev,is_tunnel,is_bridge
mincing_lane_010,Mincing Lane,51.511706,-0.081637,326.6,146.6,10,1,0,0
monkwell_square_south_seg1_001,Monkwell Square,51.518175,-0.093904,0.0,180.0,1,2,0,0
monkwell_square_south_seg1_002,Monkwell Square,51.518175,-0.093904,0.0,180.0,2,1,0,0
monkwell_square_south_seg2_001,Monkwell Square,51.517788,-0.094465,21.1,201.1,1,3,0,0
monkwell_square_south_seg2_002,Monkwell Square,51.518021,-0.094322,0.0,180.0,2,2,0,0
monkwell_square_south_seg2_003,Monkwell Square,51.518021,-0.094322,0.0,180.0,3,1,0,0
monkwell_square_north_001,Monkwell Square,51.518077,-0.093324,280.4,100.4,1,5,0,0
monkwell_square_north_002,Monkwell Square,51.518111,-0.09362,289.8,109.8,2,4,0,0
monkwell_square_north_003,Monkwell Square,51.518175,-0.093904,290.8,110.8,3,3,0,0
monkwell_square_north_004,Monkwell Square,51.518247,-0.094204,0.0,180.0,4,2,0,0
monkwell_square_north_005,Monkwell Square,51.518247,-0.094204,0.0,180.0,5,1,0,0
monument_street_001,Monument Street,51.509353,-0.084331,337.5,157.5,1,8,0,0
monument_street_002,Monument Street,51.509504,-0.084431,313.6,133.6,2,7,0,0
monument_street_003,Monument Street,51.509637,-0.084655,304.0,124.0,3,6,0,0
monument_street_004,Monument Street,51.509742,-0.084904,303.5,123.5,4,5,0,0
monument_street_005,Monument Street,51.509836,-0.085128,313.3,133.3,5,4,0,0
monument_street_006,Monument Street,51.509987,-0.085385,282.1,102.1,6,3,0,0
monument_street_007,Monument Street,51.51003,-0.085702,275.1,95.1,7,2,0,0
monument_street_008,Monument Street,51.510047,-0.086003,275.1,95.1,8,1,0,0
moor_lane_001,Moor Lane,51.518108,-0.091241,45.1,225.1,1,2,0,0
moor_lane_002,Moor Lane,51.51828,-0.090965,45.1,225.1,2,1,0,0
moorfields_001,Moorfields,51.517933,-0.089003,34.8,214.8,1,3,0,0
moorfields_002,Moorfields,51.518112,-0.088805,6.0,186.0,2,2,0,0
moorfields_003,Moorfields,51.518272,-0.088778,6.0,186.0,3,1,0,0
moorgate_001,Moorgate,51.51479,-0.089772,32.7,212.7,1,21,0,0
moorgate_002,Moorgate,51.514968,-0.089589,14.0,194.0,2,20,0,0
moorgate_003,Moorgate,51.51511,-0.089533,14.0,194.0,3,19,0,0
moorgate_004,Moorgate,51.515314,-0.089452,13.8,193.8,4,18,0,0
moorgate_005,Moorgate,51.515505,-0.089377,17.5,197.5,5,17,0,0
moorgate_006,Moorgate,51.515679,-0.08929,8.3,188.3,6,16,0,0
moorgate_007,Moorgate,51.515871,-0.089245,13.4,193.4,7,15,0,0
moorgate_008,Moorgate,51.516047,-0.089178,13.2,193.2,8,14,0,0
moorgate_009,Moorgate,51.516256,-0.089099,13.4,193.4,9,13,0,0
moorgate_010,Moorgate,51.51636,-0.08906,13.5,193.5,10,12,0,0
moorgate_011,Moorgate,51.516549,-0.088988,13.2,193.2,11,11,0,0
moorgate_012,Moorgate,51.516726,-0.088921,12.7,192.7,12,10,0,0
moorgate_013,Moorgate,51.516902,-0.088858,8.6,188.6,13,9,0,0
moorgate_014,Moorgate,51.517087,-0.088813,24.6,204.6,14,8,0,0
moorgate_015,Moorgate,51.517229,-0.088709,357.3,177.3,15,7,0,0
moorgate_016,Moorgate,51.517443,-0.088725,19.6,199.6,16,6,0,0
moorgate_017,Moorgate,51.517615,-0.088628,19.1,199.1,17,5,0,0
moorgate_018,Moorgate,51.517787,-0.088532,18.7,198.7,18,4,0,0
moorgate_019,Moorgate,51.51796,-0.088439,18.7,198.7,19,3,0,0
moorgate_020,Moorgate,51.518132,-0.088346,18.4,198.4,20,2,0,0
moorgate_021,Moorgate,51.518359,-0.088225,18.4,198.4,21,1,0,0
new_broad_street_001,New Broad Street,51.51681,-0.083333,280.6,100.6,1,12,0,0
new_broad_street_002,New Broad Street,51.516845,-0.083634,283.6,103.6,2,11,0,0
new_broad_street_003,New Broad Street,51.516889,-0.083924,284.3,104.3,3,10,0,0
new_broad_street_004,New Broad Street,51.516935,-0.084207,285.8,105.8,4,9,0,0
new_broad_street_005,New Broad Street,51.516985,-0.084491,287.5,107.5,5,8,0,0
new_broad_street_006,New Broad Street,51.517041,-0.084773,293.5,113.5,6,7,0,0
new_broad_street_007,New Broad Street,51.517113,-0.085036,8.5,188.5,7,6,0,0
new_broad_street_008,New Broad Street,51.517289,-0.084994,58.7,238.7,8,5,0,0
new_broad_street_009,New Broad Street,51.517362,-0.084803,15.0,195.0,9,4,0,0
new_broad_street_010,New Broad Street,51.51751,-0.084739,46.3,226.3,10,3,0,0
new_broad_street_011,New Broad Street,51.517669,-0.084474,34.7,214.7,11,2,0,0
new_broad_street_012,New Broad Street,51.517809,-0.084319,34.7,214.7,12,1,0,0
new_change_001,New Change,51.512835,-0.096469,11.1,191.1,1,10,0,0
new_change_002,New Change,51.513098,-0.096387,7.8,187.8,2,9,0,0
new_change_003,New Change,51.513275,-0.096348,2.7,182.7,3,8,0,0
new_change_004,New Change,51.513425,-0.096337,358.0,178.0,4,7,0,0
new_change_005,New Change,51.513623,-0.096348,346.0,166.0,5,6,0,0
new_change_006,New Change,51.513789,-0.096414,334.8,154.8,6,5,0,0
new_change_007,New Change,51.513961,-0.096543,326.0,146.0,7,4,0,0
new_change_008,New Change,51.514146,-0.096742,332.5,152.5,8,3,0,0
new_change_009,New Change,51.514254,-0.096832,351.0,171.0,9,2,0,0
new_change_010,New Change,51.514429,-0.096876,351.0,171.0,10,1,0,0
new_change_passage_001,New Change Passage,51.513868,-0.096256,100.4,280.4,1,4,0,0
new_change_passage_002,New Change Passage,51.513847,-0.096081,103.4,283.4,2,3,0,0
new_change_passage_003,New Change Passage,51.513799,-0.09576,67.1,247.1,3,2,0,0
new_change_passage_004,New Change Passage,51.513877,-0.095468,67.1,247.1,4,1,0,0
new_street_001,New Street,51.517346,-0.079907,302.5,122.5,1,3,0,0
new_street_002,New Street,51.517444,-0.080153,292.4,112.4,2,2,0,0
new_street_003,New Street,51.517518,-0.080436,292.4,112.4,3,1,0,0
newgate_street_001,Newgate Street,51.515115,-0.097745,296.2,116.2,1,2,0,0
newgate_street_002,Newgate Street,51.515194,-0.097999,296.2,116.2,2,1,0,0
nicholas_lane_001,Nicholas Lane,51.511241,-0.087668,19.7,199.7,1,9,0,0
nicholas_lane_002,Nicholas Lane,51.511323,-0.087621,27.9,207.9,2,8,0,0
nicholas_lane_003,Nicholas Lane,51.511539,-0.087439,348.6,168.6,3,7,0,0
nicholas_lane_004,Nicholas Lane,51.511729,-0.0875,58.0,238.0,4,6,0,0
nicholas_lane_005,Nicholas Lane,51.51181,-0.087293,21.4,201.4,5,5,0,0
nicholas_lane_006,Nicholas Lane,51.511984,-0.087184,23.2,203.2,6,4,0,0
nicholas_lane_007,Nicholas Lane,51.512149,-0.087071,25.2,205.2,7,3,0,0
nicholas_lane_008,Nicholas Lane,51.51231,-0.08695,26.3,206.3,8,2,0,0
nicholas_lane_009,Nicholas Lane,51.512507,-0.086794,26.3,206.3,9,1,0,0
nicholas_passage_001,Nicholas Passage,51.512067,-0.087131,297.4,117.4,1,3,0,0
nicholas_passage_002,Nicholas Passage,51.512152,-0.087395,293.5,113.5,2,2,0,0
nicholas_passage_003,Nicholas Passage,51.512189,-0.087528,293.5,113.5,3,1,0,0
noble_street_001,Noble Street,51.516036,-0.096059,19.3,199.3,1,9,0,0
noble_street_002,Noble Street,51.516255,-0.095936,20.1,200.1,2,8,0,0
noble_street_003,Noble Street,51.516429,-0.095835,19.9,199.9,3,7,0,0
noble_street_004,Noble Street,51.516601,-0.095735,20.1,200.1,4,6,0,0
noble_street_005,Noble Street,51.51677,-0.095637,18.3,198.3,5,5,0,0
noble_street_006,Noble Street,51.516946,-0.095544,19.5,199.5,6,4,0,0
noble_street_007,Noble Street,51.517118,-0.095447,11.7,191.7,7,3,0,0
noble_street_008,Noble Street,51.517299,-0.095387,7.3,187.3,8,2,0,0
noble_street_009,Noble Street,51.517464,-0.095353,7.3,187.3,9,1,0,0
oat_lane_001,Oat Lane,51.516443,-0.095176,20.2,200.2,1,4,0,0
oat_lane_002,Oat Lane,51.516649,-0.095056,283.4,103.4,2,3,0,0
oat_lane_003,Oat Lane,51.516697,-0.095376,294.0,114.0,3,2,0,0
oat_lane_004,Oat Lane,51.51677,-0.095637,294.0,114.0,4,1,0,0
old_billingsgate_walk_001,Old Billingsgate Walk,51.508417,-0.083678,281.7,101.7,1,4,0,0
old_billingsgate_walk_002,Old Billingsgate Walk,51.508461,-0.084018,280.6,100.6,2,3,0,0
old_billingsgate_walk_003,Old Billingsgate Walk,51.508495,-0.084306,279.4,99.4,3,2,0,0
old_billingsgate_walk_004,Old Billingsgate Walk,51.508523,-0.084578,279.4,99.4,4,1,0,0
old_broad_street_001,Old Broad Street,51.514103,-0.08625,18.9,198.9,1,23,0,0
old_broad_street_002,Old Broad Street,51.514256,-0.086166,37.0,217.0,2,22,0,0
old_broad_street_003,Old Broad Street,51.514456,-0.085926,35.1,215.1,3,21,0,0
old_broad_street_004,Old Broad Street,51.514605,-0.085758,18.9,198.9,4,20,0,0
old_broad_street_005,Old Broad Street,51.514727,-0.085692,51.1,231.1,5,19,0,0
old_broad_street_006,Old Broad Street,51.514853,-0.085443,46.9,226.9,6,18,0,0
old_broad_street_007,Old Broad Street,51.514975,-0.085235,74.8,254.8,7,17,0,0
old_broad_street_008,Old Broad Street,51.515026,-0.084938,51.1,231.1,8,16,0,0
old_broad_street_009,Old Broad Street,51.515139,-0.084713,40.9,220.9,9,15,0,0
old_broad_street_010,Old Broad Street,51.515277,-0.084522,29.4,209.4,10,14,0,0
old_broad_street_011,Old Broad Street,51.515441,-0.084375,29.6,209.6,11,13,0,0
old_broad_street_012,Old Broad Street,51.5156,-0.084231,29.1,209.1,12,12,0,0
old_broad_street_013,Old Broad Street,51.515761,-0.084088,29.7,209.7,13,11,0,0
old_broad_street_014,Old Broad Street,51.51592,-0.083944,30.2,210.2,14,10,0,0
old_broad_street_015,Old Broad Street,51.516075,-0.0838,25.4,205.4,15,9,0,0
old_broad_street_016,Old Broad Street,51.516266,-0.083654,28.6,208.6,16,8,0,0
old_broad_street_017,Old Broad Street,51.516357,-0.083575,17.9,197.9,17,7,0,0
old_broad_street_018,Old Broad Street,51.516567,-0.083467,13.8,193.8,18,6,0,0
old_broad_street_019,Old Broad Street,51.516728,-0.083404,14.5,194.5,19,5,0,0
old_broad_street_020,Old Broad Street,51.516894,-0.083335,13.8,193.8,20,4,0,0
old_broad_street_021,Old Broad Street,51.517067,-0.083267,9.2,189.2,21,3,0,0
old_broad_street_022,Old Broad Street,51.517255,-0.083219,20.1,200.1,22,2,0,0
old_broad_street_023,Old Broad Street,51.517443,-0.083109,20.1,200.1,23,1,0,0
old_change_court_001,Old Change Court,51.512281,-0.097541,1.7,181.7,1,4,0,0
old_change_court_002,Old Change Court,51.512456,-0.097533,19.0,199.0,2,3,0,0
old_change_court_003,Old Change Court,51.512647,-0.097427,6.3,186.3,3,2,0,0
old_change_court_004,Old Change Court,51.512826,-0.097396,6.3,186.3,4,1,0,0
old_jewry_001,Old Jewry,51.513658,-0.091189,23.3,203.3,1,8,0,0
old_jewry_002,Old Jewry,51.513827,-0.091073,17.2,197.2,2,7,0,0
old_jewry_003,Old Jewry,51.514032,-0.090972,3.9,183.9,3,6,0,0
old_jewry_004,Old Jewry,51.514119,-0.090963,20.4,200.4,4,5,0,0
old_jewry_005,Old Jewry,51.514324,-0.090841,16.3,196.3,5,4,0,0
old_jewry_006,Old Jewry,51.514512,-0.090753,17.9,197.9,6,3,0,0
old_jewry_007,Old Jewry,51.514678,-0.090668,15.7,195.7,7,2,0,0
old_jewry_008,Old Jewry,51.514861,-0.090585,15.7,195.7,8,1,0,0
old_watermen_s_walk_001,Old Watermen's Walk,51.508627,-0.08541,11.2,191.2,1,4,0,0
old_watermen_s_walk_002,Old Watermen's Walk,51.508833,-0.085345,11.2,191.2,2,3,0,0
old_watermen_s_walk_003,Old Watermen's Walk,51.509014,-0.085287,11.3,191.3,3,2,0,0
old_watermen_s_walk_004,Old Watermen's Walk,51.509195,-0.08523,11.3,191.3,4,1,0,0
outwich_street_001,Outwich Street,51.515981,-0.080857,90.0,270.0,1,3,0,0
outwich_street_002,Outwich Street,51.515981,-0.080589,43.4,223.4,2,2,0,0
outwich_street_003,Outwich Street,51.516122,-0.080376,43.4,223.4,3,1,0,0
oystergate_walk_001,Oystergate Walk,51.50907,-0.088601,261.0,81.0,1,4,0,0
oystergate_walk_002,Oystergate Walk,51.509044,-0.088869,273.7,93.7,2,3,0,0
oystergate_walk_003,Oystergate Walk,51.509056,-0.089181,270.8,90.8,3,2,0,0
oystergate_walk_004,Oystergate Walk,51.509059,-0.089463,270.8,90.8,4,1,0,0
pancras_lane_001,Pancras Lane,51.513172,-0.091441,273.5,93.5,1,4,0,0
pancras_lane_002,Pancras Lane,51.513186,-0.091805,272.4,92.4,2,3,0,0
pancras_lane_003,Pancras Lane,51.513194,-0.092099,272.7,92.7,3,2,0,0
pancras_lane_004,Pancras Lane,51.513203,-0.092421,272.7,92.7,4,1,0,0
panyer_alley_001,Panyer Alley,51.5144,-0.097586,356.3,176.3,1,4,0,0
panyer_alley_002,Panyer Alley,51.514555,-0.097602,356.4,176.4,2,3,0,0
panyer_alley_003,Panyer Alley,51.514803,-0.097627,354.8,174.8,3,2,0,0
panyer_alley_004,Panyer Alley,51.514964,-0.09765,354.8,174.8,4,1,0,0
paternoster_row_south_001,Paternoster Row,51.514451,-0.097237,8.8,188.8,1,2,0,0
paternoster_row_south_002,Paternoster Row,51.514559,-0.09721,8.8,188.8,2,1,0,0
paternoster_row_north_001,Paternoster Row,51.514698,-0.098173,83.7,263.7,1,2,0,0
paternoster_row_north_002,Paternoster Row,51.51472,-0.097851,83.7,263.7,2,1,0,0
paul_s_walk_001,Paul's Walk,51.510558,-0.097007,283.2,103.2,1,5,0,0
paul_s_walk_002,Paul's Walk,51.510595,-0.097261,286.0,106.0,2,4,0,0
paul_s_walk_003,Paul's Walk,51.510645,-0.097537,285.9,105.9,3,3,0,0
paul_s_walk_004,Paul's Walk,51.510694,-0.097813,280.4,100.4,4,2,0,0
paul_s_walk_005,Paul's Walk,51.510727,-0.098107,280.4,100.4,5,1,0,0
philpot_lane_001,Philpot Lane,51.510686,-0.084253,9.2,189.2,1,6,0,0
philpot_lane_002,Philpot Lane,51.510897,-0.084198,18.8,198.8,2,5,0,0
philpot_lane_003,Philpot Lane,51.511071,-0.084104,15.9,195.9,3,4,0,0
philpot_lane_004,Philpot Lane,51.511242,-0.084025,12.7,192.7,4,3,0,0
philpot_lane_005,Philpot Lane,51.51137,-0.08398,14.1,194.1,5,2,0,0
philpot_lane_006,Philpot Lane,51.511561,-0.083903,14.1,194.1,6,1,0,0
plantation_lane_001,Plantation Lane,51.510835,-0.081496,285.2,105.2,1,6,0,0
plantation_lane_002,Plantation Lane,51.510878,-0.081747,276.3,96.3,2,5,0,0
plantation_lane_003,Plantation Lane,51.510897,-0.082032,258.3,78.3,3,4,0,0
plantation_lane_004,Plantation Lane,51.510851,-0.082389,296.9,116.9,4,3,0,0
plantation_lane_005,Plantation Lane,51.510942,-0.082675,276.3,96.3,5,2,0,0
plantation_lane_006,Plantation Lane,51.510962,-0.082969,276.3,96.3,6,1,0,0
plough_court_001,Plough Court,51.511657,-0.086216,22.7,202.7,1,2,0,0
plough_court_002,Plough Court,51.511905,-0.08605,22.7,202.7,2,1,0,0
post_office_court_001,Post Office Court,51.512587,-0.088056,43.7,223.7,1,2,0,0
post_office_court_002,Post Office Court,51.512688,-0.087902,43.7,223.7,2,1,0,0
poultry_001,Poultry,51.513426,-0.089759,283.1,103.1,1,6,0,0
poultry_002,Poultry,51.513457,-0.089971,286.4,106.4,2,5,0,0
poultry_003,Poultry,51.513529,-0.09036,278.2,98.2,3,4,0,0
poultry_004,Poultry,51.513549,-0.090592,288.5,108.5,4,3,0,0
poultry_005,Poultry,51.513616,-0.090909,283.4,103.4,5,2,0,0
poultry_006,Poultry,51.513658,-0.091189,283.4,103.4,6,1,0,0
princes_street_001,Princes Street,51.513388,-0.08894,357.1,177.1,1,9,0,0
princes_street_002,Princes Street,51.513576,-0.088955,324.3,144.3,2,8,0,0
princes_street_003,Princes Street,51.513736,-0.089139,338.6,158.6,3,7,0,0
princes_street_004,Princes Street,51.513925,-0.089257,328.7,148.7,4,6,0,0
princes_street_005,Princes Street,51.514079,-0.089407,336.3,156.3,5,5,0,0
princes_street_006,Princes Street,51.514229,-0.089512,333.2,153.2,6,4,0,0
princes_street_007,Princes Street,51.514418,-0.089664,339.8,159.8,7,3,0,0
princes_street_008,Princes Street,51.514589,-0.089764,10.2,190.2,8,2,0,0
princes_street_009,Princes Street,51.514705,-0.089731,10.2,190.2,9,1,0,0
pudding_lane_001,Pudding Lane,51.509524,-0.085653,15.8,195.8,1,7,0,0
pudding_lane_002,Pudding Lane,51.509726,-0.085562,24.6,204.6,2,6,0,0
pudding_lane_003,Pudding Lane,51.509899,-0.085436,17.5,197.5,3,5,0,0
pudding_lane_004,Pudding Lane,51.510069,-0.08535,9.5,189.5,4,4,0,0
pudding_lane_005,Pudding Lane,51.510258,-0.0853,358.5,178.5,5,3,0,0
pudding_lane_006,Pudding Lane,51.510367,-0.085305,357.0,177.0,6,2,0,0
pudding_lane_007,Pudding Lane,51.510583,-0.085323,357.0,177.0,7,1,0,0
queen_street_seg1_001,Queen Street,51.511113,-0.093,9.7,189.7,1,4,0,0
queen_street_seg1_002,Queen Street,51.511285,-0.092954,11.3,191.3,2,3,0,0
queen_street_seg1_003,Queen Street,51.511467,-0.092896,11.1,191.1,3,2,0,0
queen_street_seg1_004,Queen Street,51.511643,-0.092841,11.1,191.1,4,1,0,0
queen_street_seg2_001,Queen Street,51.512632,-0.092479,0.5,180.5,1,7,0,0
queen_street_seg2_002,Queen Street,51.512843,-0.092476,6.6,186.6,2,6,0,0
queen_street_seg2_003,Queen Street,51.513026,-0.092442,4.4,184.4,3,5,0,0
queen_street_seg2_004,Queen Street,51.513203,-0.092421,6.1,186.1,4,4,0,0
queen_street_seg2_005,Queen Street,51.513376,-0.092391,6.2,186.2,5,3,0,0
queen_street_seg2_006,Queen Street,51.51357,-0.092357,6.7,186.7,6,2,0,0
queen_street_seg2_007,Queen Street,51.513659,-0.09234,6.7,186.7,7,1,0,0
queen_street_place_seg1_001,Queen Street Place,51.50986,-0.093482,20.5,200.5,1,7,0,0
queen_street_place_seg1_002,Queen Street Place,51.510032,-0.09338,19.2,199.2,2,6,0,0
queen_street_place_seg1_003,Queen Street Place,51.510203,-0.093285,15.4,195.4,3,5,0,0
queen_street_place_seg1_004,Queen Street Place,51.510381,-0.093206,15.3,195.3,4,4,0,0
queen_street_place_seg1_005,Queen Street Place,51.510469,-0.093168,25.0,205.0,5,3,0,0
queen_street_place_seg1_006,Queen Street Place,51.510634,-0.093045,19.9,199.9,6,2,0,0
queen_street_place_seg1_007,Queen Street Place,51.510869,-0.09291,19.9,199.9,7,1,0,0
queen_street_place_seg2_001,Queen Street Place,51.510612,-0.093157,8.2,188.2,1,2,0,0
queen_street_place_seg2_002,Queen Street Place,51.51077,-0.093121,8.2,188.2,2,1,0,0
queen_victoria_street_seg1_001,Queen Victoria Street,51.511921,-0.098246,99.5,279.5,1,9,0,0
queen_victoria_street_seg1_002,Queen Victoria Street,51.511888,-0.097925,82.7,262.7,2,8,0,0
queen_victoria_street_seg1_003,Queen Victoria Street,51.511917,-0.097565,91.2,271.2,3,7,0,0
queen_victoria_street_seg1_004,Queen Victoria Street,51.511913,-0.097276,87.1,267.1,4,6,0,0
queen_victoria_street_seg1_005,Queen Victoria Street,51.511922,-0.096998,93.8,273.8,5,5,0,0
queen_victoria_street_seg1_006,Queen Victoria Street,51.511913,-0.096796,80.4,260.4,6,4,0,0
queen_victoria_street_seg1_007,Queen Victoria Street,51.511943,-0.096514,83.1,263.1,7,3,0,0
queen_victoria_street_seg1_008,Queen Victoria Street,51.511963,-0.096263,77.8,257.8,8,2,0,0
queen_victoria_street_seg1_009,Queen Victoria Street,51.512003,-0.095964,77.8,257.8,9,1,0,0
queen_victoria_street_seg2_001,Queen Victoria Street,51.511882,-0.097855,97.3,277.3,1,21,0,0
queen_victoria_street_seg2_002,Queen Victoria Street,51.511859,-0.097577,96.7,276.7,2,20,0,0
queen_victoria_street_seg2_003,Queen Victoria Street,51.51184,-0.097312,90.6,270.6,3,19,0,0
queen_victoria_street_seg2_004,Queen Victoria Street,51.511837,-0.096986,80.1,260.1,4,18,0,0
queen_victoria_street_seg2_005,Queen Victoria Street,51.511866,-0.096726,84.0,264.0,5,17,0,0
queen_victoria_street_seg2_006,Queen Victoria Street,51.511885,-0.09644,82.4,262.4,6,16,0,0
queen_victoria_street_seg2_007,Queen Victoria Street,51.511908,-0.096158,78.8,258.8,7,15,0,0
queen_victoria_street_seg2_008,Queen Victoria Street,51.511945,-0.095858,75.1,255.1,8,14,0,0
queen_victoria_street_seg2_009,Queen Victoria Street,51.511994,-0.095566,66.5,246.5,9,13,0,0
queen_victoria_street_seg2_010,Queen Victoria Street,51.512068,-0.095296,56.3,236.3,10,12,0,0
queen_victoria_street_seg2_011,Queen Victoria Street,51.51216,-0.095075,72.6,252.6,11,11,0,0
queen_victoria_street_seg2_012,Queen Victoria Street,51.512215,-0.094794,92.6,272.6,12,10,0,0
queen_victoria_street_seg2_013,Queen Victoria Street,51.512205,-0.094437,43.5,223.5,13,9,0,0
queen_victoria_street_seg2_014,Queen Victoria Street,51.512273,-0.094335,59.5,239.5,14,8,0,0
queen_victoria_street_seg2_015,Queen Victoria Street,51.51236,-0.094098,68.1,248.1,15,7,0,0
queen_victoria_street_seg2_016,Queen Victoria Street,51.512423,-0.093848,73.6,253.6,16,6,0,0
queen_victoria_street_seg2_017,Queen Victoria Street,51.512484,-0.093519,74.5,254.5,17,5,0,0
queen_victoria_street_seg2_018,Queen Victoria Street,51.51252,-0.093313,73.2,253.2,18,4,0,0
queen_victoria_street_seg2_019,Queen Victoria Street,51.51257,-0.093046,69.8,249.8,19,3,0,0
queen_victoria_street_seg2_020,Queen Victoria Street,51.512638,-0.092753,55.9,235.9,20,2,0,0
queen_victoria_street_seg2_021,Queen Victoria Street,51.51275,-0.092489,55.9,235.9,21,1,0,0
queen_victoria_street_seg3_001,Queen Victoria Street,51.512273,-0.094335,78.1,258.1,1,17,0,0
queen_victoria_street_seg3_002,Queen Victoria Street,51.51231,-0.094052,82.6,262.6,2,16,0,0
queen_victoria_street_seg3_003,Queen Victoria Street,51.512333,-0.093764,72.1,252.1,3,15,0,0
queen_victoria_street_seg3_004,Queen Victoria Street,51.512381,-0.093529,68.7,248.7,4,14,0,0
queen_victoria_street_seg3_005,Queen Victoria Street,51.51245,-0.093249,69.9,249.9,5,13,0,0
queen_victoria_street_seg3_006,Queen Victoria Street,51.512524,-0.092924,69.0,249.0,6,12,0,0
queen_victoria_street_seg3_007,Queen Victoria Street,51.512598,-0.092616,68.7,248.7,7,11,0,0
queen_victoria_street_seg3_008,Queen Victoria Street,51.512632,-0.092479,62.1,242.1,8,10,0,0
queen_victoria_street_seg3_009,Queen Victoria Street,51.512718,-0.092219,64.5,244.5,9,9,0,0
queen_victoria_street_seg3_010,Queen Victoria Street,51.512802,-0.091938,69.1,249.1,10,8,0,0
queen_victoria_street_seg3_011,Queen Victoria Street,51.512868,-0.091664,69.0,249.0,11,7,0,0
queen_victoria_street_seg3_012,Queen Victoria Street,51.512928,-0.091412,72.1,252.1,12,6,0,0
queen_victoria_street_seg3_013,Queen Victoria Street,51.512986,-0.091128,64.9,244.9,13,5,0,0
queen_victoria_street_seg3_014,Queen Victoria Street,51.513062,-0.090868,70.4,250.4,14,4,0,0
queen_victoria_street_seg3_015,Queen Victoria Street,51.513123,-0.090594,68.4,248.4,15,3,0,0
queen_victoria_street_seg3_016,Queen Victoria Street,51.513191,-0.090319,69.4,249.4,16,2,0,0
queen_victoria_street_seg3_017,Queen Victoria Street,51.513256,-0.090042,69.4,249.4,17,1,0,0
queenhithe_001,Queenhithe,51.510171,-0.095175,10.2,190.2,1,5,0,0
queenhithe_002,Queenhithe,51.510327,-0.095131,15.0,195.0,2,4,0,0
queenhithe_003,Queenhithe,51.510502,-0.095056,7.1,187.1,3,3,0,0
queenhithe_004,Queenhithe,51.510682,-0.09502,15.4,195.4,4,2,0,0
queenhithe_005,Queenhithe,51.510856,-0.094944,15.4,195.4,5,1,0,0
rood_lane_001,Rood Lane,51.510596,-0.08323,14.2,194.2,1,6,0,0
rood_lane_002,Rood Lane,51.51081,-0.083144,9.8,189.8,2,5,0,0
rood_lane_003,Rood Lane,51.510983,-0.083097,359.6,179.6,3,4,0,0
rood_lane_004,Rood Lane,51.511141,-0.083098,5.0,185.0,4,3,0,0
rood_lane_005,Rood Lane,51.511312,-0.083075,11.9,191.9,5,2,0,0
rood_lane_006,Rood Lane,51.511503,-0.08301,11.9,191.9,6,1,0,0
royal_exchange_avenue_001,Royal Exchange Avenue,51.51377,-0.086134,344.4,164.4,1,3,0,0
royal_exchange_avenue_002,Royal Exchange Avenue,51.513857,-0.086173,278.9,98.9,2,2,0,0
royal_exchange_avenue_003,Royal Exchange Avenue,51.513886,-0.086458,278.9,98.9,3,1,0,0
royal_exchange_buildings_001,Royal Exchange Buildings,51.513376,-0.086345,332.8,152.8,1,4,0,0
royal_exchange_buildings_002,Royal Exchange Buildings,51.513554,-0.086491,349.7,169.7,2,3,0,0
royal_exchange_buildings_003,Royal Exchange Buildings,51.513731,-0.086542,350.9,170.9,3,2,0,0
royal_exchange_buildings_004,Royal Exchange Buildings,51.513908,-0.086587,350.9,170.9,4,1,0,0
russia_row_001,Russia Row,51.514424,-0.093261,297.3,117.3,1,3,0,0
russia_row_002,Russia Row,51.514507,-0.093519,294.0,114.0,2,2,0,0
russia_row_003,Russia Row,51.514584,-0.093795,294.0,114.0,3,1,0,0
saint_george_s_lane_001,Saint George's Lane,51.510232,-0.084571,294.5,114.5,1,3,0,0
saint_george_s_lane_002,Saint George's Lane,51.510308,-0.084838,274.9,94.9,2,2,0,0
saint_george_s_lane_003,Saint George's Lane,51.510325,-0.085162,274.9,94.9,3,1,0,0
saint_mary_axe_001,Saint Mary Axe,51.513584,-0.081615,45.3,225.3,1,12,0,0
saint_mary_axe_002,Saint Mary Axe,51.513704,-0.081423,28.9,208.9,2,11,0,0
saint_mary_axe_003,Saint Mary Axe,51.51386,-0.081285,2.2,182.2,3,10,0,0
saint_mary_axe_004,Saint Mary Axe,51.514013,-0.081275,20.6,200.6,4,9,0,0
saint_mary_axe_005,Saint Mary Axe,51.514185,-0.081173,20.8,200.8,5,8,0,0
saint_mary_axe_006,Saint Mary Axe,51.514402,-0.081041,29.9,209.9,6,7,0,0
saint_mary_axe_007,Saint Mary Axe,51.514543,-0.080912,16.5,196.5,7,6,0,0
saint_mary_axe_008,Saint Mary Axe,51.51471,-0.080833,21.9,201.9,8,5,0,0
saint_mary_axe_009,Saint Mary Axe,51.514873,-0.080728,41.2,221.2,9,4,0,0
saint_mary_axe_010,Saint Mary Axe,51.515015,-0.080529,44.0,224.0,10,3,0,0
saint_mary_axe_011,Saint Mary Axe,51.515156,-0.080312,42.4,222.4,11,2,0,0
saint_mary_axe_012,Saint Mary Axe,51.515284,-0.080126,42.4,222.4,12,1,0,0
salters_hall_court_001,Salters' Hall Court,51.511495,-0.089645,15.0,195.0,1,3,0,0
salters_hall_court_002,Salters' Hall Court,51.511665,-0.089572,12.9,192.9,2,2,0,0
