node_id,street_axis_deg,GVI,VEI,osm_name,typology,northing_m,lat,lon,chain,chain_pos_m,street_segment,cross_dist,along_dist,mapping_id,scaffold_frac,SVF_band,BVF_band,sky_of_pair,sky_veg_residual,face_id
n00156,28.4418562603234,3.8041390617337654,0.8569892807986123,Park Avenue,avenue_canyon,41.004733396138874,40.74727899999999,-73.981216,Park_Ave_Tunnel_Segment#3,19.951282482762746,Park_Ave_Tunnel_Segment,-293.157057164433,-303.1092377644944,Park_Ave_Tunnel_Segment_005,0.0552423619665205,0.06698395119835913,0.401400178134158,0.14301071920138775,0.07602676800302861,f8
n00158,28.441856260323416,12.303703788397367,0.8745631925240488,Park Avenue,avenue_canyon,60.98213898893266,40.74743699999999,-73.981101,Park_Ave_Tunnel_Segment#3,39.999609222003,Park_Ave_Tunnel_Segment,-293.1739788007434,-283.0574096731503,Park_Ave_Tunnel_Segment_007,0.0060974624357186,0.055660306115931285,0.3880715397109206,0.1254368074759512,0.06977650136001992,f8
n00160,28.441721153602828,18.440263228865344,0.8732032982806274,Park Avenue,avenue_canyon,80.90375014016405,40.747593999999985,-73.980985,Park_Ave_Tunnel_Segment#3,59.99209502789661,Park_Ave_Tunnel_Segment,-293.06324039310687,-263.0617881339185,Park_Ave_Tunnel_Segment_009,0.0136274849865003,0.0510698652167705,0.35169980090434577,0.12679670171937263,0.07572683650260212,f8
n00162,28.42045863056552,5.277854744539874,0.8238069131875859,Park Avenue,avenue_canyon,100.88115573433177,40.747752,-73.98087,Park_Ave_Tunnel_Segment#3,80.04040123155202,Park_Ave_Tunnel_Segment,-293.0801620294171,-243.0099600425744,Park_Ave_Tunnel_Segment_011,7.6672258728625e-05,0.0817331707448637,0.38215092495681274,0.17619308681241408,0.09445991606755037,f8
n00164,28.378045604254112,26.161026589288493,0.8471172321908992,Park Avenue,avenue_canyon,120.76188086436142,40.747909,-73.980755,Park_Ave_Tunnel_Segment#3,99.99164240108438,Park_Ave_Tunnel_Segment,-293.043245473328,-223.05525862385036,Park_Ave_Tunnel_Segment_013,0.005932011452387,0.049558034370574496,0.2745990637822783,0.15288276780910082,0.10332473343852633,f8
n00166,28.377910191858508,26.698244734862083,0.8554707929926727,Park Avenue,avenue_canyon,140.73928645578127,40.748066999999985,-73.98064,Park_Ave_Tunnel_Segment#3,120.03992806454224,Park_Ave_Tunnel_Segment,-293.06016710963826,-203.00343053250617,Park_Ave_Tunnel_Segment_015,0.0031940049957484,0.048631042215945816,0.28784795205045427,0.1445292070073273,0.09589816479138148,f8
n00168,28.37777512397139,27.140648456714477,0.9079806916925328,Park Avenue,avenue_canyon,160.62001158718485,40.748224,-73.980525,Park_Ave_Tunnel_Segment#3,139.991148575421,Park_Ave_Tunnel_Segment,-293.02325055354913,-183.04872911378212,Park_Ave_Tunnel_Segment_017,0.0367017993703484,0.029961456120121854,0.29563821063688783,0.09201930830746718,0.06205785218734533,f8
n00170,28.37763971106154,5.483552590050003,0.8206270409832432,Park Avenue,avenue_canyon,180.5974171793976,40.748382,-73.98041,Park_Ave_Tunnel_Segment#3,160.03941369818918,Park_Ave_Tunnel_Segment,-293.0401721909085,-162.99690102301952,Park_Ave_Tunnel_Segment_019,0.0024454414378851,0.08238160400166693,0.3768938879857901,0.17937295901675676,0.09699135501508983,f8
n00171,28.377504642603384,21.994173136275066,0.8614890657747014,Park Avenue,avenue_canyon,200.4781423100083,40.748539,-73.980295,Park_Ave_Tunnel_Segment#3,179.99061355207994,Park_Ave_Tunnel_Segment,-293.0032556337702,-143.04219960371393,Park_Ave_Tunnel_Segment_020,0.012955594487721,0.052433887647898095,0.326120252797147,0.1385109342252986,0.08607704657740049,f8
n00172,28.377369226861116,20.670664266134263,0.883037271218506,Park Avenue,avenue_canyon,220.45554790153415,40.74869699999999,-73.98018,Park_Ave_Tunnel_Segment#3,200.03885813471496,Park_Ave_Tunnel_Segment,-293.0201772711296,-122.9903715129513,Park_Ave_Tunnel_Segment_021,0.0171160735189914,0.046417873505060846,0.35044251089805273,0.11696272878149405,0.0705448552764332,f8
n00173,28.377234155866574,17.063922021280817,0.8632962100968444,Park Avenue,avenue_canyon,240.33627303351875,40.74885400000001,-73.980065,Park_Ave_Tunnel_Segment#3,219.9900373313287,Park_Ave_Tunnel_Segment,-292.9832607139914,-103.03567009364576,Park_Ave_Tunnel_Segment_022,0.0280035333707928,0.05292095920650768,0.3342004164627274,0.13670378990315557,0.08378283069664788,f8
n00174,28.377098739318075,5.833437297121145,0.7996938488344089,Park Avenue,avenue_canyon,260.3136786244635,40.749012,-73.97995000000002,Park_Ave_Tunnel_Segment#3,240.03826137339365,Park_Ave_Tunnel_Segment,-293.0001823513508,-82.98384200288311,Park_Ave_Tunnel_Segment_023,0.0218112389557063,0.09163062460018107,0.3658222497473019,0.20030615116559114,0.10867552656541007,f8
n00176,28.41924054793106,17.830910729012235,0.8187905065555554,Park Avenue,avenue_canyon,280.1944037549683,40.749168999999995,-73.979835,Park_Ave_Tunnel_Segment#3,259.98941991114975,Park_Ave_Tunnel_Segment,-292.96326579421253,-63.02914058357756,Park_Ave_Tunnel_Segment_025,0.0124511714093386,0.0672323047309495,0.3037874661044105,0.1812094934444446,0.11397718871349509,f8
n00178,28.471183767251414,20.30565012819664,0.840637354026148,Park Avenue,avenue_canyon,300.1718093492419,40.749327000000015,-73.97972,Park_Ave_Tunnel_Segment#3,280.0376234152828,Park_Ave_Tunnel_Segment,-292.9801874315719,-42.9773124928149,Park_Ave_Tunnel_Segment_027,0.0056031281419563,0.0569517211734498,0.30042011352107695,0.15936264597385197,0.10241092480040218,f8
n00180,28.45555045769234,14.424684478048809,0.844557217690739,Park Avenue,avenue_canyon,320.0934205003673,40.749484,-73.979604,Park_Ave_Tunnel_Segment#3,300.02998322046744,Park_Ave_Tunnel_Segment,-292.8694490228864,-22.981690953001703,Park_Ave_Tunnel_Segment_029,0.0091179455848759,0.06159081809375211,0.33463740928842495,0.155442782309261,0.0938519642155089,f8
n00182,28.449772172776846,4.565435764503249,0.8171186622104777,Park Avenue,avenue_canyon,339.97414562971005,40.749641,-73.979489,Park_Ave_Tunnel_Segment#3,319.9811108068509,Park_Ave_Tunnel_Segment,-292.83253246641465,-3.026989534967754,Park_Ave_Tunnel_Segment_031,0.0105545418336987,0.08327123664741681,0.37205809139617774,0.1828813377895223,0.0996101011421055,f8
n00184,28.376422048221816,21.12716362327146,0.8519983865689021,Park Avenue,avenue_canyon,359.95155122260974,40.749799,-73.979374,Park_Ave_Tunnel_Segment#3,340.0292835393899,Park_Ave_Tunnel_Segment,-292.84945410415656,17.024838556485022,Park_Ave_Tunnel_Segment_033,0.0309312033550668,0.05139032190188022,0.29583779751186495,0.14800161343109786,0.09661129152921763,f8
n00186,28.376286973332498,13.464472924758264,0.8749916030497279,Park Avenue,avenue_canyon,379.83227635322044,40.749956000000005,-73.979259,Park_Ave_Tunnel_Segment#3,359.9803904705416,Park_Ave_Tunnel_Segment,-292.8125375466358,36.97953997510042,Park_Ave_Tunnel_Segment_035,0.0,0.05098839909254386,0.35689139407708526,0.1250083969502721,0.07401999785772825,f8
n00188,28.60719180746845,19.177817920917317,0.866279847693228,Park Avenue,avenue_canyon,399.8096819454332,40.750114,-73.979144,Park_Ave_Tunnel_Segment#3,380.02854266225944,Park_Ave_Tunnel_Segment,-292.8294591843777,57.0313680665532,Park_Ave_Tunnel_Segment_037,0.000119043768791,0.05231748953091924,0.3389286213087985,0.13372015230677203,0.08140266277585279,f8
n00190,29.037882121682205,1.6461315649391328,0.8638181004356722,Park Avenue,avenue_canyon,419.6904070753569,40.750271,-73.979029,Park_Ave_Tunnel_Segment#3,399.97962893548953,Park_Ave_Tunnel_Segment,-292.79254262685697,76.98606948516863,Park_Ave_Tunnel_Segment_039,0.0169062325730919,0.0684864986168724,0.43441806385416015,0.1361818995643278,0.06769540094745541,f8
n00192,29.542097699751764,2.9858697607216516,0.9023507712505554,Park Avenue,avenue_canyon,439.6379958293842,40.75042699999999,-73.97891000000001,Park_Ave_Tunnel_Segment#3,420.001104168183,Park_Ave_Tunnel_Segment,-292.4065004700809,97.00732471446628,Park_Ave_Tunnel_Segment_041,0.0193496576976031,0.04767267481969851,0.44053061598171134,0.0976492287494446,0.049976553929746086,f8
n00194,29.542097699751764,2.852976492794302,0.9104727244806863,Park Avenue,avenue_canyon,459.5706761675416,40.750581999999994,-73.978789,Park_Ave_Tunnel_Segment#3,440.012287667431,Park_Ave_Tunnel_Segment,-291.8189764163792,117.0132935120506,Park_Ave_Tunnel_Segment_043,0.0157198306405916,0.042061700666855724,0.42775825557409736,0.08952727551931372,0.047465574852457997,f8
n00196,29.542097699751764,0.8855941575484031,0.9317003598349568,Park Avenue,avenue_canyon,479.50335650569895,40.750737,-73.978668,Park_Ave_Tunnel_Segment#3,460.0234598811093,Park_Ave_Tunnel_Segment,-291.23145236162844,137.01926231021645,Park_Ave_Tunnel_Segment_045,0.0344137400388717,0.03186476771081311,0.43467894516692984,0.0682996401650432,0.036434872454230084,f8
n00152,,1.1867498744840084,0.7931910626566513,Park Avenue,avenue_canyon,1.146602674002395,40.746964,-73.981446,Park_Ave_Tunnel_Segment#4,0.0,Park_Ave_Tunnel_Segment,-293.17705208421194,-343.11576727456264,Park_Ave_Tunnel_Segment_001,0.0872732079587876,0.09847025815199709,0.37767095420051644,0.2068089373433487,0.10833867919135162,f9
n00209,28.709566774194066,1.1867498744840084,0.7931910626566513,Park Avenue,avenue_canyon,8.082515395648329,40.747059,-73.981501,Park_Ave_West,0.0,Park_Ave_West,-302.3518823193697,-336.13934004058626,Park_Ave_West_001,0.0872732079587876,0.09847025815199709,0.37767095420051644,0.2068089373433487,0.10833867919135162,f10
n00210,28.709566774194066,3.555375507189632,0.8142993858819014,Park Avenue,avenue_canyon,27.978148944770737,40.747217000000006,-73.981388,Park_Ave_West,19.967108336585365,Park_Ave_West,-302.51644765982365,-316.16935219083894,Park_Ave_West_002,0.0636722752824425,0.08711633748842869,0.382006168660237,0.18570061411809857,0.09858427662966988,f10
n00211,28.709566774194073,10.11214915340619,0.8580960322358702,Park Avenue,avenue_canyon,47.94064611789071,40.747374,-73.981271,Park_Ave_West,40.00110356555897,Park_Ave_West,-302.33188740063986,-296.13281053109955,Park_Ave_West_003,0.0759317651391029,0.06353455654824552,0.3841946898520491,0.14190396776412983,0.07836941121588431,f10
n00212,28.80924329135101,15.254889350681612,0.8707356472182853,Park Avenue,avenue_canyon,67.90314329159173,40.747530999999995,-73.981154,Park_Ave_West,60.03508816271917,Park_Ave_West,-302.147327140407,-276.09626887077866,Park_Ave_West_004,0.0537936608307063,0.055322041168093174,0.3726539628700351,0.12926435278171466,0.0739423116136215,f10
n00213,28.7092131605597,15.14030251785928,0.8063874802206225,Park Avenue,avenue_canyon,87.76896000242272,40.747686999999985,-73.981037,Park_Ave_West,79.97255585600632,Park_Ave_West,-301.9089286863432,-256.1568538831865,Park_Ave_West_005,0.016236360228504,0.07646453609771707,0.31847137086144467,0.19361251977937755,0.11714798368166048,f10
n00214,28.630225468697848,13.740528778630647,0.8232509519084487,Park Avenue,avenue_canyon,107.74636559600938,40.747845,-73.980922,Park_Ave_West,100.02085556518121,Park_Ave_West,-301.92585032370243,-236.1050257924238,Park_Ave_West_006,0.0,0.07255680221350504,0.3379506545277757,0.17674904809155134,0.1041922458780463,f10
n00215,28.59347086995269,30.594153485404384,0.8794999640471359,Park Avenue,avenue_canyon,127.66797674782174,40.74800199999999,-73.980806,Park_Ave_West,120.01331374404296,Park_Ave_West,-301.8151119150169,-216.10940425261052,Park_Ave_West_007,0.002562467707321,0.03642658070431606,0.2658686046561681,0.12050003595286407,0.084073455248548,f10
n00216,28.624506182848506,25.07272038386556,0.8464967935277505,Park Avenue,avenue_canyon,147.5895879010081,40.748159,-73.98069,Park_Ave_West,140.00576146260747,Park_Ave_West,-301.70437350633136,-196.11378271279733,Park_Ave_West_008,0.0080909410025924,0.05183162301623543,0.2858266201397838,0.15350320647224946,0.10167158345601404,f10
n00217,28.529880756067683,11.607488334136988,0.8038705869133725,Park Avenue,avenue_canyon,167.51119905223942,40.748315999999996,-73.980574,Park_Ave_West,159.99819871684576,Park_Ave_West,-301.5936350986949,-176.11816117356562,Park_Ave_West_009,0.0112466097343712,0.08141317327510657,0.3336860818230953,0.19612941308662746,0.11471623981152089,f10
n00218,28.419870093070926,9.223465998592733,0.8147376801908103,Park Avenue,avenue_canyon,187.39192418285012,40.748473,-73.980459,Park_Ave_West,179.94940248553482,Park_Ave_West,-301.5567185411741,-156.1634597549502,Park_Ave_West_010,0.0009241024963557,0.07987488300500901,0.35126990179135914,0.18526231980918972,0.10538743680418071,f10
n00219,28.31979899802934,14.582024195665426,0.8636183777414388,Park Avenue,avenue_canyon,207.36932977506288,40.748630999999996,-73.980344,Park_Ave_West,199.99765095638728,Park_Ave_West,-301.57364017891604,-136.1116316634974,Park_Ave_West_011,0.0465319920331239,0.05655396969994749,0.3581204473027243,0.1363816222585612,0.07982765255861371,f10
n00220,28.356209734745704,11.721396692448073,0.8662106267875402,Park Avenue,avenue_canyon,227.34673536854362,40.748789,-73.980229,Park_Ave_West,220.04588912464445,Park_Ave_West,-301.5905618152263,-116.05980357215324,Park_Ave_West_012,0.0463766292668878,0.05824872024305163,0.37712756446792967,0.13378937321245976,0.07554065296940812,f10
n00221,28.435042184689934,12.640644461382236,0.8089291625287853,Park Avenue,avenue_canyon,247.1865744759977,40.748946,-73.980115,Park_Ave_West,239.9561120230345,Park_Ave_West,-301.62746711030195,-96.14602227462704,Park_Ave_West_013,0.0310441945621277,0.07661421425963909,0.32435861484193007,0.19107083747121467,0.11445662321157558,f10
n00222,28.492655106193187,13.680236081390786,0.7583422683371867,Park Avenue,avenue_canyon,267.10818562722903,40.74910299999999,-73.979999,Park_Ave_West,259.9484968106699,Park_Ave_West,-301.51672870266555,-76.15040073539532,Park_Ave_West_014,0.0004479274211917,0.0964359822121136,0.3026242156493452,0.24165773166281335,0.14522174945069977,f10
n00223,28.513612180132526,20.637427464123927,0.8056327283996277,Park Avenue,avenue_canyon,287.1264772412245,40.74926099999998,-73.979883,Park_Ave_West,280.03772721547733,Park_Ave_West,-301.4598284874284,-56.05765252354344,Park_Ave_West_015,0.0013437821762636,0.0668362234420545,0.27702940214265165,0.19436727160037226,0.12753104815831776,f10
n00224,28.434584333509207,16.84970597286798,0.8316999626623571,Park Avenue,avenue_canyon,307.00720237194116,40.74941799999999,-73.979768,Park_Ave_West,299.98886901488765,Park_Ave_West,-301.4229119313393,-36.10295110481944,Park_Ave_West_016,0.0007626871811225,0.0628015347318996,0.3103506981812007,0.16830003733764287,0.10549850260574327,f10
n00225,28.33433999104693,6.13821625922612,0.8176950586194969,Park Avenue,avenue_canyon,326.88792750392577,40.74957500000001,-73.979653,Park_Ave_West,319.9400005180541,Park_Ave_West,-301.3859953742011,-16.14824968551389,Park_Ave_West_017,0.0026008036611528,0.08308036472300816,0.37264159264075064,0.18230494138050313,0.09922457665749497,f10
n00226,28.22456816683973,9.489682197137222,0.7843971447146433,Park Avenue,avenue_canyon,346.8653330947646,40.74973299999999,-73.979538,Park_Ave_West,339.98817713695803,Park_Ave_West,-301.4029170115604,3.90357840524878,Park_Ave_West_018,0.0068601495004258,0.09366653568312713,0.3407736091802455,0.21560285528535672,0.12193631960222959,f10
n00227,28.130292415797868,21.12716362327146,0.8519983865689021,Park Avenue,avenue_canyon,366.80185266566974,40.74989099999999,-73.979424,Park_Ave_West,359.99559327272374,Park_Ave_West,-301.493660499418,23.91448637608524,Park_Ave_West_019,0.0309312033550668,0.05139032190188022,0.29583779751186495,0.14800161343109786,0.09661129152921763,f10
n00228,27.930001814808833,13.464472924758264,0.8749916030497279,Park Avenue,avenue_canyon,386.73837223736774,40.750049000000004,-73.97931,Park_Ave_West,380.0029992699752,Park_Ave_West,-301.5844039883247,43.92539434634021,Park_Ave_West_020,0.0,0.05098839909254386,0.35689139407708526,0.1250083969502721,0.07401999785772825,f10
n00229,27.85092886952515,4.465872617497082,0.853759241258418,Park Avenue,avenue_canyon,406.67489180700494,40.750206999999996,-73.979196,Park_Ave_West,400.01039513052115,Park_Ave_West,-301.6751474776139,63.936302317285296,Park_Ave_West_021,0.0251404296213877,0.06996605171583117,0.40846453301237184,0.14624075874158204,0.07627470702575087,f10
n00230,27.808254919171862,3.3888031836805004,0.8650692457735244,Park Avenue,avenue_canyon,426.5854337752201,40.75036600000001,-73.979085,Park_Ave_West,419.9951660054415,Park_Ave_West,-302.0411947146111,83.92157659805582,Park_Ave_West_022,0.0637570200487971,0.06471884092605865,0.4149260057738327,0.1349307542264756,0.07021191330041696,f10
n00231,28.315360962259177,2.9858697607216516,0.9023507712505554,Park Avenue,avenue_canyon,446.5219533448573,40.750524,-73.978971,Park_Ave_West,440.002541514436,Park_Ave_West,-302.13193820351773,103.93248456831076,Park_Ave_West_023,0.0193496576976031,0.04767267481969851,0.44053061598171134,0.0976492287494446,0.049976553929746086,f10
n00232,33.72514365764574,2.852976492794302,0.9104727244806863,Park Avenue,avenue_canyon,466.41758689329276,40.750682,-73.978858,Park_Ave_West,459.96943137338565,Park_Ave_West,-302.29650354397177,123.90247241805804,Park_Ave_West_024,0.0157198306405916,0.042061700666855724,0.42775825557409736,0.08952727551931372,0.047465574852457997,f10
n00233,36.12654900059245,1.6667394434560119,0.8892249693585603,Park Avenue,avenue_canyon,486.15690630571004,40.750834999999995,-73.978737,Park_Ave_West,479.78999997041115,Park_Ave_West,-301.601303102324,143.71418787214668,Park_Ave_West_025,0.0,0.054129051020796876,0.4345104077756859,0.11077503064143968,0.0566459796206428,f10
n00234,28.810190851515472,0.14525831241686332,0.9115001114402579,Park Avenue,avenue_canyon,504.19935710461516,40.75093999999999,-73.978544,Park_Ave_West,499.8242521493601,Park_Ave_West,-293.0066960442664,161.81007173949104,Park_Ave_West_026,0.0607203958788886,0.04368531467062376,0.44993468171088397,0.08849988855974211,0.04481457388911835,f10
n00235,28.81019085151548,0.9046600691119815,0.920833197128539,Park Avenue,avenue_canyon,511.1169706891725,40.751042,-73.978616,Park_Ave_West,512.6761516294945,Park_Ave_West,-303.8133651148295,168.77074362816126,Park_Ave_West_027,0.0933040841482579,0.046228075142854104,0.5377045009637266,0.07916680287146105,0.03293872772860695,f10
n00236,31.31649358670336,0.8922334167607242,0.9017759926033986,Park Avenue,avenue_canyon,524.1209682564275,40.75109699999999,-73.978428,Park_Ave_West,529.6819586658476,Park_Ave_West,-292.8959576355808,181.80569327930425,Park_Ave_West_028,0.1092014736495912,0.051427352737023015,0.4721447769295419,0.09822400739660142,0.046796654659578406,f10
n00237,31.244651293597204,0.7763041078211775,0.9267355774224123,Park Avenue,avenue_canyon,531.038581840985,40.75119899999999,-73.9785,Park_Ave_West,542.5338519162741,Park_Ave_West,-303.702626706144,188.76636516797447,Park_Ave_West_029,0.2063674181699752,0.04520503954671147,0.5718071193744756,0.0732644225775877,0.028059383030876225,f10
n00238,31.18912780394413,1.2898594282817353,0.9036305612055116,Park Avenue,avenue_canyon,544.0425794097197,40.751254,-73.978312,Park_Ave_West,559.5396245156371,Park_Ave_West,-292.7852192279444,201.801314818536,Park_Ave_West_030,0.0973273611161857,0.05027569334307245,0.47142178639723464,0.09636943879448845,0.046093745451416,f10
n00239,31.189110722591806,0.3470690358685454,0.918017297188533,Park Avenue,avenue_canyon,550.9193069717015,40.751356,-73.978385,Park_Ave_West,572.4316565100105,Park_Ave_West,-303.66571015005485,208.7210665866985,Park_Ave_West_031,0.0388829241856001,0.045645482309935766,0.5111241867128719,0.08198270281146702,0.03633722050153126,f10
n00240,31.189110722591806,0.26160389216621416,0.8833149801134619,Park Avenue,avenue_canyon,563.9233045396435,40.751411,-73.978197,Park_Ave_West,589.4373946704682,Park_Ave_West,-292.7483026704236,221.7560162371514,Park_Ave_West_032,0.202751712873578,0.06300013233283025,0.4769160659425794,0.11668501988653812,0.05368488755370787,f10
n00241,31.18911072259179,0.5381204817115142,0.9469095892536378,Park Avenue,avenue_canyon,570.8409181242009,40.751513,-73.978269,Park_Ave_West,602.2892754617736,Park_Ave_West,-303.5549717413693,228.71668812651177,Park_Ave_West_033,0.0847874121682252,0.02247936440884802,0.4009372958283927,0.05309041074636223,0.030611046337514207,f10
n00242,135.03782969170712,0.0,0.9251055441511155,Park Avenue,avenue_canyon,667.3947395631105,40.75223299999999,-73.97761,Park_Ave_West#1,0.0,Park_Ave_West,-293.66987082939823,325.6142516529001,Park_Ave_West_034,0.2290644273161888,0.040654313913565554,0.5021670932623444,0.07489445584888454,0.03424014193531899,f11
n00244,135.03782969170712,0.0,0.9437268298579743,Park Avenue,avenue_canyon,677.2502623232364,40.75237299999999,-73.97770000000001,Park_Ave_West#1,17.29992735066058,Park_Ave_West,-307.8511845873588,335.52917491781665,Park_Ave_West_036,0.2479076469317078,0.03284167442043532,0.5507699177032613,0.05627317014202571,0.023431495721590388,f11
n00243,135.03782969170712,0.0,0.9745055366795008,Park Avenue,avenue_canyon,677.1571699807066,40.75245999999999,-73.977908,Park_Ave_West#1,37.34081167764781,Park_Ave_West,-327.89005258989647,335.4678103194552,Park_Ave_West_035,0.3389478847384452,0.015070343405815975,0.5760518628693959,0.025494463320499205,0.010424119914683231,f11
n00245,135.03782969170712,0.32602828732601086,0.9762455710901533,Park Avenue,avenue_canyon,684.9236663872216,40.75259700000001,-73.97804200000002,Park_Ave_West#1,56.29580461136385,Park_Ave_West,-345.15801324360405,343.2908682605754,Park_Ave_West_037,0.1902037019608542,0.013972662526168468,0.5742402799612238,0.023754428909846692,0.009781766383678224,f11
n00246,32.727728305252285,5.892051175638893,0.842186477354029,Tunnel Exit Street,other,22.7018955502366,40.745436999999995,-73.977308,Tunnel_Exit_Street,0.0,Tunnel_Exit_Street,94.50869199393811,-322.10073676277466,Tunnel_Exit_Street_001,0.0467579700052738,0.0735607546523049,0.39256377903120265,0.15781352264597104,0.08425276799366614,f12
n00247,32.72772830525226,2.723749103527244,0.9048491814239931,Tunnel Exit Street,other,42.64948430690572,40.74559300000001,-73.977189,Tunnel_Exit_Street,20.02183417323885,Tunnel_Exit_Street,94.89473415109671,-302.0794815341672,Tunnel_Exit_Street_002,0.0387497570482082,0.0493597781681033,0.46939328046874357,0.09515081857600693,0.04579104040790363,f12
n00248,32.727728305252285,7.771534520505055,0.9457422196649077,Tunnel Exit Street,other,62.496553365209195,40.74574499999999,-73.977063,Tunnel_Exit_Street,39.969657348847036,Tunnel_Exit_Street,96.01288204431214,-282.1602921502689,Tunnel_Exit_Street_003,0.0788190858438611,0.024354417174257556,0.4245105570994107,0.05425778033509232,0.029903363160834764,f12
n00249,32.72772830525227,9.049320240713906,0.9323489598736652,Tunnel Exit Street,other,82.36576079482876,40.74589299999999,-73.976927,Tunnel_Exit_Street,60.014686503915485,Tunnel_Exit_Street,98.08460122927552,-262.2204082489753,Tunnel_Exit_Street_004,0.0820675650611519,0.03161216970235605,0.43567066354487755,0.06765104012633483,0.036038870423978776,f12
n00250,32.72772830525227,3.4574141554206923,0.8234492267688703,Tunnel Exit Street,other,102.06758490483298,40.746038,-73.976788,Tunnel_Exit_Street,79.9357995531411,Tunnel_Exit_Street,100.53930055104053,-242.4491440030732,Tunnel_Exit_Street_005,0.0167528884485363,0.08479040804950284,0.39547034922568797,0.17655077323112967,0.09176036518162682,f12
n00251,27.093907526918628,0.5983686588629914,0.8178729293622234,Tunnel Exit Street,other,262.98691300474195,40.74729899999999,-73.975834,Tunnel_Exit_Street#1,0.0,Tunnel_Exit_Street,103.07538499456209,-80.93461519059288,Tunnel_Exit_Street_006,0.0458338689059018,0.09159870718506839,0.4113397459746185,0.18212707063777656,0.09052836345270816,f13
n00252,27.09390752691862,0.0011994067101095518,0.9274805729672497,Tunnel Exit Street,other,282.97922701662844,40.747457999999995,-73.975721,Tunnel_Exit_Street#1,20.064705214676096,Tunnel_Exit_Street,102.85698146132611,-60.86750066753535,Tunnel_Exit_Street_007,0.1248849863186478,0.033086491623623954,0.4231566555910094,0.07251942703275027,0.03943293540912632,f13
n00253,27.0939075269186,0.1374994970327967,0.9496733314006058,Tunnel Exit Street,other,302.8748605657509,40.747616,-73.975608,Tunnel_Exit_Street#1,40.03180804232791,Tunnel_Exit_Street,102.69241612087212,-40.89751281778808,Tunnel_Exit_Street_008,0.0845735376933589,0.027706873672373424,0.5228337133258084,0.050326668599394164,0.02261979492702074,f13
n00254,27.12314959956398,2.4128772388585875,0.9418574545991935,Tunnel Exit Street,other,322.81521936950975,40.747777,-73.975501,Tunnel_Exit_Street#1,60.05853524097223,Tunnel_Exit_Street,101.92340508935705,-20.88166567486245,Tunnel_Exit_Street_009,0.1262852610088884,0.03046127496607658,0.4934455260879754,0.058142545400806545,0.027681270434729965,f13
n00255,27.51171345161898,6.947515378400491,0.877828112447445,Tunnel Exit Street,other,342.7406697548628,40.747937,-73.975392,Tunnel_Exit_Street#1,80.0633534072574,Tunnel_Exit_Street,101.35587595438513,-0.8811049629600873,Tunnel_Exit_Street_010,0.0463927708142364,0.04092535265676477,0.29405639704534914,0.12217188755255504,0.08124653489579026,f13
n00256,28.13775053162526,4.008808426438617,0.903588095342027,Tunnel Exit Street,other,362.6213948848924,40.748094,-73.975277,Tunnel_Exit_Street#1,100.01460156414905,Tunnel_Exit_Street,101.39279251047424,19.073596455763948,Tunnel_Exit_Street_011,0.1494786187540739,0.034469195094385084,0.3230509183881419,0.096411904657973,0.06194270956358792,f13
n00257,28.510869712305293,1.6049142646921961,0.8877534900103079,Tunnel Exit Street,other,382.5430060367048,40.748250999999996,-73.975161,Tunnel_Exit_Street#1,120.00706273404471,Tunnel_Exit_Street,101.5035309191598,39.069217995577176,Tunnel_Exit_Street_012,0.0618603900074958,0.053980594673253716,0.42693052388366975,0.1122465099896921,0.058265915316438384,f13
n00258,28.51073444513655,2.1674268453585452,0.8703325652558277,Tunnel Exit Street,other,402.5204116289176,40.748408999999995,-73.975046,Tunnel_Exit_Street#1,140.05534531787433,Tunnel_Exit_Street,101.48660928180044,59.12104608633983,Tunnel_Exit_Street_013,0.001918824196764,0.061612291825286644,0.4135439565175974,0.1296674347441723,0.06805514291888566,f13
n00259,28.495100362279373,4.304328079278768,0.9091013121701411,Tunnel Exit Street,other,422.44202278073,40.74856599999999,-73.97493,Tunnel_Exit_Street#1,160.04778549390306,Tunnel_Exit_Street,101.59734769086852,79.11666762546292,Tunnel_Exit_Street_014,0.041340472176671,0.044002340620132925,0.44007880148056505,0.09089868782985888,0.04689634720972596,f13
n00260,28.510476968540548,3.9499945017137583,0.9457859203411518,Tunnel Exit Street,other,442.32274791213354,40.748723000000005,-73.974815,Tunnel_Exit_Street#1,179.99899241877415,Tunnel_Exit_Street,101.63426424695768,99.07136904418698,Tunnel_Exit_Street_015,0.0193940461031161,0.02968990035225948,0.5179519767964169,0.05421407965884817,0.02452417930658869,f13
n00261,28.468105387756907,2.1234455401499783,0.9499754262580132,Tunnel Exit Street,other,462.34103952544206,40.74888099999999,-73.974699,Tunnel_Exit_Street#1,200.0882677041781,Tunnel_Exit_Street,101.69116446219472,119.16411725603882,Tunnel_Exit_Street_016,0.1325058059010188,0.024621398443772303,0.4675646733609135,0.050024573741986766,0.025403175298214464,f13
n00262,28.389077853329923,1.391585700090798,0.9255622249127831,Tunnel Exit Street,other,482.2217646554717,40.74903799999999,-73.97458400000001,Tunnel_Exit_Street#1,220.03945397831188,Tunnel_Exit_Street,101.72808101933292,139.11881867534436,Tunnel_Exit_Street_017,0.0464976899675093,0.03775101688834289,0.46939762967062393,0.07443777508721694,0.03668675819887405,f13
