file,mast_share,veg_above15,veg_up0_15,veg_eye0_15,veg_below15,veg_all,veg_above_horizon,veg_on_bld,bld_all,sky_all
east_39th_street/east_to_west/035_n00514_W_R.jpg,0.0237588652482269,0.478269,0.092313,0.021271,0.001647,0.195264,0.374617,0.007759,0.338038,0.027949
east_39th_street/east_to_west/036_n00513_W_L.jpg,0.0237588652482269,0.159281,0.064849,0.0212,0.0,0.071467,0.13392,0.012824,0.43938,0.042518
east_39th_street/east_to_west/036_n00513_W_R.jpg,0.0237588652482269,0.0,0.009214,0.0,0.0,0.001267,0.002475,0.000485,0.524359,0.032815
east_39th_street/east_to_west/037_n00512_W_L.jpg,0.0237588652482269,0.171883,0.137537,0.016966,0.0,0.085596,0.162659,0.008967,0.404084,0.056403
east_39th_street/east_to_west/037_n00512_W_R.jpg,0.0237588652482269,0.0,0.015077,0.042183,0.0,0.007872,0.004049,0.002004,0.521132,0.027739
east_39th_street/east_to_west/038_n00511_W_L.jpg,0.0237588652482269,0.0,0.29777,0.069478,0.0,0.050486,0.079969,0.003248,0.302901,0.159041
east_39th_street/east_to_west/038_n00511_W_R.jpg,0.0237588652482269,0.0,0.084132,0.0,0.0,0.011566,0.022594,0.002606,0.435277,0.032959
east_39th_street/east_to_west/039_n00510_W_L.jpg,0.0237588652482269,0.0,0.186568,0.055979,0.0,0.033344,0.050105,0.003934,0.399368,0.085336
east_39th_street/east_to_west/039_n00510_W_R.jpg,0.0237588652482269,0.002297,0.272973,0.040701,0.0,0.043982,0.074989,0.004163,0.431766,0.052958
east_39th_street/east_to_west/040_n00509_W_L.jpg,0.0237588652482269,0.066786,0.259508,0.079294,0.0,0.071582,0.118543,0.006053,0.460348,0.032946
east_39th_street/east_to_west/040_n00509_W_R.jpg,0.0237588652482269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.483754,0.027221
east_39th_street/east_to_west/041_n00508_W_L.jpg,0.0237588652482269,0.366157,0.111667,0.036549,0.007678,0.160163,0.297811,0.01212,0.359352,0.035868
east_39th_street/east_to_west/041_n00508_W_R.jpg,0.0237588652482269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508127,0.028148
east_39th_street/east_to_west/042_n00507_W_L.jpg,0.0237588652482269,0.012237,0.184415,0.009079,0.0,0.031182,0.058477,0.002659,0.468206,0.035851
east_39th_street/east_to_west/042_n00507_W_R.jpg,0.0237588652482269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321816,0.028985
east_39th_street/east_to_west/043_n00506_W_L.jpg,0.0237588652482269,0.106835,0.323334,0.025565,0.0,0.087965,0.164978,0.00942,0.423424,0.034898
east_39th_street/east_to_west/043_n00506_W_R.jpg,0.0237588652482269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50417,0.03039
east_39th_street/east_to_west/044_n00505_W_L.jpg,0.0237588652482269,0.059938,0.014044,0.0,0.0,0.024372,0.047613,0.003119,0.464394,0.036086
east_39th_street/east_to_west/044_n00505_W_R.jpg,0.0237588652482269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453685,0.032558
east_39th_street/east_to_west/045_n00504_W_L.jpg,0.0237588652482269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538732,0.035012
east_39th_street/east_to_west/045_n00504_W_R.jpg,0.0237588652482269,0.039501,0.148659,0.104672,0.0,0.049616,0.068817,0.006807,0.492601,0.035195
east_39th_street/east_to_west/046_n00503_W_L.jpg,0.0237588652482269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525357,0.031172
east_39th_street/east_to_west/046_n00503_W_R.jpg,0.0237588652482269,0.096333,0.055736,0.002877,0.0,0.044126,0.08543,0.00599,0.451435,0.037241
east_39th_street/east_to_west/047_n00502_W_L.jpg,0.0237588652482269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53746,0.026131
east_39th_street/east_to_west/047_n00502_W_R.jpg,0.0237588652482269,0.0,0.0,0.000615,0.0,8.5e-05,0.0,8.1e-05,0.480669,0.039242
east_39th_street/west_to_east/001_n00502_E_L.jpg,0.0237588652482269,0.0,0.013217,0.030691,0.0,0.006036,0.00355,0.001327,0.429974,0.056787
east_39th_street/west_to_east/001_n00502_E_R.jpg,0.0237588652482269,0.0,0.019419,0.005688,0.0,0.003452,0.005215,0.000804,0.407643,0.104992
east_39th_street/west_to_east/002_n00503_E_L.jpg,0.0237588652482269,0.0,0.0,0.012105,0.002106,0.002403,0.0,0.000366,0.507869,0.031192
east_39th_street/west_to_east/002_n00503_E_R.jpg,0.0237588652482269,0.0,0.032645,0.008028,0.0,0.005591,0.008767,0.001188,0.541508,0.066751
east_39th_street/west_to_east/003_n00504_E_L.jpg,0.0237588652482269,0.031955,0.119154,0.061427,0.0,0.036789,0.055373,0.00284,0.482557,0.031976
east_39th_street/west_to_east/003_n00504_E_R.jpg,0.0237588652482269,0.000798,0.110874,0.017068,0.0,0.017887,0.03036,0.002714,0.465505,0.048877
east_39th_street/west_to_east/004_n00505_E_L.jpg,0.0237588652482269,0.0,0.012726,0.00164,0.0,0.001975,0.003418,0.000912,0.519634,0.029299
east_39th_street/west_to_east/004_n00505_E_R.jpg,0.0237588652482269,0.490176,0.529141,0.05402,0.002413,0.264545,0.500641,0.013376,0.254714,0.036835
east_39th_street/west_to_east/005_n00506_E_L.jpg,0.0237588652482269,0.0,0.0,0.000748,0.0,0.000103,0.0,9.1e-05,0.51157,0.027717
east_39th_street/west_to_east/005_n00506_E_R.jpg,0.0237588652482269,0.688929,0.116235,0.039956,0.005738,0.28143,0.535127,0.00994,0.237441,0.036328
east_39th_street/west_to_east/006_n00507_E_L.jpg,0.0237588652482269,0.0,0.007743,0.008311,0.0,0.002207,0.00208,0.000609,0.370113,0.026412
east_39th_street/west_to_east/006_n00507_E_R.jpg,0.0237588652482269,0.332157,0.160959,0.109606,0.004961,0.1633,0.28618,0.011494,0.370117,0.048179
east_39th_street/west_to_east/007_n00508_E_L.jpg,0.0237588652482269,0.0,0.013107,0.007447,0.0,0.002826,0.00352,0.000752,0.53179,0.028647
east_39th_street/west_to_east/007_n00508_E_R.jpg,0.0237588652482269,0.44644,0.125243,0.247575,0.004215,0.219884,0.360179,0.016058,0.299019,0.058245
east_39th_street/west_to_east/008_n00509_E_L.jpg,0.0237588652482269,0.0,0.206659,0.010467,0.0,0.029849,0.0555,0.004641,0.482309,0.022343
east_39th_street/west_to_east/008_n00509_E_R.jpg,0.0237588652482269,0.0,0.189857,0.166127,0.0,0.048938,0.050988,0.00462,0.377092,0.127057
east_39th_street/west_to_east/009_n00510_E_L.jpg,0.0237588652482269,0.0,0.011752,0.008155,0.0,0.002737,0.003156,0.000966,0.466528,0.043852
east_39th_street/west_to_east/009_n00510_E_R.jpg,0.0237588652482269,0.0,0.314705,0.128715,0.0,0.060958,0.084517,0.003673,0.334135,0.137436
east_39th_street/west_to_east/010_n00511_E_L.jpg,0.0237588652482269,0.000967,0.075107,0.024258,0.0,0.014022,0.020878,0.002009,0.502783,0.028422
east_39th_street/west_to_east/010_n00511_E_R.jpg,0.0237588652482269,0.010708,0.232512,0.031874,0.0,0.040355,0.070275,0.003745,0.445921,0.064743
east_39th_street/west_to_east/011_n00512_E_L.jpg,0.0237588652482269,0.0,0.034127,0.041314,0.0,0.010371,0.009165,0.00196,0.563914,0.004549
east_39th_street/west_to_east/011_n00512_E_R.jpg,0.0237588652482269,0.144949,0.105691,0.049667,0.0,0.075629,0.134406,0.00898,0.450841,0.049093
east_39th_street/west_to_east/012_n00513_E_L.jpg,0.0237588652482269,0.014075,0.16464,0.040504,0.0,0.033472,0.054511,0.002899,0.499807,0.053395
east_39th_street/west_to_east/012_n00513_E_R.jpg,0.0237588652482269,0.156917,0.308105,0.019399,0.0,0.103775,0.19752,0.009403,0.415127,0.037794
east_39th_street/west_to_east/013_n00514_E_L.jpg,0.0237588652482269,0.330734,0.219859,0.101104,0.013699,0.172759,0.300958,0.011699,0.367671,0.018403
east_39th_street/west_to_east/013_n00514_E_R.jpg,0.0237588652482269,0.183943,0.193956,0.074848,0.0,0.105824,0.186632,0.010641,0.391586,0.043562
east_39th_street/west_to_east/014_n00515_E_L.jpg,0.0237588652482269,0.415056,0.228376,0.089134,0.00577,0.201076,0.364921,0.00964,0.390681,0.0
east_39th_street/west_to_east/014_n00515_E_R.jpg,0.0237588652482269,0.40061,0.476028,0.026284,0.0,0.219049,0.420864,0.010173,0.306462,0.009662
east_39th_street/west_to_east/015_n00516_E_L.jpg,0.0237588652482269,0.47644,0.107238,0.070297,0.005057,0.204566,0.377287,0.008121,0.382368,5.6e-05
east_39th_street/west_to_east/015_n00516_E_R.jpg,0.0237588652482269,0.650391,0.339383,0.021257,0.0,0.293095,0.566867,0.014145,0.213219,0.024799
east_39th_street/west_to_east/016_n00517_E_L.jpg,0.0237588652482269,0.0,0.035547,0.015653,0.0,0.007039,0.009546,0.00139,0.538321,0.039871
east_39th_street/west_to_east/016_n00517_E_R.jpg,0.0237588652482269,0.239898,0.027433,0.028077,0.0,0.097453,0.182839,0.00747,0.385573,0.062899
east_39th_street/west_to_east/017_n00518_E_L.jpg,0.0237588652482269,0.006245,0.265145,0.062175,0.0,0.047336,0.075775,0.003832,0.417947,0.068289
east_39th_street/west_to_east/017_n00518_E_R.jpg,0.0237588652482269,0.023646,0.205739,0.044984,0.0,0.043321,0.072549,0.003563,0.396373,0.073746
east_39th_street/west_to_east/018_n00519_E_L.jpg,0.0237588652482269,0.306927,0.314995,0.043756,0.0,0.164237,0.309094,0.009501,0.352116,0.021319
east_39th_street/west_to_east/018_n00519_E_R.jpg,0.0237588652482269,0.16408,0.344049,0.242274,0.003763,0.143357,0.212412,0.012638,0.396132,0.044776
east_39th_street/west_to_east/019_n00520_E_L.jpg,0.0237588652482269,0.418012,0.077543,0.017948,0.0,0.169638,0.326576,0.008675,0.42339,0.016215
east_39th_street/west_to_east/019_n00520_E_R.jpg,0.0237588652482269,0.155747,0.133506,0.007503,0.0,0.077699,0.149774,0.007526,0.398076,0.060273
east_39th_street/west_to_east/020_n00521_E_L.jpg,0.0237588652482269,0.0,0.074029,0.081614,0.0,0.021397,0.019881,0.004693,0.523733,0.022773
east_39th_street/west_to_east/020_n00521_E_R.jpg,0.0237588652482269,0.441097,0.097465,0.05107,6e-05,0.185594,0.348811,0.009972,0.355822,0.031189
east_39th_street/west_to_east/021_n00522_E_L.jpg,0.0237588652482269,0.129283,0.141415,0.036043,0.0,0.072801,0.132541,0.008467,0.515469,0.023624
east_39th_street/west_to_east/021_n00522_E_R.jpg,0.0237588652482269,0.018786,0.121708,0.004655,0.0,0.024405,0.046427,0.005194,0.472695,0.030515
east_39th_street/west_to_east/022_n00523_E_L.jpg,0.0237588652482269,0.222804,0.430959,0.104881,0.0,0.157085,0.278706,0.018076,0.368534,0.023768
east_39th_street/west_to_east/022_n00523_E_R.jpg,0.0237588652482269,0.118192,0.198693,0.004313,0.0,0.072161,0.139812,0.007863,0.443257,0.060799
east_39th_street/west_to_east/023_n00524_E_L.jpg,0.0237588652482269,0.487443,0.089727,0.034643,0.001511,0.200134,0.380633,0.013161,0.3849,0.002907
east_39th_street/west_to_east/023_n00524_E_R.jpg,0.0237588652482269,0.078263,0.03042,0.013406,0.0,0.035328,0.065414,0.005918,0.499147,0.018283
east_39th_street/west_to_east/024_n00525_E_L.jpg,0.0237588652482269,0.046436,0.405482,0.036021,0.0,0.078081,0.142861,0.009391,0.376288,0.045327
east_39th_street/west_to_east/024_n00525_E_R.jpg,0.0237588652482269,0.004444,0.241701,0.005564,0.0,0.035656,0.068162,0.00642,0.378386,0.09706
east_39th_street/west_to_east/025_n00526_E_L.jpg,0.0237588652482269,0.07045,0.272375,0.027713,0.0,0.067631,0.124679,0.007088,0.411177,0.042883
east_39th_street/west_to_east/025_n00526_E_R.jpg,0.0237588652482269,0.047631,0.237283,0.003554,0.0,0.050942,0.098563,0.005104,0.429625,0.044593
east_39th_street/west_to_east/026_n00527_E_L.jpg,0.0237588652482269,0.318067,0.092779,0.017533,0.0,0.134254,0.257564,0.011692,0.396587,0.028871
east_39th_street/west_to_east/026_n00527_E_R.jpg,0.0237588652482269,0.296785,0.146931,0.037681,2.3e-05,0.136508,0.25654,0.008232,0.381127,0.029363
east_39th_street/west_to_east/027_n00528_E_L.jpg,0.0237588652482269,0.058722,0.230406,0.059691,0.0,0.061867,0.104829,0.005667,0.472909,0.033996
east_39th_street/west_to_east/027_n00528_E_R.jpg,0.0237588652482269,0.253543,0.130807,0.054277,0.0,0.120375,0.220581,0.010806,0.271198,0.032804
east_39th_street/west_to_east/028_n00529_E_L.jpg,0.0237588652482269,0.0,0.094713,0.079107,0.0,0.023895,0.025436,0.001352,0.475233,0.039597
east_39th_street/west_to_east/028_n00529_E_R.jpg,0.0237588652482269,0.000467,0.181716,0.025164,0.0,0.028615,0.049143,0.003821,0.444857,0.036685
east_39th_street/west_to_east/029_n00530_E_L.jpg,0.0237588652482269,6e-05,0.453464,0.145766,0.0,0.0824,0.121826,0.007263,0.368306,0.051875
east_39th_street/west_to_east/029_n00530_E_R.jpg,0.0237588652482269,0.052594,0.464781,0.040309,0.0,0.089128,0.163291,0.007537,0.33536,0.103418
east_39th_street/west_to_east/030_n00531_E_L.jpg,0.0237588652482269,0.183838,0.534146,0.090094,0.0,0.154648,0.277917,0.009103,0.358137,0.03513
east_39th_street/west_to_east/030_n00531_E_R.jpg,0.0237588652482269,0.438712,0.328356,0.065382,0.00032,0.218501,0.409075,0.010767,0.285623,0.052736
east_39th_street/west_to_east/031_n00532_E_L.jpg,0.0237588652482269,0.398945,0.340348,0.043067,0.0,0.202081,0.383208,0.012666,0.334945,0.02449
east_39th_street/west_to_east/031_n00532_E_R.jpg,0.0237588652482269,0.222026,0.540687,0.136998,0.0,0.176293,0.307606,0.013593,0.314597,0.056446
east_39th_street/west_to_east/032_n00533_E_L.jpg,0.0237588652482269,0.561999,0.224399,0.029954,0.001961,0.246076,0.471334,0.01186,0.297105,0.01828
east_39th_street/west_to_east/032_n00533_E_R.jpg,0.0237588652482269,0.699295,0.885679,0.334002,0.004209,0.430976,0.74935,0.011119,0.090973,0.045652
east_39th_street/west_to_east/033_n00534_E_L.jpg,0.0237588652482269,0.160749,0.005471,0.0,0.0,0.060939,0.119048,0.004003,0.478532,0.022713
east_39th_street/west_to_east/033_n00534_E_R.jpg,0.0237588652482269,0.805295,0.518564,0.106092,6.9e-05,0.387413,0.728291,0.007394,0.122664,0.026317
east_39th_street/west_to_east/034_n00535_E_L.jpg,0.0237588652482269,0.002138,0.096895,0.004793,0.0,0.01478,0.027586,0.00305,0.514089,0.016842
east_39th_street/west_to_east/034_n00535_E_R.jpg,0.0237588652482269,0.010706,0.044639,0.000161,0.0,0.010167,0.019819,0.001898,0.512391,0.026595
east_39th_street/west_to_east/035_n00536_E_L.jpg,0.0237588652482269,0.030343,0.141116,0.000311,0.0,0.030803,0.060092,0.005638,0.393105,0.094925
east_39th_street/west_to_east/035_n00536_E_R.jpg,0.0237588652482269,0.008417,0.233762,0.012043,0.0,0.036943,0.068936,0.003016,0.332031,0.135608
east_39th_street/west_to_east/036_n00537_E_L.jpg,0.0237588652482269,0.399626,0.24054,0.0,0.0,0.182694,0.356902,0.006305,0.294351,0.055703
east_39th_street/west_to_east/036_n00537_E_R.jpg,0.0237588652482269,0.234079,0.385961,0.038917,0.0,0.146052,0.274868,0.007165,0.342315,0.050254
east_39th_street/west_to_east/037_n00538_E_L.jpg,0.0237588652482269,0.642111,0.15557,0.000669,0.0,0.261896,0.511446,0.008207,0.136812,0.01637
east_39th_street/west_to_east/037_n00538_E_R.jpg,0.0237588652482269,0.382935,0.309827,0.056236,0.002733,0.194659,0.363301,0.014584,0.316347,0.030065
east_39th_street/west_to_east/038_n00539_E_L.jpg,0.0237588652482269,0.0,0.001996,0.001177,0.0,0.000436,0.000536,0.000115,0.523065,0.028143
east_39th_street/west_to_east/038_n00539_E_R.jpg,0.0237588652482269,0.585499,0.125452,0.013886,0.0,0.238376,0.461949,0.011781,0.278515,0.031236
east_39th_street/west_to_east/039_n00540_E_L.jpg,0.0237588652482269,0.0,0.003636,0.004054,0.0,0.001057,0.000976,0.000172,0.391626,0.130785
east_39th_street/west_to_east/039_n00540_E_R.jpg,0.0237588652482269,0.014355,0.151465,0.005934,0.0,0.027013,0.051177,0.002084,0.446887,0.05321
east_39th_street/west_to_east/040_n00541_E_L.jpg,0.0237588652482269,0.022188,0.13311,0.010527,0.0,0.028054,0.051977,0.002855,0.415979,0.058318
east_39th_street/west_to_east/040_n00541_E_R.jpg,0.0237588652482269,0.349084,0.162655,0.024416,0.0,0.15642,0.299017,0.00892,0.369163,0.021449
east_39th_street/west_to_east/041_n00542_E_L.jpg,0.0237588652482269,0.183226,0.219117,0.015489,0.0,0.100855,0.192865,0.004734,0.381266,0.055013
east_39th_street/west_to_east/041_n00542_E_R.jpg,0.0237588652482269,0.221301,0.28949,0.193694,0.0,0.149283,0.239614,0.011193,0.35233,0.043906
east_39th_street/west_to_east/042_n00543_E_L.jpg,0.0237588652482269,0.112449,0.158122,0.0,0.0,0.06384,0.124715,0.003505,0.287458,0.035801
east_39th_street/west_to_east/042_n00543_E_R.jpg,0.0237588652482269,0.247329,0.079635,0.0,0.0,0.103552,0.202293,0.005192,0.273246,0.041374
east_39th_street/west_to_east/043_n00544_E_L.jpg,0.0237588652482269,0.157211,0.079776,0.003035,0.0,0.070247,0.136415,0.003481,0.34339,0.04238
east_39th_street/west_to_east/043_n00544_E_R.jpg,0.0237588652482269,0.193575,0.322903,0.09508,0.018232,0.136331,0.228307,0.011607,0.329309,0.05204
east_39th_street/west_to_east/044_n00545_E_L.jpg,0.0237588652482269,0.0,0.015097,0.018535,0.0,0.004624,0.004054,0.001086,0.452079,0.088453
east_39th_street/west_to_east/044_n00545_E_R.jpg,0.0237588652482269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.498876,0.066766
east_39th_street/west_to_east/045_n00546_E_L.jpg,0.0237588652482269,0.0,0.003173,0.0,0.0,0.000436,0.000852,0.000239,0.406929,0.141629
east_39th_street/west_to_east/045_n00546_E_R.jpg,0.0237588652482269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333378,0.116279
east_39th_street/west_to_east/046_n00547_E_L.jpg,0.0237588652482269,0.04162,0.175169,0.010829,0.0,0.041153,0.077486,0.001451,0.039244,0.393226
east_39th_street/west_to_east/046_n00547_E_R.jpg,0.0237588652482269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201812,0.264145
east_39th_street/west_to_east/047_n00548_E_L.jpg,0.0237588652482269,0.0,0.000773,0.0,0.0,0.000106,0.000208,1.2e-05,0.044769,0.438739
east_39th_street/west_to_east/047_n00548_E_R.jpg,0.0237588652482269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194304,0.30529
east_40th_street/east_to_west/001_n00594_W_L.jpg,0.0237588652482269,0.0,0.165862,0.039919,0.0,0.028289,0.044544,0.00362,0.490268,0.050828
east_40th_street/east_to_west/001_n00594_W_R.jpg,0.0237588652482269,0.052316,0.07664,0.0,0.0,0.030124,0.058848,0.003509,0.430703,0.030352
east_40th_street/east_to_west/002_n00593_W_L.jpg,0.0237588652482269,0.026973,0.527208,0.096745,0.000862,0.096178,0.161316,0.008122,0.364055,0.101049
east_40th_street/east_to_west/002_n00593_W_R.jpg,0.0237588652482269,0.035834,0.069354,6.2e-05,0.0,0.02296,0.044836,0.00301,0.508441,0.033205
east_40th_street/east_to_west/003_n00592_W_L.jpg,0.0237588652482269,0.259306,0.465803,0.064575,0.0,0.170001,0.314762,0.009818,0.284263,0.076704
east_40th_street/east_to_west/003_n00592_W_R.jpg,0.0237588652482269,0.013904,0.108748,0.0,0.0,0.020156,0.039376,0.00225,0.501661,0.036289
east_40th_street/east_to_west/004_n00591_W_L.jpg,0.0237588652482269,0.225837,0.080883,0.012712,0.0,0.097424,0.186909,0.006378,0.398119,0.042995
east_40th_street/east_to_west/004_n00591_W_R.jpg,0.0237588652482269,0.181265,0.189911,0.055107,0.001012,0.101906,0.183587,0.011018,0.456714,0.019635
east_40th_street/east_to_west/005_n00590_W_L.jpg,0.0237588652482269,0.043415,0.156021,8.2e-05,0.0,0.037715,0.073657,0.004384,0.465313,0.037499
east_40th_street/east_to_west/005_n00590_W_R.jpg,0.0237588652482269,0.288074,0.199952,0.024774,0.0,0.138753,0.264408,0.011827,0.385482,0.025782
east_40th_street/east_to_west/006_n00589_W_L.jpg,0.0237588652482269,0.143673,0.323936,0.003997,0.0,0.098875,0.192084,0.006967,0.424093,0.01179
east_40th_street/east_to_west/006_n00589_W_R.jpg,0.0237588652482269,0.24454,0.111958,0.032636,0.001402,0.111929,0.208934,0.010839,0.436299,0.02794
east_40th_street/east_to_west/007_n00588_W_L.jpg,0.0237588652482269,0.000499,0.080282,0.000263,0.0,0.011259,0.021925,0.002433,0.491158,0.020474
east_40th_street/east_to_west/007_n00588_W_R.jpg,0.0237588652482269,0.016079,0.18064,0.012712,0.0,0.032601,0.060273,0.002321,0.496643,0.030734
east_40th_street/east_to_west/008_n00587_W_L.jpg,0.0237588652482269,0.0838,0.146093,0.009779,0.0,0.052804,0.100529,0.003975,0.443633,0.026451
east_40th_street/east_to_west/008_n00587_W_R.jpg,0.0237588652482269,0.509669,0.528193,0.116421,0.0,0.279445,0.514644,0.013058,0.245557,0.02919
east_40th_street/east_to_west/009_n00586_W_L.jpg,0.0237588652482269,0.376536,0.189544,0.004745,0.0,0.167691,0.326318,0.009849,0.292867,0.028648
east_40th_street/east_to_west/009_n00586_W_R.jpg,0.0237588652482269,0.29924,0.332602,0.084976,0.0,0.169446,0.3082,0.01098,0.341371,0.028051
east_40th_street/east_to_west/010_n00585_W_L.jpg,0.0237588652482269,0.342256,0.397736,0.117847,0.0,0.199025,0.357156,0.009125,0.295117,0.019682
east_40th_street/east_to_west/010_n00585_W_R.jpg,0.0237588652482269,0.649657,0.287839,0.007159,0.0,0.283796,0.552487,0.009979,0.220153,0.024063
east_40th_street/east_to_west/011_n00584_W_L.jpg,0.0237588652482269,0.0,0.187861,0.034556,0.0,0.030576,0.050452,0.004526,0.362467,0.109782
east_40th_street/east_to_west/011_n00584_W_R.jpg,0.0237588652482269,0.026879,0.277973,0.009197,0.0,0.049542,0.094313,0.005331,0.343577,0.086001
east_40th_street/east_to_west/012_n00583_W_L.jpg,0.0237588652482269,0.032365,0.275268,0.037085,0.0,0.055058,0.097599,0.003834,0.435087,0.03846
east_40th_street/east_to_west/012_n00583_W_R.jpg,0.0237588652482269,0.018132,0.527171,0.054791,0.0,0.086793,0.154839,0.006111,0.384379,0.045796
east_40th_street/east_to_west/013_n00582_W_L.jpg,0.0237588652482269,0.299346,0.664945,0.095032,0.001802,0.217188,0.397531,0.011223,0.320723,0.01695
east_40th_street/east_to_west/013_n00582_W_R.jpg,0.0237588652482269,0.121715,0.751629,0.047358,0.0,0.155411,0.290884,0.005223,0.332596,0.0251
east_40th_street/east_to_west/014_n00581_W_L.jpg,0.0237588652482269,0.505055,0.374684,0.095139,0.0,0.253689,0.470043,0.011334,0.266985,0.014872
east_40th_street/east_to_west/014_n00581_W_R.jpg,0.0237588652482269,0.41711,0.597603,0.061806,0.0,0.246824,0.465583,0.006156,0.230884,0.039263
east_40th_street/east_to_west/015_n00580_W_L.jpg,0.0237588652482269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478664,0.03295
east_40th_street/east_to_west/015_n00580_W_R.jpg,0.0237588652482269,0.0,0.103427,0.130262,0.0,0.032126,0.027776,0.003374,0.483444,0.02221
east_40th_street/east_to_west/016_n00579_W_L.jpg,0.0237588652482269,0.013005,0.094402,0.015642,0.0,0.019997,0.034865,0.002716,0.514462,0.017893
east_40th_street/east_to_west/016_n00579_W_R.jpg,0.0237588652482269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552432,0.015559
east_40th_street/east_to_west/017_n00578_W_L.jpg,0.0237588652482269,0.0,0.006693,0.000906,0.0,0.001045,0.001798,0.000385,0.541855,0.021107
east_40th_street/east_to_west/017_n00578_W_R.jpg,0.0237588652482269,0.0,8e-06,0.0,0.0,1e-06,2e-06,1e-06,0.549975,0.016056
east_40th_street/east_to_west/018_n00577_W_L.jpg,0.0237588652482269,0.0,0.018211,0.000401,0.0,0.002559,0.004891,0.000758,0.468059,0.060426
east_40th_street/east_to_west/018_n00577_W_R.jpg,0.0237588652482269,0.0,0.028642,0.0,0.0,0.003937,0.007692,0.001063,0.533103,0.004918
east_40th_street/east_to_west/019_n00576_W_L.jpg,0.0237588652482269,0.0,0.034056,0.00586,0.0,0.005487,0.009146,0.002036,0.528978,0.027649
east_40th_street/east_to_west/019_n00576_W_R.jpg,0.0237588652482269,0.025901,0.063985,0.008424,0.0,0.019652,0.036129,0.003493,0.532846,0.021896
east_40th_street/east_to_west/020_n00575_W_L.jpg,0.0237588652482269,0.0,0.149162,0.01571,0.0,0.022665,0.040059,0.002929,0.488273,0.033025
east_40th_street/east_to_west/020_n00575_W_R.jpg,0.0237588652482269,0.0,0.002425,4e-05,0.0,0.000339,0.000651,0.000225,0.537147,0.020929
east_40th_street/east_to_west/021_n00574_W_L.jpg,0.0237588652482269,0.009886,0.070009,0.000305,0.0,0.013368,0.026033,0.003356,0.381244,0.10421
east_40th_street/east_to_west/021_n00574_W_R.jpg,0.0237588652482269,0.0,0.023744,0.000325,0.0,0.003309,0.006377,0.000645,0.517602,0.021286
east_40th_street/east_to_west/022_n00573_W_L.jpg,0.0237588652482269,0.028285,0.292866,0.0,0.0,0.050851,0.09934,0.005512,0.328499,0.128186
east_40th_street/east_to_west/022_n00573_W_R.jpg,0.0237588652482269,0.001082,0.060654,0.001341,0.0,0.008928,0.017081,0.0016,0.411348,0.086287
east_40th_street/east_to_west/023_n00572_W_L.jpg,0.0237588652482269,0.0,0.026152,0.0,0.0,0.003595,0.007023,0.000697,0.454575,0.064015
east_40th_street/east_to_west/023_n00572_W_R.jpg,0.0237588652482269,0.038586,0.149283,0.0,0.0,0.03497,0.068315,0.004889,0.469911,0.028479
east_40th_street/east_to_west/024_n00571_W_L.jpg,0.0237588652482269,0.0,0.083232,0.0,0.0,0.011442,0.022353,0.001927,0.423765,0.084444
east_40th_street/east_to_west/024_n00571_W_R.jpg,0.0237588652482269,0.431758,0.288632,0.038824,0.00163,0.207245,0.39332,0.013018,0.323664,0.019703
east_40th_street/east_to_west/025_n00570_W_L.jpg,0.0237588652482269,0.00826,0.123572,0.029387,0.0,0.02412,0.039228,0.003805,0.464716,0.030859
east_40th_street/east_to_west/025_n00570_W_R.jpg,0.0237588652482269,0.068073,0.200073,0.0,0.0,0.052992,0.103523,0.00388,0.467046,0.001428
east_40th_street/east_to_west/026_n00569_W_L.jpg,0.0237588652482269,0.107415,0.206648,0.03713,0.0,0.073731,0.134065,0.005634,0.466708,0.020313
east_40th_street/east_to_west/026_n00569_W_R.jpg,0.0237588652482269,0.420581,0.349929,0.033014,0.0,0.210117,0.401607,0.015941,0.313638,0.021819
east_40th_street/east_to_west/027_n00568_W_L.jpg,0.0237588652482269,0.665747,0.217251,0.050082,0.002778,0.286992,0.5453,0.014729,0.276298,0.006954
east_40th_street/east_to_west/027_n00568_W_R.jpg,0.0237588652482269,0.068131,0.0,0.0,0.0,0.025509,0.049834,0.002204,0.461774,0.000574
east_40th_street/east_to_west/028_n00567_W_L.jpg,0.0237588652482269,0.414806,0.18055,0.025384,0.003512,0.184852,0.351895,0.012592,0.350677,0.018372
east_40th_street/east_to_west/028_n00567_W_R.jpg,0.0237588652482269,0.0,0.017522,0.0,0.0,0.002409,0.004706,0.000672,0.348382,0.030053
