node_id,street_axis_deg,GVI,VEI,osm_name,typology,northing_m,lat,lon,chain,chain_pos_m,street_segment,cross_dist,along_dist,mapping_id,scaffold_frac,SVF_band,BVF_band,sky_of_pair,sky_veg_residual,face_id,H_m,facade_sides_hit,facade_sides_open,facade_empty_bearing,W_facade,HW_facade,HW_assigned,HW_effective,HW_source,HW_ratio,is_tunnel,is_bridge,osm_heading_fwd,osm_heading_rev
n00616,118.2792858682166,2.218268823398206,0.959358991942018,East 41st Street,mid_block,571.4330919931082,40.750357000000015,-73.975521,east_41st_street#1,459.99422885158407,east_41st_street,-38.45557139368047,228.8867464051324,east_41st_street_022,0.0166520038619637,0.0213762876621906,0.5046019959397653,0.0406410080579821,0.0192647203957914,f23,155.7528,2,0,,18.824841247416444,8.273790889013517,8.511081967213116,8.273790889013517,measured,8.273790889013517,0.0,0.0,298.9,118.9
n00617,118.39770384269627,1.7379523115026616,0.9629641599499404,East 41st Street,mid_block,571.4852983122694,40.75026999999999,-73.975314,east_41st_street#1,440.0267866413492,east_41st_street,-18.490525242690083,228.90719088298613,east_41st_street_023,0.0414030205574817,0.0198055172720726,0.5149607319962672,0.0370358400500596,0.017230322777987,f23,155.7528,2,0,,18.863152450274303,8.256986758209393,8.511081967213116,8.256986758209393,measured,8.256986758209393,0.0,0.0,298.8,118.8
n00618,118.57190375574434,0.3501473566328189,0.9577325799446824,East 41st Street,mid_block,571.4408241713083,40.750182,-73.975107,east_41st_street#1,420.0053898430628,east_41st_street,1.5283591017487907,228.8305086888012,east_41st_street_024,0.01552411459852,0.0223417297472888,0.5062386690101693,0.0422674200553175,0.0199256903080287,f23,130.65556800000002,2,0,,18.83359032319668,6.937369123882666,7.139648524590164,6.937369123882666,measured,6.937369123882666,0.0,0.0,299.0,119.0
n00619,118.5994511114572,0.5331674539378376,0.8987257356780256,East 41st Street,mid_block,571.3554640071906,40.75009399999999,-73.974901,east_41st_street#1,400.0576232031472,east_41st_street,21.4734215939738,228.71290637283693,east_41st_street_025,0.0146403657272458,0.0519548252117239,0.4610563090538142,0.1012742643219744,0.0493194391102504,f23,130.65556800000002,0,0,,,,7.139648524590164,6.768173416840667,radius_mean,,0.0,0.0,299.5,119.5
n00620,118.5597258822072,0.6827363402814701,0.9416973716965924,East 41st Street,mid_block,571.2143094040464,40.750005,-73.974694,east_41st_street#1,379.9817819648397,east_41st_street,41.54614413186116,228.53909750661347,east_41st_street_026,0.0359492025745566,0.0285175992341397,0.4606129951146052,0.0583026283034077,0.0297850290692679,f23,124.486416,2,0,,18.864500150554083,6.598977709798668,6.802536393442623,6.598977709798668,measured,6.598977709798668,0.0,0.0,299.2,119.2
n00621,118.45275889565362,1.5771004023826372,0.9565725714160626,East 41st Street,mid_block,571.2665157259555,40.749918,-73.974487,east_41st_street#1,360.0142563929466,east_41st_street,61.51119028285152,228.5595419844672,east_41st_street_027,0.0451418007723986,0.0226802708710314,0.4995765518463129,0.0434274285839374,0.0207471577129059,f23,124.486416,2,0,,18.848134936598733,6.604707384510288,6.802536393442623,6.604707384510288,measured,6.604707384510288,0.0,0.0,299.0,119.0
n00622,118.3969509818063,8.527838989211691,0.945124859816294,East 41st Street,mid_block,571.2220415843075,40.74983,-73.97428,east_41st_street#1,339.9927764453919,east_41st_street,81.5300746272904,228.4828597902823,east_41st_street_028,0.0180300869978964,0.0234969402583768,0.4046922211672865,0.0548751401837059,0.0313781999253291,f23,117.651276,2,0,,31.00565649905113,3.794510076043721,6.429031475409835,3.794510076043721,measured,3.794510076043721,0.0,0.0,299.0,119.0
n00623,118.373263143464,1.8647492913317627,0.9336854700247766,East 41st Street,mid_block,571.2742479056354,40.749743,-73.974073,east_41st_street#1,320.02520941854056,east_41st_street,101.49512077723168,228.50330426755448,east_41st_street_029,0.0197572315037177,0.0299073140541274,0.4210845585460631,0.0663145299752233,0.0364072159210959,f23,134.940078091872,2,0,,28.553675442326032,4.725839178372322,7.373774759118689,4.725839178372322,measured,4.725839178372322,0.0,0.0,299.0,119.0
n00624,118.25017921292114,0.2468832744771663,0.9541990094876632,East 41st Street,mid_block,571.2297737633005,40.74965499999999,-73.973866,east_41st_street#1,300.00368812257085,east_41st_street,121.51400512205312,228.42662207267944,east_41st_street_030,0.0384047297702636,0.0251716830938061,0.5244164985641008,0.0458009905123366,0.0206293074185304,f23,124.486416,2,0,,18.91451592088445,6.581527992611663,6.802536393442623,6.581527992611663,measured,6.581527992611663,0.0,0.0,298.9,118.9
n00625,118.17094230406414,0.1951443070091676,0.9501079491071232,East 41st Street,mid_block,571.3228661070981,40.749568,-73.973658,east_41st_street#1,279.9621447621548,east_41st_street,141.55287312459083,228.4879866710409,east_41st_street_031,0.0741299691144376,0.0262916785902886,0.5006796148275633,0.0498920508928768,0.0236003723025882,f23,118.2624,2,0,,18.83961471876725,6.277325824619536,6.462426229508196,6.277325824619536,measured,6.277325824619536,0.0,0.0,298.7,118.7
n00626,118.09170674032222,0.1281510565851362,0.9445324543658185,East 41st Street,mid_block,571.4717528905032,40.74948199999999,-73.973451,east_41st_street#1,260.0479763988885,east_41st_street,161.46408108175018,228.6055578216233,east_41st_street_032,0.1266484502702951,0.0276375695833436,0.4706280246006561,0.0554675456341816,0.027829976050838,f23,109.709712,2,0,,23.39298667241832,4.689854849930475,5.995066229508196,4.689854849930475,measured,4.689854849930475,0.0,0.0,298.7,118.7
n00627,118.21007394661996,2.201158068945726,0.9295193138702692,East 41st Street,mid_block,571.564845234301,40.749395,-73.973243,east_41st_street#1,240.0063917921757,east_41st_street,181.50294908428788,228.6669224199847,east_41st_street_033,0.1323786908760666,0.0349329026335968,0.4607050451766353,0.0704806861297306,0.0355477834961338,f23,108.603288,2,0,,18.79304623155779,5.778908148357047,5.934605901639344,5.778908148357047,measured,5.778908148357047,0.0,0.0,298.7,118.7
n00628,118.4513779427564,0.226084743496027,0.9458098663186074,East 41st Street,mid_block,571.6579375774115,40.749308,-73.973035,east_41st_street#1,219.9647864452809,east_41st_street,201.5418170868256,228.72828701834607,east_41st_street_034,0.0996739342808723,0.0286902666298373,0.5007468223893543,0.0541901336813925,0.0254998670515552,f23,108.603288,2,0,,18.62109789784396,5.83227093245531,5.934605901639344,5.83227093245531,measured,5.83227093245531,0.0,0.0,298.7,118.7
n00629,118.5540237664546,0.2681468096991087,0.8797238734966938,East 41st Street,mid_block,571.5725774139809,40.74922,-73.972829,east_41st_street#1,200.01681450608584,east_41st_street,221.48687957866807,228.610684703072,east_41st_street_035,0.0551192834973335,0.0612266620106581,0.4478241678643389,0.1202761265033062,0.059049464492648,f23,68.202048,2,0,,18.568102199619453,3.673075862400078,3.726887868852459,3.673075862400078,measured,3.673075862400078,0.0,0.0,299.5,119.5
n00630,118.59347859977132,0.5624429311980986,0.8738359479468396,East 41st Street,mid_block,571.3905367889481,40.749131000000006,-73.972623,east_41st_street#1,180.01421925387268,east_41st_street,241.48578026539067,228.3959557156508,east_41st_street_036,0.0579420329013373,0.0634993831080219,0.4398086675977836,0.1261640520531604,0.0626646689451384,f23,65.902332,2,0,,18.46483444353772,3.569072455077676,3.6012203278688526,3.569072455077676,measured,3.569072455077676,0.0,0.0,299.3,119.3
n00631,118.53012204453984,2.2925920531913904,0.9407573041361088,East 41st Street,mid_block,571.4427431089022,40.749044,-73.97241600000001,east_41st_street#1,160.04648662430887,east_41st_street,261.450826416381,228.4164001935044,east_41st_street_037,0.1342470683157444,0.0303034941730877,0.4812109420151204,0.0592426958638911,0.0289392016908034,f23,60.707016,2,0,,18.423974299189062,3.295001122676991,3.3173232786885243,3.295001122676991,measured,3.295001122676991,0.0,0.0,299.1,119.1
n00632,118.47864477493196,2.643372664210442,0.9399143087520484,East 41st Street,mid_block,571.3982689679411,40.748956,-73.972209,east_41st_street#1,140.02480015342255,east_41st_street,281.4697107597708,228.339717998738,east_41st_street_038,0.1432762378826736,0.0314287123645414,0.4916361257322161,0.0600856912479514,0.02865697888341,f23,50.659284,2,0,,18.46753141388703,2.7431540721195544,2.7682668852459016,2.7431540721195544,measured,2.7431540721195544,0.0,0.0,299.1,119.1
n00633,118.47847863944908,4.739042813630073,0.9373423554282768,East 41st Street,mid_block,571.35379482698,40.748868,-73.972002,east_41st_street#1,120.00309289238255,east_41st_street,301.4885951042097,228.2630358045531,east_41st_street_039,0.1130512317758984,0.0314992772825767,0.4712211409182709,0.0626576445717231,0.0311583672891464,f23,42.845736,2,0,,18.841061312874476,2.274061704301268,2.341297049180328,2.274061704301268,measured,2.274061704301268,0.0,0.0,299.1,119.1
n00634,118.45053676826242,6.3401684469815125,0.9267469407693322,East 41st Street,mid_block,571.3093206839582,40.74877999999998,-73.971795,east_41st_street#1,99.981364840708,east_41st_street,321.5074794490311,228.1863536096781,east_41st_street_040,0.0299768348340876,0.0369099319885627,0.4669588808119569,0.0732530592306678,0.036343127242105,f23,33.351216,2,0,,21.4666130693183,1.553631953597192,1.822470819672131,1.553631953597192,measured,1.553631953597192,0.0,0.0,299.1,119.1
n00635,118.45037032089992,5.626450713948449,0.9353222221081946,East 41st Street,mid_block,571.3615270065541,40.748693,-73.971588,east_41st_street#1,80.01354906615279,east_41st_street,341.4725255996389,228.2067980882219,east_41st_street_041,0.0243676546961069,0.0323910062307561,0.4684147927090386,0.0646777778918054,0.0322867716610492,f23,32.8803,2,0,,23.03488308850614,1.427413365792444,1.7967377049180326,1.427413365792444,measured,1.427413365792444,0.0,0.0,299.1,119.1
n00636,118.50151500545176,4.3340000313097065,0.9292662984337012,East 41st Street,mid_block,571.317052865593,40.748605,-73.971381,east_41st_street#1,59.99177966409438,east_41st_street,361.4914099444603,228.13011589334687,east_41st_street_042,0.000476175075164,0.0363653525477737,0.4777509985340153,0.0707337015662986,0.0343683490185249,f23,32.9184,2,0,,18.919867484953063,1.739885336204386,1.7988196721311474,1.739885336204386,measured,1.739885336204386,0.0,0.0,299.1,119.1
n00637,118.56866646871842,5.254105597165128,0.8283909891713649,East 41st Street,mid_block,571.272578724051,40.748517,-73.971174,east_41st_street#1,39.96998947256675,east_41st_street,381.5102942878502,228.0534336985805,east_41st_street_043,0.0526758587220683,0.0833323410321602,0.4022618630820633,0.1716090108286351,0.0882766697964749,f23,21.110448,2,0,,21.33929738479848,0.98927568323025,1.153576393442623,0.98927568323025,measured,0.98927568323025,0.0,0.0,299.1,119.1
n00638,118.56866646871843,4.69855906870404,0.7881987718059493,East 41st Street,mid_block,571.1872185605143,40.748429,-73.970968,east_41st_street#1,20.02183176955348,east_41st_street,401.45535678074174,227.93583138388792,east_41st_street_044,0.025891011561498,0.102853093487225,0.3827583185155033,0.2118012281940506,0.1089481347068256,f23,60.216288000000006,1,0,,,,3.290507540983606,2.581346515563784,radius_mean,,0.0,0.0,32.4,212.4
n00641,119.88112021007838,0.0598550134255961,0.8819171078303226,East 42nd Street,mid_block,655.0130925985368,40.752856,-73.979386,east_42nd_street,0.0,east_42nd_street,-458.3186741122965,313.45003428075546,east_42nd_street_001,0.0737183587625622,0.0552072145911217,0.4123221080460019,0.1180828921696773,0.0628756775785556,f24,150.61996800000003,2,0,,30.743350562855877,4.899269768662728,8.230599344262297,4.899269768662728,measured,4.899269768662728,0.0,0.0,299.6,119.6
n00642,119.88112021007838,0.1043861197064571,0.8925224361576712,East 42nd Street,mid_block,654.6934854880585,40.752766,-73.979181,east_42nd_street,19.98366377841275,east_42nd_street,-438.3397570836728,313.09725850078786,east_42nd_street_002,0.1169352826982503,0.054513895642655,0.4526979697344556,0.1074775638423287,0.0529636681996736,f24,150.61996800000003,1,0,,,,8.230599344262297,4.899269768662728,radius_mean,,0.0,0.0,299.6,119.6
n00643,119.8811202100784,0.0,0.9317440206013374,East 42nd Street,mid_block,654.7865778311691,40.75267899999999,-73.978973,east_42nd_street,40.02447322376948,east_42nd_street,-418.3008890811351,313.1586230991493,east_42nd_street_003,0.1059186940547078,0.0356378475445935,0.4864826737425402,0.0682559793986625,0.032618131854069,f24,150.170388,1,1,29.881120210078397,,,8.206032131147541,,open_one_side,,0.0,0.0,299.2,119.2
n00644,119.88095275789864,0.053668913916528,0.9068855722211548,East 42nd Street,mid_block,653.8200243196848,40.75258399999999,-73.978772,east_42nd_street,60.00380869211987,east_42nd_street,-398.3480684927913,312.1565334744146,east_42nd_street_004,0.0902493010325997,0.0483144233291084,0.4705570822109292,0.0931144277788451,0.0448000044497366,f24,150.170388,1,1,29.88095275789864,,,8.206032131147541,,open_one_side,,0.0,0.0,300.2,120.2
n00645,119.5730074415794,0.0038533619796078,0.9037167001225817,East 42nd Street,mid_block,652.8943568327309,40.752489,-73.97857,east_42nd_street,80.05491766418265,east_42nd_street,-378.3214260518511,311.195363970769,east_42nd_street_005,0.0524680376402102,0.0482480238086568,0.4528567770247499,0.0962832998774183,0.0480352760687615,f24,150.170388,1,1,29.573007441579406,,,8.206032131147541,,open_one_side,,0.0,0.0,302.2,122.2
n00646,118.68181831893423,0.109070366118477,0.917339901475337,East 42nd Street,mid_block,653.0841296380247,40.752403,-73.978362,east_42nd_street,100.04252816357132,east_42nd_street,-358.33639624314435,311.3538552418591,east_42nd_street_006,0.0821987157687544,0.0412259136228777,0.4575142809654128,0.082660098524663,0.0414341849017853,f24,163.75684800000002,1,0,,,,8.948461639344263,2.611869723452681,radius_mean,,0.0,0.0,299.7,119.7
n00647,118.0678659439728,0.0568373358495286,0.9280481337157488,East 42nd Street,mid_block,653.1363359599336,40.752316,-73.978155,east_42nd_street,120.00949289892262,east_42nd_street,-338.371350092154,311.37429971971284,east_42nd_street_007,0.2462773509323596,0.0373134841641911,0.4812760409049896,0.0719518662842513,0.0346383821200601,f24,123.559824,2,0,,47.30703943252725,2.611869723452681,6.751902950819672,2.611869723452681,measured,2.611869723452681,0.0,0.0,298.4,118.4
n00648,118.02818786121983,0.0009419645047933,0.9439271289513316,East 42nd Street,mid_block,653.2294283023573,40.75222899999999,-73.977947,east_42nd_street,140.0504094244901,east_42nd_street,-318.3324820896163,311.43566431807426,east_42nd_street_008,0.2213608836755156,0.0283452606606003,0.477162307089909,0.0560728710486685,0.0277276103880681,f24,84.700872,2,0,,47.2390438739744,1.7930268069346893,4.628462950819672,1.7930268069346893,measured,1.7930268069346893,0.0,0.0,298.8,118.8
n00649,117.92111855314891,0.1393537819034101,0.929697889346532,East 42nd Street,mid_block,653.4192011076511,40.75214299999999,-73.977739,east_42nd_street,160.03808205872474,east_42nd_street,-298.347452280527,311.5941555884743,east_42nd_street_009,0.2345303483307361,0.0320602719982618,0.4239754245157835,0.0703021106534681,0.0382418386552062,f24,70.582536,2,0,,49.5632368143004,1.424090526299827,3.856969180327869,1.424090526299827,measured,1.424090526299827,0.0,1.0,19.2,199.2
n00650,117.92095222038488,0.0817848165677121,0.9334344578663404,East 42nd Street,mid_block,653.6089739136319,40.75205699999999,-73.977531,east_42nd_street,180.02577525153322,east_42nd_street,-278.3624224718204,311.7526468595644,east_42nd_street_010,0.1712212655693292,0.0339325183144959,0.4758284965715769,0.0665655421336596,0.0326330238191637,f24,45.84192,2,0,,47.31115172038878,0.9689453402218572,2.505022950819672,0.9689453402218572,measured,0.9689453402218572,0.0,0.0,298.5,118.5
n00651,117.97186273787167,0.0806732074910111,0.9451611922364648,East 42nd Street,mid_block,653.7987467189256,40.75197099999999,-73.977323,east_42nd_street,200.01348900477723,east_42nd_street,-258.37739266273115,311.91113812996446,east_42nd_street_011,0.2312637101858854,0.027881289704276,0.4805413190530119,0.0548388077635353,0.0269575180592593,f24,78.9432,2,0,,47.15507422305377,1.6741188790538528,4.313836065573771,1.6741188790538528,measured,1.6741188790538528,0.0,0.0,298.5,118.5
n00652,118.03915161595516,0.0,0.928763448115986,East 42nd Street,mid_block,653.8918390620363,40.75188399999999,-73.977115,east_42nd_street,220.05448779048055,east_42nd_street,-238.33852466019343,311.9725027283258,east_42nd_street_012,0.1745726470642239,0.0282698477112964,0.3685748473733969,0.071236551884014,0.0429667041727175,f24,95.323152,2,0,,30.79203916844071,3.0957076755637005,5.208915409836066,3.0957076755637005,measured,3.0957076755637005,0.0,0.0,298.6,118.6
n00653,118.09478066702457,0.0006594615402735,0.9125062484998794,East 42nd Street,mid_block,654.0407258475022,40.75179800000001,-73.976908,east_42nd_street,239.96811336152203,east_42nd_street,-218.42731670303408,312.0900738789083,east_42nd_street_013,0.102260620216839,0.0307824744889047,0.3210423582691502,0.0874937515001206,0.0567112770112158,f24,87.133176,2,0,,30.87198088396465,2.822403146966777,4.761375737704918,2.822403146966777,measured,2.822403146966777,0.0,0.0,298.6,118.6
n00654,118.1341262554059,0.0007473621462644,0.9413726846232046,East 42nd Street,mid_block,654.133818189926,40.751711,-73.9767,east_42nd_street,260.00915338864047,east_42nd_street,-198.3884487004964,312.1514384772697,east_42nd_street_014,0.2029333114624023,0.028117246155338,0.4514756871834918,0.0586273153767954,0.0305100692214574,f24,88.81872000000001,2,0,,30.94669773086652,2.8700548527803478,4.853481967213115,2.8700548527803478,measured,2.8700548527803478,0.0,0.0,298.6,118.6
n00655,118.25694180327426,0.0063183537020101,0.9414858215065468,East 42nd Street,mid_block,654.2269105323498,40.75162399999999,-73.976492,east_42nd_street,280.0502141529629,east_42nd_street,-178.3495806979587,312.2128030756311,east_42nd_street_015,0.0892646685242652,0.0274026694268635,0.440905527533117,0.0585141784934533,0.0311115090665897,f24,88.81872000000001,2,0,,31.037124884471552,2.8616929026321527,4.853481967213115,2.8616929026321527,measured,2.8616929026321527,0.0,0.0,298.6,118.6
n00656,118.37536029379044,0.0,0.941212123013648,East 42nd Street,mid_block,654.2791168536778,40.751537,-73.976285,east_42nd_street,300.01736350805913,east_42nd_street,-158.38453454801737,312.2332475529033,east_42nd_street_016,0.0412900294177233,0.0293239752006995,0.4694859275196731,0.0587878769863521,0.0294639017856526,f24,98.69424,2,0,,31.097935250545127,3.1736589328151603,5.393127868852459,3.1736589328151603,measured,3.1736589328151603,0.0,0.0,299.0,119.0
n00657,118.42650591639811,0.0203202530131967,0.8915137142059036,East 42nd Street,mid_block,654.2346427120298,40.751449,-73.976078,east_42nd_street,320.0384682451335,east_42nd_street,-138.3656502035785,312.1565653587184,east_42nd_street_017,0.1268058279529213,0.0552985798628951,0.4544301794740235,0.1084862857940963,0.0531877059312012,f24,180.760116,2,0,,31.159025097849472,5.80121218274174,9.877601967213115,5.80121218274174,measured,5.80121218274174,0.0,0.0,29.2,209.2
n00658,118.39856381293625,0.0401753993752787,0.9408532422195752,East 42nd Street,mid_block,654.1901685710686,40.751361,-73.975871,east_42nd_street,340.0595937703623,east_42nd_street,-118.34676585913964,312.0798831645335,east_42nd_street_018,0.0679437275975942,0.0287105702633999,0.4567018401680302,0.0591467577804247,0.0304361875170248,f24,180.760116,2,0,,30.937293512641176,5.842790221004313,9.877601967213115,5.842790221004313,measured,5.842790221004313,0.0,0.0,299.1,119.1
n00659,118.37056141019724,0.0412805286631672,0.9436426485744276,East 42nd Street,mid_block,654.2423748922907,40.751274,-73.975664,east_42nd_street,360.02680542086,east_42nd_street,-98.38171970814923,312.10032764238724,east_42nd_street_019,0.0113010874629253,0.0293107589058153,0.4907768279731414,0.0563573514255725,0.0270465925197571,f24,173.15383200000002,2,0,,30.930666224339788,5.598128108334853,9.461958032786884,5.598128108334853,measured,5.598128108334853,0.0,0.0,299.0,119.0
n00660,118.34255920632044,0.0526855833259087,0.9305756450924086,East 42nd Street,mid_block,654.2945812129318,40.751187,-73.975457,east_42nd_street,379.9940376837072,east_42nd_street,-78.41667355820796,312.1207721196595,east_42nd_street_020,0.0142085803672671,0.0263688578138576,0.3534525729931904,0.0694243549075913,0.0430554970937336,f24,97.252536,2,0,,30.920893832085003,3.145204550946264,5.314346229508197,3.145204550946264,measured,3.145204550946264,0.0,0.0,298.9,118.9
n00661,118.31889958240632,0.1926988890087937,0.9293001990792286,East 42nd Street,mid_block,654.2501070726576,40.751099,-73.97525,east_42nd_street,400.0152251159898,east_42nd_street,-58.39778921376907,312.0440899254745,east_42nd_street_021,0.0002158929419238,0.0269324792093976,0.3540088934484843,0.0706998009207714,0.0437673217113737,f24,97.252536,2,0,,30.832275001577045,3.154244569854985,5.314346229508197,3.154244569854985,measured,3.154244569854985,0.0,0.0,298.9,118.9
n00662,118.33483446060174,0.1145552736277243,0.9355877795423384,East 42nd Street,mid_block,654.3023133945667,40.75101200000001,-73.975043,east_42nd_street,419.9824988337403,east_42nd_street,-38.43274306277871,312.06453440332825,east_42nd_street_022,0.0621711136773228,0.0278314834183193,0.4042524165089177,0.0644122204576616,0.0365807370393422,f24,75.413616,2,0,,30.91816386354542,2.439136306180125,4.120962622950819,2.439136306180125,measured,2.439136306180125,0.0,0.0,298.9,118.9
n00663,118.22783595265346,0.1706170551204127,0.9415575826253912,East 42nd Street,mid_block,654.3954057376774,40.75092500000001,-73.974835,east_42nd_street,440.02372616940073,east_42nd_street,-18.393875060240987,312.1258990016896,east_42nd_street_023,0.0006739087984897,0.028577022255316,0.4604003941328662,0.0584424173746087,0.0298653951192927,f24,129.47599200000002,2,0,,30.880945116699497,4.192747064920084,7.075190819672132,4.192747064920084,measured,4.192747064920084,0.0,0.0,298.9,118.9
n00664,118.12085378530406,0.3756441548610376,0.8979945833554074,East 42nd Street,mid_block,654.3509315953424,40.750837,-73.974628,east_42nd_street,460.0449755144578,east_42nd_street,1.6250092845804147,312.0492168068146,east_42nd_street_024,0.0032605887390673,0.0403455342411637,0.355177915084431,0.1020054166445926,0.0616598824034288,f24,129.47599200000002,2,0,,30.891378818312106,4.191330945812232,7.075190819672132,4.191330945812232,measured,4.191330945812232,0.0,0.0,298.9,118.9
n00665,117.9184577385256,0.090435049527831,0.8830953691589569,East 42nd Street,mid_block,654.5407044013232,40.750751,-73.97442,east_42nd_street,480.032980771382,east_42nd_street,21.610039093287085,312.2077080779047,east_42nd_street_025,0.0397182460874318,0.0595865651656896,0.4501157856907989,0.116904630841043,0.0573180656753534,f24,121.717308,0,0,,,,6.651219016393442,3.5363689685514608,radius_mean,,0.0,0.0,298.8,118.8
n00666,117.6648708740414,0.1775455102759638,0.934094851010616,East 42nd Street,mid_block,654.7304772073039,40.750665000000005,-73.974212,east_42nd_street,500.0210065912573,east_42nd_street,41.59506890237631,312.36619934830475,east_42nd_street_026,0.0066946986869424,0.0332376705175327,0.4710881830343143,0.065905148989384,0.0326674784718512,f24,104.339136,2,0,,36.211176107843976,2.881406991290689,5.701592131147541,2.881406991290689,measured,2.881406991290689,0.0,0.0,298.6,118.6
n00667,117.54633175141878,0.1401399840806528,0.9415786178584484,East 42nd Street,mid_block,655.0578164966694,40.75058,-73.974003,east_42nd_street,520.030673581923,east_42nd_street,61.60008236918185,312.66273741194124,east_42nd_street_027,0.0709218371594033,0.0311551854991896,0.5021287656353862,0.0584213821415516,0.027266196642362,f24,104.339136,2,0,,31.082024569556665,3.3568963877016915,5.701592131147541,3.3568963877016915,measured,3.3568963877016915,0.0,0.0,298.0,118.0
n00668,117.5461660636994,0.0491327458475301,0.937923225504904,East 42nd Street,mid_block,655.385155786722,40.750495,-73.973794,east_42nd_street,540.040361078679,east_42nd_street,81.60509583598736,312.95927547557767,east_42nd_street_028,0.0644511030259309,0.0322702080980504,0.4875732979558878,0.062076774495096,0.0298065663970455,f24,90.188796,2,0,,31.08192536060791,2.901647660292691,4.928349508196721,2.901647660292691,measured,2.901647660292691,0.0,0.0,298.0,118.0
n00669,117.74328928945596,0.0043593654610102,0.9295127854924674,East 42nd Street,mid_block,655.7124950760874,40.75041,-73.973585,east_42nd_street,560.0500690802307,east_42nd_street,101.61010930279284,313.2558135392141,east_42nd_street_029,0.0808589681982994,0.0367707487105817,0.4848947613749708,0.0704872145075325,0.0337164657969508,f24,100.262436,2,0,,31.14932320894514,3.218767718561785,5.478821639344263,3.218767718561785,measured,3.218767718561785,0.0,0.0,298.0,118.0
n00670,117.9571073830166,0.0,0.9354760428844796,East 42nd Street,mid_block,655.9022678820681,40.750324,-73.973377,east_42nd_street,580.0381764680145,east_42nd_street,121.59513911188212,313.4143048096141,east_42nd_street_030,0.0563238444738089,0.0340201712189082,0.4932285088023768,0.0645239571155205,0.0305037858966122,f24,123.172728,2,0,,32.15968279988389,3.830035537553397,6.7307501639344265,3.830035537553397,measured,3.830035537553397,0.0,0.0,298.4,118.4
n00671,118.00811340168512,0.0,0.9295575599119972,East 42nd Street,mid_block,655.9544742032901,40.750237,-73.97317,east_42nd_street,600.0056339202803,east_42nd_street,141.56018526287244,313.43474928746787,east_42nd_street_031,0.0276363135781138,0.0347513359464232,0.4585781952709621,0.0704424400880029,0.0356911041415796,f24,99.605592,2,0,,31.10826432610027,3.2019013004344803,5.442928524590164,3.2019013004344803,measured,3.2019013004344803,0.0,0.0,298.8,118.8
n00672,117.91726397535952,0.1035603691196931,0.9027562766609428,East 42nd Street,mid_block,656.0475665464008,40.75015,-73.972962,east_42nd_street,620.047046076661,east_42nd_street,161.59905326541016,313.49611388582923,east_42nd_street_032,0.0004983696853742,0.0355153561138567,0.3297046796310349,0.097243723339057,0.0617283672252003,f24,123.172728,2,0,,30.942391531624505,3.9807113123144338,6.7307501639344265,3.9807113123144338,measured,3.9807113123144338,0.0,0.0,298.8,118.8
n00673,117.82172053377349,0.4508661628887165,0.92869230301271,East 42nd Street,mid_block,656.3340198152516,40.750065000000006,-73.972754,east_42nd_street,639.9824281526011,east_42nd_street,181.5302448806684,313.751731828958,east_42nd_street_033,0.0119548197835683,0.0351163806648002,0.457346314786709,0.0713076969872898,0.0361913163224896,f24,123.172728,2,0,,30.905447400140304,3.985469823660952,6.7307501639344265,3.985469823660952,measured,3.985469823660952,0.0,0.0,298.3,118.3
n00674,118.07516675052057,1.673546051836296,0.9100503576869678,East 42nd Street,mid_block,656.5646786418531,40.749979,-73.97254500000001,east_42nd_street,660.0448314522533,east_42nd_street,201.5890965409224,313.9511432205559,east_42nd_street_034,0.0476477737538516,0.0453541834654047,0.458863313115276,0.0899496423130321,0.0445954588476274,f24,134.283234091872,2,0,,30.988787807289228,4.333284506865599,7.3378816443645904,4.333284506865599,measured,4.333284506865599,0.0,0.0,298.3,118.3
n00675,118.56998255067916,0.982457730384232,0.8681975296282565,East 42nd Street,mid_block,656.7135654265262,40.74989300000001,-73.972338,east_42nd_street,679.9589096834644,east_42nd_street,221.5003044984643,314.0687143704482,east_42nd_street_035,0.0517154391855001,0.0656743313503685,0.4326041240164905,0.1318024703717435,0.0661281390213749,f24,95.687388,2,0,,42.93833942348761,2.228483664826084,5.228819016393443,2.228483664826084,measured,2.228483664826084,0.0,0.0,298.3,118.3
n00676,118.8628532197452,0.4706250479077017,0.8588899138839496,East 42nd Street,mid_block,656.4348443373553,40.749803,-73.972132,east_42nd_street,700.0164236695097,east_42nd_street,241.55304337758625,313.75685871040673,east_42nd_street_036,0.0678307353809941,0.0721698869177025,0.4392739715911026,0.1411100861160503,0.0689401991983477,f24,69.886068,2,0,,31.15729396238757,2.243008269086686,3.818910819672131,2.243008269086686,measured,2.243008269086686,0.0,0.0,299.4,119.4
n00677,118.90589646730945,0.8130064374410998,0.9269867142796352,East 42nd Street,mid_block,656.115237226877,40.74971299999999,-73.971927,east_42nd_street,720.0007965828395,east_42nd_street,261.53196040621,313.4040829304391,east_42nd_street_037,0.0157137778587639,0.0369029977834003,0.4685255337407947,0.0730132857203647,0.0361102879369643,f24,65.8368,2,0,,30.932302760943337,2.128415737709926,3.5976393442622947,2.128415737709926,measured,2.128415737709926,0.0,0.0,300.2,120.2
