node_id,osm_name,chain,chain_pos_m,lat,lon,typology,northing_m,easting_m,in_study,in_cleaned,cleaned_street,cleaned_direction,cleaned_id,street_segment,cross_dist,along_dist,mapping_id,is_tunnel,is_bridge,osm_heading_fwd,osm_heading_rev,usable,exclude_reason
n00389,East 36th Street,east_36th_street,560.0326982340581,40.746652000000005,-73.97632,mid_block,180.56404712780576,558.9871121179615,True,True,east_36th_street,Eastbound,east_36th_street_029,east_36th_street,102.03127630149706,-163.66275077505242,east_36th_street_029,0.0,0.0,298.8,118.8,True,
n00390,East 36th Street,east_36th_street,580.0549153990873,40.746564,-73.976113,mid_block,180.51957298615773,578.9714969882698,True,True,east_36th_street,Eastbound,east_36th_street_030,east_36th_street,122.05016064593592,-163.7394329692373,east_36th_street_030,0.0,0.0,298.9,118.9,True,
n00391,East 36th Street,east_36th_street,600.0232217302986,40.74647699999999,-73.975906,mid_block,180.5717793066929,598.9022910032913,True,True,east_36th_street,Eastbound,east_36th_street_031,east_36th_street,142.0152067969263,-163.71898849138358,east_36th_street_031,0.0,0.0,299.1,119.1,True,
n00392,East 36th Street,east_36th_street,620.0454802380863,40.74638900000001,-73.975699,mid_block,180.5273051665247,618.8866758714091,True,True,east_36th_street,Eastbound,east_36th_street_032,east_36th_street,162.0340911403161,-163.79567068615003,east_36th_street_032,0.0,0.0,299.1,119.1,True,
n00393,East 36th Street,east_36th_street,640.0677595334868,40.746301,-73.975492,mid_block,180.4828310248767,638.8710607417174,True,True,east_36th_street,Eastbound,east_36th_street_033,east_36th_street,182.052975484755,-163.87235288033492,east_36th_street_033,0.0,0.0,299.1,119.1,True,
n00394,East 36th Street,east_36th_street,660.0900596156465,40.74621299999998,-73.975285,mid_block,180.4383568818548,658.8554456127872,True,True,east_36th_street,Eastbound,east_36th_street_034,east_36th_street,202.0718598295764,-163.94903507520996,east_36th_street_034,0.0,0.0,299.1,119.1,True,
n00395,East 36th Street,east_36th_street,680.0584490771838,40.746126,-73.975078,mid_block,180.4905632051377,678.7862396262857,True,True,east_36th_street,Eastbound,east_36th_street_035,east_36th_street,222.0369059805668,-163.92859059735622,east_36th_street_035,0.0,0.0,296.3,116.3,True,
n00396,East 36th Street,east_36th_street,699.8993454304853,40.74604,-73.974872,mid_block,180.5985639660732,698.5896824485814,True,True,east_36th_street,Eastbound,east_36th_street_036,east_36th_street,241.87429208512967,-163.85193956786296,east_36th_street_036,0.0,0.0,29.3,209.3,True,
n00397,East 36th Street,east_36th_street,719.9283562749724,40.745933,-73.974681,mid_block,178.06298468617632,718.4121281926955,True,True,east_36th_street,Eastbound,east_36th_street_037,east_36th_street,261.7349524798632,-166.42875046548,east_36th_street_037,0.0,0.0,303.1,123.1,True,
n00398,East 36th Street,east_36th_street,739.8770863114144,40.745845,-73.974475,mid_block,177.9776245233266,738.3227527266127,True,True,east_36th_street,Eastbound,east_36th_street_038,east_36th_street,281.68001497275475,-166.54635278017258,east_36th_street_038,,,,,True,
n00399,East 36th Street,east_36th_street,759.8590159459582,40.745762,-73.974265,mid_block,178.53921076032094,758.2604643273755,True,True,east_36th_street,Eastbound,east_36th_street_039,east_36th_street,301.6511739042106,-166.01464125195122,east_36th_street_039,0.0,0.0,43.1,223.1,True,
n00400,East 36th Street,east_36th_street,779.8903059336551,40.74568099999999,-73.974053,mid_block,179.37592996535273,778.2385148910143,True,True,east_36th_street,Eastbound,east_36th_street_040,east_36th_street,321.6623001525307,-165.20683613736554,east_36th_street_040,0.0,0.0,296.4,116.4,True,
n00401,East 36th Street,east_36th_street,799.8795010936401,40.745595,-73.97384500000001,mid_block,179.5657027707524,798.1894783849496,True,True,east_36th_street,Eastbound,east_36th_street_041,east_36th_street,341.64732996123735,-165.04834486627544,east_36th_street_041,0.0,0.0,298.0,118.0,True,
n00402,East 36th Street,east_36th_street,819.8687168155369,40.74550899999999,-73.973637,mid_block,179.7554755766272,818.140441881362,True,True,east_36th_street,Eastbound,east_36th_street_042,east_36th_street,361.6323597703266,-164.88985359587542,east_36th_street_042,0.0,0.0,298.4,118.4,True,
n00403,East 36th Street,east_36th_street,839.857953096355,40.745423,-73.973429,mid_block,179.94524838329494,838.0914053759647,True,True,east_36th_street,Eastbound,east_36th_street_043,east_36th_street,381.6173895790332,-164.73136232478527,east_36th_street_043,0.0,0.0,298.4,118.4,True,
n00404,East 36th Street,east_36th_street,859.8472099397526,40.74533699999999,-73.973221,mid_block,180.13502118790174,858.0423688717096,True,True,east_36th_street,Eastbound,east_36th_street_044,east_36th_street,401.6024193881225,-164.57287105438525,east_36th_street_044,0.0,0.0,298.4,118.4,True,
n00405,East 36th Street,east_36th_street,879.8364873431743,40.745251,-73.973013,mid_block,180.32479399388248,877.993332366693,True,True,east_36th_street,Eastbound,east_36th_street_045,east_36th_street,421.58744919682914,-164.41437978329515,east_36th_street_045,0.0,0.0,298.4,118.4,True,
n00406,East 36th Street,east_36th_street,899.9000053239214,40.74516499999999,-73.972804,mid_block,180.55545282106496,898.0180561980676,True,True,east_36th_street,Eastbound,east_36th_street_046,east_36th_street,441.6463008574657,-164.21496839238742,east_36th_street_046,0.0,0.0,298.4,118.4,True,
n00407,East 36th Street,east_36th_street,919.8893238522828,40.745079,-73.972596,mid_block,180.74522562773257,917.96901969267,True,True,east_36th_street,Eastbound,east_36th_street_047,east_36th_street,461.63133066655496,-164.05647712198737,east_36th_street_047,0.0,0.0,29.3,209.3,True,
n00408,East 37th Street,east_37th_street,0.0,40.74964400000001,-73.981521,mid_block,257.18379033084915,15.015764137423162,True,True,east_37th_street,Eastbound,east_37th_street_001,east_37th_street,-443.0000497704147,-85.88529459901804,east_37th_street_001,0.0,0.0,298.9,118.9,True,
n00409,East 37th Street,east_37th_street,19.98825539670504,40.749558,-73.981313,mid_block,257.3735631354559,34.96672763316815,True,True,east_37th_street,Eastbound,east_37th_street_002,east_37th_street,-423.0150199613255,-85.726803328618,east_37th_street_002,0.0,0.0,298.5,118.5,True,
n00410,East 37th Street,east_37th_street,40.02979426278802,40.749471,-73.981105,mid_block,257.4666554785666,54.97128198381915,True,True,east_37th_street,Eastbound,east_37th_street_003,east_37th_street,-402.9761519587878,-85.66543873025661,east_37th_street_003,0.0,0.0,298.5,118.5,True,
n00411,East 37th Street,east_37th_street,60.01809100208989,40.749385,-73.980897,mid_block,257.6564282838604,74.92224547918335,True,True,east_37th_street,Eastbound,east_37th_street_004,east_37th_street,-382.9911221496985,-85.50694745985659,east_37th_street_004,0.0,0.0,298.5,118.5,True,
n00412,East 37th Street,east_37th_street,80.00640829762496,40.749299,-73.98068900000001,mid_block,257.84620108926015,94.87320897311866,True,True,east_37th_street,Eastbound,east_37th_street_005,east_37th_street,-363.0060923409919,-85.34845618876642,east_37th_street_005,0.0,0.0,298.5,118.5,True,
n00413,East 37th Street,east_37th_street,99.9947461512549,40.74921299999999,-73.980481,mid_block,258.035973894448,114.8241724699118,True,True,east_37th_street,Eastbound,east_37th_street_006,east_37th_street,-343.0210625319027,-85.18996491836644,east_37th_street_006,0.0,0.0,298.5,118.5,True,
n00414,East 37th Street,east_37th_street,119.98310456021852,40.749127,-73.980273,mid_block,258.2257467004287,134.77513596489524,True,True,east_37th_street,Eastbound,east_37th_street_007,east_37th_street,-323.03603272319606,-85.03147364727627,east_37th_street_007,0.0,0.0,298.5,118.5,True,
n00415,East 37th Street,east_37th_street,139.95081066113158,40.74904,-73.980066,mid_block,258.2779530223377,154.70592997915526,True,True,east_37th_street,Eastbound,east_37th_street_008,east_37th_street,-303.0709865722056,-85.01102916942256,east_37th_street_008,0.0,0.0,299.0,119.0,True,
n00416,East 37th Street,east_37th_street,160.02687266955616,40.74895099999999,-73.979859,mid_block,258.13679841723865,174.74390570408286,True,True,east_37th_street,Eastbound,east_37th_street_009,east_37th_street,-282.99826403498474,-85.18483803691771,east_37th_street_009,0.0,0.0,299.3,119.3,True,
n00417,East 37th Street,east_37th_street,180.04855354242068,40.74886299999999,-73.979652,mid_block,258.09232427559067,194.7282905743912,True,True,east_37th_street,Eastbound,east_37th_street_010,east_37th_street,-262.9793796905459,-85.26152023110261,east_37th_street_010,0.0,0.0,299.1,119.1,True,
n00418,East 37th Street,east_37th_street,200.0163221561629,40.748776,-73.979445,mid_block,258.14453059818663,214.6590845882704,True,True,east_37th_street,Eastbound,east_37th_street_011,east_37th_street,-243.0143335395556,-85.24107575324891,east_37th_street_011,0.0,0.0,298.9,118.9,True,
n00419,East 37th Street,east_37th_street,219.9841113794253,40.748689,-73.979238,mid_block,258.19673691940864,234.5898786029112,True,True,east_37th_street,Eastbound,east_37th_street_012,east_37th_street,-223.0492873885652,-85.22063127539519,east_37th_street_012,0.0,0.0,298.9,118.9,True,
n00420,East 37th Street,east_37th_street,239.95192121233444,40.74860199999999,-73.979031,mid_block,258.2489432393627,254.5206726168845,True,True,east_37th_street,Eastbound,east_37th_street_013,east_37th_street,-203.08424123862383,-85.20018679812297,east_37th_street_013,0.0,0.0,298.9,118.9,True,
n00421,East 37th Street,east_37th_street,260.0474223581115,40.74851399999999,-73.978823,mid_block,258.2453551202903,274.5788178228222,True,True,east_37th_street,Eastbound,east_37th_street_014,east_37th_street,-182.99153504263765,-85.23594887180019,east_37th_street_014,0.0,0.0,298.9,118.9,True,
n00422,East 37th Street,east_37th_street,280.0152736427523,40.748427,-73.978616,mid_block,258.2975614421993,294.50961183708216,True,True,east_37th_street,Eastbound,east_37th_street_015,east_37th_street,-163.02648889164726,-85.21550439394647,east_37th_street_015,0.0,0.0,298.9,118.9,True,
n00423,East 37th Street,east_37th_street,299.9831455378202,40.74833999999999,-73.978409,mid_block,258.3497677627344,314.4404058521037,True,True,east_37th_street,Eastbound,east_37th_street_016,east_37th_street,-143.06144274065687,-85.19505991609277,east_37th_street_016,0.0,0.0,298.8,118.8,True,
n00424,East 37th Street,east_37th_street,320.02497465957964,40.748253,-73.978201,mid_block,258.44286010653207,334.4449602023739,True,True,east_37th_street,Eastbound,east_37th_street_017,east_37th_street,-123.02257473811918,-85.13369531773137,east_37th_street_017,0.0,0.0,298.9,118.9,True,
n00425,East 37th Street,east_37th_street,339.99288777827417,40.748166,-73.977994,mid_block,258.49506642775407,354.3757542170147,True,True,east_37th_street,Eastbound,east_37th_street_018,east_37th_street,-103.0575285871288,-85.11325083987764,east_37th_street_018,0.0,0.0,298.8,118.8,True,
n00426,East 37th Street,east_37th_street,360.03475836875333,40.74807899999999,-73.977786,mid_block,258.5881587701778,374.3803085680464,True,True,east_37th_street,Eastbound,east_37th_street_019,east_37th_street,-83.01866058459107,-85.05188624151624,east_37th_street_019,0.0,0.0,298.8,118.8,True,
n00427,East 37th Street,east_37th_street,379.9829914823433,40.74799099999999,-73.97758,mid_block,258.5027986067471,394.29093310091554,True,True,east_37th_street,Eastbound,east_37th_street_020,east_37th_street,-63.07359809274861,-85.16948855679034,east_37th_street_020,0.0,0.0,299.2,119.2,True,
n00428,East 37th Street,east_37th_street,400.0048991703719,40.747903,-73.977373,mid_block,258.458324466473,414.2753179704623,True,True,east_37th_street,Eastbound,east_37th_street_021,east_37th_street,-43.05471374830974,-85.24617075097524,east_37th_street_021,0.0,0.0,299.3,119.3,True,
n00429,East 37th Street,east_37th_street,420.0077753716336,40.747813999999984,-73.977167,mid_block,258.27628383937935,434.2395333608087,True,True,east_37th_street,Eastbound,east_37th_street_022,east_37th_street,-23.055813061587177,-85.46089973839656,east_37th_street_022,0.0,0.0,299.3,119.3,True,
n00430,East 37th Street,east_37th_street,440.0297248532496,40.747726,-73.97696,mid_block,258.2318096992112,454.2239182289264,True,True,east_37th_street,Eastbound,east_37th_street_023,east_37th_street,-3.036928718197373,-85.537581933163,east_37th_street_023,0.0,0.0,299.3,119.3,True,
n00431,East 37th Street,east_37th_street,459.9780408353871,40.747638,-73.976754,mid_block,258.1464495356745,474.1345427632245,True,True,east_37th_street,Eastbound,east_37th_street_024,east_37th_street,16.90813377469416,-85.65518424785557,east_37th_street_024,0.0,0.0,299.2,119.2,True,
n00432,East 37th Street,east_37th_street,479.9667754471784,40.747552,-73.976546,mid_block,258.3362223416553,494.085506258208,True,True,east_37th_street,Eastbound,east_37th_street_025,east_37th_street,36.89316358378338,-85.49669297745555,east_37th_street_025,0.0,0.0,298.5,118.5,True,
n00433,East 37th Street,east_37th_street,500.00879231065954,40.747465000000005,-73.976338,mid_block,258.42931468545294,514.0900606084781,True,True,east_37th_street,Eastbound,east_37th_street_026,east_37th_street,56.93203158632109,-85.43532837909414,east_37th_street_026,0.0,0.0,298.5,118.5,True,
n00434,East 37th Street,east_37th_street,519.8668509892975,40.747396,-73.976121,mid_block,260.6306295495599,533.7938225868231,True,True,east_37th_street,Eastbound,east_37th_street_027,east_37th_street,76.66620876908324,-83.25740259405607,east_37th_street_027,0.0,0.0,291.6,111.6,True,
n00435,East 37th Street,east_37th_street,539.8385988745104,40.747328,-73.975902,mid_block,263.0103969208951,553.5915143825692,True,True,east_37th_street,Eastbound,east_37th_street_028,east_37th_street,96.4941914625406,-80.9005098953825,east_37th_street_028,0.0,0.0,293.4,113.4,True,
n00436,East 37th Street,east_37th_street,559.7870087452206,40.74724,-73.975696,mid_block,262.9250367573585,573.5021389168674,True,True,east_37th_street,Eastbound,east_37th_street_029,east_37th_street,116.4392539558147,-81.01811221076522,east_37th_street_029,0.0,0.0,299.4,119.4,True,
n00437,East 37th Street,east_37th_street,579.7462416457853,40.747131,-73.975508,mid_block,260.07343848753544,593.2104853620953,True,True,east_37th_street,Eastbound,east_37th_street_030,east_37th_street,136.18612518175408,-83.91193681456403,east_37th_street_030,0.0,0.0,308.1,128.1,True,
n00438,East 37th Street,east_37th_street,599.7024890253542,40.74703399999999,-73.975309,mid_block,258.8317520071147,613.0871052427584,True,True,east_37th_street,Eastbound,east_37th_street_031,east_37th_street,156.09897845533183,-85.1901200245,east_37th_street_031,0.0,0.0,301.7,121.7,True,
n00439,East 37th Street,east_37th_street,619.7790237487758,40.746945,-73.975102,mid_block,258.69059740407647,633.1250809665437,True,True,east_37th_street,Eastbound,east_37th_street_032,east_37th_street,176.17170099255264,-85.36392889199516,east_37th_street_032,0.0,0.0,299.3,119.3,True,
n00440,East 37th Street,east_37th_street,639.7275231899498,40.74685699999999,-73.974896,mid_block,258.60523724053985,653.0357055008417,True,True,east_37th_street,Eastbound,east_37th_street_033,east_37th_street,196.11676348544407,-85.48153120668773,east_37th_street_033,0.0,0.0,299.3,119.3,True,
n00441,East 37th Street,east_37th_street,659.7496987949451,40.746769,-73.974689,mid_block,258.5607631002657,673.0200903703884,True,True,east_37th_street,Eastbound,east_37th_street_034,east_37th_street,216.13564782988303,-85.55821340087265,east_37th_street_034,0.0,0.0,299.3,119.3,True,
n00442,East 37th Street,east_37th_street,679.7347412918749,40.74667899999999,-73.974484,mid_block,258.2411559892063,692.9641362785824,True,True,east_37th_street,Eastbound,east_37th_street_035,east_37th_street,236.1145648574577,-85.91098918142177,east_37th_street_035,0.0,0.0,299.7,119.7,True,
n00443,East 37th Street,east_37th_street,699.7379041803163,40.74658999999999,-73.974278,mid_block,258.0591153634865,712.9283516681672,True,True,east_37th_street,Eastbound,east_37th_street_036,east_37th_street,256.11346554418026,-86.12571816884312,east_37th_street_036,0.0,0.0,299.4,119.4,True,
n00444,East 37th Street,east_37th_street,719.706211164344,40.746503,-73.974071,mid_block,258.1113216853955,732.8591456824272,True,True,east_37th_street,Eastbound,east_37th_street_037,east_37th_street,276.0785116951707,-86.10527369098939,east_37th_street_037,0.0,0.0,299.0,119.0,True,
n00445,East 37th Street,east_37th_street,739.7284703615691,40.746415,-73.973864,mid_block,258.06684754385344,752.8435305513065,True,True,east_37th_street,Eastbound,east_37th_street_038,east_37th_street,296.0973960385604,-86.1819558857558,east_37th_street_038,0.0,0.0,299.1,119.1,True,
n00446,East 37th Street,east_37th_street,759.6968188004603,40.74632799999999,-73.973657,mid_block,258.11905386438855,772.774324566328,True,True,east_37th_street,Eastbound,east_37th_street_039,east_37th_street,316.06244218955084,-86.16151140790208,east_37th_street_039,0.0,0.0,28.9,208.9,True,
n00447,East 37th Street,east_37th_street,779.7391272858678,40.746241,-73.973449,mid_block,258.2121462081862,792.7788789165983,True,True,east_37th_street,Eastbound,east_37th_street_040,east_37th_street,336.1013101920886,-86.10014680954069,east_37th_street_040,0.0,0.0,298.7,118.7,True,
n00448,East 37th Street,east_37th_street,799.7281956133404,40.74615500000001,-73.973241,mid_block,258.4019190148539,812.7298424112009,True,True,east_37th_street,Eastbound,east_37th_street_041,east_37th_street,356.08634000079525,-85.94165553845053,east_37th_street_041,0.0,0.0,298.5,118.5,True,
n00449,East 37th Street,east_37th_street,819.7172845038746,40.74606899999999,-73.973033,mid_block,258.59169181877377,832.6808059073267,True,True,east_37th_street,Eastbound,east_37th_street_042,east_37th_street,376.07136980988446,-85.78316426805057,east_37th_street_042,0.0,0.0,298.5,118.5,True,
n00450,East 37th Street,east_37th_street,839.7596547456897,40.745982,-73.972825,mid_block,258.6847841625714,852.6853602575968,True,True,east_37th_street,Eastbound,east_37th_street_043,east_37th_street,396.11023781242216,-85.72179966968912,east_37th_street_043,0.0,0.0,298.8,118.8,False,"tunnel interior (sky 0.0% < 2%, classified 63.7% < 78%)"
n00451,East 37th Street,east_37th_street,859.7281058079129,40.74589499999999,-73.972618,mid_block,258.7369904831065,872.6161542726185,True,True,east_37th_street,Eastbound,east_37th_street_044,east_37th_street,416.0752839634125,-85.70135519183543,east_37th_street_044,0.0,0.0,298.9,118.9,True,
n00452,East 37th Street,east_37th_street,879.6965774835745,40.745808,-73.972411,mid_block,258.7891968050155,892.5469482868784,True,True,east_37th_street,Eastbound,east_37th_street_045,east_37th_street,436.0403301144029,-85.68091071398169,east_37th_street_045,0.0,0.0,298.7,118.7,True,
n00453,East 37th Street,east_37th_street,899.7390099356682,40.745721,-73.972203,mid_block,258.8822891488132,912.5515026371486,True,True,east_37th_street,Eastbound,east_37th_street_046,east_37th_street,456.0791981165581,-85.61954611493019,east_37th_street_046,1.0,0.0,51.7,231.7,False,"tunnel interior (sky 0.0% < 2%, classified 66.6% < 78%)"
n00454,East 37th Street,east_37th_street,919.7075228414286,40.745634,-73.971996,mid_block,258.93449546876724,932.482296651122,False,True,east_37th_street,Eastbound,east_37th_street_047,east_37th_street,476.0442442664994,-85.59910163765795,east_37th_street_047,0.0,0.0,299.0,119.0,True,
n00501,East 38th Street,east_38th_street,0.0,40.74630799999999,-73.971694,mid_block,336.4447057861004,918.6376816285386,True,True,east_38th_street,Eastbound,east_38th_street_047,east_38th_street,462.0515010147333,-7.77784809396752,east_38th_street_047,0.0,0.0,298.7,118.7,True,
n00500,East 38th Street,east_38th_street,19.914901549514017,40.746394,-73.971901,mid_block,336.29581900338223,898.7604784688039,True,True,east_38th_street,Eastbound,east_38th_street_046,east_38th_street,442.14029305719146,-7.895419243859834,east_38th_street_046,0.0,0.0,298.7,118.7,True,
n00499,East 38th Street,east_38th_street,39.95718047941629,40.746481,-73.972109,mid_block,336.2027266595846,878.7559241185337,True,True,east_38th_street,Eastbound,east_38th_street_045,east_38th_street,422.1014250546537,-7.956783842221228,east_38th_street_045,0.0,0.0,298.7,118.7,True,
n00498,East 38th Street,east_38th_street,59.99943866915741,40.746568,-73.972317,mid_block,336.10963431647394,858.7513697678828,True,True,east_38th_street,Eastbound,east_38th_street_044,east_38th_street,402.062557052116,-8.018148440582678,east_38th_street_044,0.0,0.0,298.7,118.7,True,
n00497,East 38th Street,east_38th_street,79.96773712005415,40.74665499999999,-73.972524,mid_block,336.05742799456493,838.8205757536227,True,True,east_38th_street,Eastbound,east_38th_street_043,east_38th_street,382.0975109015082,-8.038592919126472,east_38th_street_043,0.0,0.0,298.7,118.7,True,
n00496,East 38th Street,east_38th_street,100.0099538330144,40.746742,-73.972732,mid_block,335.9643356527222,818.8160214036392,True,True,east_38th_street,Eastbound,east_38th_street_042,east_38th_street,362.0586429000196,-8.099957516906358,east_38th_street_042,0.0,0.0,298.7,118.7,True,
n00495,East 38th Street,east_38th_street,119.99888876680076,40.746828,-73.97294,mid_block,335.77456284674145,798.8650579086557,True,True,east_38th_street,Eastbound,east_38th_street_041,east_38th_street,342.07361309093034,-8.258448787306406,east_38th_street_041,0.0,0.0,298.8,118.8,True,
n00494,East 38th Street,east_38th_street,139.96712559699637,40.746915,-73.973147,mid_block,335.72235652551944,778.934263894015,True,True,east_38th_street,Eastbound,east_38th_street_040,east_38th_street,322.1085669399399,-8.278893265160121,east_38th_street_040,0.0,0.0,298.6,118.6,True,
n00493,East 38th Street,east_38th_street,160.00928032776716,40.747002,-73.973355,mid_block,335.62926418309564,758.9297095429832,True,True,east_38th_street,Eastbound,east_38th_street_039,east_38th_street,302.0696989374022,-8.34025786352153,east_38th_street_039,0.0,0.0,298.7,118.7,True,
n00492,East 38th Street,east_38th_street,179.97747592889863,40.747089,-73.973562,mid_block,335.5770578611867,738.9989155287233,True,True,east_38th_street,Eastbound,east_38th_street_038,east_38th_street,282.1046527864118,-8.360702341375244,east_38th_street_038,0.0,0.0,298.7,118.7,True,
n00491,East 38th Street,east_38th_street,199.9663279320546,40.747175,-73.97377,mid_block,335.3872850558929,719.047952033359,True,True,east_38th_street,Eastbound,east_38th_street_037,east_38th_street,262.11962297770515,-8.519193612465386,east_38th_street_037,0.0,0.0,298.7,118.7,True,
n00490,East 38th Street,east_38th_street,220.00842068002595,40.74726199999999,-73.973978,mid_block,335.29419271209525,699.0433976830889,True,True,east_38th_street,Eastbound,east_38th_street_036,east_38th_street,242.08075497516745,-8.580558210826766,east_38th_street_036,0.0,0.0,299.0,119.0,True,
n00489,East 38th Street,east_38th_street,240.0304865706854,40.74735,-73.97418500000002,mid_block,335.33866685316224,679.0590128117324,True,True,east_38th_street,Eastbound,east_38th_street_035,east_38th_street,222.0618706307285,-8.503876016641883,east_38th_street_035,0.0,0.0,298.7,118.7,True,
n00488,East 38th Street,east_38th_street,259.9451405533707,40.747436,-73.974392,mid_block,335.18978007091914,659.1818096544747,True,True,east_38th_street,Eastbound,east_38th_street_034,east_38th_street,202.1506626742357,-8.621447165952702,east_38th_street_034,0.0,0.0,298.9,118.9,True,
n00487,East 38th Street,east_38th_street,279.96716532445186,40.747524,-73.974599,mid_block,335.23425421188017,639.1974247845471,True,True,east_38th_street,Eastbound,east_38th_street_033,east_38th_street,182.13177832979687,-8.544764971767805,east_38th_street_033,0.0,0.0,298.9,118.9,True,
n00486,East 38th Street,east_38th_street,300.0091748999573,40.74761099999999,-73.974807,mid_block,335.1411618680826,619.192870434277,True,True,east_38th_street,Eastbound,east_38th_street_032,east_38th_street,162.09291032725918,-8.606129570129198,east_38th_street_032,0.0,0.0,298.9,118.9,True,
n00485,East 38th Street,east_38th_street,319.9772261999248,40.747698,-73.975014,mid_block,335.08895554754747,599.2620764192554,True,True,east_38th_street,Eastbound,east_38th_street_031,east_38th_street,142.1278641762688,-8.62657404798292,east_38th_street_031,0.0,0.0,298.9,118.9,True,
n00484,East 38th Street,east_38th_street,339.94525688598,40.747785,-73.975221,mid_block,335.0367492263254,579.3312824046147,True,True,east_38th_street,Eastbound,east_38th_street_030,east_38th_street,122.16281802527844,-8.647018525836629,east_38th_street_030,0.0,0.0,298.9,118.9,True,
n00483,East 38th Street,east_38th_street,359.98720425544883,40.747872,-73.975429,mid_block,334.94365688252776,559.3267280543445,True,True,east_38th_street,Eastbound,east_38th_street_029,east_38th_street,102.12395002274071,-8.708383124198036,east_38th_street_029,0.0,0.0,298.9,118.9,True,
n00482,East 38th Street,east_38th_street,380.0091259944209,40.74795999999999,-73.975636,mid_block,334.98813102406984,539.3423431854652,True,True,east_38th_street,Eastbound,east_38th_street_028,east_38th_street,82.1050656793509,-8.631700929431624,east_38th_street_028,0.0,0.0,299.3,119.3,True,
n00481,East 38th Street,east_38th_street,399.95737309077697,40.748048,-73.975842,mid_block,335.07349118760646,519.4317186511671,True,True,east_38th_street,Eastbound,east_38th_street_027,east_38th_street,62.16000318645936,-8.514098614739034,east_38th_street_027,0.0,0.0,299.3,119.3,True,
n00480,East 38th Street,east_38th_street,419.9792532615552,40.748136,-73.976049,mid_block,335.1179653292545,499.4473337808588,True,True,east_38th_street,Eastbound,east_38th_street_026,east_38th_street,42.14111884163796,-8.437416419864006,east_38th_street_026,0.0,0.0,299.2,119.2,True,
n00479,East 38th Street,east_38th_street,439.927459034087,40.748224,-73.976255,mid_block,335.2033254926852,479.5367092479897,True,True,east_38th_street,Eastbound,east_38th_street_025,east_38th_street,22.196056349795487,-8.31981410458991,east_38th_street_025,0.0,0.0,299.1,119.1,True,
n00478,East 38th Street,east_38th_street,459.9492976353303,40.748312000000006,-73.976462,mid_block,335.2477996343332,459.5523243776814,True,True,east_38th_street,Eastbound,east_38th_street_024,east_38th_street,2.177172005356617,-8.243131910405012,east_38th_street_024,0.0,0.0,299.0,119.0,True,
n00477,East 38th Street,east_38th_street,479.97111545043833,40.7484,-73.976669,mid_block,335.29227377529423,439.5679395077539,True,True,east_38th_street,Eastbound,east_38th_street_023,east_38th_street,-17.84171233908225,-8.166449716220109,east_38th_street_023,0.0,0.0,298.9,118.9,True,
n00476,East 38th Street,east_38th_street,500.01291630992176,40.748487,-73.976877,mid_block,335.19918143149664,419.5633851574837,True,True,east_38th_street,Eastbound,east_38th_street_022,east_38th_street,-37.88058034161996,-8.227814314581511,east_38th_street_022,0.0,0.0,298.9,118.9,True,
n00475,East 38th Street,east_38th_street,519.980760119991,40.748574,-73.977084,mid_block,335.1469751102746,399.63259114284295,True,True,east_38th_street,Eastbound,east_38th_street_021,east_38th_street,-57.84562649261034,-8.248258792435227,east_38th_street_021,0.0,0.0,298.9,118.9,True,
n00474,East 38th Street,east_38th_street,540.0025160287901,40.748662,-73.977291,mid_block,335.19144925181666,379.6482062739637,True,True,east_38th_street,Eastbound,east_38th_street_020,east_38th_street,-77.86451083638269,-8.171576596978689,east_38th_street_020,0.0,0.0,298.9,118.9,True,
n00473,East 38th Street,east_38th_street,559.9703183890912,40.748749,-73.977498,mid_block,335.1392429305946,359.7174122593229,True,True,east_38th_street,Eastbound,east_38th_street_019,east_38th_street,-97.82955698699053,-8.192021075522533,east_38th_street_019,0.0,0.0,298.9,118.9,True,
n00472,East 38th Street,east_38th_street,579.9381001384768,40.748836,-73.977705,mid_block,335.0870366100595,339.7866182443013,True,True,east_38th_street,Eastbound,east_38th_street_018,east_38th_street,-117.79460313798089,-8.21246555337624,east_38th_street_018,0.0,0.0,299.0,119.0,True,
n00471,East 38th Street,east_38th_street,600.0335315382893,40.748924,-73.97791300000002,mid_block,335.0906247285509,319.72847303731544,True,True,east_38th_street,Eastbound,east_38th_street_017,east_38th_street,-137.88730933434965,-8.176703479008907,east_38th_street_017,0.0,0.0,299.0,119.0,True,
n00470,East 38th Street,east_38th_street,620.0012718334041,40.749011,-73.97812,mid_block,335.03841840722293,299.7976790241037,True,True,east_38th_street,Eastbound,east_38th_street_016,east_38th_street,-157.85235548534,-8.197147956862622,east_38th_street_016,0.0,0.0,298.9,118.9,True,
n00469,East 38th Street,east_38th_street,639.9689915183429,40.749098,-73.978327,mid_block,334.9862120865819,279.86688501051106,True,True,east_38th_street,Eastbound,east_38th_street_015,east_38th_street,-177.81740163489877,-8.217592434824951,east_38th_street_015,0.0,0.0,298.9,118.9,True,
n00468,East 38th Street,east_38th_street,659.9906236233811,40.749186,-73.978534,mid_block,335.03068622754296,259.88250014058355,True,True,east_38th_street,Eastbound,east_38th_street_014,east_38th_street,-197.8362859797202,-8.140910239949932,east_38th_street_014,0.0,0.0,298.9,118.9,True,
