node_id,direction,bearing_deg,fov_deg,street_axis_deg,along_street,GVI,VEI,osm_name,typology,northing_m,lat,lon
n00023,E_east,119.0,180.0,20.620023869689316,False,0.06500458958686893,0.20615986290360694,1st Avenue,avenue_secondary,447.8204548150976,40.747183,-73.971039
n00023,S_downtown,209.0,180.0,20.620023869689316,True,0.8677996192314984,0.6131246719338614,1st Avenue,avenue_secondary,447.8204548150976,40.747183,-73.971039
n00023,W_west,299.0,180.0,20.620023869689316,False,0.8677996192314985,0.9355278697438721,1st Avenue,avenue_secondary,447.8204548150976,40.747183,-73.971039
n00023,full360,,360.0,20.620023869689316,,0.4664021044091837,0.5824060453049993,1st Avenue,avenue_secondary,447.8204548150976,40.747183,-73.971039
n00025,N_uptown,29.0,180.0,22.26128428495676,True,0.0,0.5426126219694141,1st Avenue,avenue_secondary,467.74590520034474,40.747342999999994,-73.97093
n00025,E_east,119.0,180.0,22.26128428495676,False,0.0,0.18828413565107036,1st Avenue,avenue_secondary,467.74590520034474,40.747342999999994,-73.97093
n00025,S_downtown,209.0,180.0,22.26128428495676,True,0.09172844296770914,0.5916176741718645,1st Avenue,avenue_secondary,467.74590520034474,40.747342999999994,-73.97093
n00025,W_west,299.0,180.0,22.26128428495676,False,0.09172844296770917,0.9155652077078806,1st Avenue,avenue_secondary,467.74590520034474,40.747342999999994,-73.97093
n00025,full360,,360.0,22.26128428495676,,0.045864221483854585,0.5675092316281081,1st Avenue,avenue_secondary,467.74590520034474,40.747342999999994,-73.97093
n00026,N_uptown,29.0,180.0,22.745140810281573,True,0.1769948448227301,0.5186895861743918,1st Avenue,avenue_secondary,485.4456597760394,40.74752099999999,-73.970918
n00026,E_east,119.0,180.0,22.745140810281573,False,0.040598592490747286,0.1782316674825635,1st Avenue,avenue_secondary,485.4456597760394,40.74752099999999,-73.970918
n00026,S_downtown,209.0,180.0,22.745140810281573,True,0.012661803848728297,0.543265470440426,1st Avenue,avenue_secondary,485.4456597760394,40.74752099999999,-73.970918
n00026,W_west,299.0,180.0,22.745140810281573,False,0.1490580561807111,0.8590663027479378,1st Avenue,avenue_secondary,485.4456597760394,40.74752099999999,-73.970918
n00026,full360,,360.0,22.745140810281573,,0.0948283243357292,0.531274004450575,1st Avenue,avenue_secondary,485.4456597760394,40.74752099999999,-73.970918
n00027,N_uptown,29.0,180.0,22.88284395042254,True,0.1769948448227301,0.5186895861743918,1st Avenue,avenue_secondary,487.6713555856977,40.747502999999995,-73.970821
n00027,E_east,119.0,180.0,22.88284395042254,False,0.040598592490747286,0.1782316674825635,1st Avenue,avenue_secondary,487.6713555856977,40.747502999999995,-73.970821
n00027,S_downtown,209.0,180.0,22.88284395042254,True,0.012661803848728297,0.543265470440426,1st Avenue,avenue_secondary,487.6713555856977,40.747502999999995,-73.970821
n00027,W_west,299.0,180.0,22.88284395042254,False,0.1490580561807111,0.8590663027479378,1st Avenue,avenue_secondary,487.6713555856977,40.747502999999995,-73.970821
n00027,full360,,360.0,22.88284395042254,,0.0948283243357292,0.531274004450575,1st Avenue,avenue_secondary,487.6713555856977,40.747502999999995,-73.970821
n00028,N_uptown,29.0,180.0,23.201443657806152,True,0.0,0.5803686152526402,1st Avenue,avenue_secondary,505.3004073025863,40.74767899999999,-73.970806
n00028,E_east,119.0,180.0,23.201443657806152,False,0.0,0.18726371470872144,1st Avenue,avenue_secondary,505.3004073025863,40.74767899999999,-73.970806
n00028,S_downtown,209.0,180.0,23.201443657806152,True,0.0,0.5382311553846398,1st Avenue,avenue_secondary,505.3004073025863,40.74767899999999,-73.970806
n00028,W_west,299.0,180.0,23.201443657806152,False,0.0,0.8961253417251277,1st Avenue,avenue_secondary,505.3004073025863,40.74767899999999,-73.970806
n00028,full360,,360.0,23.201443657806152,,0.0,0.5591901705487159,1st Avenue,avenue_secondary,505.3004073025863,40.74767899999999,-73.970806
n00029,N_uptown,29.0,180.0,23.775849896492616,True,0.0,0.5803686152526402,1st Avenue,avenue_secondary,507.5669891348202,40.747661,-73.970708
n00029,E_east,119.0,180.0,23.775849896492616,False,0.0,0.18726371470872144,1st Avenue,avenue_secondary,507.5669891348202,40.747661,-73.970708
n00029,S_downtown,209.0,180.0,23.775849896492616,True,0.0,0.5382311553846398,1st Avenue,avenue_secondary,507.5669891348202,40.747661,-73.970708
n00029,W_west,299.0,180.0,23.775849896492616,False,0.0,0.8961253417251277,1st Avenue,avenue_secondary,507.5669891348202,40.747661,-73.970708
n00029,full360,,360.0,23.775849896492616,,0.0,0.5591901705487159,1st Avenue,avenue_secondary,507.5669891348202,40.747661,-73.970708
n00030,N_uptown,29.0,180.0,22.999800905247273,True,0.0,0.5880216145386685,1st Avenue,avenue_secondary,525.2518352920031,40.747837999999994,-73.970694
n00030,E_east,119.0,180.0,22.999800905247273,False,0.0,0.19171298556415067,1st Avenue,avenue_secondary,525.2518352920031,40.747837999999994,-73.970694
n00030,S_downtown,209.0,180.0,22.999800905247273,True,0.0,0.5674153410131367,1st Avenue,avenue_secondary,525.2518352920031,40.747837999999994,-73.970694
n00030,W_west,299.0,180.0,22.999800905247273,False,0.0,0.9225201432581305,1st Avenue,avenue_secondary,525.2518352920031,40.747837999999994,-73.970694
n00030,full360,,360.0,22.999800905247273,,0.0,0.5776011699830677,1st Avenue,avenue_secondary,525.2518352920031,40.747837999999994,-73.970694
n00031,N_uptown,29.0,180.0,27.232599229552562,True,0.3800785649518651,0.5998622138226481,1st Avenue,avenue_secondary,527.4736918676457,40.747817,-73.97059000000002
n00031,E_east,119.0,180.0,27.232599229552562,False,0.3633255776586801,0.19653287509465878,1st Avenue,avenue_secondary,527.4736918676457,40.747817,-73.97059000000002
n00031,S_downtown,209.0,180.0,27.232599229552562,True,0.0,0.5657778007900862,1st Avenue,avenue_secondary,527.4736918676457,40.747817,-73.97059000000002
n00031,W_west,299.0,180.0,27.232599229552562,False,0.016752987293184876,0.924656536064695,1st Avenue,avenue_secondary,527.4736918676457,40.747817,-73.97059000000002
n00031,full360,,360.0,27.232599229552562,,0.19003928247593255,0.5824531313236516,1st Avenue,avenue_secondary,527.4736918676457,40.747817,-73.97059000000002
n00032,N_uptown,29.0,180.0,20.424749644530824,True,0.3660229507960004,0.6141972952042729,1st Avenue,avenue_secondary,545.1214912370617,40.747997,-73.970584
n00032,E_east,119.0,180.0,20.424749644530824,False,0.36602295079600033,0.2099149895168848,1st Avenue,avenue_secondary,545.1214912370617,40.747997,-73.970584
n00032,S_downtown,209.0,180.0,20.424749644530824,True,0.0,0.564542569005602,1st Avenue,avenue_secondary,545.1214912370617,40.747997,-73.970584
n00032,W_west,299.0,180.0,20.424749644530824,False,0.0,0.9242224052530619,1st Avenue,avenue_secondary,545.1214912370617,40.747997,-73.970584
n00032,full360,,360.0,20.424749644530824,,0.1830114753980002,0.5892452867565141,1st Avenue,avenue_secondary,545.1214912370617,40.747997,-73.970584
n00033,N_uptown,29.0,180.0,30.79569826348873,True,0.600621188686361,0.6020822451011012,1st Avenue,avenue_secondary,546.9744765856215,40.747954,-73.970437
n00033,E_east,119.0,180.0,30.79569826348873,False,0.6006211886863609,0.20458917794735382,1st Avenue,avenue_secondary,546.9744765856215,40.747954,-73.970437
