path,f_scaffold
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00045_180.jpg,0.0119447307661175
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00045_270.jpg,0.2107841521501541
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00046_000.jpg,0.0154393715783953
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00046_090.jpg,0.0568827465176582
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00046_180.jpg,0.0543000996112823
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00046_270.jpg,0.0523227639496326
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00047_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00047_090.jpg,0.0271823331713676
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00047_180.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00047_270.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00048_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00048_090.jpg,0.0869866982102394
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00048_180.jpg,0.0134458933025598
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00048_270.jpg,0.1941583752632141
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00049_000.jpg,0.0827818289399147
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00049_090.jpg,0.0156976357102394
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00049_180.jpg,0.0083048166707158
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00049_270.jpg,8.070764306467026e-05
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00050_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00050_090.jpg,0.000355113617843
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00050_180.jpg,0.0060934270732104
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00050_270.jpg,0.0756392031908035
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00051_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00051_090.jpg,0.0217668507248163
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00051_180.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00051_270.jpg,0.0315405465662479
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00052_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00052_090.jpg,0.0085469391196966
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00052_180.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00052_270.jpg,0.0025826445780694
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00053_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00053_090.jpg,0.0924506038427352
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00053_180.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00053_270.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00054_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00054_090.jpg,0.1314162462949752
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00054_180.jpg,0.017513558268547
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00054_270.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00055_000.jpg,0.000476175075164
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00055_090.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00055_180.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00055_270.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00056_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00056_090.jpg,0.0739766210317611
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00056_180.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00056_270.jpg,0.0026229983195662
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00057_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00057_090.jpg,0.2513639628887176
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00057_180.jpg,0.2505972385406494
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00057_270.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00058_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00058_090.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00058_180.jpg,0.0031072441488504
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00058_270.jpg,0.0175539124757051
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00059_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00059_090.jpg,0.1193585321307182
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00059_180.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00059_270.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00060_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00060_090.jpg,0.329012781381607
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00060_180.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00060_270.jpg,0.0622175224125385
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00061_000.jpg,0.1292532831430435
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00061_090.jpg,0.3268820941448211
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00061_180.jpg,0.0844282656908035
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00061_270.jpg,0.2518966197967529
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00062_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00062_090.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00062_180.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00062_270.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00063_000.jpg,0.0100077474489808
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00063_090.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00063_180.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00063_270.jpg,0.0145919416099786
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00064_000.jpg,0.0495464205741882
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00064_090.jpg,0.0061095682904124
