file,sky,roadway,vehicle,upper_building_facade,other_unknown,door_entrance,ground_floor_glazing,fence_railing,tree,upper_building_glazing,sidewalk,pole_fixture,awning_canopy,traffic_sign_signal,ground_floor_solid_facade,signboard,curb_edge,person,wall_ledge,arcade_column,arcade_soffit,sidewalk_shed_scaffold,stoop_stair,planter_container,shrub_hedge,ground_vegetation,vertical_green_wall,bench_seating,traffic_cone_barrel
1st_avenue/north_to_south/017_n00029_S_L.jpg,0.4181723789553649,0.37450244167456687,0.0734510505349579,0.029386102147148055,0.003914307107709215,0.0024790352233155398,0.03798917163641232,0.013658433312006623,3.502561540006e-06,0.021390143324818214,0.001206437863779933,0.004031448332547202,0.00015917196331806198,0.006069939148830845,0.002862760298698448,0.0033655724664415684,0.001938862399145686,0.0009690420260683979,0.004435410430161258,0.0,0.0,1.4788593168914999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/017_n00029_S_R.jpg,0.07335375715884661,0.42796398432720456,0.004194901204414162,0.2496069347605104,0.000441322754040788,0.00046117060276749,0.06545703758015028,0.0008464523721681789,0.000298885251413867,0.042091060373264086,0.005362421717749581,0.0037037642418043947,0.000146329237671372,0.003551597401566345,0.026606235804896426,0.00155980740581612,0.001637642106705148,0.00196415867693462,0.04990410764850472,0.0,0.0,0.033610969711404495,0.005793236787170351,0.0,0.0,0.0,0.0,0.00018874914965589197,0.00125547372534002
1st_avenue/north_to_south/018_n00028_S_L.jpg,0.4164126027135003,0.37206597478258807,0.028880991450610162,0.0362194349877096,0.010010541303113634,0.03808566199889411,0.03722025564508378,0.018950998310823294,1.7121348726463e-05,0.016021691192350185,0.001221841704570349,0.004401353987387013,0.0,0.006553196225053903,0.0032550018658378897,0.003327767597925359,0.00276937815650547,0.001033117747017286,0.003486529195207111,0.0,0.0,6.6539787096028e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/018_n00028_S_R.jpg,0.06089947005534477,0.4032770261462451,0.013177601695947415,0.28549226406878736,0.00031946880237333,0.000113623496093803,0.060557432202377456,0.001366594925621359,0.000573954303898492,0.03655018831537992,0.007412376633872799,0.00609403278193511,0.00019650638879236502,0.002364691732061787,0.024409206460507468,0.012079889769643925,0.004134027474317004,0.001857666336821289,0.0384257542440516,0.0,0.0,0.03437460966243315,0.004357383250884959,0.0,0.0,0.0,0.0,0.000284058740234507,0.001682172512375038
1st_avenue/north_to_south/019_n00027_S_L.jpg,0.404913237658919,0.406332164256126,0.008175367807879051,0.03735481882416674,0.0029409841730919212,0.00119865439369103,0.05104788857806899,0.02696077286744595,0.000568582489994349,0.006728420718352022,0.00948065574178805,0.007725094063236024,0.013468516641837397,0.002412486554055421,0.0058189222384637295,0.0,0.0073814538588109655,0.0033418328826704154,0.004150146251402971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/019_n00027_S_R.jpg,0.08871953991634843,0.4033862217372855,0.0019276232042189489,0.22957924168030552,0.015436897617748682,0.000437579559919985,0.0379985754985755,0.0017150845608292409,0.0013635054858459111,0.08318709462326483,0.025752409529005277,0.006658786446020488,0.000547826877614111,0.002477723222404073,0.011443747348002666,0.002137509850275807,0.0074233193914044985,0.002669045887130993,0.05053456689094987,0.0,0.0,0.026291901557859005,0.000224662059768442,0.0,0.0,0.0,0.0,8.713705522216101e-05,0.0
1st_avenue/north_to_south/020_n00026_S_L.jpg,0.403266908985634,0.4046408972209327,0.008040418834884436,0.041703714282045425,0.0030246419011545627,1.3230133106812e-05,0.04877677691388468,0.027540467669640464,0.0007432221833533011,0.010173583237577005,0.011370521162181589,0.006839978816222166,0.012511036460301238,0.002586101900819918,0.002149507508295098,0.00173898426042194,0.006722464104508713,0.00325889308145754,0.004638718140185712,0.0,0.0,0.000259933203392673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/020_n00026_S_R.jpg,0.0886392222828393,0.4066296144753592,0.0007141449960598891,0.22310647390434624,0.011142935079105291,0.0026618476086561187,0.03944277747469237,0.003689307146753955,3.7506819421712995e-05,0.08736285385221555,0.025788779778141483,0.0066883372734436565,1.1365702855059998e-06,0.0028690822573801287,0.018852670182457416,0.002163650966842456,0.00724525671334182,0.0035226101715463407,0.05280240346729709,0.0,0.0,0.016312056737588652,0.000327332242225859,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/021_n00025_S_L.jpg,0.3937820970847791,0.38987479510014983,0.02834233880822619,0.03946063665671939,0.000840614769601501,0.00045844638823637403,0.07380675511802076,0.03715906455143084,0.0,0.00038567094290513295,0.011739807935092085,0.001365609827097995,0.004830421537173074,0.0007094632986034891,0.00937090881353452,0.0,0.0053067699066139265,0.002323365821537484,0.000179019812044764,0.0,0.0,6.4213628233448e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/021_n00025_S_R.jpg,0.0647147301450873,0.39523678285484737,0.0037462980782705367,0.22461127875509546,0.00017478053170651102,0.000179451726317821,0.21418634018130464,0.0007734719743893969,0.007570838666280515,0.017419663238009822,0.01722580866164046,0.02213289860082151,0.000179451726317821,0.0008513252179112279,0.009083916454127311,0.000799163544751601,0.014152941139833768,0.002719024529999969,0.003289299538797385,0.0,0.0,0.0,0.0,0.0009509773696191729,0.0,0.0,0.0,1.557064870436e-06,0.0
1st_avenue/north_to_south/022_n00024_S_L.jpg,0.0,0.21720577983875855,0.16512396193247256,0.0,0.4923505031217797,0.000165181548160271,0.0,0.027017791113535795,0.0,0.0,4.16742438019e-06,0.0025792568345759832,0.09141700006061708,0.0,0.0,0.001902618657937806,0.002119703582469539,0.0,0.000114035885312481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/022_n00024_S_R.jpg,0.0,0.24527507554198408,0.0008828470865267959,0.0,0.38087439603376366,0.05503456293816491,0.0,0.0,0.0038730100922378706,0.0,0.0,0.0,0.05237201440881151,0.0,0.0,0.2616779775370084,1.0116361502731e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/023_n00023_S_L.jpg,0.3696703028152133,0.3065653806281696,0.1278780987426024,0.044507796861331356,0.014705310084397249,3.891426098705245e-07,0.08592735797073026,0.019201074656231415,0.00030897923223719597,0.0075244615044564615,0.001191943814033416,0.0018900656561411369,0.006534093562335977,0.0,0.01003053991202264,0.002511526404104365,0.000429613441297059,0.001055743900578733,6.73216715076e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/023_n00023_S_R.jpg,0.050553638227423654,0.409612507725094,0.005344519736545105,0.2501564477487869,4.8257514551197e-05,5.837602566677e-06,0.1381694368036713,0.010754031448332545,0.005869125620537153,0.04876927770954269,0.02155087198215406,0.007709527123058219,0.017347408960642106,0.002054836103470338,0.012831828788565149,0.0,0.00730828923997528,0.001191260097106572,0.00977526008465302,0.0,0.0,0.000618396698563327,0.00020081352829369199,6.226776071122e-06,0.0,0.0,0.0,0.000122200480395773,0.0
1st_avenue/north_to_south/024_n00022_S_L.jpg,0.3696703028152133,0.3065653806281696,0.1278780987426024,0.044507796861331356,0.014705310084397249,3.891426098705245e-07,0.08592735797073026,0.019201074656231415,0.00030897923223719597,0.0075244615044564615,0.001191943814033416,0.0018900656561411369,0.006534093562335977,0.0,0.01003053991202264,0.002511526404104365,0.000429613441297059,0.001055743900578733,6.73216715076e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/024_n00022_S_R.jpg,0.050553638227423654,0.409612507725094,0.005344519736545105,0.2501564477487869,4.8257514551197e-05,5.837602566677e-06,0.1381694368036713,0.010754031448332545,0.005869125620537153,0.04876927770954269,0.02155087198215406,0.007709527123058219,0.017347408960642106,0.002054836103470338,0.012831828788565149,0.0,0.00730828923997528,0.001191260097106572,0.00977526008465302,0.0,0.0,0.000618396698563327,0.00020081352829369199,6.226776071122e-06,0.0,0.0,0.0,0.000122200480395773,0.0
1st_avenue/north_to_south/025_n00021_S_L.jpg,0.32411809392157687,0.4128609389666976,0.001958710247872388,0.08604392679179373,0.01382772378644026,0.0,0.0673091142878047,0.018432424691035162,9.729337611128e-06,0.01187796452917011,0.015200338736618269,0.00895293646976044,0.001542683771620533,0.006234170367706694,0.004064917253929485,0.0016855104477519,0.005240221237353807,0.002941373346596366,0.017687157430022714,0.0,0.0,1.2064378637799e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st_avenue/north_to_south/025_n00021_S_R.jpg,0.05404957365535663,0.3646542545739823,0.004423384046398251,0.2702891173934294,2.3737699202101e-05,4.4362257525239e-05,0.026865627500241268,0.009594700188967652,0.002197877460548722,0.08352012178607118,0.05787601293821349,0.011764559381605698,0.010946192473047981,0.010108368433996744,0.014249624088238867,0.002178420330055196,0.020681762286788766,0.000544799653818734,0.014011857953607976,0.0,0.0,0.04157093758463852,0.0,0.0,0.0,0.0,0.0,0.0,0.000404708314265345
1st_avenue/north_to_south/026_n00020_S_L.jpg,0.2820124276583888,0.24825625196517018,0.003720203350362214,0.09134928195405627,0.011304592816738736,1.2452563515856e-05,0.10643322779785754,0.03219610297024772,3.8135975767311e-05,0.015140371522232495,0.16296125073547954,0.0017137840538697898,0.014020419091025128,0.0010934907337361729,0.006720492872463958,0.0,0.012565804015329106,0.0008557245991052829,0.00953399394182785,0.0,0.0,7.1991382826047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
