file,node_id,W_facade,hw_source,d,band_deg_top,band_deg_bot,band_rows,gmi_band,veg_band,veg_all,veg_near
madison_avenue/south_to_north/028_n00750_N_L.jpg,n00750,23.120383182210105,measured,11.560191591105053,2.476606503258359,-12.202831990007212,238,0.0035393323996265173,0.010299953314659197,0.002201561001052465,0.0007451079009379045
east_37th_street/west_to_east/019_n00426_E_L.jpg,n00426,20.900624134664618,measured,10.450312067332309,2.7392540444404525,-13.453865016371122,263,0.023658639628221376,0.16761459653569918,0.28774747672313966,0.012217441113191204
3rd_avenue/south_to_north/025_n00104_N_L.jpg,n00104,41.19544967263888,measured,20.59772483631944,1.3905547833523229,-6.9202901626061735,133,0.0036810776942355888,0.007926065162907269,0.025684102191548614,0.004413988158993608
Park_Ave_East/north_to_south/019_n00133_S_R.jpg,n00133,42.70428191703111,measured,21.352140958515555,1.341441834142931,-6.67802995132899,128,0.0050347222222222225,0.7625759548611111,0.34298713757486005,0.007757659864452454
east_34th_street/east_to_west/023_n00291_W_R.jpg,n00291,30.76804060386235,measured,15.384020301931175,1.8615295844702584,-9.23023712787424,179,0.004275294847920546,0.010451582867783984,0.04961952927808358,0.00521109838218447
Park_Ave_East/south_to_north/022_n00135_N_R.jpg,n00135,43.29198310410889,measured,21.645991552054443,1.3232378925524326,-6.588176141598048,127,0.022473753280839896,0.055232939632545934,0.1517132824797191,0.014715104889460139
madison_avenue/north_to_south/033_n00724_S_L.jpg,n00724,23.77637124887261,measured,11.888185624436305,2.4083587352460447,-11.875846526235344,232,0.0008351293103448276,0.0012182710727969349,0.00015794735191756624,0.00010827349185503925
east_36th_street/west_to_east/027_n00387_E_R.jpg,n00387,18.299918922695905,measured,9.149959461347953,3.1278199514325107,-15.281672273949745,300,0.006363425925925926,0.046,0.034944784399924246,0.0038640830050201643
east_40th_street/east_to_west/024_n00571_W_R.jpg,n00571,18.639369630846925,measured,9.319684815423463,3.0709677267315953,-15.016048001716504,295,0.013898305084745762,0.06287429378531073,0.2072451653363386,0.013017655952635975
east_42nd_street/east_to_west/037_n00652_W_L.jpg,n00652,30.79203916844071,measured,15.396019584220355,1.8600797732778334,-9.223166985384042,179,0.0001047486033519553,0.0001047486033519553,0.0005444720755291042,0.0002126662133926936
east_39th_street/east_to_west/027_n00522_W_L.jpg,n00522,18.345284635852664,measured,9.172642317926332,3.1201005248122624,-15.245643171354738,300,0.003298611111111111,0.011671296296296296,0.05731626104855309,0.0041504838544431715
Park_Ave_West/south_to_north/023_n00231_N_L.jpg,n00231,43.30983011552503,measured,21.654915057762516,1.3226928095900974,-6.5854851536525905,127,0.012707786526684164,0.11911636045494313,0.07518332758979326,0.005141244516471541
east_41st_street/west_to_east/031_n00625_E_L.jpg,n00625,18.83961471876725,measured,9.419807359383626,3.0383880906113707,-14.86354353861398,292,0.0005636415525114156,0.0006849315068493151,0.000918190257093272,0.0003232681674381638
madison_avenue/south_to_north/019_n00741_N_L.jpg,n00741,23.386292709793608,measured,11.693146354896804,2.448481173610038,-12.068171708056147,235,0.0,0.0,0.0,0.0
Park_Ave_West/north_to_south/031_n00215_S_R.jpg,n00215,42.67063563796373,measured,21.335317818981864,1.3424991892610934,-6.6832480384482285,128,0.012152777777777778,0.05517578125,0.11349856101036632,0.009316565300945977
3rd_avenue/south_to_north/023_n00102_N_L.jpg,n00102,34.01625288231121,measured,17.008126441155603,1.683879843384374,-8.361945454944037,162,0.014073216735253772,0.057055898491083674,0.05984652329548806,0.007281877423541063
east_37th_street/east_to_west/017_n00438_W_R.jpg,n00438,44.28117471735153,measured,22.140587358675766,1.293688407430734,-6.442254920676025,125,0.0,0.0,0.0019085628420899034,0.0003096854713273166
east_34th_street/east_to_west/019_n00295_W_L.jpg,n00295,30.439747988200608,measured,15.219873994100304,1.8815918224101313,-9.328044545041863,181,0.012442449355432782,0.05136970534069982,0.24250235174681234,0.008822931316574615
east_37th_street/west_to_east/005_n00412_E_R.jpg,n00412,22.69277150640676,measured,11.34638575320338,2.523214727503046,-12.425696782236964,242,0.0017561983471074381,0.027599862258953167,0.16751733152023743,0.008830692857209384
east_41st_street/east_to_west/015_n00626_W_L.jpg,n00626,23.39298667241832,measured,11.69649333620916,2.447781386823429,-12.064819563236737,235,0.004884751773049646,0.015871749408983452,0.002513963011601951,0.0008774421687607303
Park_Ave_East/north_to_south/025_n00127_S_R.jpg,n00127,42.40812097225229,measured,21.204060486126146,1.3508064554527035,-6.724240984301819,130,0.0290224358974359,0.13245726495726495,0.08329142101390558,0.0075958317422175035
east_39th_street/west_to_east/046_n00547_E_L.jpg,n00547,19.15432413548025,measured,9.577162067740124,2.9885580113716106,-14.629891212202482,287,0.002289005032907472,0.025638792102206737,0.041152852676644903,0.0014506319446384829
east_42nd_street/east_to_west/026_n00663_W_R.jpg,n00663,30.880945116699497,measured,15.440472558349748,1.8547283669232697,-9.197067991141552,178,0.0026841448189762794,0.013295880149812735,0.0013943607750364017,0.0003387912487077035
east_37th_street/west_to_east/036_n00443_E_R.jpg,n00443,45.535399022630415,measured,22.767699511315207,1.2580667455550893,-6.266241137213428,121,0.0,0.07462121212121212,0.035415909916454776,0.0025675176419818627
east_42nd_street/east_to_west/033_n00656_W_R.jpg,n00656,31.097935250545127,measured,15.548967625272564,1.8417956885647524,-9.13397964501873,176,0.002864583333333333,0.006127683080808081,0.000602683630289878,0.00028174392504214514
east_34th_street/east_to_west/010_n00304_W_R.jpg,n00304,31.27327164605854,measured,15.63663582302927,1.8314765486829236,-9.083625315783955,176,0.0038865214646464645,0.03587042297979798,0.2789466657973741,0.008497722763977759
Park_Ave_East/south_to_north/027_n00140_N_L.jpg,n00140,59.55989703987555,measured,29.779948519937776,0.9618954936800717,-4.798677652365526,92,0.0010945048309178745,0.0010945048309178745,5.627116960208133e-05,5.627116960208133e-05
east_35th_street/east_to_west/034_n00327_W_R.jpg,n00327,20.62807916951646,measured,10.31403958475823,2.7753897503239133,-13.62503657596477,266,0.012325083542188805,0.08483187134502924,0.17761354357794604,0.009566486909385566
east_36th_street/east_to_west/016_n00392_W_R.jpg,n00392,33.508456627242886,measured,16.754228313621443,1.7093827894103966,-8.486832704075349,164,0.0,0.0,0.015287518511274413,0.0020451659572618525
3rd_avenue/north_to_south/022_n00092_S_R.jpg,n00092,29.60674601476054,measured,14.80337300738027,1.934491762554523,-9.58568894082069,186,0.00685110513739546,0.021748058542413382,0.029781031415611874,0.0035117090602016137
east_34th_street/east_to_west/022_n00292_W_R.jpg,n00292,30.390041376522767,measured,15.195020688261383,1.8846671772098573,-9.343032879503099,181,0.006729588704726826,0.014848066298342542,0.030162123060779072,0.005177335680423221
east_37th_street/west_to_east/038_n00445_E_R.jpg,n00445,48.62746346054404,measured,24.31373173027202,1.1780936266674742,-5.8706672402335895,113,0.0,0.1942170599803343,0.06432182762549635,0.002471274538110717
east_38th_street/west_to_east/011_n00465_E_R.jpg,n00465,18.91296744757107,measured,9.456483723785535,3.026625849990102,-14.808433953301959,290,0.010292145593869732,0.0521647509578544,0.3037358623537338,0.010721404155839317
Park_Ave_Tunnel_Segment/east_to_west/048_n00170_W_L.jpg,n00170,42.34888461669468,measured,21.17444230834734,1.352695221658846,-6.733560345273814,130,0.018707264957264956,0.22284722222222222,0.10485453320542315,0.005311610333404739
Park_Ave_East/south_to_north/014_n00127_N_L.jpg,n00127,42.40812097225229,measured,21.204060486126146,1.3508064554527035,-6.724240984301819,130,0.011207264957264958,0.2723824786324786,0.11485217369707017,0.006268220216640122
east_37th_street/east_to_west/036_n00419_W_L.jpg,n00419,20.34377109172945,measured,10.171885545864725,2.814114432020367,-13.808208626394757,270,0.008119855967078189,0.07966563786008231,0.19137436704636124,0.009840081216761202
east_36th_street/west_to_east/016_n00376_E_R.jpg,n00376,20.443687085386166,measured,10.221843542693083,2.80038274235472,-13.743287551947954,269,0.00942792234613796,0.09926166873192896,0.21121170067773773,0.010828125339567403
east_38th_street/west_to_east/015_n00469_E_L.jpg,n00469,17.811688090644356,measured,8.905844045322178,3.2133784033996275,-15.680203686580356,308,0.002369678932178932,0.019678932178932178,0.004258757346298211,0.000695045963843639
3rd_avenue/south_to_north/009_n00088_N_R.jpg,n00088,30.73499935752812,measured,15.36749967876406,1.8635293864549207,-9.239988906648865,179,0.0024868094351334575,0.0042093420235878335,0.002436735682285991,0.0007416152076522582
east_42nd_street/west_to_east/028_n00668_E_R.jpg,n00668,31.08192536060791,measured,15.540962680303956,1.8427437193362322,-9.138605069578082,176,0.014528093434343435,0.058802872474747477,0.006009760913502286,0.0015852946746517398
madison_avenue/south_to_north/013_n00735_N_R.jpg,n00735,27.06043924890219,measured,13.530219624451094,2.116363259599212,-10.468562985812799,203,0.0012246852764094143,0.05038314176245211,0.15874096944747146,0.004323566210598539
east_39th_street/east_to_west/017_n00532_W_L.jpg,n00532,25.890655592983023,measured,12.945327796491512,2.211891208576012,-10.930394980836104,212,0.010030136268343816,0.06318789308176101,0.10278685878032046,0.006034209766501811
east_41st_street/west_to_east/036_n00630_E_L.jpg,n00630,18.46483444353772,measured,9.23241722176886,3.0999390900678825,-15.151487407985337,298,0.003467561521252796,0.012052572706935123,0.029693714083470713,0.003969639957653035
east_39th_street/west_to_east/024_n00525_E_L.jpg,n00525,17.99136450728315,measured,8.995682253641576,3.181353239983137,-15.531202655035534,306,0.018334694989106753,0.07143700072621641,0.07808071070875285,0.009391076091039768
east_38th_street/east_to_west/024_n00478_W_R.jpg,n00478,18.482434690062004,measured,9.241217345031002,3.096992863908963,-15.137721527722006,298,0.0053085384041759885,0.031408463832960476,0.07497764676297186,0.004307655052297261
Park_Ave_Tunnel_Segment/east_to_west/040_n00182_W_L.jpg,n00182,42.82552967493851,measured,21.412764837469254,1.3376453221532432,-6.659293143023282,128,0.014881727430555556,0.19775933159722223,0.13334171579721887,0.008676238198577465
3rd_avenue/north_to_south/005_n00109_S_L.jpg,n00109,30.96309784210208,measured,15.48154892105104,1.8498107391441516,-9.173081294214215,178,0.0019975031210986267,0.0036906991260923843,0.010646893365745527,0.002649789972710423
east_42nd_street/west_to_east/009_n00649_E_L.jpg,n00649,49.5632368143004,measured,24.7816184071502,1.155856849190197,-5.760579279888232,110,0.0,0.0,0.0,0.0
east_38th_street/west_to_east/017_n00471_E_R.jpg,n00471,42.63610554072597,measured,21.318052770362986,1.343586053112327,-6.688611640900097,130,0.0063087606837606836,0.030742521367521366,0.048147165019667745,0.005035299486806933
lexington_avenue/south_to_north/005_n00693_N_R.jpg,n00693,27.481253659140883,measured,13.740626829570441,2.083984649730424,-10.311725159543194,200,0.013791666666666667,0.1310138888888889,0.04812543270589039,0.00431037159151943
east_40th_street/west_to_east/029_n00577_E_L.jpg,n00577,18.740119240312435,measured,9.370059620156217,3.0544891050340417,-14.93893790164906,294,0.002489606953892668,0.012133881330309902,0.007464273628458154,0.0015181573481609805
east_41st_street/east_to_west/046_n00595_W_L.jpg,n00595,20.73092293809939,measured,10.365461469049695,2.761642722798483,-13.559945965160349,265,0.0009512578616352202,0.0011268343815513627,0.00016687312364755153,0.00014087196252107257
Tunnel_Exit_Street/north_to_south/011_n00256_S_L.jpg,n00256,14.21182750854409,measured,7.105913754272045,4.024922247576825,-19.382873238876247,388,0.002627434135166094,0.019682488545246277,0.16106089394320414,0.007127034687877405
2nd_avenue/north_to_south/033_n00047_S_L.jpg,n00047,52.567855900155664,measured,26.283927950077832,1.0898079960601177,-5.433351566852483,104,0.01063034188034188,0.10211672008547008,0.07539909841943987,0.004909562528523662
east_40th_street/east_to_west/045_n00550_W_L.jpg,n00550,18.977545347260325,measured,9.488772673630162,3.016345722147947,-14.760246520098688,290,9.578544061302682e-05,9.578544061302682e-05,0.00027863930878823724,0.000169589662869721
3rd_avenue/north_to_south/023_n00091_S_L.jpg,n00091,29.969197810720395,measured,14.984598905360198,1.9111131958359313,-9.471871398539056,184,0.0008114432367149759,0.006283967391304348,0.04699962123681702,0.00389357685943229
east_39th_street/east_to_west/041_n00508_W_L.jpg,n00508,21.53827588061865,measured,10.769137940309324,2.6582751157154862,-13.069426685216172,256,0.009871419270833333,0.048046875,0.1601628836917613,0.012120421855256582
madison_avenue/north_to_south/009_n00748_S_R.jpg,n00748,22.77757601267673,measured,11.388788006338364,2.5138324750906427,-12.380863216128564,241,0.0029852466574458274,0.00933609958506224,0.0018914874526934097,0.0006376105631463423
