node_id,GVI_E_east,GVI_N_uptown,GVI_S_downtown,GVI_W_west,GVI_full360,VEI_E_east,VEI_N_uptown,VEI_S_downtown,VEI_W_west,VEI_full360,osm_name,typology,northing_m,lat,lon
n00175,2.0965954335278236,0.2876904470740648,5.67180358129911,3.862898594845351,2.9797470141865876,0.6546944467928761,0.9437197813771666,0.308147731274031,0.757013796261766,0.6851771654717774,Park Avenue,avenue_canyon,274.81700220168904,40.746458,-73.973556
n00176,24.24587345428928,14.168728812217187,21.49309264580727,11.415948003735183,17.830910729012235,0.6678954215771501,0.8439923856761148,0.7875018329680719,0.9317315858835328,0.8187905065555554,Park Avenue,avenue_canyon,280.1944037549683,40.749168999999995,-73.979835
n00177,0.7110352058313971,0.3602007627941594,2.6276334071533842,2.2767989641161472,1.4939170849737722,0.803301248522141,0.9537421139335202,0.750002469631548,0.938661486847837,0.863745770084756,Park Avenue,avenue_canyon,294.7535217733871,40.74661600000001,-73.973442
n00178,32.43984274676713,19.337985175318465,21.273315081074806,8.17145750962614,20.30565012819664,0.674098571074319,0.8759464755793406,0.8028370936079781,0.9395025248152079,0.840637354026148,Park Avenue,avenue_canyon,300.1718093492419,40.749327000000015,-73.97972
n00179,1.9307032126979453,2.1861363053684366,0.6191514447796623,0.8745845374501532,1.4026438750740495,0.7449221072882133,0.9012277081981422,0.8502883801303469,0.9736730234980023,0.8741991659703148,Park Avenue,avenue_canyon,314.74583578263173,40.74677499999999,-73.973329
n00180,22.424376096302577,9.759437703549946,19.08993125254767,6.424992859795037,14.424684478048809,0.716985070151783,0.8961427152812601,0.7811804085485814,0.9405428567942,0.844557217690739,Park Avenue,avenue_canyon,320.0934205003673,40.749484,-73.979604
n00181,4.9977851625532175,12.072942744490788,2.6328938855431234,9.708051467480695,7.352918315016956,0.723020152959278,0.8115794037381787,0.783133056911016,0.8697315369070144,0.7951324751978623,Park Avenue,avenue_canyon,334.6116524948366,40.746931,-73.973212
n00182,6.277735869264349,3.0578864905281735,6.072985038478324,2.8531356597421498,4.565435764503249,0.7757911106964066,0.8904781314794619,0.7432503376989147,0.8590729233606091,0.8171186622104777,Park Avenue,avenue_canyon,339.97414562971005,40.749641,-73.979489
n00183,2.906117323830137,6.902024435191279,12.890881842375862,16.886788953737007,9.896453138783572,0.7601466198688706,0.878123207189766,0.7019029385281821,0.8376163462330114,0.7943334934958132,Park Avenue,avenue_canyon,354.62994410951904,40.747088999999995,-73.973096
n00184,29.19052607164842,23.02067614772608,19.233651098816843,13.063801174894492,21.12716362327146,0.7475306068703397,0.9454084322094645,0.7623217818271262,0.9349543354818153,0.8519983865689021,Park Avenue,avenue_canyon,359.95155122260974,40.749799,-73.979374
n00185,1.1379702001143384,3.110923979711398,5.70374752339335,7.67670130299041,4.407335751552375,0.8027135464804687,0.9209841637936099,0.843240294058578,0.9675546908214449,0.8871438191940201,Park Avenue,avenue_canyon,374.51066923886174,40.74724599999999,-73.972981
n00186,19.30251286688669,8.71940010438888,18.209545745127645,7.6264329826298285,13.464472924758264,0.8254182106534174,0.9522122524144616,0.7858974958497906,0.9287030391361044,0.8749916030497279,Park Avenue,avenue_canyon,379.83227635322044,40.749956000000005,-73.979259
n00187,0.11454920407729204,0.0,1.4147308481117442,1.3001816440344527,0.7073654240558723,0.8433497510997979,0.8844725216410764,0.9392125789336654,0.9765712370708325,0.913739460602902,Park Avenue,avenue_canyon,394.432280392048,40.747403,-73.972865
n00188,24.52126653147956,12.595174115367007,25.76046172646762,13.834369310355065,19.177817920917317,0.8063736957982303,0.9311756555642057,0.7778776914040563,0.9273279068391118,0.866279847693228,Park Avenue,avenue_canyon,399.8096819454332,40.750114,-73.979144
n00189,1.871667382650575,0.35538645342608616,4.893562254655178,3.377281325430689,2.6244743540406326,0.8234068871766468,0.8757397635644785,0.8754892550487285,0.9300166320044442,0.8756233301230881,Park Avenue,avenue_canyon,414.35389154454737,40.74756,-73.972749
n00190,0.8792228530518243,0.8728059183927062,2.419457211485559,2.413040276826441,1.6461315649391328,0.8772607619680092,0.9074978062506514,0.8200310267358405,0.8493816345482992,0.8638181004356722,Park Avenue,avenue_canyon,419.6904070753569,40.750271,-73.979029
n00191,0.05424884794970296,0.0,0.2156246544365002,0.16137580648679725,0.10781232721825008,0.9382731089331171,0.9525415741223657,0.9551860850272685,0.9678361893168865,0.9538651804674251,Park Avenue,avenue_canyon,434.2904111148715,40.747718,-73.972635
n00192,1.1690103039053312,3.0640472394364813,2.9076922820068214,4.80272921753797,2.9858697607216516,0.8689124941056396,0.9575620882504694,0.8483503780406363,0.9377925498340811,0.9023507712505554,Park Avenue,avenue_canyon,439.6379958293842,40.75042699999999,-73.97891000000001
n00193,0.032553038790518546,0.0,0.2129196254207485,0.18036658663022995,0.10645981271037426,0.9578725711936948,0.966532598146096,0.9584307104531957,0.9666844437633023,0.9624724074098878,Park Avenue,avenue_canyon,454.2678167063973,40.74787599999999,-73.97252
n00194,0.06587073073513207,2.2063772457315265,3.4995757398570784,5.640082254853471,2.852976492794302,0.8772096027313643,0.9729575959332939,0.8494429812905032,0.9460941431701811,0.9104727244806863,Park Avenue,avenue_canyon,459.5706761675416,40.750581999999994,-73.978789
n00195,0.028286491158694447,0.3165981854075343,0.10125809553448636,0.38956978978332624,0.20892814047101035,0.9735498363175127,0.9799192132913048,0.9615011422865177,0.967828395808722,0.9706818483516236,Park Avenue,avenue_canyon,474.10765581464426,40.748033,-73.97240600000002
n00196,0.9515340175596351,0.3317297216165304,1.4394585934802755,0.8196542975371711,0.8855941575484031,0.9366822990346214,0.9794556467161616,0.8743157114562121,0.926675510712621,0.9317003598349568,Park Avenue,avenue_canyon,479.50335650569895,40.750737,-73.978668
n00197,0.9357434311615995,7.322200935658944,0.18909882214857024,6.575556326645913,3.755649878903757,0.8840756267095378,0.9225011705845271,0.9043022329985179,0.9457020876758938,0.9126494752893026,Park Avenue,avenue_canyon,494.0441753861304,40.748191,-73.972292
n00198,0.3633255776586801,0.3800785649518651,0.0,0.016752987293184876,0.19003928247593255,0.19653287509465878,0.5998622138226481,0.5657778007900862,0.924656536064695,0.5824531313236516,Park Avenue,avenue_canyon,529.1393981000901,40.74783,-73.97058
n00199,1.0412000772994892,1.0412000772994894,0.0,0.0,0.5206000386497447,0.21038590134939525,0.6207856226518934,0.5582219222969186,0.9276168900740854,0.589153988486017,Park Avenue,avenue_canyon,548.9498688853787,40.74799599999999,-73.970488
n00200,0.6006211886863609,0.600621188686361,0.0,0.0,0.3003105943431805,0.20458917794735382,0.6020822451011012,0.5290947707588093,0.8921080562056269,0.5655319375816512,Park Avenue,avenue_canyon,552.2279805967219,40.74799099999999,-73.970396
n00201,2.1244439014342453,2.202343555614634,0.36701396191851704,0.44491361609890534,1.2846787587665758,0.21637112304551573,0.5936303911684497,0.5215739524121794,0.8710579111808586,0.556393507136727,Park Avenue,avenue_canyon,568.8863884557029,40.74815399999999,-73.970374
n00202,4.580923183790437,4.477995792646097,1.2457375956293018,1.142810204484961,2.8618666941377,0.2515140886415285,0.6234744177724019,0.49167546970471077,0.8356844436400966,0.5543613538546077,Park Avenue,avenue_canyon,572.1346833308154,40.748146999999996,-73.970278
n00203,1.0700623623825023,0.10617107497993124,1.068778269005246,0.10488698160267518,0.5874746719925888,0.2879200536206417,0.6665602395880209,0.5265031275975876,0.9029464498157579,0.5970606473514958,Park Avenue,avenue_canyon,588.822908027295,40.748312,-73.97026
n00204,7.166438069619156,5.076567138623479,7.224142462705332,5.134271531709656,6.150354800664406,0.30918053922747424,0.6694250735210304,0.5408907523941954,0.8700381188521984,0.6052536986189985,Park Avenue,avenue_canyon,592.1529749456038,40.748305,-73.970162
n00205,0.8871359829518911,0.1669285212313974,0.9160571791009274,0.1958497173804338,0.5414928501661626,0.2819741818532068,0.6340919556590539,0.5669809581084069,0.9158150188538451,0.599776775909549,Park Avenue,avenue_canyon,608.7594275976192,40.74847,-73.970146
n00206,5.51414650185902,2.2496305258557148,4.881495448078476,1.6169794720751705,3.565562986967096,0.28971098847260107,0.6331366332927945,0.5528089847817766,0.8623687565181872,0.593278358672448,Park Avenue,avenue_canyon,612.0337000755275,40.748461999999996,-73.970047
n00207,0.6188741959657386,0.0,0.6188741959657386,0.0,0.30943709798286934,0.22431850150086752,0.513532438290836,0.4907310135408573,0.8311270116320248,0.5008819706193229,Park Avenue,avenue_canyon,628.6959471672562,40.74862799999999,-73.970032
n00208,0.0,1.160056126207436,0.6041581678146655,1.7642142940221015,0.8821071470110508,0.3140535879061591,0.65752786927333,0.6441573419775973,0.8442796024510686,0.6502353753356439,Park Avenue,avenue_canyon,631.9553112267588,40.74861899999999,-73.969931
n00209,1.5933062932495814,2.346867231000298,0.026632517967718556,0.780193455718435,1.1867498744840084,0.6950607599411904,0.7256186259548786,0.8552915983611237,0.8770652453236082,0.7931910626566513,Park Avenue,avenue_canyon,8.082515395648329,40.747059,-73.981501
n00210,5.611825165841449,6.11520983655173,0.995541177827533,1.4989258485378139,3.555375507189632,0.7306276092593333,0.8389940262248483,0.7921421618935538,0.8872962218825485,0.8142993858819014,Park Avenue,avenue_canyon,27.978148944770737,40.747217000000006,-73.981388
n00211,14.892646020462994,8.05539171344626,12.168906593366117,5.331652286349383,10.11214915340619,0.7549744358077463,0.853886004956105,0.8627349708939003,0.9419950074756689,0.8580960322358702,Park Avenue,avenue_canyon,47.94064611789071,40.747374,-73.981271
n00212,24.19246756490272,13.028542455673536,17.481236245689686,6.317311136460503,15.254889350681612,0.8037480174993653,0.848567000250533,0.8959094122300884,0.927387189012463,0.8707356472182853,Park Avenue,avenue_canyon,67.90314329159173,40.747530999999995,-73.981154
n00213,28.272292135198505,6.862718910974969,23.417886124743585,2.008312900520052,15.14030251785928,0.6416919202936757,0.7332432371024128,0.8913482826914719,0.9051354774074836,0.8063874802206225,Park Avenue,avenue_canyon,87.76896000242272,40.747686999999985,-73.981037
n00214,21.80004663006955,22.75647090391462,4.724586653346674,5.681010927191747,13.740528778630647,0.7858055720281728,0.8361845963966877,0.8140306659062903,0.854772439063104,0.8232509519084487,Park Avenue,avenue_canyon,107.74636559600938,40.747845,-73.980922
n00215,52.30156536317922,31.425261028187744,29.76304594262102,8.886741607629542,30.594153485404384,0.79561193584766,0.8648435166105669,0.893643769051295,0.9150621617227478,0.8794999640471359,Park Avenue,avenue_canyon,127.66797674782174,40.74800199999999,-73.980806
n00216,42.468482126039866,22.48571296001088,27.659727807720223,7.676958641691229,25.07272038386556,0.687731538844948,0.8846027905995899,0.8058707374196654,0.9242803165476928,0.8464967935277505,Park Avenue,avenue_canyon,147.5895879010081,40.748159,-73.98069
n00217,20.034699366984256,2.8122692298022374,20.402707438471737,3.1802773012897214,11.607488334136988,0.7010281174123609,0.7786069358868547,0.8368113541356008,0.8742582059510874,0.8038705869133725,Park Avenue,avenue_canyon,167.51119905223942,40.748315999999996,-73.980574
n00218,13.26818272590716,15.172651970829438,3.2742800263560246,5.178749271278301,9.223465998592733,0.7453994673952596,0.8888951461355666,0.7549588114213229,0.8756450690444371,0.8147376801908103,Park Avenue,avenue_canyon,187.39192418285012,40.748473,-73.980459
n00219,24.636824095687228,12.053805787319412,17.11024260401144,4.527224295643615,14.582024195665426,0.746765181024313,0.896031169013658,0.8288325645527514,0.9402059501769044,0.8636183777414388,Park Avenue,avenue_canyon,207.36932977506288,40.748630999999996,-73.980344
n00220,22.946386179432142,11.176588037536751,12.26620534735939,0.4964072054639983,11.721396692448073,0.7407759920702197,0.8800094322178577,0.8529076827174097,0.9457369677039622,0.8662106267875402,Park Avenue,avenue_canyon,227.34673536854362,40.748789,-73.980229
n00221,23.066581891578114,9.247138408981975,16.034150513782492,2.214707031186351,12.640644461382236,0.6248134000517473,0.7880598224904983,0.8309840599770848,0.9261336706489068,0.8089291625287853,Park Avenue,avenue_canyon,247.1865744759977,40.748946,-73.980115
n00222,18.43658650875497,21.891698587175444,5.468773575606126,8.923885654026597,13.680236081390786,0.6529001311249257,0.8223005552140369,0.706707821676124,0.8496105418506619,0.7583422683371867,Park Avenue,avenue_canyon,267.10818562722903,40.74910299999999,-73.979999
n00223,27.521564866508225,17.499204762088166,23.775650166159693,13.753290061739628,20.637427464123927,0.6212153527269137,0.8066849592052401,0.8044376153704392,0.9365032830334685,0.8056327283996277,Park Avenue,avenue_canyon,287.1264772412245,40.74926099999998,-73.979883
n00224,30.42635948348099,15.3020411090304,18.397370836705555,3.273052462254968,16.84970597286798,0.6195866067170344,0.8752735574478541,0.7871113050391143,0.9437445390814877,0.8316999626623571,Park Avenue,avenue_canyon,307.00720237194116,40.74941799999999,-73.979768
n00225,9.425900646258361,2.5614489527417437,9.714983565710494,2.8505318721938755,6.13821625922612,0.7028089198099008,0.8571865567444338,0.7732024862478326,0.9173732764807903,0.8176950586194969,Park Avenue,avenue_canyon,326.88792750392577,40.74957500000001,-73.979653
n00226,14.931883343546348,15.73651299022013,3.242851404054313,4.0474810507280905,9.489682197137222,0.6967051995066739,0.9407745496667963,0.6526652708178564,0.8593462005573271,0.7843971447146433,Park Avenue,avenue_canyon,346.8653330947646,40.74973299999999,-73.979538
n00227,29.19052607164842,23.02067614772608,19.233651098816843,13.063801174894492,21.12716362327146,0.7475306068703397,0.9454084322094645,0.7623217818271262,0.9349543354818153,0.8519983865689021,Park Avenue,avenue_canyon,366.80185266566974,40.74989099999999,-73.979424
n00228,19.30251286688669,8.71940010438888,18.209545745127645,7.6264329826298285,13.464472924758264,0.8254182106534174,0.9522122524144616,0.7858974958497906,0.9287030391361044,0.8749916030497279,Park Avenue,avenue_canyon,386.73837223736774,40.750049000000004,-73.97931
n00229,7.243664985540516,1.8973977852687658,7.034347449725398,1.6880802494536493,4.465872617497082,0.812842095826944,0.8813154981267599,0.8255147104964301,0.8938493146010001,0.853759241258418,Park Avenue,avenue_canyon,406.67489180700494,40.750206999999996,-73.979196
n00230,2.5984920646534904,5.441210087687453,1.336396279673548,4.17911430270751,3.3888031836805004,0.8348113446811641,0.9520406651531059,0.7813282934407222,0.8953213502089168,0.8650692457735244,Park Avenue,avenue_canyon,426.5854337752201,40.75036600000001,-73.979085
n00231,1.1690103039053312,3.0640472394364813,2.9076922820068214,4.80272921753797,2.9858697607216516,0.8689124941056396,0.9575620882504694,0.8483503780406363,0.9377925498340811,0.9023507712505554,Park Avenue,avenue_canyon,446.5219533448573,40.750524,-73.978971
n00232,0.06587073073513207,2.2063772457315265,3.4995757398570784,5.640082254853471,2.852976492794302,0.8772096027313643,0.9729575959332939,0.8494429812905032,0.9460941431701811,0.9104727244806863,Park Avenue,avenue_canyon,466.41758689329276,40.750682,-73.978858
n00233,1.1316163695215353,0.5238634052566251,2.8096154816553973,2.201862517390488,1.6667394434560119,0.8498445389997155,0.9123391475169484,0.8652337101889308,0.9281611804185135,0.8892249693585603,Park Avenue,avenue_canyon,486.15690630571004,40.750834999999995,-73.978737
n00234,0.0,0.0,0.2905166248337266,0.29051662483372664,0.14525831241686332,0.9060161218973298,0.9834405467363141,0.8348897076356603,0.9168833095238097,0.9115001114402579,Park Avenue,avenue_canyon,504.19935710461516,40.75093999999999,-73.978544
n00235,1.8093201382239625,1.2804534331055557,0.5288667051184073,0.0,0.9046600691119815,0.7977840841821632,0.9873854056191637,0.8469499710254528,0.9944646898370385,0.920833197128539,Park Avenue,avenue_canyon,511.1169706891725,40.751042,-73.978616
n00236,1.6861787351445068,0.845354790403383,0.9391120431180652,0.09828809837694134,0.8922334167607242,0.8627801954956557,0.9945085299637921,0.8101117839442299,0.9403174483915068,0.9017759926033986,Park Avenue,avenue_canyon,524.1209682564275,40.75109699999999,-73.978428
n00237,1.5526082156423548,1.0103077650573296,0.5423004505850254,0.0,0.7763041078211775,0.8079602665307768,0.9901086359546162,0.8589636948870153,0.995601248780555,0.9267355774224123,Park Avenue,avenue_canyon,531.038581840985,40.75119899999999,-73.9785
n00238,2.5663579368354363,1.192874621948613,1.3868442346148573,0.01336091972803383,1.2898594282817353,0.8696571502225123,0.9866101887535529,0.8215978666301663,0.9377362897711093,0.9036305612055116,Park Avenue,avenue_canyon,544.0425794097197,40.751254,-73.978312
n00239,0.6912100421453475,0.1451070504638106,0.54903102127328,0.002928029591742928,0.3470690358685454,0.8077199963101687,0.9873497374227717,0.8420610969140411,0.9927194610319791,0.918017297188533,Park Avenue,avenue_canyon,550.9193069717015,40.751356,-73.978385
n00240,0.42575457076013523,0.09098400944179239,0.43222377489063585,0.097453213572293,0.26160389216621416,0.8714787010408818,0.9039680460483384,0.8633242324009098,0.8958278878739453,0.8833149801134619,Park Avenue,avenue_canyon,563.9233045396435,40.751411,-73.978197
n00241,0.003626206032103729,1.0167524671182433,0.059488496304785234,1.0726147573909246,0.5381204817115142,0.9804442620127861,0.9701664643196856,0.9300530099438653,0.9206482081704369,0.9469095892536378,Park Avenue,avenue_canyon,570.8409181242009,40.751513,-73.978269
n00242,0.0,0.0,0.0,0.0,0.0,0.9390333513119717,0.999594399925765,0.8442657613995436,0.9106989445628548,0.9251055441511155,Park Avenue,avenue_canyon,667.3947395631105,40.75223299999999,-73.97761
n00243,0.0,0.0,0.0,0.0,0.0,0.9683787678087333,0.9979831886718248,0.9439897034087903,0.9806913555022879,0.9745055366795008,Park Avenue,avenue_canyon,677.1571699807066,40.75245999999999,-73.977908
n00244,0.0,0.0,0.0,0.0,0.0,0.9283858483652394,0.9997521617990507,0.87165034813971,0.9589825296454006,0.9437268298579743,Park Avenue,avenue_canyon,677.2502623232364,40.75237299999999,-73.97770000000001
n00245,0.11512629202974387,0.1300751319272728,0.5219814427247489,0.5369302826222778,0.32602828732601086,0.9717356721118394,0.9870843653708791,0.963108412617072,0.9820990974593101,0.9762455710901533,Park Avenue,avenue_canyon,684.9236663872216,40.75259700000001,-73.97804200000002
n00246,5.417373129304846,1.5703101233486951,10.21379222792909,6.366729221972938,5.892051175638893,0.8746464865352203,0.8318979583184504,0.855126128318615,0.808593836967452,0.842186477354029,Tunnel Exit Street,other,22.7018955502366,40.745436999999995,-73.977308
n00247,2.9877143375803357,2.507517660836102,2.9399805462183863,2.459783869474152,2.723749103527244,0.9442213832165937,0.838300370695666,0.9696830567108282,0.858347114795745,0.9048491814239931,Tunnel Exit Street,other,42.64948430690572,40.74559300000001,-73.977189
n00248,11.235814521371376,14.481660851406133,1.0614081896039778,4.307254519638734,7.771534520505055,0.9633267570675482,0.9179198779798452,0.9699866159282559,0.926579839589818,0.9457422196649077,Tunnel Exit Street,other,62.496553365209195,40.74574499999999,-73.977063
n00249,13.340352915047335,6.794333370083972,11.304307111343837,4.7582875663804725,9.049320240713906,0.9037201001724412,0.9089098129334662,0.9598353075131518,0.9517773239324546,0.9323489598736652,Tunnel Exit Street,other,82.36576079482876,40.74589299999999,-73.976927
n00250,4.622731097035818,0.707405240648393,6.207423070192991,2.2920972138055675,3.4574141554206923,0.8371199778460635,0.8374491488495893,0.807770254910177,0.8095879367546335,0.8234492267688703,Tunnel Exit Street,other,102.06758490483298,40.746038,-73.976788
n00251,0.6495956253884534,0.03814606539403201,1.1585912523319506,0.5471416923375294,0.5983686588629914,0.7938400518264415,0.9571858580097075,0.6452266041937302,0.8450304944001021,0.8178729293622234,Tunnel Exit Street,other,262.98691300474195,40.74729899999999,-73.975834
n00252,0.002398813420219103,0.0023988134202191035,0.0,0.0,0.0011994067101095518,0.9024125428357764,0.9739148962120204,0.8691232034078766,0.9419292865889496,0.9274805729672497,Tunnel Exit Street,other,282.97922701662844,40.747457999999995,-73.975721
n00253,0.22055412054327017,0.2205541205432702,0.05444487352232317,0.054444873522323176,0.1374994970327967,0.954163302284326,0.9744442711963467,0.9253502565963448,0.9443517509881522,0.9496733314006058,Tunnel Exit Street,other,302.8748605657509,40.747616,-73.975608
n00254,3.0245390684181874,4.77156893830893,0.05418553940824472,1.8012154092989874,2.4128772388585875,0.9382499526490603,0.9304184458140495,0.9508392729459333,0.9456353883127938,0.9418574545991935,Tunnel Exit Street,other,322.81521936950975,40.747777,-73.975501
n00255,12.18559192273139,10.162234895691554,3.732795861109429,1.709438834069591,6.947515378400491,0.8733089111490581,0.9173302658099634,0.8566820722170965,0.8841855481624111,0.877828112447445,Tunnel Exit Street,other,342.7406697548628,40.747937,-73.975392
n00256,8.017616852877232,0.46375415347342197,7.55386269940381,0.0,4.008808426438617,0.9349180205109784,0.9710563495779514,0.7884784187682079,0.8362011281406124,0.903588095342027,Tunnel Exit Street,other,362.6213948848924,40.748094,-73.975277
n00257,3.209828529384392,2.098032776926053,1.1117957524583393,0.0,1.6049142646921961,0.9122941903813772,0.9738575591697147,0.7999285758948513,0.8643146024544996,0.8877534900103079,Tunnel Exit Street,other,382.5430060367048,40.748250999999996,-73.975161
n00258,3.5433626137092236,2.8573552954390657,1.477498395278024,0.7914910770078654,2.1674268453585452,0.8394646415188178,0.8785612758315895,0.8622824920146394,0.9010006739599121,0.8703325652558277,Tunnel Exit Street,other,402.5204116289176,40.748408999999995,-73.975046
n00259,7.011181754027315,4.19241660601844,4.416239552539096,1.597474404530219,4.304328079278768,0.8986233722936158,0.9694569836268744,0.8446691126145346,0.917699729015303,0.9091013121701411,Tunnel Exit Street,other,422.44202278073,40.74856599999999,-73.97493
n00260,7.899301563454133,3.5349580975777912,4.365030905849723,0.0006874399733822579,3.9499945017137583,0.9364649557635543,0.9834393947127597,0.9064772866790589,0.9534150579026841,0.9457859203411518,Tunnel Exit Street,other,442.32274791213354,40.748723000000005,-73.974815
n00261,4.246891080299956,3.51928831785157,0.7276027624483861,0.0,2.1234455401499783,0.9202754606371917,0.9776375802312056,0.9273259993357297,0.9690979521945673,0.9499754262580132,Tunnel Exit Street,other,462.34103952544206,40.74888099999999,-73.974699
n00262,2.769380115996968,0.37045750160906815,2.412713898572528,0.013791284184627965,1.391585700090798,0.9016644063407667,0.9303307035286725,0.9211137256691677,0.9467870773353545,0.9255622249127831,Tunnel Exit Street,other,482.2217646554717,40.74903799999999,-73.97458400000001
n00263,0.04551019766646963,0.12942104647895006,0.015912657004575385,0.09982350581705578,0.07266685174176273,0.9075621124370261,0.99111612381014,0.9012076248838856,0.9824716499493966,0.9463748601763798,Tunnel Exit Street,other,502.1024897860824,40.74919499999999,-73.974469
n00264,0.09474314980535005,0.008966717010082042,0.08612971293501072,0.00035328013974270865,0.04754821497254639,0.9629953580277181,0.9937358202311404,0.9613053565405024,0.989693830099143,0.9778396600236345,Tunnel Exit Street,other,522.0390093577805,40.749353000000006,-73.974355
n00265,0.14353566215318184,0.1263029576111071,0.03797402444931739,0.02074131990724265,0.08213849103021224,0.9659243381422457,0.9957062312843331,0.9650000875743273,0.9908854761507385,0.9800248562524225,Tunnel Exit Street,other,541.9755289267307,40.74951099999999,-73.974241
n00266,0.9632034493373277,1.6167429579287604,0.03208409954749105,0.6856236081389235,0.8244135287381257,0.9652529473215513,0.9941695526785591,0.9676308138782606,0.9919886585112161,0.9802749331587273,Tunnel Exit Street,other,561.9120484983227,40.749669,-73.974127
n00267,0.07724419272128,0.08204087871607628,0.7779107187277203,0.7827074047225168,0.4299757987218984,0.8658882221509953,0.8667253498633486,0.901258823502035,0.9026305506971659,0.8843295046197203,East 34th Street,mid_block,17.446096609281142,40.74780500000001,-73.983036
n00268,0.18086018640343302,0.0049439458721216335,0.36494923024293574,0.18903298971162433,0.1849465880575287,0.9333611641904727,0.8792158339839427,0.9525113488833491,0.8975607893518986,0.9158744603519063,East 34th Street,mid_block,17.126489498908654,40.74771500000001,-73.982831
n00269,0.35644802594154573,0.16291896107421838,0.26301370288724696,0.0694846380199196,0.2129663319807327,0.9314641563001934,0.9086463380239796,0.9652851781485869,0.9451880600748971,0.9384076257447992,East 34th Street,mid_block,17.082015356573606,40.747626999999994,-73.982624
n00270,0.044812828106263934,0.024025900697562556,0.1226010509303861,0.10181412352168472,0.07331347581397434,0.9246670777884367,0.9071507106888506,0.9655128943431559,0.9494492805011496,0.9373231181487219,East 34th Street,mid_block,16.349708793298987,40.747533999999995,-73.982422
n00271,1.0764298578373208,1.0200727310351374,0.5881329569971327,0.5317758301949493,0.804102844016135,0.9151724181068842,0.8933128791711216,0.9620329460685925,0.9417246180348451,0.9286648141011012,East 34th Street,mid_block,16.20855419015487,40.747445,-73.982215
n00272,0.8736331519130258,0.9002534456110437,0.09941168006039741,0.1260319737584152,0.4998325628357205,0.889331520147584,0.8831852253756213,0.9580621419531029,0.9493541619022616,0.9201551936260267,East 34th Street,mid_block,16.219874487533332,40.747357999999984,-73.982009
n00273,3.6330496981791005,4.748189391799912,0.15410010189410023,1.2692397955149108,2.451144746847006,0.8497484982088411,0.8175316825945772,0.9536344031619421,0.9348474222624433,0.8922936252977007,East 34th Street,mid_block,16.17540034794621,40.74727,-73.981802
n00274,1.7839102791117625,4.447104790413597,0.08755102705636471,2.750745538358199,2.267327908734981,0.6715109167609775,0.7805002495473106,0.8162672999257141,0.9207036262026542,0.7990303351816487,East 34th Street,mid_block,16.26849269105685,40.747183,-73.981594
n00275,3.825197272873187,5.612406542858391,0.31534716762649884,2.1025564376117023,2.963876855242445,0.8244552455499813,0.8660871283252984,0.8182965352085982,0.8599499925598902,0.842386350529492,East 34th Street,mid_block,16.361585034167547,40.747096,-73.981386
n00276,2.773483257882382,4.015602383340658,1.3579898014415275,2.6001089268998037,2.6867960923910927,0.8937315733436567,0.7815252847127012,0.9289797576950934,0.81487341638729,0.8553571614401322,East 34th Street,mid_block,16.510471818259703,40.74701,-73.981179
n00277,10.978409266174637,6.003676641700664,7.429179475214312,2.454446850740337,6.716428058457487,0.898592405445817,0.8737601941814753,0.9291322832905076,0.9021101247343108,0.9004075068634052,East 34th Street,mid_block,16.465997677298617,40.746922000000005,-73.980972
n00278,2.907570748454591,6.580051616749656,0.820204554234151,4.492685422529217,3.700128085491903,0.9180200025244035,0.8998204232771541,0.9433888592734909,0.9288355937421455,0.9229561412530447,East 34th Street,mid_block,16.559090019722362,40.746835,-73.980764
n00279,2.9023520795438955,7.548278146353132,1.6975015077594868,6.3434275745687225,4.6228898270563095,0.9097439264585885,0.8904143074790736,0.9433575628967918,0.9286222823960313,0.9187457773136053,East 34th Street,mid_block,16.611296340363367,40.746748,-73.980557
n00280,8.035929211025353,7.155899490375885,3.711451152920431,2.8314214322709637,5.433675321648158,0.9038646967243985,0.8905138464977981,0.9444761444274912,0.9339026140298244,0.919158099808258,East 34th Street,mid_block,16.66350266295933,40.74666100000001,-73.98035
n00281,3.401614459555625,6.166516936003481,6.207661374079236,8.972563850527091,6.187089155041359,0.8879335002339773,0.8732303082760464,0.9323581945895152,0.9217811268887361,0.903202373586634,East 34th Street,mid_block,16.619028521311293,40.746573000000005,-73.980143
n00282,3.208133583051096,1.5772710845316422,5.302175899885675,3.6713134013662216,3.43972349220866,0.819527398313651,0.8511216401578247,0.900814918263497,0.9337769425735961,0.8755562157023699,East 34th Street,mid_block,16.712120863735095,40.746486,-73.979935
n00283,1.5213156097084335,1.4429610857065818,2.43752049130443,2.3591659673025793,1.9402407885055062,0.8522520215875882,0.8181671311913311,0.8605594121293468,0.8256513882684763,0.8393304484875017,East 34th Street,mid_block,16.90189367040273,40.74640000000001,-73.979727
n00284,3.9028423803644694,3.223304258205964,2.2760397087242907,1.5965015865657846,2.7496719834651273,0.9149909911018124,0.8745765284367991,0.930915508582447,0.8907394480573437,0.9029837491290315,East 34th Street,mid_block,17.835293337036603,40.74632,-73.979515
n00285,2.3289182751173967,0.6415695354931872,1.9796811583419622,0.29233241871775245,1.3106253469175748,0.9220490483472462,0.8993517002226131,0.9486732672651874,0.9304270342358043,0.9261678327651764,East 34th Street,mid_block,18.768693004938484,40.74623999999999,-73.979303
