node_id,street_name,lat,lng,heading_fwd_deg,heading_rev_deg,seq_fwd,seq_rev,is_tunnel,is_bridge,_seq,source_id,folder,osm_name,lon,easting_m,northing_m,chain,chain_pos_m,street_segment,cleaned_street,typology,in_study,usable,exclude_reason
n01352,Plantation Lane,51.510942,-0.082675,276.3,96.3,5,2,0,0,5,plantation_lane_005,plantation_lane,Plantation Lane,-0.082675,533149.8783549396,180855.04479147232,plantation_lane,,plantation_lane,plantation_lane,unclassified,True,True,
n01353,Plantation Lane,51.510962,-0.082969,276.3,96.3,6,1,0,0,6,plantation_lane_006,plantation_lane,Plantation Lane,-0.082969,533129.419602426,180856.73441913247,plantation_lane,,plantation_lane,plantation_lane,unclassified,True,True,
n01354,Plough Court,51.511657,-0.086216,22.7,202.7,1,2,0,0,1,plough_court_001,plough_court,Plough Court,-0.086216,532902.0910818686,180928.1235302146,plough_court,,plough_court,plough_court,unclassified,True,True,
n01355,Plough Court,51.511905,-0.08605,22.7,202.7,2,1,0,0,2,plough_court_002,plough_court,Plough Court,-0.08605,532912.8882961187,180956.0030766964,plough_court,,plough_court,plough_court,unclassified,True,True,
n01356,Post Office Court,51.512587,-0.088056,43.7,223.7,1,2,0,0,1,post_office_court_001,post_office_court,Post Office Court,-0.088056,532771.7145632681,181028.20507689373,post_office_court,,post_office_court,post_office_court,unclassified,True,True,
n01357,Post Office Court,51.512688,-0.087902,43.7,223.7,2,1,0,0,2,post_office_court_002,post_office_court,Post Office Court,-0.087902,532782.1067015906,181039.7157550217,post_office_court,,post_office_court,post_office_court,unclassified,True,True,
n01358,Poultry,51.513426,-0.089759,283.1,103.1,1,6,0,0,1,poultry_001,poultry,Poultry,-0.089759,532651.1131548604,181118.41855039276,poultry,,poultry,poultry,unclassified,True,True,
n01359,Poultry,51.513457,-0.089971,286.4,106.4,2,5,0,0,2,poultry_002,poultry,Poultry,-0.089971,532636.3134076028,181121.48189638503,poultry,,poultry,poultry,unclassified,True,True,
n01360,Poultry,51.513529,-0.09036,278.2,98.2,3,4,0,0,3,poultry_003,poultry,Poultry,-0.09036,532609.1134490697,181128.78411705597,poultry,,poultry,poultry,unclassified,True,True,
n01361,Poultry,51.513549,-0.090592,288.5,108.5,4,3,0,0,4,poultry_004,poultry,Poultry,-0.090592,532592.957967611,181130.5881439931,poultry,,poultry,poultry,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01362,Poultry,51.513616,-0.090909,283.4,103.4,5,2,0,0,5,poultry_005,poultry,Poultry,-0.090909,532570.768385207,181137.46490304155,poultry,,poultry,poultry,unclassified,True,True,
n01363,Poultry,51.513658,-0.091189,283.4,103.4,6,1,0,0,6,poultry_006,poultry,Poultry,-0.091189,532551.2186378537,181141.62864537875,poultry,,poultry,poultry,unclassified,True,True,
n01364,Princes Street,51.513388,-0.08894,357.1,177.1,1,9,0,0,1,princes_street_001,princes_street,Princes Street,-0.08894,532708.0504074596,181115.67650266312,princes_street,,princes_street,princes_street,unclassified,True,True,
n01365,Princes Street,51.513576,-0.088955,324.3,144.3,2,8,0,0,2,princes_street_002,princes_street,Princes Street,-0.088955,532706.4636794042,181136.55548068456,princes_street,,princes_street,princes_street,unclassified,True,True,
n01366,Princes Street,51.513736,-0.089139,338.6,158.6,3,7,0,0,3,princes_street_003,princes_street,Princes Street,-0.089139,532693.2321625763,181154.01457690448,princes_street,,princes_street,princes_street,unclassified,True,True,
n01367,Princes Street,51.513925,-0.089257,328.7,148.7,4,6,0,0,4,princes_street_004,princes_street,Princes Street,-0.089257,532684.4959424571,181174.8181588168,princes_street,,princes_street,princes_street,unclassified,True,True,
n01368,Princes Street,51.514079,-0.089407,336.3,156.3,5,5,0,0,5,princes_street_005,princes_street,Princes Street,-0.089407,532673.6410939728,181191.6716826526,princes_street,,princes_street,princes_street,unclassified,True,True,
n01369,Princes Street,51.514229,-0.089512,333.2,153.2,6,4,0,0,6,princes_street_006,princes_street,Princes Street,-0.089512,532665.9202291864,181208.16192859097,princes_street,,princes_street,princes_street,unclassified,True,True,
n01370,Princes Street,51.514418,-0.089664,339.8,159.8,7,3,0,0,7,princes_street_007,princes_street,Princes Street,-0.089664,532654.825137345,181228.9039728819,princes_street,,princes_street,princes_street,unclassified,True,True,
n01371,Princes Street,51.514589,-0.089764,10.2,190.2,8,2,0,0,8,princes_street_008,princes_street,Princes Street,-0.089764,532647.3903449706,181247.73856495327,princes_street,,princes_street,princes_street,unclassified,True,True,
n01372,Princes Street,51.514705,-0.089731,10.2,190.2,9,1,0,0,9,princes_street_009,princes_street,Princes Street,-0.089731,532649.3432892342,181260.69788064825,princes_street,,princes_street,princes_street,unclassified,True,True,
n01373,Pudding Lane,51.509524,-0.085653,15.8,195.8,1,7,0,0,1,pudding_lane_001,pudding_lane,Pudding Lane,-0.085653,532947.3613075621,180691.9495617328,pudding_lane,,pudding_lane,pudding_lane,unclassified,True,True,
n01374,Pudding Lane,51.509726,-0.085562,24.6,204.6,2,6,0,0,2,pudding_lane_002,pudding_lane,Pudding Lane,-0.085562,532953.0883375293,180714.57771699928,pudding_lane,,pudding_lane,pudding_lane,unclassified,True,True,
n01375,Pudding Lane,51.509899,-0.085436,17.5,197.5,3,5,0,0,3,pudding_lane_003,pudding_lane,Pudding Lane,-0.085436,532961.3283601808,180734.04453322443,pudding_lane,,pudding_lane,pudding_lane,unclassified,True,True,
n01376,Pudding Lane,51.510069,-0.08535,9.5,189.5,4,4,0,0,4,pudding_lane_004,pudding_lane,Pudding Lane,-0.08535,532966.8014118453,180753.10513906868,pudding_lane,,pudding_lane,pudding_lane,unclassified,True,True,
n01377,Pudding Lane,51.510258,-0.0853,358.5,178.5,5,3,0,0,5,pudding_lane_005,pudding_lane,Pudding Lane,-0.0853,532969.7210808634,180774.2132496081,pudding_lane,,pudding_lane,pudding_lane,unclassified,True,True,
n01378,Pudding Lane,51.510367,-0.085305,357.0,177.0,6,2,0,0,6,pudding_lane_006,pudding_lane,Pudding Lane,-0.085305,532969.0570076356,180786.32528373695,pudding_lane,,pudding_lane,pudding_lane,unclassified,True,True,
n01379,Pudding Lane,51.510583,-0.085323,357.0,177.0,7,1,0,0,7,pudding_lane_007,pudding_lane,Pudding Lane,-0.085323,532967.1795633945,180810.31242361863,pudding_lane,,pudding_lane,pudding_lane,unclassified,True,True,
n01380,Queen Street,51.511113,-0.093,9.7,189.7,1,4,0,0,1,queen_street_seg1_001,queen_street,Queen Street,-0.093,532432.936469946,180855.34099498103,queen_street,,queen_street,queen_street,unclassified,True,True,
n01381,Queen Street,51.512632,-0.092479,0.5,180.5,1,7,0,0,1,queen_street_seg2_001,queen_street,Queen Street,-0.092479,532464.6854242652,181025.20049540483,queen_street,,queen_street,queen_street,unclassified,True,True,
n01382,Queen Street,51.511285,-0.092954,11.3,191.3,2,3,0,0,2,queen_street_seg1_002,queen_street,Queen Street,-0.092954,532435.6299596392,180874.55108283917,queen_street,,queen_street,queen_street,unclassified,True,True,
n01383,Queen Street,51.512843,-0.092476,6.6,186.6,2,6,0,0,2,queen_street_seg2_002,queen_street,Queen Street,-0.092476,532464.2819889435,181048.66975460036,queen_street,,queen_street,queen_street,unclassified,True,True,
n01384,Queen Street,51.511467,-0.092896,11.1,191.1,3,2,0,0,3,queen_street_seg1_003,queen_street,Queen Street,-0.092896,532439.1271102676,180894.8949014179,queen_street,,queen_street,queen_street,unclassified,True,True,
n01385,Queen Street,51.513026,-0.092442,4.4,184.4,3,5,0,0,3,queen_street_seg2_003,queen_street,Queen Street,-0.092442,532466.1106869867,181069.0813973727,queen_street,,queen_street,queen_street,unclassified,True,True,
n01386,Queen Street,51.511643,-0.092841,11.1,191.1,4,1,0,0,4,queen_street_seg1_004,queen_street,Queen Street,-0.092841,532442.4334498318,180914.5660806995,queen_street,,queen_street,queen_street,unclassified,True,True,
n01387,Queen Street,51.513203,-0.092421,6.1,186.1,4,4,0,0,4,queen_street_seg2_004,queen_street,Queen Street,-0.092421,532467.054737745,181088.8023111029,queen_street,,queen_street,queen_street,unclassified,True,True,
n01388,Queen Street,51.513376,-0.092391,6.2,186.2,5,3,0,0,5,queen_street_seg2_005,queen_street,Queen Street,-0.092391,532468.6348431117,181108.0946916332,queen_street,,queen_street,queen_street,unclassified,True,True,
n01389,Queen Street,51.51357,-0.092357,6.7,186.7,6,2,0,0,6,queen_street_seg2_006,queen_street,Queen Street,-0.092357,532470.431599434,181129.72957147303,queen_street,,queen_street,queen_street,unclassified,True,True,
n01390,Queen Street,51.513659,-0.09234,6.7,186.7,7,1,0,0,7,queen_street_seg2_007,queen_street,Queen Street,-0.09234,532471.3531599315,181139.6573878448,queen_street,,queen_street,queen_street,unclassified,True,True,
n01391,Queen Street Place,51.50986,-0.093482,20.5,200.5,1,7,0,0,1,queen_street_place_seg1_001,queen_street_place,Queen Street Place,-0.093482,532403.1207068576,180715.13225632103,queen_street_place,,queen_street_place,queen_street_place,unclassified,True,True,
n01392,Queen Street Place,51.510612,-0.093157,8.2,188.2,1,2,0,0,1,queen_street_place_seg2_001,queen_street_place,Queen Street Place,-0.093157,532423.4939766071,180799.34443782756,queen_street_place,,queen_street_place,queen_street_place,unclassified,True,True,
n01393,Queen Street Place,51.510032,-0.09338,19.2,199.2,2,6,0,0,2,queen_street_place_seg1_002,queen_street_place,Queen Street Place,-0.09338,532409.7003103865,180734.4435558276,queen_street_place,,queen_street_place,queen_street_place,unclassified,True,True,
n01394,Queen Street Place,51.51077,-0.093121,8.2,188.2,2,1,0,0,2,queen_street_place_seg2_002,queen_street_place,Queen Street Place,-0.093121,532425.5342132839,180816.9795961902,queen_street_place,,queen_street_place,queen_street_place,unclassified,True,True,
n01395,Queen Street Place,51.510203,-0.093285,15.4,195.4,3,5,0,0,3,queen_street_place_seg1_003,queen_street_place,Queen Street Place,-0.093285,532415.7970219366,180753.63100711693,queen_street_place,,queen_street_place,queen_street_place,unclassified,True,True,
n01396,Queen Street Place,51.510381,-0.093206,15.3,195.3,4,4,0,0,4,queen_street_place_seg1_004,queen_street_place,Queen Street Place,-0.093206,532420.7631550638,180773.5679606034,queen_street_place,,queen_street_place,queen_street_place,unclassified,True,True,
n01397,Queen Street Place,51.510469,-0.093168,25.0,205.0,5,3,0,0,5,queen_street_place_seg1_005,queen_street_place,Queen Street Place,-0.093168,532423.1450171345,180783.42252467756,queen_street_place,,queen_street_place,queen_street_place,unclassified,True,True,
n01398,Queen Street Place,51.510634,-0.093045,19.9,199.9,6,2,0,0,6,queen_street_place_seg1_006,queen_street_place,Queen Street Place,-0.093045,532431.2019125002,180801.99340354465,queen_street_place,,queen_street_place,queen_street_place,unclassified,True,True,
n01399,Queen Street Place,51.510869,-0.09291,19.9,199.9,7,1,0,0,7,queen_street_place_seg1_007,queen_street_place,Queen Street Place,-0.09291,532439.8885742318,180828.3702034771,queen_street_place,,queen_street_place,queen_street_place,unclassified,True,True,
n01400,Queen Victoria Street,51.511921,-0.098246,99.5,279.5,1,9,0,0,1,queen_victoria_street_seg1_001,queen_victoria_street,Queen Victoria Street,-0.098246,532066.5853444361,180935.7206932209,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01401,Queen Victoria Street,51.511882,-0.097855,97.3,277.3,1,21,0,0,1,queen_victoria_street_seg2_001,queen_victoria_street,Queen Victoria Street,-0.097855,532093.8288087833,180932.08887312224,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01402,Queen Victoria Street,51.512273,-0.094335,78.1,258.1,1,17,0,0,1,queen_victoria_street_seg3_001,queen_victoria_street,Queen Victoria Street,-0.094335,532336.942789207,180981.92348405573,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01403,Queen Victoria Street,51.511888,-0.097925,82.7,262.7,2,8,0,0,2,queen_victoria_street_seg1_002,queen_victoria_street,Queen Victoria Street,-0.097925,532088.9542974203,180932.6298481815,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01404,Queen Victoria Street,51.511859,-0.097577,96.7,276.7,2,20,0,0,2,queen_victoria_street_seg2_002,queen_victoria_street,Queen Victoria Street,-0.097577,532113.1851994303,180930.0326150125,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01405,Queen Victoria Street,51.51231,-0.094052,82.6,262.6,2,16,0,0,2,queen_victoria_street_seg3_002,queen_victoria_street,Queen Victoria Street,-0.094052,532356.4722982147,180986.5493703608,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01406,Queen Victoria Street,51.511917,-0.097565,91.2,271.2,3,7,0,0,3,queen_victoria_street_seg1_003,queen_victoria_street,Queen Victoria Street,-0.097565,532113.8501918224,180936.5040379187,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01407,Queen Victoria Street,51.51184,-0.097312,90.6,270.6,3,19,0,0,3,queen_victoria_street_seg2_003,queen_victoria_street,Queen Victoria Street,-0.097312,532131.6279974361,180928.39779023876,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01408,Queen Victoria Street,51.512333,-0.093764,72.1,252.1,3,15,0,0,3,queen_victoria_street_seg3_003,queen_victoria_street,Queen Victoria Street,-0.093764,532376.3892637833,180989.62752708409,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01409,Queen Victoria Street,51.511913,-0.097276,87.1,267.1,4,6,0,0,4,queen_victoria_street_seg1_004,queen_victoria_street,Queen Victoria Street,-0.097276,532133.9149130888,180936.5805589168,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01410,Queen Victoria Street,51.511837,-0.096986,80.1,260.1,4,18,0,0,4,queen_victoria_street_seg2_004,queen_victoria_street,Queen Victoria Street,-0.096986,532154.2572252722,180928.6523437313,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01411,Queen Victoria Street,51.512381,-0.093529,68.7,248.7,4,14,0,0,4,queen_victoria_street_seg3_004,queen_victoria_street,Queen Victoria Street,-0.093529,532392.5562536262,180995.3900330913,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01412,Queen Victoria Street,51.511922,-0.096998,93.8,273.8,5,5,0,0,5,queen_victoria_street_seg1_005,queen_victoria_street,Queen Victoria Street,-0.096998,532153.178776633,180938.08295128227,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01413,Queen Victoria Street,51.511866,-0.096726,84.0,264.0,5,17,0,0,5,queen_victoria_street_seg2_005,queen_victoria_street,Queen Victoria Street,-0.096726,532172.2142876815,180932.3463912,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01414,Queen Victoria Street,51.51245,-0.093249,69.9,249.9,5,13,0,0,5,queen_victoria_street_seg3_005,queen_victoria_street,Queen Victoria Street,-0.093249,532411.7847908175,181003.56920762773,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01415,Queen Victoria Street,51.511913,-0.096796,80.4,260.4,6,4,0,0,6,queen_victoria_street_seg1_006,queen_victoria_street,Queen Victoria Street,-0.096796,532167.2211947872,180937.44661622308,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01416,Queen Victoria Street,51.511885,-0.09644,82.4,262.4,6,16,0,0,6,queen_victoria_street_seg2_006,queen_victoria_street,Queen Victoria Street,-0.09644,532192.0043423341,180934.97539797204,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01417,Queen Victoria Street,51.512524,-0.092924,69.0,249.0,6,12,0,0,6,queen_victoria_street_seg3_006,queen_victoria_street,Queen Victoria Street,-0.092924,532434.1211997815,181012.38583816204,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01418,Queen Victoria Street,51.511943,-0.096514,83.1,263.1,7,3,0,0,7,queen_victoria_street_seg1_007,queen_victoria_street,Queen Victoria Street,-0.096514,532186.7018626892,180941.29161822743,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01419,Queen Victoria Street,51.511908,-0.096158,78.8,258.8,7,15,0,0,7,queen_victoria_street_seg2_007,queen_victoria_street,Queen Victoria Street,-0.096158,532211.5052556255,180938.04207387875,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01420,Queen Victoria Street,51.512598,-0.092616,68.7,248.7,7,11,0,0,7,queen_victoria_street_seg3_007,queen_victoria_street,Queen Victoria Street,-0.092616,532455.2779553407,181021.1718241781,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01421,Queen Victoria Street,51.511963,-0.096263,77.8,257.8,8,2,0,0,8,queen_victoria_street_seg1_008,queen_victoria_street,Queen Victoria Street,-0.096263,532204.0604041722,180943.9687089774,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01422,Queen Victoria Street,51.511945,-0.095858,75.1,255.1,8,14,0,0,8,queen_victoria_street_seg2_008,queen_victoria_street,Queen Victoria Street,-0.095858,532232.2146259387,180942.6981646854,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01423,Queen Victoria Street,51.512632,-0.092479,62.1,242.1,8,10,0,0,8,queen_victoria_street_seg3_008,queen_victoria_street,Queen Victoria Street,-0.092479,532464.6854242652,181025.20049540483,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01424,Queen Victoria Street,51.512003,-0.095964,77.8,257.8,9,1,0,0,9,queen_victoria_street_seg1_009,queen_victoria_street,Queen Victoria Street,-0.095964,532224.691687882,180948.95657356785,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01425,Queen Victoria Street,51.511994,-0.095566,66.5,246.5,9,13,0,0,9,queen_victoria_street_seg2_009,queen_victoria_street,Queen Victoria Street,-0.095566,532252.3341319024,180948.6743315196,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01426,Queen Victoria Street,51.512718,-0.092219,64.5,244.5,9,9,0,0,9,queen_victoria_street_seg3_009,queen_victoria_street,Queen Victoria Street,-0.092219,532482.4767220214,181035.23422096905,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01427,Queen Victoria Street,51.512068,-0.095296,56.3,236.3,10,12,0,0,10,queen_victoria_street_seg2_010,queen_victoria_street,Queen Victoria Street,-0.095296,532270.8547041581,180957.3909238532,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01428,Queen Victoria Street,51.512802,-0.091938,69.1,249.1,10,8,0,0,10,queen_victoria_street_seg3_010,queen_victoria_street,Queen Victoria Street,-0.091938,532501.7308700354,181045.0835952495,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01429,Queen Victoria Street,51.51216,-0.095075,72.6,252.6,11,11,0,0,11,queen_victoria_street_seg2_011,queen_victoria_street,Queen Victoria Street,-0.095075,532285.9231139373,180968.02073724195,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01430,Queen Victoria Street,51.512868,-0.091664,69.0,249.0,11,7,0,0,11,queen_victoria_street_seg3_011,queen_victoria_street,Queen Victoria Street,-0.091664,532520.5514357626,181052.91872440997,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01431,Queen Victoria Street,51.512215,-0.094794,92.6,272.6,12,10,0,0,12,queen_victoria_street_seg2_012,queen_victoria_street,Queen Victoria Street,-0.094794,532305.2618297446,180974.64446731057,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01432,Queen Victoria Street,51.512928,-0.091412,72.1,252.1,12,6,0,0,12,queen_victoria_street_seg3_012,queen_victoria_street,Queen Victoria Street,-0.091412,532537.8628441176,181060.04689482533,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01433,Queen Victoria Street,51.512205,-0.094437,43.5,223.5,13,9,0,0,13,queen_victoria_street_seg2_013,queen_victoria_street,Queen Victoria Street,-0.094437,532330.062160578,180974.1773854781,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01434,Queen Victoria Street,51.512986,-0.091128,64.9,244.9,13,5,0,0,13,queen_victoria_street_seg3_013,queen_victoria_street,Queen Victoria Street,-0.091128,532557.4003717767,181067.0106346701,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01435,Queen Victoria Street,51.512273,-0.094335,59.5,239.5,14,8,0,0,14,queen_victoria_street_seg2_014,queen_victoria_street,Queen Victoria Street,-0.094335,532336.942789207,180981.92348405573,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01436,Queen Victoria Street,51.513062,-0.090868,70.4,250.4,14,4,0,0,14,queen_victoria_street_seg3_014,queen_victoria_street,Queen Victoria Street,-0.090868,532575.2203586843,181075.9326611365,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01437,Queen Victoria Street,51.51236,-0.094098,68.1,248.1,15,7,0,0,15,queen_victoria_street_seg2_015,queen_victoria_street,Queen Victoria Street,-0.094098,532353.1356713442,180992.0263951733,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01438,Queen Victoria Street,51.513123,-0.090594,68.4,248.4,15,3,0,0,15,queen_victoria_street_seg3_015,queen_victoria_street,Queen Victoria Street,-0.090594,532594.0552125415,181083.2120517727,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01439,Queen Victoria Street,51.512423,-0.093848,73.6,253.6,16,6,0,0,16,queen_victoria_street_seg2_016,queen_victoria_street,Queen Victoria Street,-0.093848,532370.300039243,180999.4839815658,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01440,Queen Victoria Street,51.513191,-0.090319,69.4,249.4,16,2,0,0,16,queen_victoria_street_seg3_016,queen_victoria_street,Queen Victoria Street,-0.090319,532612.9390878247,181091.2717446974,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01441,Queen Victoria Street,51.512484,-0.093519,74.5,254.5,17,5,0,0,17,queen_victoria_street_seg2_017,queen_victoria_street,Queen Victoria Street,-0.093519,532392.9517399947,181006.86201942427,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01442,Queen Victoria Street,51.513256,-0.090042,69.4,249.4,17,1,0,0,17,queen_victoria_street_seg3_017,queen_victoria_street,Queen Victoria Street,-0.090042,532631.9703841662,181099.00152178243,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01443,Queen Victoria Street,51.51252,-0.093313,73.2,253.2,18,4,0,0,18,queen_victoria_street_seg2_018,queen_victoria_street,Queen Victoria Street,-0.093313,532407.1411982877,181011.2377165008,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01444,Queen Victoria Street,51.51257,-0.093046,69.8,249.8,19,3,0,0,19,queen_victoria_street_seg2_019,queen_victoria_street,Queen Victoria Street,-0.093046,532425.5226774577,181017.28058577425,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01445,Queen Victoria Street,51.512638,-0.092753,55.9,235.9,20,2,0,0,20,queen_victoria_street_seg2_020,queen_victoria_street,Queen Victoria Street,-0.092753,532445.6560101652,181025.3721929112,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01446,Queen Victoria Street,51.51275,-0.092489,55.9,235.9,21,1,0,0,21,queen_victoria_street_seg2_021,queen_victoria_street,Queen Victoria Street,-0.092489,532463.6495272061,181038.30436361115,queen_victoria_street,,queen_victoria_street,queen_victoria_street,unclassified,True,True,
n01447,Queenhithe,51.510171,-0.095175,10.2,190.2,1,5,0,0,1,queenhithe_001,queenhithe,Queenhithe,-0.095175,532284.7412910543,180746.65733213536,queenhithe,,queenhithe,queenhithe,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01448,Queenhithe,51.510327,-0.095131,15.0,195.0,2,4,0,0,2,queenhithe_002,queenhithe,Queenhithe,-0.095131,532287.3429528207,180764.0844681501,queenhithe,,queenhithe,queenhithe,unclassified,True,True,
n01449,Queenhithe,51.510502,-0.095056,7.1,187.1,3,3,0,0,3,queenhithe_003,queenhithe,Queenhithe,-0.095056,532292.0406938783,180783.68045452697,queenhithe,,queenhithe,queenhithe,unclassified,True,True,
n01450,Queenhithe,51.510682,-0.09502,15.4,195.4,4,2,0,0,4,queenhithe_004,queenhithe,Queenhithe,-0.09502,532294.0177127253,180803.76201822824,queenhithe,,queenhithe,queenhithe,unclassified,True,True,
n01451,Queenhithe,51.510856,-0.094944,15.4,195.4,5,1,0,0,5,queenhithe_005,queenhithe,Queenhithe,-0.094944,532298.7876655719,180823.2486161709,queenhithe,,queenhithe,queenhithe,unclassified,True,True,
n01452,Rood Lane,51.510596,-0.08323,14.2,194.2,1,6,0,0,1,rood_lane_001,rood_lane,Rood Lane,-0.08323,533112.3749565115,180815.55980861752,rood_lane,,rood_lane,rood_lane,unclassified,True,True,
n01453,Rood Lane,51.51081,-0.083144,9.8,189.8,2,5,0,0,2,rood_lane_002,rood_lane,Rood Lane,-0.083144,533117.7191827975,180839.51351476955,rood_lane,,rood_lane,rood_lane,unclassified,True,True,
n01454,Rood Lane,51.510983,-0.083097,359.6,179.6,3,4,0,0,3,rood_lane_003,rood_lane,Rood Lane,-0.083097,533120.4765907673,180858.8370277649,rood_lane,,rood_lane,rood_lane,unclassified,True,True,
n01455,Rood Lane,51.511141,-0.083098,5.0,185.0,4,3,0,0,4,rood_lane_004,rood_lane,Rood Lane,-0.083098,533119.9469867495,180876.40525846143,rood_lane,,rood_lane,rood_lane,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01456,Rood Lane,51.511312,-0.083075,11.9,191.9,5,2,0,0,5,rood_lane_005,rood_lane,Rood Lane,-0.083075,533121.0448492982,180895.46274721395,rood_lane,,rood_lane,rood_lane,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n01457,Rood Lane,51.511503,-0.08301,11.9,191.9,6,1,0,0,6,rood_lane_006,rood_lane,Rood Lane,-0.08301,533124.9987624093,180916.82063204725,rood_lane,,rood_lane,rood_lane,unclassified,True,True,
n01458,Royal Exchange Avenue,51.51377,-0.086134,344.4,164.4,1,3,0,0,1,royal_exchange_avenue_001,royal_exchange_avenue,Royal Exchange Avenue,-0.086134,532901.6358977037,181163.24407397787,royal_exchange_avenue,,royal_exchange_avenue,royal_exchange_avenue,unclassified,True,True,
n01459,Royal Exchange Avenue,51.513857,-0.086173,278.9,98.9,2,2,0,0,2,royal_exchange_avenue_002,royal_exchange_avenue,Royal Exchange Avenue,-0.086173,532898.6768639525,181172.847959986,royal_exchange_avenue,,royal_exchange_avenue,royal_exchange_avenue,unclassified,True,True,
n01460,Royal Exchange Avenue,51.513886,-0.086458,278.9,98.9,3,1,0,0,3,royal_exchange_avenue_003,royal_exchange_avenue,Royal Exchange Avenue,-0.086458,532878.8178043829,181175.5557328665,royal_exchange_avenue,,royal_exchange_avenue,royal_exchange_avenue,unclassified,True,True,
n01461,Royal Exchange Buildings,51.513376,-0.086345,332.8,152.8,1,4,0,0,1,royal_exchange_buildings_001,royal_exchange_buildings,Royal Exchange Buildings,-0.086345,532888.1413468681,181119.0472608679,royal_exchange_buildings,,royal_exchange_buildings,royal_exchange_buildings,unclassified,True,True,
n01462,Royal Exchange Buildings,51.513554,-0.086491,349.7,169.7,2,3,0,0,2,royal_exchange_buildings_002,royal_exchange_buildings,Royal Exchange Buildings,-0.086491,532877.4934562042,181138.5764884716,royal_exchange_buildings,,royal_exchange_buildings,royal_exchange_buildings,unclassified,True,True,
