node_id,osm_name,hw,snap_m,is_pedestrian,fov
n00955,Liverpool Street,corridor,2.135546326594996,True,180
n00956,Lombard Court,primary,1.4844842373170264,False,90
n00957,Lombard Court,pedestrian,1.7304248945934417,True,180
n00958,Lombard Court,pedestrian,1.083983315556655,True,180
n00959,Lombard Street,primary,2.2714073771552434,False,90
n00960,Lombard Street,tertiary,1.6384502217065644,False,90
n00961,Lombard Street,tertiary,1.1641609974218616,False,90
n00962,Lombard Street,tertiary,1.3358432347634988,False,90
n00963,Lombard Street,tertiary,1.3926353497217305,False,90
n00964,Lombard Street,tertiary,1.9300800097864845,False,90
n00965,Lombard Street,pedestrian,0.9421857501599876,True,180
n00966,Lombard Street,tertiary,1.0278122870312167,False,90
n00967,Lombard Street,tertiary,0.42007433699340957,False,90
n00968,Lombard Street,tertiary,0.9692271764457623,False,90
n00969,Lombard Street,tertiary,1.1982806522208023,False,90
n00970,Lombard Street,tertiary,1.252478728617434,False,90
n00971,Lombard Street,footway,0.14543933306807752,True,180
n00972,Lombard Street,tertiary,2.4022833351885673,False,90
n00973,Lombard Street,footway,0.562160418633369,True,180
n00974,Lombard Street,footway,0.20957568538327181,True,180
n00975,Lombard Street,footway,0.02434463089000801,True,180
n00976,London Wall,primary,0.9652288649910207,False,90
n00977,London Wall,primary,0.3553113899939052,False,90
n00978,London Wall,primary,0.389786239258657,False,90
n00979,London Wall,primary,0.7256848903732679,False,90
n00980,London Wall,primary,1.3032778738003143,False,90
n00981,London Wall,primary,1.045294945666518,False,90
n00982,London Wall,primary,0.04185924995977777,False,90
n00983,London Wall,primary,0.8007428427277821,False,90
n00984,London Wall,primary,0.9031059233598785,False,90
n00985,London Wall,primary,1.1155034439344673,False,90
n00986,London Wall,primary,0.9415705858300263,False,90
n00987,London Wall,primary,0.11294119930817219,False,90
n00988,London Wall,primary,0.8830347241045884,False,90
n00989,London Wall,primary,0.96513438710961,False,90
n00990,London Wall,primary,0.927577174968514,False,90
n00991,London Wall,primary,1.5096786495613133,False,90
n00992,London Wall,primary,0.12658750896491278,False,90
n00993,London Wall,cycleway,1.539741761725789,True,180
n00994,London Wall,primary,1.376914519418421,False,90
n00995,London Wall,primary,1.1628609389669267,False,90
n00996,London Wall,primary,1.2086942211147935,False,90
n00997,London Wall,primary,1.1796012684369206,False,90
n00998,London Wall,primary,1.499827514962208,False,90
n00999,London Wall,primary,1.6443060160071952,False,90
n01000,London Wall,primary,1.203746094898131,False,90
n01001,London Wall,primary,0.9195416177205608,False,90
n01002,London Wall,primary,0.3059064496674615,False,90
n01003,London Wall,primary,0.5277287681233482,False,90
n01004,London Wall,footway,0.7343821691687789,True,180
n01005,London Wall,primary,1.4120110937732981,False,90
n01006,London Wall,primary,1.8904874190263954,False,90
n01007,London Wall,primary,0.7325939644411826,False,90
n01008,London Wall,primary,0.7964650759237443,False,90
n01009,London Wall,primary,1.6661158137578416,False,90
n01010,London Wall,primary,1.5228816677775823,False,90
n01011,London Wall,primary,1.8337248125766372,False,90
n01012,London Wall,primary,1.374343649463202,False,90
n01013,London Wall,primary,0.14190666113413314,False,90
n01014,London Wall,primary,0.9540794478893145,False,90
n01015,London Wall,primary,0.06090163209159129,False,90
n01016,London Wall,primary,1.053310383528196,False,90
n01017,London Wall,primary,0.1598132837684328,False,90
n01018,London Wall,primary,5.114271497218887,False,90
n01019,London Wall,primary,0.4335645878522564,False,90
n01020,London Wall,primary,2.601786658617102,False,90
n01021,London Wall,primary,0.28923205646070593,False,90
n01022,London Wall,primary,1.759491723394125,False,90
n01023,London Wall,primary,0.2500302961558241,False,90
n01024,London Wall,unclassified,1.9907564454093567,False,90
n01025,London Wall,primary,0.4725068222078076,False,90
n01026,London Wall,primary,0.8807694090183439,False,90
n01027,London Wall,primary,0.10088533968435691,False,90
n01028,London Wall,primary,1.7915213755876422,False,90
n01029,London Wall,primary,0.04900982960608145,False,90
n01030,London Wall,primary,4.616954985816881,False,90
n01031,London Wall,primary,0.09549818119022924,False,90
n01032,London Wall,primary,2.0555498842937667,False,90
n01033,London Wall,service,0.6133504919352262,False,90
n01034,London Wall,primary,1.7488538004618857,False,90
n01035,London Wall,primary,2.3950087021307187,False,90
n01036,London Wall,primary,1.2544956751737182,False,90
n01037,London Wall,primary,1.1374293230941168,False,90
n01038,London Wall,primary,0.5295124479660236,False,90
n01039,London Wall,primary,1.0893061306166893,False,90
n01040,London Wall,primary,2.112753206845765,False,90
n01041,London Wall,primary,1.0257647036477755,False,90
n01042,London Wall,primary,0.6160025442297328,False,90
n01043,London Wall,primary,0.5363200918348148,False,90
n01044,London Wall,primary,0.4456883045813204,False,90
n01045,London Wall,primary,0.21706784120438433,False,90
n01046,London Wall,primary,0.051443476075170524,False,90
n01047,London Wall,primary,0.05717591538303766,False,90
n01048,London Wall,primary,0.020991872422598208,False,90
n01049,London Wall,primary,0.30417053627324003,False,90
n01050,London Wall,primary,0.9293581784671393,False,90
n01051,London Wall Place,primary,0.05717591538303766,False,90
n01052,London Wall Place,path,0.02739325619240646,True,180
n01053,Lothbury,pedestrian,2.649251872497529,True,180
n01054,Lothbury,unclassified,1.0301662539576621,False,90
n01055,Lothbury,unclassified,0.29722680247235594,False,90
n01056,Lothbury,unclassified,3.7053585686854382,False,90
n01057,Lothbury,unclassified,0.27365580168546594,False,90
n01058,Lothbury,unclassified,1.8254821209328975,False,90
n01059,Lothbury,unclassified,0.3370493672838172,False,90
n01060,Lothbury,unclassified,1.0530720898328314,False,90
n01061,Lothbury,unclassified,2.564706910461462,False,90
n01062,Lothbury,footway,1.6845960940156208,True,180
n01063,Lothbury,tertiary,0.23761234284494687,False,90
n01064,Lothbury,tertiary,0.2982624021902795,False,90
n01065,Lothbury,tertiary,0.9347548049203956,False,90
n01066,Lovat Lane,footway,0.018991381339200145,True,180
n01067,Lovat Lane,footway,1.0449179722246522,True,180
n01068,Lovat Lane,footway,1.085474044205936,True,180
n01069,Lovat Lane,footway,0.9356732228854323,True,180
n01070,Lovat Lane,footway,0.04503870548694131,True,180
n01071,Lovat Lane,footway,3.111494190227375,True,180
n01072,Lovat Lane,unclassified,0.06808302173560699,False,90
n01073,Love Lane,unclassified,0.14506734922067713,False,90
n01074,Love Lane,unclassified,0.673646577794309,False,90
n01075,Love Lane,unclassified,0.84550481270708,False,90
n01076,Love Lane,unclassified,0.8868767103769424,False,90
n01077,Lower Thames Street,residential,1.9431558885256615,False,90
n01078,Lower Thames Street,residential,1.3136407033933175,False,90
n01079,Lower Thames Street,primary,0.39810861053621344,False,90
n01080,Lower Thames Street,residential,0.7938209088237459,False,90
n01081,Lower Thames Street,residential,1.7181822015329569,False,90
n01082,Lower Thames Street,primary,0.3195884368216663,False,90
n01083,Lower Thames Street,residential,1.3136407033933175,False,90
n01084,Lower Thames Street,residential,1.40512189247194,False,90
n01085,Lower Thames Street,primary,0.2712833859880718,False,90
n01086,Lower Thames Street,residential,0.4084177098167819,False,90
n01087,Lower Thames Street,residential,2.6329195030599513,False,90
n01088,Lower Thames Street,primary,0.4445666186242178,False,90
n01089,Lower Thames Street,residential,0.4706938722248424,False,90
n01090,Lower Thames Street,primary,0.07171304316099027,False,90
n01091,Lower Thames Street,residential,0.8532353221120627,False,90
n01092,Lower Thames Street,primary,0.5301271803591452,False,90
n01093,Lower Thames Street,residential,0.13966143414824161,False,90
n01094,Lower Thames Street,primary,0.5565309986986042,False,90
n01095,Lower Thames Street,residential,0.3843899351429915,False,90
n01096,Lower Thames Street,primary,0.6812546455333344,False,90
n01097,Lower Thames Street,primary,0.2943805381521112,False,90
n01098,Lower Thames Street,primary,0.8710197233381082,False,90
n01099,Lower Thames Street,primary,0.963857326512168,False,90
n01100,Lower Thames Street,primary,1.1035600186645516,False,90
n01101,Lower Thames Street,primary,0.49014330372615655,False,90
n01102,Lower Thames Street,primary,1.2402047524693547,False,90
n01103,Lower Thames Street,primary,0.14884408611026126,False,90
n01104,Lower Thames Street,primary,1.271292265860725,False,90
n01105,Lower Thames Street,primary,0.3502691110335338,False,90
n01106,Lower Thames Street,primary,1.437583130645729,False,90
n01107,Lower Thames Street,primary,0.4734047148934906,False,90
n01108,Lower Thames Street,primary,1.576528185416068,False,90
n01109,Lower Thames Street,primary,0.48228156757813906,False,90
n01110,Lower Thames Street,primary,1.8589869622177135,False,90
n01111,Lower Thames Street,primary,1.7183011908171604,False,90
n01112,Lower Thames Street,primary,2.133062910921398,False,90
n01113,Lower Thames Street,primary,0.5295883701538573,False,90
n01114,Lower Thames Street,primary_link,1.6229835381888273,False,90
n01115,Lower Thames Street,primary,0.4982039269130656,False,90
n01116,Lower Thames Street,primary,3.0738557097935804,False,90
n01117,Lower Thames Street,primary,0.5495175695119017,False,90
n01118,Lower Thames Street,primary,1.5983041068981654,False,90
n01119,Lower Thames Street,primary,0.44870154723338135,False,90
n01120,Lower Thames Street,primary,0.5628479665127589,False,90
n01121,Lower Thames Street,primary,0.47267967693552265,False,90
n01122,Lower Thames Street,primary,0.5142742124967139,False,90
n01123,Lower Thames Street,primary,0.4795727186072565,False,90
n01124,Lower Thames Street,primary,0.7385028946953686,False,90
n01125,Lower Thames Street,primary,0.9874213014133885,False,90
n01126,Mansion House Place,unclassified,1.663119614385552,False,90
n01127,Mansion House Place,service,1.5787343607846471,False,90
n01128,Mansion House Place,service,0.0887065436563714,False,90
n01129,Mansion House Place,service,0.3650613351148167,False,90
n01130,Mansion House Place,service,0.5360109816009943,False,90
n01131,Mansion House Place,footway,0.107574226341092,True,180
n01132,Mansion House Place,footway,0.04431235057071383,True,180
n01133,Mansion House Street,residential,0.7539441245167723,False,90
n01134,Mansion House Street,footway,0.08473493998712045,True,180
n01135,Mansion House Street,tertiary,1.0757849948522609,False,90
n01136,Mark Lane,tertiary,1.4817542750906523,False,90
n01137,Mark Lane,residential,0.04663815001490304,False,90
n01138,Mark Lane,residential,0.5943801193412797,False,90
n01139,Mark Lane,residential,1.0289111682011272,False,90
n01140,Mark Lane,residential,1.1683195425166235,False,90
n01141,Mark Lane,residential,0.9902003691534194,False,90
n01142,Mark Lane,residential,0.2795160975106479,False,90
n01143,Mark Lane,residential,0.17705655174732216,False,90
n01144,Mark Lane,residential,1.659243469346029,False,90
n01145,Mark Lane,cycleway,0.8567647742433512,True,180
n01146,Mark Lane,residential,0.058571130323281886,False,90
n01147,Mark Lane,residential,1.7679690358643387,False,90
n01148,Mark Lane,residential,1.2544960302410657,False,90
n01149,Martin Lane,residential,1.4868854433737848,False,90
n01150,Martin Lane,residential,1.4811494443810918,False,90
n01151,Martin Lane,residential,0.8730638692105773,False,90
n01152,Martin Lane,residential,1.1567533870802675,False,90
n01153,Martin Lane,residential,1.0789703395891703,False,90
n01154,Masons Avenue,footway,2.6932166829549278,True,180
n01155,Masons Avenue,footway,1.6476345428169854,True,180
n01156,Masons Avenue,footway,1.5954640415699102,True,180
n01157,Milk Street,pedestrian,0.6634563725319735,True,180
n01158,Milk Street,pedestrian,0.9562376228879065,True,180
n01159,Milk Street,pedestrian,2.1516666022124364,True,180
n01160,Milk Street,unclassified,1.2781356034834561,False,90
n01161,Milk Street,unclassified,0.4999996843367036,False,90
n01162,Milk Street,unclassified,1.5891196283714921,False,90
n01163,Milk Street,unclassified,1.0428040964799268,False,90
n01164,Milk Street,unclassified,0.07121546750522138,False,90
n01165,Mincing Lane,tertiary,0.15657542916459102,False,90
n01166,Mincing Lane,unclassified,1.0860864717874226,False,90
n01167,Mincing Lane,unclassified,1.0046172359489371,False,90
n01168,Mincing Lane,unclassified,0.7123558041608399,False,90
n01169,Mincing Lane,unclassified,0.10068731134655651,False,90
n01170,Mincing Lane,unclassified,1.228964949796499,False,90
n01171,Mincing Lane,unclassified,3.3864316180576504,False,90
n01172,Mincing Lane,unclassified,2.0816023740476752,False,90
n01173,Mincing Lane,unclassified,1.9830351481318305,False,90
n01174,Mincing Lane,tertiary,0.126917791062887,False,90
n01175,Monkwell Square,residential,0.9653175358855812,False,90
n01176,Monkwell Square,residential,11.96683175408176,False,90
n01177,Monkwell Square,residential,0.9293762391436592,False,90
n01178,Monkwell Square,residential,0.9653175358855812,False,90
n01179,Monkwell Square,residential,5.9368412991764075,False,90
n01180,Monkwell Square,residential,0.8675959678854998,False,90
n01181,Monkwell Square,residential,5.9368412991764075,False,90
n01182,Monkwell Square,residential,0.9653175358855812,False,90
n01183,Monkwell Square,residential,0.7039884171111408,False,90
n01184,Monkwell Square,residential,0.7039884171111408,False,90
n01185,Monument Street,primary,1.1035600186645516,False,90
n01186,Monument Street,pedestrian,2.2099080663780044,True,180
n01187,Monument Street,unclassified,0.6101971518740686,False,90
n01188,Monument Street,unclassified,0.14262556448503608,False,90
n01189,Monument Street,unclassified,0.3874294084542311,False,90
n01190,Monument Street,unclassified,1.0334378810599973,False,90
n01191,Monument Street,pedestrian,3.218961786889719,True,180
n01192,Monument Street,pedestrian,1.7531859288343583,True,180
n01193,Moor Lane,residential,1.7933877331975994,False,90
n01194,Moor Lane,cycleway,0.8593347263094399,True,180
n01195,Moorfields,cycleway,2.005665357807985,True,180
n01196,Moorfields,corridor,0.3611856824974124,True,180
n01197,Moorfields,corridor,0.18924061599406733,True,180
n01198,Moorgate,tertiary,2.3577713534315454,False,90
n01199,Moorgate,tertiary,0.45367295769716204,False,90
n01200,Moorgate,tertiary,0.4641016089975802,False,90
n01201,Moorgate,tertiary,0.708913979045255,False,90
n01202,Moorgate,tertiary,1.024663843872703,False,90
n01203,Moorgate,pedestrian,0.9024671274013448,True,180
n01204,Moorgate,tertiary,0.5292422728259618,False,90
n01205,Moorgate,tertiary,0.41230173595941266,False,90
n01206,Moorgate,tertiary,0.4233807060816401,False,90
n01207,Moorgate,tertiary,0.5447040325518279,False,90
n01208,Moorgate,tertiary,0.9536117069880375,False,90
n01209,Moorgate,tertiary,1.0030687704083354,False,90
n01210,Moorgate,tertiary,0.8118267571924679,False,90
n01211,Moorgate,tertiary,0.8312178151302346,False,90
n01212,Moorgate,tertiary,2.838460982253459,False,90
n01213,Moorgate,primary,3.7950129907346883,False,90
n01214,Moorgate,primary,3.185085944261867,False,90
n01215,Moorgate,primary,3.8634309812369025,False,90
n01216,Moorgate,corridor,3.7315830427471783,True,180
n01217,Moorgate,primary,4.055368790526664,False,90
n01218,Moorgate,unclassified,2.940796935260594,False,90
n01219,New Broad Street,tertiary,3.634021889096907,False,90
n01220,New Broad Street,pedestrian,1.7659392469516602,True,180
n01221,New Broad Street,pedestrian,1.897794578747475,True,180
n01222,New Broad Street,pedestrian,2.1033816105529155,True,180
n01223,New Broad Street,pedestrian,2.1265586128389398,True,180
n01224,New Broad Street,pedestrian,2.2192116866359517,True,180
n01225,New Broad Street,footway,2.443704947951311,True,180
n01226,New Broad Street,tertiary,0.3561945309529706,False,90
n01227,New Broad Street,corridor,0.21057448684506308,True,180
n01228,New Broad Street,tertiary,0.7248117016971731,False,90
n01229,New Broad Street,footway,0.6696754820121187,True,180
n01230,New Broad Street,footway,1.0806182498548447,True,180
n01231,New Change,unclassified,4.541735650815409,False,90
n01232,New Change,tertiary,0.5382107002206731,False,90
n01233,New Change,tertiary,0.7903215395858496,False,90
n01234,New Change,tertiary,0.060069447826328816,False,90
n01235,New Change,tertiary,0.5067354769366657,False,90
n01236,New Change,tertiary,0.3784033851082644,False,90
n01237,New Change,tertiary,0.43356563602093845,False,90
n01238,New Change,tertiary,0.2654973938300349,False,90
n01239,New Change,tertiary,0.25563906671249254,False,90
n01240,New Change,tertiary,0.6540058626814592,False,90
n01241,New Change Passage,footway,1.137236436405117,True,180
n01242,New Change Passage,footway,0.4611805536940261,True,180
n01243,New Change Passage,footway,5.141514352450357,True,180
n01244,New Change Passage,footway,0.027280223434441177,True,180
n01245,New Street,residential,0.6208947091998539,False,90
n01246,New Street,residential,0.35662055420041483,False,90
n01247,New Street,primary,0.8171051603185944,False,90
n01248,Newgate Street,steps,0.9816611502058287,True,180
n01249,Newgate Street,primary,0.770301565255614,False,90
n01250,Nicholas Lane,pedestrian,0.8621718785048373,True,180
n01251,Nicholas Lane,unclassified,0.9009636912199755,False,90
n01252,Nicholas Lane,unclassified,1.7470624537972461,False,90
n01253,Nicholas Lane,tertiary,0.38236695207490107,False,90
n01254,Nicholas Lane,unclassified,0.03356865099161048,False,90
n01255,Nicholas Lane,unclassified,0.5271354784547978,False,90
n01256,Nicholas Lane,unclassified,0.03657896417818693,False,90
n01257,Nicholas Lane,unclassified,0.13507517946192835,False,90
n01258,Nicholas Lane,tertiary,1.5793533103512516,False,90
n01259,Nicholas Passage,unclassified,0.2906221743528606,False,90
n01260,Nicholas Passage,footway,1.660536806294295,True,180
n01261,Nicholas Passage,footway,3.475571839080509,True,180
n01262,Noble Street,unclassified,1.924065261725004,False,90
n01263,Noble Street,unclassified,0.1420827743386136,False,90
n01264,Noble Street,unclassified,0.42691134982166334,False,90
n01265,Noble Street,unclassified,0.8563842246729142,False,90
n01266,Noble Street,unclassified,1.1199980960289209,False,90
n01267,Noble Street,unclassified,0.6103408570418176,False,90
n01268,Noble Street,unclassified,0.5117835863917035,False,90
n01269,Noble Street,pedestrian,0.7601962589999426,True,180
n01270,Noble Street,primary,1.6443060160071952,False,90
n01271,Oat Lane,unclassified,2.882403199632734,False,90
n01272,Oat Lane,unclassified,2.6802497159790177,False,90
n01273,Oat Lane,unclassified,0.14315593695121534,False,90
n01274,Oat Lane,unclassified,1.1199980960289209,False,90
n01275,Old Billingsgate Walk,footway,3.018935545313301,True,180
n01276,Old Billingsgate Walk,footway,0.9793966744271048,True,180
n01277,Old Billingsgate Walk,footway,0.9610167020598316,True,180
n01278,Old Billingsgate Walk,footway,1.3930121112530696,True,180
n01279,Old Broad Street,unclassified,0.6013478625528479,False,90
n01280,Old Broad Street,unclassified,1.5448704434170202,False,90
n01281,Old Broad Street,unclassified,0.459221001595301,False,90
n01282,Old Broad Street,unclassified,0.3949676180539411,False,90
n01283,Old Broad Street,unclassified,4.284364948849451,False,90
n01284,Old Broad Street,unclassified,0.18557525876020237,False,90
n01285,Old Broad Street,unclassified,4.91766681872614,False,90
n01286,Old Broad Street,unclassified,0.281546225123297,False,90
n01287,Old Broad Street,unclassified,0.9913661163365535,False,90
n01288,Old Broad Street,footway,0.025665620251397576,True,180
n01289,Old Broad Street,unclassified,0.03803135030473547,False,90
n01290,Old Broad Street,unclassified,0.09760164891135988,False,90
n01291,Old Broad Street,unclassified,0.08948367628432805,False,90
n01292,Old Broad Street,unclassified,0.1242170687017435,False,90
n01293,Old Broad Street,unclassified,0.2204178170820236,False,90
n01294,Old Broad Street,unclassified,0.9335606222944837,False,90
n01295,Old Broad Street,primary,0.7408855887704046,False,90
n01296,Old Broad Street,tertiary,2.1224422922555686,False,90
n01297,Old Broad Street,service,1.0005513928558971,False,90
n01298,Old Broad Street,tertiary,1.1611141162245815,False,90
n01299,Old Broad Street,tertiary,0.9141661681797645,False,90
n01300,Old Broad Street,tertiary,1.9111593633657882,False,90
n01301,Old Broad Street,tertiary,0.7193124636225324,False,90
n01302,Old Change Court,unclassified,0.05145820882482886,False,90
n01303,Old Change Court,pedestrian,1.018580533922706,True,180
n01304,Old Change Court,steps,0.07353643202109521,True,180
n01305,Old Change Court,pedestrian,5.892907295606157,True,180
n01306,Old Jewry,tertiary,0.11055431240472671,False,90
n01307,Old Jewry,residential,0.5390896929309708,False,90
n01308,Old Jewry,residential,0.4952118113696895,False,90
n01309,Old Jewry,residential,0.7976543948891789,False,90
n01310,Old Jewry,residential,0.15313745223513267,False,90
n01311,Old Jewry,residential,0.8292390659645441,False,90
n01312,Old Jewry,residential,0.1734393729118804,False,90
n01313,Old Jewry,residential,0.14401713954859585,False,90
n01314,Old Watermen's Walk,footway,0.5839557149233111,True,180
n01315,Old Watermen's Walk,footway,1.028269024471305,True,180
n01316,Old Watermen's Walk,footway,1.0307519912138763,True,180
n01317,Old Watermen's Walk,footway,1.1013350387832164,True,180
n01318,Outwich Street,primary,0.42093393931712286,False,90
n01319,Outwich Street,primary,1.120007359312215,False,90
n01320,Outwich Street,primary,0.826495127303206,False,90
n01321,Oystergate Walk,unclassified,0.4173053999117345,False,90
n01322,Oystergate Walk,footway,0.9499216303640838,True,180
n01323,Oystergate Walk,footway,2.1087487707249797,True,180
n01324,Oystergate Walk,footway,1.4361810883400234,True,180
n01325,Pancras Lane,service,1.6674108078653567,False,90
n01326,Pancras Lane,unclassified,0.7735786978170843,False,90
n01327,Pancras Lane,unclassified,0.02028011671463743,False,90
n01328,Pancras Lane,tertiary,0.9896565708337935,False,90
n01329,Panyer Alley,pedestrian,0.42237755876789357,True,180
n01330,Panyer Alley,footway,1.5471833144899514,True,180
n01331,Panyer Alley,footway,1.082029778700364,True,180
n01332,Panyer Alley,pedestrian,1.0068573249130137,True,180
n01333,Paternoster Row,pedestrian,1.597598869148098,True,180
n01334,Paternoster Row,pedestrian,1.5644896729451587,True,180
n01335,Paternoster Row,pedestrian,0.025897695017307917,True,180
n01336,Paternoster Row,pedestrian,1.6541935676412052,True,180
n01337,Paul's Walk,footway,0.538260008718594,True,180
n01338,Paul's Walk,footway,1.3464177764710503,True,180
n01339,Paul's Walk,footway,0.536218516330802,True,180
n01340,Paul's Walk,footway,0.20796292047849363,True,180
n01341,Paul's Walk,footway,0.6601291475911925,True,180
n01342,Philpot Lane,tertiary,0.09024211983085938,False,90
n01343,Philpot Lane,unclassified,0.37498007134919126,False,90
n01344,Philpot Lane,unclassified,0.8178291970526446,False,90
n01345,Philpot Lane,unclassified,0.49225819322380665,False,90
n01346,Philpot Lane,unclassified,0.7056907281578305,False,90
n01347,Philpot Lane,unclassified,0.17951071194342183,False,90
n01348,Plantation Lane,unclassified,0.10068731134655651,False,90
n01349,Plantation Lane,pedestrian,4.91313222916537,True,180
n01350,Plantation Lane,pedestrian,5.960529387128897,True,180
n01351,Plantation Lane,pedestrian,1.5222164457177385,True,180
n01352,Plantation Lane,pedestrian,6.422388179438512,True,180
n01353,Plantation Lane,pedestrian,4.140512945406836,True,180
n01354,Plough Court,footway,1.3734786304118363,True,180
n01355,Plough Court,footway,1.7630027242955078,True,180
n01356,Post Office Court,footway,0.5011580024111415,True,180
n01357,Post Office Court,footway,2.508753794836187,True,180
n01358,Poultry,residential,0.7539441245167723,False,90
n01359,Poultry,tertiary,1.2789678481493387,False,90
n01360,Poultry,tertiary,2.152183822322048,False,90
n01361,Poultry,tertiary,0.3673815088034475,False,90
n01362,Poultry,tertiary,0.910848711624102,False,90
n01363,Poultry,tertiary,0.11055431240472671,False,90
n01364,Princes Street,tertiary,0.45768962226043614,False,90
n01365,Princes Street,steps,2.087048603507874,True,180
n01366,Princes Street,tertiary,1.7738807990201721,False,90
n01367,Princes Street,tertiary,2.640249963803363,False,90
n01368,Princes Street,tertiary,0.07541881590531611,False,90
n01369,Princes Street,tertiary,0.126630367562063,False,90
n01370,Princes Street,tertiary,1.577066374121277,False,90
n01371,Princes Street,tertiary,0.9272007313643104,False,90
n01372,Princes Street,tertiary,1.4498394737241387,False,90
n01373,Pudding Lane,primary,1.6186027650208044,False,90
n01374,Pudding Lane,unclassified,1.4436846127450098,False,90
n01375,Pudding Lane,unclassified,0.9447803599614465,False,90
n01376,Pudding Lane,unclassified,0.6321167811467635,False,90
n01377,Pudding Lane,unclassified,0.35218810607615236,False,90
n01378,Pudding Lane,unclassified,0.31077540219256977,False,90
n01379,Pudding Lane,unclassified,1.137539504456419,False,90
n01380,Queen Street,cycleway,1.3080362175997056,True,180
n01381,Queen Street,unclassified,0.4424438094112422,False,90
n01382,Queen Street,unclassified,0.8730412652328058,False,90
n01383,Queen Street,tertiary,0.23747662426119634,False,90
n01384,Queen Street,unclassified,0.6138568997875242,False,90
n01385,Queen Street,tertiary,0.2187497462841119,False,90
n01386,Queen Street,unclassified,0.4374921456463467,False,90
n01387,Queen Street,tertiary,0.9896565708337935,False,90
n01388,Queen Street,tertiary,0.8701667104458926,False,90
n01389,Queen Street,tertiary,0.7114459462766656,False,90
n01390,Queen Street,tertiary,0.5743260981005736,False,90
n01391,Queen Street Place,primary,0.12145873642289591,False,90
n01392,Queen Street Place,primary,1.0856540788339146,False,90
n01393,Queen Street Place,primary,0.45412982885537595,False,90
n01394,Queen Street Place,primary,0.0012223287795770873,False,90
n01395,Queen Street Place,primary,0.8412407639528161,False,90
n01396,Queen Street Place,primary,0.638380874026681,False,90
n01397,Queen Street Place,primary,0.13686427253012223,False,90
n01398,Queen Street Place,primary,0.4485311589366847,False,90
n01399,Queen Street Place,primary,0.5648759253443701,False,90
n01400,Queen Victoria Street,tertiary,1.4048846237514492,False,90
n01401,Queen Victoria Street,tertiary,2.817449413035201,False,90
n01402,Queen Victoria Street,tertiary,1.5044578562196256,False,90
n01403,Queen Victoria Street,tertiary,3.2555186473826456,False,90
n01404,Queen Victoria Street,tertiary,0.34820481632063266,False,90
n01405,Queen Victoria Street,footway,0.47820819336071224,True,180
n01406,Queen Victoria Street,tertiary,0.7049730606079285,False,90
n01407,Queen Victoria Street,tertiary,0.7721645606050879,False,90
n01408,Queen Victoria Street,tertiary,0.16670564914887986,False,90
n01409,Queen Victoria Street,tertiary,0.09797000160115384,False,90
n01410,Queen Victoria Street,tertiary,0.9753349447930278,False,90
n01411,Queen Victoria Street,tertiary,0.7109497554641435,False,90
n01412,Queen Victoria Street,tertiary,0.5153403855418259,False,90
n01413,Queen Victoria Street,tertiary,1.1578308031798938,False,90
n01414,Queen Victoria Street,tertiary,0.9053236497306284,False,90
n01415,Queen Victoria Street,tertiary,1.0639329955347767,False,90
n01416,Queen Victoria Street,tertiary,1.2789833103429615,False,90
n01417,Queen Victoria Street,tertiary,0.4105962194832062,False,90
n01418,Queen Victoria Street,tertiary,0.43394433586263786,False,90
n01419,Queen Victoria Street,tertiary,0.7495541312807223,False,90
n01420,Queen Victoria Street,tertiary,0.2351608673927951,False,90
n01421,Queen Victoria Street,tertiary,0.04023477869440475,False,90
n01422,Queen Victoria Street,tertiary,0.96352214867133,False,90
n01423,Queen Victoria Street,unclassified,0.4424438094112422,False,90
n01424,Queen Victoria Street,tertiary,0.8694522781256556,False,90
n01425,Queen Victoria Street,tertiary,2.882510786634531,False,90
n01426,Queen Victoria Street,unclassified,0.8173582463203131,False,90
n01427,Queen Victoria Street,tertiary,0.5690331848597902,False,90
n01428,Queen Victoria Street,unclassified,1.0944439212193893,False,90
n01429,Queen Victoria Street,tertiary,4.7206545451612625,False,90
n01430,Queen Victoria Street,unclassified,0.9577927781067727,False,90
n01431,Queen Victoria Street,tertiary,4.777506600206819,False,90
n01432,Queen Victoria Street,unclassified,0.2485121819208996,False,90
n01433,Queen Victoria Street,tertiary,3.6248493120348715,False,90
n01434,Queen Victoria Street,unclassified,0.7477126299889232,False,90
n01435,Queen Victoria Street,tertiary,1.5044578562196256,False,90
n01436,Queen Victoria Street,footway,0.1507628702086976,True,180
n01437,Queen Victoria Street,tertiary,1.2481436460805713,False,90
n01438,Queen Victoria Street,footway,0.6913357358198013,True,180
n01439,Queen Victoria Street,tertiary,2.291056412709752,False,90
n01440,Queen Victoria Street,footway,0.8375274098538462,True,180
n01441,Queen Victoria Street,tertiary,0.5037030974413556,False,90
n01442,Queen Victoria Street,footway,0.9695865706768416,True,180
n01443,Queen Victoria Street,tertiary,0.4141180292111894,False,90
n01444,Queen Victoria Street,tertiary,0.11826101304837346,False,90
n01445,Queen Victoria Street,tertiary,0.18325495687396998,False,90
n01446,Queen Victoria Street,tertiary,0.010921534239764835,False,90
n01447,Queenhithe,footway,1.9691712442719636,True,180
n01448,Queenhithe,residential,0.10473484361039576,False,90
n01449,Queenhithe,residential,1.041809865690759,False,90
n01450,Queenhithe,footway,2.3525907087197315,True,180
n01451,Queenhithe,residential,0.1454454705877669,False,90
