node_id,heading,path,pano_date,on_target
n00849,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00849_270.jpg,2023-12,False
n00850,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00850_000.jpg,2023-12,False
n00850,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00850_090.jpg,2023-12,False
n00850,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00850_180.jpg,2023-12,False
n00850,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00850_270.jpg,2023-12,False
n00851,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00851_000.jpg,2023-12,False
n00851,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00851_090.jpg,2023-12,False
n00851,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00851_180.jpg,2023-12,False
n00851,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00851_270.jpg,2023-12,False
n00852,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00852_000.jpg,2014-07,False
n00852,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00852_090.jpg,2014-07,False
n00852,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00852_180.jpg,2014-07,False
n00852,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00852_270.jpg,2014-07,False
n00853,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00853_000.jpg,2020-10,False
n00853,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00853_090.jpg,2020-10,False
n00853,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00853_180.jpg,2020-10,False
n00853,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00853_270.jpg,2020-10,False
n00854,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00854_000.jpg,2020-10,False
n00854,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00854_090.jpg,2020-10,False
n00854,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00854_180.jpg,2020-10,False
n00854,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00854_270.jpg,2020-10,False
n00855,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00855_000.jpg,2019-03,False
n00855,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00855_090.jpg,2019-03,False
n00855,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00855_180.jpg,2019-03,False
n00855,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00855_270.jpg,2019-03,False
n00856,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00856_000.jpg,2022-07,False
n00856,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00856_090.jpg,2022-07,False
n00856,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00856_180.jpg,2022-07,False
n00856,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00856_270.jpg,2022-07,False
n00857,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00857_000.jpg,2022-07,False
n00857,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00857_090.jpg,2022-07,False
n00857,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00857_180.jpg,2022-07,False
n00857,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00857_270.jpg,2022-07,False
n00858,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00858_000.jpg,2019-04,False
n00858,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00858_090.jpg,2019-04,False
n00858,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00858_180.jpg,2019-04,False
n00858,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00858_270.jpg,2019-04,False
n00859,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00859_000.jpg,2023-06,False
n00859,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00859_090.jpg,2023-06,False
n00859,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00859_180.jpg,2023-06,False
n00859,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00859_270.jpg,2023-06,False
n00860,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00860_000.jpg,2019-04,False
n00860,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00860_090.jpg,2019-04,False
n00860,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00860_180.jpg,2019-04,False
n00860,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00860_270.jpg,2019-04,False
n00861,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00861_000.jpg,2019-04,False
n00861,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00861_090.jpg,2019-04,False
n00861,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00861_180.jpg,2019-04,False
n00861,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00861_270.jpg,2019-04,False
n00862,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00862_000.jpg,2015-11,False
n00862,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00862_090.jpg,2015-11,False
n00862,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00862_180.jpg,2015-11,False
n00862,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00862_270.jpg,2015-11,False
n00863,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00863_000.jpg,2015-11,False
n00863,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00863_090.jpg,2015-11,False
n00863,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00863_180.jpg,2015-11,False
n00863,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00863_270.jpg,2015-11,False
n00864,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00864_000.jpg,2021-05,False
n00864,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00864_090.jpg,2021-05,False
n00864,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00864_180.jpg,2021-05,False
n00864,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00864_270.jpg,2021-05,False
n00865,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00865_000.jpg,2021-05,False
n00865,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00865_090.jpg,2021-05,False
n00865,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00865_180.jpg,2021-05,False
n00865,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00865_270.jpg,2021-05,False
n00866,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00866_000.jpg,2021-01,False
n00866,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00866_090.jpg,2021-01,False
n00866,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00866_180.jpg,2021-01,False
n00866,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00866_270.jpg,2021-01,False
n00867,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00867_000.jpg,2021-08,False
n00867,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00867_090.jpg,2021-08,False
n00867,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00867_180.jpg,2021-08,False
n00867,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00867_270.jpg,2021-08,False
n00868,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00868_000.jpg,2021-08,False
n00868,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00868_090.jpg,2021-08,False
n00868,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00868_180.jpg,2021-08,False
n00868,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00868_270.jpg,2021-08,False
n00869,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00869_000.jpg,2022-07,False
n00869,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00869_090.jpg,2022-07,False
n00869,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00869_180.jpg,2022-07,False
n00869,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00869_270.jpg,2022-07,False
n00870,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00870_000.jpg,2021-08,False
n00870,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00870_090.jpg,2021-08,False
n00870,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00870_180.jpg,2021-08,False
n00870,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00870_270.jpg,2021-08,False
n00871,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00871_000.jpg,2022-07,False
n00871,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00871_090.jpg,2022-07,False
n00871,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00871_180.jpg,2022-07,False
n00871,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00871_270.jpg,2022-07,False
n00872,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00872_000.jpg,2022-07,False
n00872,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00872_090.jpg,2022-07,False
n00872,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00872_180.jpg,2022-07,False
n00872,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00872_270.jpg,2022-07,False
n00873,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00873_000.jpg,2022-05,False
n00873,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00873_090.jpg,2022-05,False
n00873,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00873_180.jpg,2022-05,False
n00873,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00873_270.jpg,2022-05,False
n00874,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00874_000.jpg,2025-08,False
n00874,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00874_090.jpg,2025-08,False
n00874,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00874_180.jpg,2025-08,False
n00874,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00874_270.jpg,2025-08,False
n00875,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00875_000.jpg,2021-01,False
n00875,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00875_090.jpg,2021-01,False
n00875,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00875_180.jpg,2021-01,False
n00875,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00875_270.jpg,2021-01,False
n00876,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00876_000.jpg,2021-01,False
n00876,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00876_090.jpg,2021-01,False
n00876,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00876_180.jpg,2021-01,False
n00876,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00876_270.jpg,2021-01,False
n00877,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00877_000.jpg,2021-01,False
n00877,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00877_090.jpg,2021-01,False
n00877,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00877_180.jpg,2021-01,False
n00877,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00877_270.jpg,2021-01,False
n00878,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00878_000.jpg,2021-01,False
n00878,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00878_090.jpg,2021-01,False
n00878,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00878_180.jpg,2021-01,False
n00878,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00878_270.jpg,2021-01,False
n00879,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00879_000.jpg,2022-07,False
n00879,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00879_090.jpg,2022-07,False
n00879,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00879_180.jpg,2022-07,False
n00879,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00879_270.jpg,2022-07,False
n00880,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00880_000.jpg,2022-07,False
n00880,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00880_090.jpg,2022-07,False
n00880,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00880_180.jpg,2022-07,False
n00880,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00880_270.jpg,2022-07,False
n00881,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00881_000.jpg,2016-06,False
n00881,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00881_090.jpg,2016-06,False
n00881,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00881_180.jpg,2016-06,False
n00881,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00881_270.jpg,2016-06,False
n00882,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00882_000.jpg,2022-05,False
n00882,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00882_090.jpg,2022-05,False
n00882,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00882_180.jpg,2022-05,False
n00882,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00882_270.jpg,2022-05,False
n00883,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00883_000.jpg,2022-07,False
n00883,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00883_090.jpg,2022-07,False
n00883,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00883_180.jpg,2022-07,False
n00883,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00883_270.jpg,2022-07,False
n00884,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00884_000.jpg,2020-12,False
n00884,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00884_090.jpg,2020-12,False
n00884,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00884_180.jpg,2020-12,False
n00884,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00884_270.jpg,2020-12,False
n00885,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00885_000.jpg,2022-05,False
n00885,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00885_090.jpg,2022-05,False
n00885,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00885_180.jpg,2022-05,False
n00885,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00885_270.jpg,2022-05,False
n00886,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00886_000.jpg,2022-06,False
n00886,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00886_090.jpg,2022-06,False
n00886,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00886_180.jpg,2022-06,False
n00886,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00886_270.jpg,2022-06,False
n00887,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00887_000.jpg,2018-01,False
n00887,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00887_090.jpg,2018-01,False
n00887,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00887_180.jpg,2018-01,False
n00887,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00887_270.jpg,2018-01,False
n00888,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00888_000.jpg,2022-06,False
n00888,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00888_090.jpg,2022-06,False
n00888,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00888_180.jpg,2022-06,False
n00888,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00888_270.jpg,2022-06,False
n00889,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00889_000.jpg,2022-06,False
n00889,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00889_090.jpg,2022-06,False
n00889,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00889_180.jpg,2022-06,False
n00889,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00889_270.jpg,2022-06,False
n00890,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00890_000.jpg,2022-06,False
n00890,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00890_090.jpg,2022-06,False
n00890,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00890_180.jpg,2022-06,False
n00890,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00890_270.jpg,2022-06,False
n00891,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00891_000.jpg,2022-07,False
n00891,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00891_090.jpg,2022-07,False
n00891,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00891_180.jpg,2022-07,False
n00891,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00891_270.jpg,2022-07,False
n00892,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00892_000.jpg,2022-07,False
n00892,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00892_090.jpg,2022-07,False
n00892,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00892_180.jpg,2022-07,False
n00892,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00892_270.jpg,2022-07,False
n00893,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00893_000.jpg,2023-04,False
n00893,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00893_090.jpg,2023-04,False
n00893,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00893_180.jpg,2023-04,False
n00893,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00893_270.jpg,2023-04,False
n00894,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00894_000.jpg,2022-07,False
n00894,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00894_090.jpg,2022-07,False
n00894,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00894_180.jpg,2022-07,False
n00894,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00894_270.jpg,2022-07,False
n00895,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00895_000.jpg,2022-07,False
n00895,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00895_090.jpg,2022-07,False
n00895,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00895_180.jpg,2022-07,False
n00895,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00895_270.jpg,2022-07,False
n00896,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00896_000.jpg,2021-01,False
n00896,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00896_090.jpg,2021-01,False
n00896,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00896_180.jpg,2021-01,False
n00896,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00896_270.jpg,2021-01,False
n00897,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00897_000.jpg,2021-01,False
n00897,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00897_090.jpg,2021-01,False
n00897,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00897_180.jpg,2021-01,False
n00897,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00897_270.jpg,2021-01,False
n00898,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00898_000.jpg,2021-01,False
n00898,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00898_090.jpg,2021-01,False
n00898,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00898_180.jpg,2021-01,False
n00898,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00898_270.jpg,2021-01,False
n00899,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00899_000.jpg,2021-01,False
n00899,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00899_090.jpg,2021-01,False
n00899,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00899_180.jpg,2021-01,False
n00899,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00899_270.jpg,2021-01,False
n00900,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00900_000.jpg,2021-01,False
n00900,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00900_090.jpg,2021-01,False
n00900,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00900_180.jpg,2021-01,False
n00900,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00900_270.jpg,2021-01,False
n00901,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00901_000.jpg,2021-01,False
n00901,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00901_090.jpg,2021-01,False
n00901,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00901_180.jpg,2021-01,False
n00901,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00901_270.jpg,2021-01,False
n00902,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00902_000.jpg,2022-07,False
n00902,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00902_090.jpg,2022-07,False
n00902,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00902_180.jpg,2022-07,False
n00902,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00902_270.jpg,2022-07,False
n00903,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00903_000.jpg,2022-07,False
n00903,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00903_090.jpg,2022-07,False
n00903,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00903_180.jpg,2022-07,False
n00903,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00903_270.jpg,2022-07,False
n00904,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00904_000.jpg,2022-10,False
n00904,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00904_090.jpg,2022-10,False
n00904,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00904_180.jpg,2022-10,False
n00904,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00904_270.jpg,2022-10,False
n00905,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00905_000.jpg,2022-07,False
n00905,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00905_090.jpg,2022-07,False
n00905,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00905_180.jpg,2022-07,False
n00905,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00905_270.jpg,2022-07,False
n00906,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00906_000.jpg,2022-07,False
n00906,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00906_090.jpg,2022-07,False
n00906,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00906_180.jpg,2022-07,False
n00906,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00906_270.jpg,2022-07,False
n00907,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00907_000.jpg,2012-05,False
n00907,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00907_090.jpg,2012-05,False
n00907,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00907_180.jpg,2012-05,False
n00907,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00907_270.jpg,2012-05,False
n00908,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00908_000.jpg,2022-07,False
n00908,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00908_090.jpg,2022-07,False
n00908,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00908_180.jpg,2022-07,False
n00908,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00908_270.jpg,2022-07,False
n00909,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00909_000.jpg,2024-09,False
n00909,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00909_090.jpg,2024-09,False
n00909,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00909_180.jpg,2024-09,False
n00909,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00909_270.jpg,2024-09,False
n00910,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00910_000.jpg,2022-07,False
n00910,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00910_090.jpg,2022-07,False
n00910,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00910_180.jpg,2022-07,False
n00910,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00910_270.jpg,2022-07,False
n00911,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00911_000.jpg,2022-07,False
n00911,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00911_090.jpg,2022-07,False
n00911,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00911_180.jpg,2022-07,False
n00911,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00911_270.jpg,2022-07,False
n00912,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00912_000.jpg,2022-07,False
n00912,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00912_090.jpg,2022-07,False
n00912,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00912_180.jpg,2022-07,False
n00912,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00912_270.jpg,2022-07,False
n00913,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00913_000.jpg,2016-08,False
n00913,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00913_090.jpg,2016-08,False
n00913,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00913_180.jpg,2016-08,False
n00913,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00913_270.jpg,2016-08,False
n00914,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00914_000.jpg,2022-07,False
n00914,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00914_090.jpg,2022-07,False
n00914,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00914_180.jpg,2022-07,False
n00914,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00914_270.jpg,2022-07,False
n00915,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00915_000.jpg,2016-08,False
n00915,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n00915_090.jpg,2016-08,False
