node_id,osm_name,street_category,chain,chain_pos_m,lat,lon,typology,northing_m,easting_m,along_dist,cross_dist,n_images,directions,name_resolved,excluded_by_pattern,collides_m,intersection_dup,axis_mismatch,frame_ok,nearest_img_m,nearest_img_node,reusable
Park_Ave_Tunnel_Segment_033,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#0,358.80684843581116,40.749799,-73.979374,avenue_canyon,359.95155122329663,165.07262336102553,17.024838556485022,-292.84945410415656,2,Northbound/Southbound,False,True,9.185879351638238,False,False,False,8.607603956072088,n00581,False
Park_Ave_Tunnel_Segment_034,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#3,99.69676643786812,40.747246,-73.972981,avenue_canyon,374.5106692402356,773.4399065576448,30.662775281506455,316.5425522510123,2,Northbound/Southbound,False,True,39.17551742718603,False,False,False,38.95910635922156,n00321,False
Park_Ave_Tunnel_Segment_035,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#0,378.6876921769508,40.749956,-73.979259,avenue_canyon,379.83227635322044,165.14129772324952,36.97953997510042,-292.8125375466358,2,Northbound/Southbound,False,True,9.185879350208413,False,False,False,8.719255644072344,n00580,False
Park_Ave_Tunnel_Segment_036,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#3,119.6188867706675,40.747403,-73.972865,avenue_canyon,394.4322803927349,773.5823412554981,50.658396821319656,316.65329065969775,2,Northbound/Southbound,False,True,22.405887247605243,False,False,False,22.46811149124623,n00335,False
Park_Ave_Tunnel_Segment_037,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#0,398.66510346408575,40.750114,-73.979144,avenue_canyon,399.8096819461201,165.15638122837703,57.0313680665532,-292.8294591843777,2,Northbound/Southbound,False,True,9.118659963258823,False,False,False,11.34414995136744,n00572,False
Park_Ave_Tunnel_Segment_038,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#3,139.54100710346688,40.74756,-73.972749,avenue_canyon,414.35389154523426,773.7247759533516,70.65401836113288,316.7640290683833,2,Northbound/Southbound,False,True,7.214715366300972,False,False,False,7.225630350030376,n00335,False
Park_Ave_Tunnel_Segment_039,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#0,418.5459472052253,40.750271,-73.979029,avenue_canyon,419.6904070760438,165.22505559060096,76.98606948516863,-292.79254262685697,2,Northbound/Southbound,False,True,5.765504888480259,False,False,False,5.79452550820501,n00364,False
Park_Ave_Tunnel_Segment_040,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#3,159.47761302193643,40.747718,-73.972635,avenue_canyon,434.2904111155584,773.6660991228496,90.66492633138787,316.67328557947667,2,Northbound/Southbound,False,True,19.981420333224534,False,False,False,20.060787172838744,n00335,False
Park_Ave_Tunnel_Segment_041,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#0,438.49790054177316,40.750427,-73.97891,avenue_canyon,439.63799583202604,165.64236215177164,97.00732471446628,-292.4065004700809,2,Northbound/Southbound,False,True,9.185879350680947,False,False,False,9.728243377343148,n00578,False
Park_Ave_Tunnel_Segment_042,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#3,179.45502430838476,40.747876,-73.97252,avenue_canyon,454.2678167077712,773.6811826283579,110.71675442215052,316.65636394211737,2,Northbound/Southbound,False,True,39.28736215715833,False,False,False,39.4381789804814,n00335,False
Park_Ave_Tunnel_Segment_043,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#0,458.44017188546024,40.750582,-73.978789,avenue_canyon,459.5706761689154,166.26078024063014,117.0132935120506,-291.8189764163792,2,Northbound/Southbound,False,True,8.917516643788339,False,False,False,10.417387141190265,n00577,False
Park_Ave_Tunnel_Segment_044,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#3,199.29486406842474,40.748033,-73.972406,avenue_canyon,474.10765581591215,773.6760966531426,130.63053572036685,316.6194586466591,2,Northbound/Southbound,False,True,20.857528290633873,False,False,False,20.047137447661157,n00410,False
Park_Ave_Tunnel_Segment_045,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#0,478.38244322976067,40.750737,-73.978668,avenue_canyon,479.50335650638584,166.8791983305369,137.01926231021645,-291.23145236162844,2,Northbound/Southbound,False,True,4.855582922536249,True,False,False,9.019343198523424,n00575,False
Park_Ave_Tunnel_Segment_046,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#3,219.23146998747222,40.748191,-73.972292,avenue_canyon,494.0441753868173,773.617419823689,150.64144369120334,316.5287151588015,2,Northbound/Southbound,False,True,6.167617863679766,False,False,False,0.10059413605277788,n00410,True
Park_Ave_Tunnel_Segment_047,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#1,0.0,40.74783,-73.97058,avenue_canyon,529.139398100777,919.2414141990234,185.6339614828671,462.3473132106185,2,Northbound/Southbound,False,True,1.6662088346673136,True,False,False,0.8588677202910582,n00026,True
Park_Ave_Tunnel_Segment_048,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#1,19.922535127238902,40.747996,-73.970488,avenue_canyon,548.9498688867526,917.1312831286685,205.5216401780062,460.2017834347387,2,Northbound/Southbound,False,True,6.328779519832308,False,False,False,6.343871292614444,n00027,False
Park_Ave_Tunnel_Segment_049,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#1,27.700940817019372,40.747991,-73.970396,avenue_canyon,552.2279805980958,924.18518833662,208.8006579130258,467.2625847629348,2,Northbound/Southbound,False,True,5.355710537621521,False,False,False,4.547814930219879,n00027,True
Park_Ave_Tunnel_Segment_050,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#1,45.81423360573909,40.748154,-73.970374,avenue_canyon,568.8863884570767,917.0726062981666,225.5325481482612,460.111039945832,2,Northbound/Southbound,False,True,10.001038493817404,False,False,False,11.029180032281946,n00032,False
Park_Ave_Tunnel_Segment_051,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#1,53.947207740650704,40.748147,-73.970278,avenue_canyon,572.1346833321893,924.5287345617803,228.78099302181585,467.5748050681635,2,Northbound/Southbound,False,True,8.428330828025544,False,False,False,7.155399394336568,n00038,False
Park_Ave_Tunnel_Segment_052,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#1,72.2493698829784,40.748312,-73.97026,avenue_canyon,588.8229080279818,917.0139294687128,245.54345611909764,460.0202964579744,2,Northbound/Southbound,False,True,11.239166138653937,False,False,False,11.518455583103115,n00033,False
Park_Ave_Tunnel_Segment_053,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#1,80.55026277476101,40.748305,-73.970162,avenue_canyon,592.1529749462907,924.6175784032989,248.8737412330861,467.6317052823515,2,Northbound/Southbound,False,True,11.44624979343295,False,False,False,9.231974464259526,n00039,False
Park_Ave_Tunnel_Segment_054,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#1,98.83920768183418,40.74847,-73.970146,avenue_canyon,608.759427598306,916.955252638211,265.55436408935265,459.92955296906786,2,Northbound/Southbound,False,True,11.072128719640078,False,False,False,11.390766864301915,n00034,False
Park_Ave_Tunnel_Segment_055,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#1,107.23499372166953,40.748462,-73.970047,avenue_canyon,612.0337000769014,924.6862527651421,268.8284426523917,467.6686218394898,2,Northbound/Southbound,False,True,11.111415671740719,False,False,False,8.871914910214933,n00040,False
Park_Ave_Tunnel_Segment_056,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#1,125.62818662684461,40.748628,-73.970032,avenue_canyon,628.69594716863,916.896575807709,285.56527205960754,459.83880948016105,2,Northbound/Southbound,False,True,10.97360675134143,False,False,False,11.282601630106033,n00035,False
Park_Ave_Tunnel_Segment_057,Park Ave Tunnel Segment,Park_Ave_Tunnel_Segment,Park_Ave_Tunnel_Segment#1,134.20384108430258,40.748619,-73.969931,avenue_canyon,631.9553112281327,924.8286874623279,288.8240641909333,467.77936024750875,2,Northbound/Southbound,False,True,10.781272048131221,False,False,False,8.450067429907346,n00041,False
Park_Ave_West_001,Park Avenue,Park_Ave_West,Park_Ave_West#1,0.0,40.747059,-73.981501,avenue_canyon,8.082515396335225,155.0233321287107,-336.13934004058626,-302.3518823193697,2,Northbound/Southbound,True,False,10.525563899803988,False,False,True,7.364738898471983,n00594,False
Park_Ave_West_002,Park Avenue,Park_Ave_West,Park_Ave_West#1,19.896074333815307,40.747217,-73.981388,avenue_canyon,27.97814894477068,154.89089496219862,-316.16935219083894,-302.51644765982365,2,Northbound/Southbound,True,False,11.549243044740363,False,False,True,11.660916549052624,n00119,False
Park_Ave_West_003,Park Avenue,Park_Ave_West,Park_Ave_West#1,39.8597421758343,40.747374,-73.981271,avenue_canyon,47.940646118577604,155.1070899950139,-296.13281053109955,-302.33188740063986,2,Northbound/Southbound,True,False,11.480064024938947,False,False,True,7.366559650988669,n00593,False
Park_Ave_West_004,Park Avenue,Park_Ave_West,Park_Ave_West#1,59.82341001844573,40.747531,-73.981154,avenue_canyon,67.90314329296564,155.32328502887754,-276.09626887077866,-302.147327140407,2,Northbound/Southbound,True,False,11.311331259047316,False,False,True,7.400382154028504,n00592,False
Park_Ave_West_005,Park Avenue,Park_Ave_West,Park_Ave_West#1,79.69105854668915,40.747687,-73.981037,avenue_canyon,87.76896000448352,155.59307091840856,-256.1568538831865,-301.90892868634313,2,Northbound/Southbound,True,False,11.176513679786815,False,False,True,7.337865277206737,n00591,False
Park_Ave_West_006,Park Avenue,Park_Ave_West,Park_Ave_West#1,99.66846983313745,40.747845,-73.980922,avenue_canyon,107.74636559669628,155.60815442391686,-236.1050257924238,-301.92585032370243,2,Northbound/Southbound,True,False,6.016824525230528,False,False,True,5.960233572839039,n00193,False
Park_Ave_West_007,Park Avenue,Park_Ave_West,Park_Ave_West#1,119.5905901659368,40.748002,-73.980806,avenue_canyon,127.66797674919559,155.7505891217702,-216.10940425261057,-301.8151119150169,2,Northbound/Southbound,True,False,11.143693098580822,False,False,True,7.379972075992926,n00590,False
Park_Ave_West_008,Park Avenue,Park_Ave_West,Park_Ave_West#1,139.51271049873625,40.748159,-73.98069,avenue_canyon,147.58958790169498,155.89302381962358,-196.11378271279733,-301.70437350633136,2,Northbound/Southbound,True,False,11.009224599573207,False,False,True,7.3724240976206,n00589,False
Park_Ave_West_009,Park Avenue,Park_Ave_West,Park_Ave_West#1,159.4348308309471,40.748316,-73.980574,avenue_canyon,167.51119905361327,156.03545851642878,-176.11816117356562,-301.5936350986949,2,Northbound/Southbound,True,False,10.977199694847531,False,False,True,7.364871090721528,n00588,False
Park_Ave_West_010,Park Avenue,Park_Ave_West,Park_Ave_West#1,179.31567457208666,40.748473,-73.980459,avenue_canyon,187.39192418353701,156.1041328786527,-156.1634597549502,-301.5567185411741,2,Northbound/Southbound,True,False,8.411615744397835,False,False,True,7.599812169932459,n00210,False
Park_Ave_West_011,Park Avenue,Park_Ave_West,Park_Ave_West#1,199.29308585922163,40.748631,-73.980344,avenue_canyon,207.36932977643673,156.1192163837802,-136.1116316634974,-301.57364017891604,2,Northbound/Southbound,True,False,10.977199694847576,False,False,True,7.364987322660323,n00587,False
Park_Ave_West_012,Park Avenue,Park_Ave_West,Park_Ave_West#1,219.27049714625176,40.748789,-73.980229,avenue_canyon,227.34673536923052,156.1342998903367,-116.05980357215324,-301.5905618152263,2,Northbound/Southbound,True,False,10.977199694396356,False,False,True,7.413133497525526,n00586,False
Park_Ave_West_013,Park Avenue,Park_Ave_West,Park_Ave_West#1,239.11033690560475,40.748946,-73.980115,avenue_canyon,247.1865744766846,156.1292139155023,-96.14602227462704,-301.62746711030195,2,Northbound/Southbound,True,False,11.009224598847673,False,False,True,7.323405584177696,n00585,False
Park_Ave_West_014,Park Avenue,Park_Ave_West,Park_Ave_West#1,259.0324572378156,40.749103,-73.979999,avenue_canyon,267.1081856286029,156.27164861230744,-76.15040073539532,-301.51672870266555,2,Northbound/Southbound,True,False,8.967969820735625,False,False,True,9.029842315458943,n00275,False
Park_Ave_West_015,Park Avenue,Park_Ave_West,Park_Ave_West#1,279.0509460019263,40.749261,-73.979883,avenue_canyon,287.1264772432853,156.36049245487408,-56.05765252354344,-301.4598284874284,2,Northbound/Southbound,True,False,10.945730879626481,False,False,True,7.405640187398007,n00584,False
Park_Ave_West_016,Park Avenue,Park_Ave_West,Park_Ave_West#1,298.9317897431669,40.749418,-73.979768,avenue_canyon,307.007202373315,156.42916681566913,-36.10295110481944,-301.4229119313393,2,Northbound/Southbound,True,False,10.843105216318003,False,False,True,7.3567780673933845,n00583,False
Park_Ave_West_017,Park Avenue,Park_Ave_West,Park_Ave_West#1,318.81263348499203,40.749575,-73.979653,avenue_canyon,326.88792750392565,156.49784117751227,-16.14824968551389,-301.3859953742011,2,Northbound/Southbound,True,False,9.186081196933248,False,False,True,7.307913323754687,n00582,False
Park_Ave_West_018,Park Avenue,Park_Ave_West,Park_Ave_West#1,338.79004477144036,40.749733,-73.979538,avenue_canyon,346.86533309613844,156.51292468302057,3.90357840524878,-301.4029170115604,2,Northbound/Southbound,True,False,10.977199694847558,False,False,True,11.53909276769875,n00292,False
Park_Ave_West_019,Park Avenue,Park_Ave_West,Park_Ave_West#1,358.7266506904878,40.749891,-73.979424,avenue_canyon,366.8018526670436,156.4542478535668,23.914486376085236,-301.493660499418,2,Northbound/Southbound,True,False,11.009224598388665,False,False,True,7.364436705502519,n00581,False
Park_Ave_West_020,Park Avenue,Park_Ave_West,Park_Ave_West#1,378.66325660895734,40.750049,-73.97931,avenue_canyon,386.7383722373677,156.39557102306492,43.92539434634021,-301.5844039883247,2,Northbound/Southbound,True,False,11.143693098580805,False,False,True,7.371890793772172,n00580,False
Park_Ave_West_021,Park Avenue,Park_Ave_West,Park_Ave_West#1,398.59986252811495,40.750207,-73.979196,avenue_canyon,406.6748918083788,156.33689419218223,63.936302317285296,-301.6751474776139,2,Northbound/Southbound,True,False,10.000671689968557,False,False,True,9.99885917638804,n00364,False
Park_Ave_West_022,Park Avenue,Park_Ave_West,Park_Ave_West#1,418.51319816392686,40.750366,-73.979085,avenue_canyon,426.58543377522005,156.00334549836305,83.92157659805582,-302.0411947146111,2,Northbound/Southbound,True,False,11.514396649743999,False,False,True,12.634892775460084,n00578,False
Park_Ave_West_023,Park Avenue,Park_Ave_West,Park_Ave_West#1,438.44980408239644,40.750524,-73.978971,avenue_canyon,446.5219533455442,155.94466866786115,103.93248456831076,-302.13193820351773,2,Northbound/Southbound,True,False,11.89260820660477,False,False,True,7.372547395175158,n00578,False
Park_Ave_West_024,Park Avenue,Park_Ave_West,Park_Ave_West#1,458.34587841621175,40.750682,-73.978858,avenue_canyon,466.41758689397966,155.812231501349,123.90247241805804,-302.29650354397177,2,Northbound/Southbound,True,False,12.49209178777252,False,False,True,7.3393610680510735,n00577,False
Park_Ave_West_025,Park Avenue,Park_Ave_West,Park_Ave_West#1,478.0985295284805,40.750835,-73.978737,avenue_canyon,486.15690630708394,156.53783130182921,143.71418787214668,-301.601303102324,2,Northbound/Southbound,True,False,8.897400457615163,False,False,True,7.184424953124923,n00576,False
Park_Ave_West_026,Park Avenue,Park_Ave_West,Park_Ave_West#1,498.08952334447974,40.75094,-73.978544,avenue_canyon,504.19935710598895,165.14653636823795,161.81007173949104,-293.0066960442664,2,Northbound/Southbound,True,False,7.229104848911599,False,False,True,14.29096433778284,n00382,False
Park_Ave_West_027,Park Avenue,Park_Ave_West,Park_Ave_West#1,510.8956684978792,40.751042,-73.978616,avenue_canyon,511.1169706898594,154.36952490892384,168.77074362816126,-303.8133651148295,2,Northbound/Southbound,True,False,18.425516135872723,False,False,True,17.20357184901309,n00381,False
Park_Ave_West_028,Park Avenue,Park_Ave_West,Park_Ave_West#1,527.8761943184829,40.751097,-73.978428,avenue_canyon,524.1209682584883,165.28897106609134,181.80569327930425,-292.8959576355808,2,Northbound/Southbound,True,False,14.766375800277384,False,False,True,31.948375493669346,n00382,False
Park_Ave_West_029,Park Avenue,Park_Ave_West,Park_Ave_West#1,540.6823394718824,40.751199,-73.9785,avenue_canyon,531.0385818423588,154.51195960677717,188.76636516797447,-303.702626706144,2,Northbound/Southbound,True,False,22.268411430331675,False,False,True,37.18974144795821,n00381,False
Park_Ave_West_030,Park Avenue,Park_Ave_West,Park_Ave_West#1,557.662865291367,40.751254,-73.978312,avenue_canyon,544.0425794104066,165.43140576289647,201.801314818536,-292.78521922794437,2,Northbound/Southbound,True,False,14.62204658138604,False,False,True,28.525705045584647,n00426,False
Park_Ave_West_031,Park Avenue,Park_Ave_West,Park_Ave_West#1,570.5092122630133,40.751356,-73.978385,avenue_canyon,550.9193069723884,154.58063396757223,208.7210665866985,-303.66571015005485,2,Northbound/Southbound,True,False,20.693890033495865,False,False,True,20.015937730736386,n00425,False
Park_Ave_West_032,Park Avenue,Park_Ave_West,Park_Ave_West#1,587.4897380833356,40.751411,-73.978197,avenue_canyon,563.9233045403304,165.50008012512046,221.7560162371514,-292.7483026704236,2,Northbound/Southbound,True,False,8.972544596918366,False,False,True,11.652022255927575,n00426,False
Park_Ave_West_033,Park Avenue,Park_Ave_West,Park_Ave_West#1,600.2958832374267,40.751513,-73.978269,avenue_canyon,570.8409181248878,154.72306866542556,228.71668812651177,-303.5549717413693,2,Northbound/Southbound,True,False,5.162690477244064,False,False,True,0.12673450785636026,n00425,True
Park_Ave_West_034,Park Avenue,Park_Ave_West,Park_Ave_West#0,0.0,40.752233,-73.97761,avenue_canyon,667.3947395644844,164.74571431523214,325.6142516529001,-293.66987082939823,2,Northbound/Southbound,True,False,4.32070976129406,True,True,False,16.50202380704164,n00468,False
Park_Ave_West_035,Park Avenue,Park_Ave_West,Park_Ave_West#0,37.24146009990806,40.75246,-73.977908,avenue_canyon,677.1571699820805,130.60000994771258,335.4678103194552,-327.89005258989647,2,Northbound/Southbound,True,False,25.745692555918993,False,True,False,24.643240266006316,n00467,False
Park_Ave_West_036,Park Avenue,Park_Ave_West,Park_Ave_West#0,17.236689145145952,40.752373,-73.9777,avenue_canyon,677.2502623251912,150.60456429836353,335.52917491781665,-307.8511845873588,2,Northbound/Southbound,True,False,20.746581682891637,False,True,False,24.634032163481105,n00468,False
Park_Ave_West_037,Park Avenue,Park_Ave_West,Park_Ave_West#0,56.1371676256919,40.752597,-73.978042,avenue_canyon,684.9236663878025,113.37417770425128,343.2908682605754,-345.15801324360405,2,Northbound/Southbound,True,False,32.49073811154879,False,True,False,31.989581532849993,n00466,False
Tunnel_Exit_Street_001,Tunnel Exit Street,Tunnel_Exit_Street,Tunnel_Exit_Street#0,0.0,40.745437,-73.977308,mid_block,22.70189555161039,551.2247892947187,-322.10073676277466,94.50869199393811,2,Northbound/Southbound,False,True,10.406722176572593,False,False,False,5.457247702792419,n00138,False
Tunnel_Exit_Street_002,Tunnel Exit Street,Tunnel_Exit_Street,Tunnel_Exit_Street#0,19.951953335869053,40.745593,-73.977189,mid_block,42.64948430690566,551.6420958562701,-302.0794815341672,94.89473415109671,2,Northbound/Southbound,False,True,26.071994497519224,False,False,False,24.71728385225888,n00138,False
Tunnel_Exit_Street_003,Tunnel Exit Street,Tunnel_Exit_Street,Tunnel_Exit_Street#0,39.83219570520585,40.745745,-73.977063,mid_block,62.49655336658304,552.7900881924686,-282.1602921502689,96.01288204431214,2,Northbound/Southbound,False,True,39.513326790497544,False,False,False,39.692774443796715,n00174,False
Tunnel_Exit_Street_004,Tunnel Exit Street,Tunnel_Exit_Street,Tunnel_Exit_Street#0,59.81206638081093,40.745893,-73.976927,mid_block,82.36576079688962,554.8900473123931,-262.2204082489753,98.08460122927552,2,Northbound/Southbound,False,True,19.642733870163852,False,False,False,19.71980117769612,n00174,False
Tunnel_Exit_Street_005,Tunnel Exit Street,Tunnel_Exit_Street,Tunnel_Exit_Street#0,79.66961558076633,40.746038,-73.976788,mid_block,102.06758490551988,557.3720600080183,-242.44914400307317,100.53930055104053,2,Northbound/Southbound,False,True,3.332784585001492,True,False,False,2.7881584720857,n00174,True
Tunnel_Exit_Street_006,Tunnel Exit Street,Tunnel_Exit_Street,Tunnel_Exit_Street#1,0.0,40.747299,-73.975834,mid_block,262.98691300611574,560.1613520517245,-80.93461519059288,103.07538499456209,2,Northbound/Southbound,False,True,6.5698796403232915,False,False,False,3.586517182905896,n00256,True
Tunnel_Exit_Street_007,Tunnel Exit Street,Tunnel_Exit_Street,Tunnel_Exit_Street#1,19.99317948637794,40.747458,-73.975721,mid_block,282.97922701800235,559.9753240305931,-60.86750066753535,102.85698146132611,2,Northbound/Southbound,False,True,20.964427038129237,False,False,False,20.297161333638364,n00256,False
Tunnel_Exit_Street_008,Tunnel Exit Street,Tunnel_Exit_Street,Tunnel_Exit_Street#1,39.88925382019325,40.747616,-73.975608,mid_block,302.8748605664378,559.842886864081,-40.89751281778808,102.69241612087212,2,Northbound/Southbound,False,True,32.072949929307235,False,False,False,32.700891901590715,n00311,False
Tunnel_Exit_Street_009,Tunnel Exit Street,Tunnel_Exit_Street,Tunnel_Exit_Street#1,59.843182488266066,40.747777,-73.975501,mid_block,322.81521937019664,559.1071151142187,-20.881665674862457,101.92340508935705,2,Northbound/Southbound,False,True,12.130425646584566,False,False,False,13.132486606664774,n00311,False
Tunnel_Exit_Street_010,Tunnel Exit Street,Tunnel_Exit_Street,Tunnel_Exit_Street#1,79.77580485996488,40.747937,-73.975392,mid_block,342.7406697555497,558.5724548916634,-0.8811049629600873,101.35587595438513,2,Northbound/Southbound,False,True,7.833411627419215,False,False,False,8.897545773758827,n00311,False
Tunnel_Exit_Street_011,Tunnel Exit Street,Tunnel_Exit_Street,Tunnel_Exit_Street#1,99.6566486012054,40.748094,-73.975277,mid_block,362.6213948855793,558.6411292524584,19.073596455763948,101.39279251047424,2,Northbound/Southbound,False,True,27.686228103637774,False,False,False,28.081861627809086,n00311,False
Tunnel_Exit_Street_012,Tunnel Exit Street,Tunnel_Exit_Street,Tunnel_Exit_Street#1,119.57876893400478,40.748251,-73.975161,mid_block,382.54300603807866,558.7835639503118,39.069217995577176,101.5035309191598,2,Northbound/Southbound,False,True,32.91365494748314,False,False,False,32.97658892123373,n00345,False
Tunnel_Exit_Street_013,Tunnel Exit Street,Tunnel_Exit_Street,Tunnel_Exit_Street#1,139.55618022045311,40.748409,-73.975046,mid_block,402.52041163029145,558.7986474558201,59.12104608633983,101.48660928180044,2,Northbound/Southbound,False,True,13.072624025029324,False,False,False,13.066617524776463,n00345,False
Tunnel_Exit_Street_014,Tunnel Exit Street,Tunnel_Exit_Street,Tunnel_Exit_Street#1,159.47830055256821,40.748566,-73.97493,mid_block,422.4420227821038,558.9410821540541,79.11666762546292,101.59734769086852,2,Northbound/Southbound,False,True,7.4351734618299625,False,False,False,7.5148584792793605,n00345,False
Tunnel_Exit_Street_015,Tunnel Exit Street,Tunnel_Exit_Street,Tunnel_Exit_Street#1,179.3591442938088,40.748723,-73.974815,mid_block,442.3227479121335,559.0097565148492,99.07136904418698,101.63426424695768,2,Northbound/Southbound,False,True,27.04749747535068,False,False,False,27.197670682908285,n00345,False
Tunnel_Exit_Street_016,Tunnel Exit Street,Tunnel_Exit_Street,Tunnel_Exit_Street#1,199.37763305791952,40.748881,-73.974699,mid_block,462.3410395268159,559.0986003574159,119.16411725603882,101.69116446219472,2,Northbound/Southbound,False,True,30.81139783097477,False,False,False,31.390121626181603,n00400,False
Tunnel_Exit_Street_017,Tunnel Exit Street,Tunnel_Exit_Street,Tunnel_Exit_Street#1,219.25847679974473,40.749038,-73.974584,mid_block,482.2217646574266,559.167274719259,139.11881867534436,101.72808101933292,2,Northbound/Southbound,False,True,10.957297724144004,False,False,False,12.141659361330362,n00400,False
Tunnel_Exit_Street_018,Tunnel Exit Street,Tunnel_Exit_Street,Tunnel_Exit_Street#1,239.13932054098527,40.749195,-73.974469,mid_block,502.10248978745625,559.2359490800541,159.0735200940684,101.76499757542209,2,Northbound/Southbound,False,True,9.015453748853473,False,False,False,10.276139988143084,n00400,False
Tunnel_Exit_Street_019,Tunnel Exit Street,Tunnel_Exit_Street,Tunnel_Exit_Street#1,259.0759264594548,40.749353,-73.974355,mid_block,522.0390093577804,559.1772722495521,179.08442806432336,101.67425408651542,2,Northbound/Southbound,False,True,28.921377508575606,False,False,False,29.356827141820617,n00400,False
Tunnel_Exit_Street_020,Tunnel Exit Street,Tunnel_Exit_Street,Tunnel_Exit_Street#1,279.01253237792434,40.749511,-73.974241,mid_block,541.9755289281045,559.1185954190502,199.0953360345783,101.58351059760872,2,Northbound/Southbound,False,True,29.298748146015413,False,False,False,29.813709444723766,n00444,False
Tunnel_Exit_Street_021,Tunnel Exit Street,Tunnel_Exit_Street,Tunnel_Exit_Street#1,298.9491382969718,40.749669,-73.974127,mid_block,561.9120484990096,559.0599185895965,219.1062440054148,101.49276710975111,2,Northbound/Southbound,False,True,9.362215455723966,False,False,False,10.622029267744463,n00444,False
east_34th_street_001,East 34th Street,east_34th_street,east_34th_street#0,0.0,40.747805,-73.983036,mid_block,17.446096609281085,1.8224379221155118,-326.49522765494805,-455.8317171448648,2,Eastbound/Westbound,True,False,12.363486477817354,False,False,True,6.416738220805116,n00111,False
east_34th_street_002,East 34th Street,east_34th_street,east_34th_street#0,19.946606625638363,40.747715,-73.982831,mid_block,17.126489498908597,21.76648382992869,-326.84800343549716,-435.85280011729014,2,Eastbound/Westbound,True,False,15.94042123553315,False,False,True,6.402812328455334,n00112,False
east_34th_street_003,East 34th Street,east_34th_street,east_34th_street#0,39.93104098287249,40.747627,-73.982624,mid_block,17.082015357947512,41.75086869985614,-326.92468562968213,-415.8339157728513,2,Eastbound/Westbound,True,False,33.961144600318065,False,False,True,6.435603061134397,n00113,False
east_34th_street_004,East 34th Street,east_34th_street,east_34th_street#0,59.8280592284635,40.747534,-73.982422,mid_block,16.349708794672836,61.634406165879795,-327.6916017885603,-395.91494971919064,2,Eastbound/Westbound,True,False,53.28409855045513,False,False,True,6.371964957901202,n00114,False
east_34th_street_005,East 34th Street,east_34th_street,east_34th_street#0,79.86653211942297,40.747445,-73.982215,mid_block,16.208554190841767,81.6723818914748,-327.86541065547397,-375.8422271809208,2,Eastbound/Westbound,True,False,73.1002139633572,False,False,True,6.448726200887841,n00115,False
east_34th_street_006,East 34th Street,east_34th_street,east_34th_street#0,99.72356902380032,40.747358,-73.982009,mid_block,16.219874489594133,101.52941556905716,-327.8858862987094,-355.9510028825267,2,Eastbound/Westbound,True,False,54.1092942284763,False,False,True,6.342889077371695,n00116,False
east_34th_street_007,East 34th Street,east_34th_street,east_34th_street#0,119.7080033810345,40.74727,-73.981802,mid_block,16.175400348633104,121.51380043898467,-327.9625684928943,-335.9321185380879,2,Eastbound/Westbound,True,False,34.4729386753709,False,False,True,6.36489982505685,n00117,False
east_34th_street_008,East 34th Street,east_34th_street,east_34th_street#0,139.71277433579667,40.747183,-73.981594,mid_block,16.268492691743745,141.51835478963568,-327.90120389453296,-315.8932505355502,2,Eastbound/Westbound,True,False,15.792233445902253,False,False,True,6.40713876928308,n00118,False
