tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp,council_district,census_tract,bin,bbl
241481,105809,2015-09-20T00:00:00.000,23,0,OnCurb,Alive,Good,Quercus phellos,willow oak,1or2,Harmful,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,320 EAST 49 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009000,New York,40.75375405,-73.96795976,993126.9803,213891.2324,4,90,1038928,1013410040
221072,105487,2015-09-13T00:00:00.000,18,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,545 2 AVENUE,10016,New York,106,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007000,New York,40.74239489,-73.97793193,990365.1626,209751.8706,2,70,1019954,1009110030
241304,105470,2015-09-20T00:00:00.000,12,0,OnCurb,Alive,Good,Ulmus americana,American elm,1or2,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,318 EAST 30 STREET,10016,New York,106,1,Manhattan,2,74,27,MN20,Murray Hill-Kips Bay,1007000,New York,40.74182072,-73.97682995,990670.5813,209542.7627,2,70,1020626,1009350050
241299,105470,2015-09-20T00:00:00.000,18,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,334 EAST 30 STREET,10016,New York,106,1,Manhattan,2,74,27,MN20,Murray Hill-Kips Bay,1007000,New York,40.7415743,-73.97624457,990832.8182,209453.0283,2,70,1020619,1009350042
241486,105809,2015-09-20T00:00:00.000,16,0,OnCurb,Alive,Good,Quercus phellos,willow oak,3or4,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,304 EAST 49 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009000,New York,40.7540223,-73.96859702,992950.3888,213988.8985,4,90,1038933,1013410149
241288,105507,2015-09-20T00:00:00.000,17,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,Damage,Volunteer,"Stones,TrunkOther",Yes,No,No,No,No,Yes,No,No,No,245 EAST 31 STREET,10016,New York,106,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007000,New York,40.74316684,-73.97783312,990392.471,210033.1236,2,70,1020048,1009120025
241305,105470,2015-09-20T00:00:00.000,11,0,OnCurb,Alive,Good,Ulmus americana,American elm,1or2,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,312 EAST 30 STREET,10016,New York,106,1,Manhattan,2,74,27,MN20,Murray Hill-Kips Bay,1007000,New York,40.74186059,-73.97692467,990644.3294,209557.2827,2,70,1069566,1009350053
241303,105470,2015-09-20T00:00:00.000,16,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,320 EAST 30 STREET,10016,New York,106,1,Manhattan,2,74,27,MN20,Murray Hill-Kips Bay,1007000,New York,40.74178603,-73.97674754,990693.4205,209530.1299,2,70,1020625,1009350049
241403,105505,2015-09-20T00:00:00.000,11,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,MetalGrates,No,Yes,No,No,No,No,No,No,No,201 EAST 32 STREET,10016,New York,106,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007000,New York,40.74431879,-73.97893181,990087.9204,210452.7429,2,70,1020078,1009130001
241342,105506,2015-09-20T00:00:00.000,3,0,OnCurb,Alive,Fair,Tilia tomentosa,silver linden,1or2,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,565 2 AVENUE,10016,New York,106,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007000,New York,40.74307991,-73.97726602,990549.6222,210001.4954,2,70,1082150,1009120029
241344,105506,2015-09-20T00:00:00.000,6,0,OnCurb,Alive,Poor,Pyrus calleryana,Callery pear,None,None,Damage,Volunteer,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,571 2 AVENUE,10016,New York,106,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007000,New York,40.74319867,-73.97717999,990573.4513,210044.7686,2,70,1082152,1009120032
241475,105809,2015-09-20T00:00:00.000,5,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,Harmful,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,340 EAST 49 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009000,New York,40.75351239,-73.96738567,993286.0702,213803.2453,4,90,1038926,1013410033
241477,105809,2015-09-20T00:00:00.000,6,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,3or4,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,338 EAST 49 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009000,New York,40.75357088,-73.96752461,993247.5663,213824.5406,4,90,1038927,1013410033
241401,105505,2015-09-20T00:00:00.000,9,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,"MetalGrates,BranchOther",No,Yes,No,No,No,No,No,No,Yes,204 EAST 32 STREET,10016,New York,106,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007000,New York,40.74425239,-73.9787739,990131.6831,210428.5602,2,70,1020076,1009120062
241402,105505,2015-09-20T00:00:00.000,11,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,Volunteer,MetalGrates,No,Yes,No,No,No,No,No,No,No,204 EAST 32 STREET,10016,New York,106,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007000,New York,40.74428639,-73.97885475,990109.2767,210440.9417,2,70,1020076,1009120062
241341,105506,2015-09-20T00:00:00.000,12,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,Volunteer,"Stones,TrunkOther",Yes,No,No,No,No,Yes,No,No,No,563 2 AVENUE,10016,New York,106,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007000,New York,40.74303953,-73.97729528,990541.5186,209986.7789,2,70,1082149,1009120029
227383,105529,2015-09-15T00:00:00.000,15,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,160 EAST 33 STREET,10016,New York,106,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74524138,-73.97919599,990014.6397,210788.8544,2,72,1018485,1008880046
240269,105855,2015-09-20T00:00:00.000,7,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,990 2 AVENUE,10022,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009800,New York,40.75641505,-73.96723695,993326.8782,214860.7944,4,98,1039781,1013450003
221299,105535,2015-09-13T00:00:00.000,15,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,Damage,Volunteer,"Stones,TrunkOther",Yes,No,No,No,No,Yes,No,No,No,614 2 AVENUE,10016,New York,106,1,Manhattan,2,74,28,MN20,Murray Hill-Kips Bay,1007800,New York,40.74474336,-73.97557386,991018.3555,210607.6661,2,70,1078843,1009390001
221817,105558,2015-09-13T00:00:00.000,3,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,233 EAST 35 STREET,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1007800,New York,40.74585641,-73.97621464,990840.6869,211013.1377,4,78,1020183,1009160021
241478,105809,2015-09-20T00:00:00.000,6,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,3or4,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,330 EAST 49 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009000,New York,40.75362804,-73.9676604,993209.9381,213845.3516,4,90,1038935,1013417501
241546,105825,2015-09-20T00:00:00.000,7,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,903 2 AVENUE,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009000,New York,40.75382069,-73.96943479,992718.3049,213915.3665,4,90,1038044,1013227501
217094,105569,2015-09-11T00:00:00.000,3,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,152 EAST 35 STREET,10016,New York,106,1,Manhattan,2,73,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74665889,-73.97842394,990228.4395,211305.3507,2,72,1018533,1008900054
240548,105854,2015-09-20T00:00:00.000,10,0,OnCurb,Alive,Poor,Ginkgo biloba,ginkgo,1or2,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,349 EAST 52 STREET,10022,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009800,New York,40.75536633,-73.96568322,993757.4813,214478.8759,4,98,1039823,1013450122
226829,104467,2015-09-15T00:00:00.000,9,0,OnCurb,Alive,Fair,Tilia americana,American linden,1or2,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,125 EAST 33 STREET,10016,New York,105,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74596309,-73.98063765,989615.1064,211051.7026,2,72,1087537,1008897501
217088,105569,2015-09-11T00:00:00.000,12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,160 EAST 35 STREET,10016,New York,106,1,Manhattan,2,73,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74653444,-73.9781255,990311.1463,211260.0296,2,72,1018531,1008900052
241483,105809,2015-09-20T00:00:00.000,2,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,3or4,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,316 EAST 49 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009000,New York,40.75385827,-73.96820734,993058.3741,213929.1759,4,90,1038929,1013410042
252383,105500,2015-09-23T00:00:00.000,8,0,OffsetFromCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,"WiresRope,BranchOther",No,No,No,Yes,No,No,No,No,Yes,401 EAST 34 STREET,10016,New York,106,1,Manhattan,4,74,27,MN19,Turtle Bay-East Midtown,1008601,New York,40.7434682,-73.97206085,991991.9402,210143.3777,4,8601,1022057,1009660001
225127,105622,2015-09-14T00:00:00.000,9,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,210 EAST 38 STREET,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1007800,New York,40.74788557,-73.97559386,991012.4937,211752.4739,4,78,1020342,1009180051
241274,105840,2015-09-20T00:00:00.000,10,0,OnCurb,Alive,Poor,Ginkgo biloba,ginkgo,1or2,Harmful,NoDamage,Volunteer,"RootOther,TrunkOther",No,No,Yes,No,No,Yes,No,No,No,308 EAST 52 STREET,10022,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009800,New York,40.75583138,-73.96703707,993382.3344,214648.1652,4,98,1039669,1013440047
241567,105844,2015-09-20T00:00:00.000,10,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,MetalGrates,No,Yes,No,No,No,No,No,No,No,780 3 AVENUE,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009200,New York,40.75522774,-73.9714593,992157.2322,214427.8094,4,92,1036228,1013030033
241568,105844,2015-09-20T00:00:00.000,9,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,MetalGrates,No,Yes,No,No,No,No,No,No,No,780 3 AVENUE,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009200,New York,40.75524715,-73.97150458,992144.687,214434.8786,4,92,1036228,1013030033
241472,105809,2015-09-20T00:00:00.000,4,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,348 EAST 49 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009000,New York,40.75336484,-73.96703515,993383.2038,213749.524,4,90,1080445,1013410030
217087,105569,2015-09-11T00:00:00.000,10,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,166 EAST 35 STREET,10016,New York,106,1,Manhattan,2,73,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74650356,-73.97805145,990331.6673,211248.7849,2,72,1018530,1008900049
252395,105502,2015-09-23T00:00:00.000,8,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,599 1 AVENUE,10016,New York,106,1,Manhattan,4,74,27,MN19,Turtle Bay-East Midtown,1008601,New York,40.74392332,-73.97324823,991662.8651,210309.0883,2,78,1081683,1009400031
241572,105844,2015-09-20T00:00:00.000,9,0,OnCurb,Alive,Fair,Ginkgo biloba,ginkgo,None,Harmful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,146 EAST 49 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009200,New York,40.75543739,-73.97194819,992021.76,214504.1472,4,92,1036230,1013030045
227976,105545,2015-09-15T00:00:00.000,4,0,OnCurb,Alive,Fair,Zelkova serrata,Japanese zelkova,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,169 EAST 33 STREET,10016,New York,106,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74520992,-73.97885015,990110.4722,210777.4154,2,72,1018502,1008890039
217086,105569,2015-09-11T00:00:00.000,2,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,166 EAST 35 STREET,10016,New York,106,1,Manhattan,2,73,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74646965,-73.97797012,990354.205,211236.4345,2,72,1018530,1008900049
225125,105622,2015-09-14T00:00:00.000,14,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,204 EAST 38 STREET,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1007800,New York,40.74795963,-73.97577178,990963.1877,211779.443,4,78,1020344,1009180055
241548,105825,2015-09-20T00:00:00.000,3,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,256 EAST 49 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009000,New York,40.75409941,-73.9692339,992773.9275,214016.9329,4,90,,
241476,105809,2015-09-20T00:00:00.000,7,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,3or4,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,338 EAST 49 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009000,New York,40.75354323,-73.96745893,993265.768,213814.4737,4,90,1038927,1013410033
225149,105623,2015-09-14T00:00:00.000,11,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,571 3 AVENUE,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1007800,New York,40.74794509,-73.97634387,990804.6729,211774.1008,4,78,1020346,1009180060
241405,105826,2015-09-20T00:00:00.000,14,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,3or4,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,311 EAST 50 STREET,10022,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009800,New York,40.75470703,-73.96799427,993117.2936,214238.4302,4,98,1039600,1013430005
241412,105826,2015-09-20T00:00:00.000,11,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,337 EAST 50 STREET,10022,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009800,New York,40.75430614,-73.96704431,993380.5359,214092.4702,4,98,1039606,1013430016
221285,105495,2015-09-13T00:00:00.000,10,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,None,None,Damage,Volunteer,MetalGrates,No,Yes,No,No,No,No,No,No,No,545 1 AVENUE,10016,New York,106,1,Manhattan,2,74,28,MN20,Murray Hill-Kips Bay,1007000,New York,40.74223607,-73.97478434,991237.3886,209694.2434,2,70,1020760,1009360037
227384,105529,2015-09-15T00:00:00.000,5,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,162 EAST 33 STREET,10016,New York,106,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74518311,-73.97905567,990053.5264,210767.6336,2,72,1018484,1008880045
241479,105809,2015-09-20T00:00:00.000,14,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,330 EAST 49 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009000,New York,40.75366393,-73.96774566,993186.3109,213858.4185,4,90,1038935,1013417501
241323,105773,2015-09-20T00:00:00.000,6,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,1or2,Harmful,NoDamage,TreesCount Staff,TrunkOther,No,No,No,No,No,Yes,No,No,No,301 EAST 47 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009000,New York,40.75285403,-73.96948182,992705.3961,213563.1756,4,90,1038905,1013400001
225150,105623,2015-09-14T00:00:00.000,5,0,OnCurb,Alive,Fair,Zelkova serrata,Japanese zelkova,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,573 3 AVENUE,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1007800,New York,40.74802612,-73.97628521,990820.9186,211803.6266,4,78,1020345,1009180057
241575,105844,2015-09-20T00:00:00.000,9,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,Helpful,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,142 EAST 49 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009200,New York,40.75555765,-73.97222864,991944.0486,214547.9374,4,92,1036231,1013030046
225147,105623,2015-09-14T00:00:00.000,4,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,561 3 AVENUE,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1007800,New York,40.74772123,-73.97650592,990759.7934,211692.532,4,78,1020333,1009180001
241547,105825,2015-09-20T00:00:00.000,5,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,907 2 AVENUE,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009000,New York,40.75390734,-73.96937234,992735.5969,213946.9416,4,90,1038044,1013227501
241569,105844,2015-09-20T00:00:00.000,12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,MetalGrates,No,Yes,No,No,No,No,No,No,No,150 EAST 49 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009200,New York,40.7553182,-73.97167026,992098.7746,214460.7499,4,92,1036229,1013030041
241484,105809,2015-09-20T00:00:00.000,4,0,OnCurb,Alive,Fair,Ginkgo biloba,ginkgo,1or2,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,310 EAST 49 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009000,New York,40.7538891,-73.9682806,993038.072,213940.4042,4,90,1038930,1013410044
241293,105507,2015-09-20T00:00:00.000,17,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,Damage,Volunteer,"Stones,TrunkOther",Yes,No,No,No,No,Yes,No,No,No,563 2 AVENUE,10016,New York,106,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007000,New York,40.74298388,-73.97739788,990513.0938,209966.4978,2,70,1082149,1009120029
241343,105506,2015-09-20T00:00:00.000,3,0,OnCurb,Alive,Good,Tilia tomentosa,silver linden,1or2,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,569 2 AVENUE,10016,New York,106,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007000,New York,40.74313713,-73.97722457,990561.1025,210022.3435,2,70,1082151,1009120032
220677,105572,2015-09-13T00:00:00.000,6,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,1or2,Helpful,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,531 3 AVENUE,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1007800,New York,40.74647425,-73.97741567,990507.8352,211238.1511,4,78,1020178,1009160001
240268,105855,2015-09-20T00:00:00.000,9,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,990 2 AVENUE,10022,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009800,New York,40.75648204,-73.96718742,993340.5904,214885.2071,4,98,1039781,1013450003
241471,105809,2015-09-20T00:00:00.000,3,0,OnCurb,Alive,Fair,Quercus velutina,black oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,348 EAST 49 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009000,New York,40.75332416,-73.96693852,993409.9813,213734.7146,4,90,1080445,1013410030
252386,105501,2015-09-23T00:00:00.000,10,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,"Stones,RootOther,BranchOther",Yes,No,Yes,No,No,No,No,No,Yes,425 EAST 35 STREET,10016,New York,106,1,Manhattan,4,74,27,MN19,Turtle Bay-East Midtown,1008601,New York,40.74430195,-73.97284096,991775.6759,210447.0693,4,8601,1089385,1009670002
252389,105501,2015-09-23T00:00:00.000,10,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,"Stones,RootOther",Yes,No,Yes,No,No,No,No,No,No,425 EAST 35 STREET,10016,New York,106,1,Manhattan,4,74,27,MN19,Turtle Bay-East Midtown,1008601,New York,40.74421405,-73.97263476,991832.8231,210415.0622,4,8601,1089385,1009670002
217214,105589,2015-09-11T00:00:00.000,7,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,145 EAST 35 STREET,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1008000,New York,40.74683976,-73.97858925,990182.6197,211371.2335,4,80,1018905,1008910030
221290,105495,2015-09-13T00:00:00.000,7,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,515 1 AVENUE,10016,New York,106,1,Manhattan,2,74,28,MN20,Murray Hill-Kips Bay,1007000,New York,40.7417925,-73.97510855,991147.5941,209532.6108,2,70,1083120,1009367501
252376,105503,2015-09-23T00:00:00.000,12,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,"Stones,RootOther,BranchOther",Yes,No,Yes,No,No,No,No,No,Yes,401 EAST 34 STREET,10016,New York,106,1,Manhattan,4,74,27,MN19,Turtle Bay-East Midtown,1008601,New York,40.74360044,-73.97285768,991771.1237,210191.4865,4,8601,1022057,1009660001
252363,105508,2015-09-23T00:00:00.000,7,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,Helpful,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,333 EAST 34 STREET,10016,New York,106,1,Manhattan,2,74,28,MN20,Murray Hill-Kips Bay,1007800,New York,40.74423248,-73.97436033,991354.6731,210421.633,2,78,1021903,1009407501
252375,105503,2015-09-23T00:00:00.000,9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,"Stones,RootOther",Yes,No,Yes,No,No,No,No,No,No,401 EAST 34 STREET,10016,New York,106,1,Manhattan,4,74,27,MN19,Turtle Bay-East Midtown,1008601,New York,40.74362736,-73.97292182,991753.3478,210201.2903,4,8601,1022057,1009660001
241574,105844,2015-09-20T00:00:00.000,9,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,146 EAST 49 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009200,New York,40.75550871,-73.97211451,991975.6732,214530.1169,4,92,1036230,1013030045
252365,105508,2015-09-23T00:00:00.000,5,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,Helpful,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,333 EAST 34 STREET,10016,New York,106,1,Manhattan,2,74,28,MN20,Murray Hill-Kips Bay,1007800,New York,40.74417154,-73.97421534,991394.8535,210399.4438,2,78,1021903,1009407501
226828,104467,2015-09-15T00:00:00.000,7,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,1or2,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,125 EAST 33 STREET,10016,New York,105,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74599696,-73.98071819,989592.7885,211064.0372,2,72,1087537,1008897501
164399,104499,2015-08-21T00:00:00.000,4,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,1or2,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,1 EAST 32 STREET,10016,New York,105,1,Manhattan,4,75,27,MN17,Midtown-Midtown South,1007400,New York,40.74707583,-73.98517792,988356.9777,211456.8662,4,74,1017006,1008620001
