node_id,status,pano_id,pano_date,pano_lat,pano_lon,node_lat,node_lon,month,year,pano_offset_m,usable,typology,osm_name,northing_m
n00270,OK,Rq54Ci7IlQN3LLfDlmxoWA,2026-04,40.74752795883913,-73.98239857456504,40.747534,-73.982422,4,2026,2.0884076912915313,True,mid_block,East 34th Street,16.349708793298987
n00271,OK,4-H-RhxzTBPfdZo7nULGAQ,2026-04,40.74743990227678,-73.9821925025971,40.747445,-73.982215,4,2026,1.9819560052576262,True,mid_block,East 34th Street,16.20855419015487
n00272,OK,xs_ippcxMs0av2Yz7_KiMw,2026-04,40.74734588542461,-73.98197737327034,40.747357999999984,-73.982009,4,2026,2.9897947590678435,True,mid_block,East 34th Street,16.219874487533332
n00273,OK,Vuv8bnIVAAJJZzYAX009xA,2026-04,40.74725337781026,-73.98176331979954,40.74727,-73.981802,4,2026,3.7510424472239423,True,mid_block,East 34th Street,16.17540034794621
n00274,OK,mjnRQAvv2kN8ga0vMvus2g,2026-04,40.74715837590653,-73.98154603779629,40.747183,-73.981594,4,2026,4.885766370656509,True,mid_block,East 34th Street,16.26849269105685
n00275,OK,O6I5LHBMTxflbZb3whSJUQ,2026-04,40.74708650410748,-73.98136211462095,40.747096,-73.981386,4,2026,2.2755521905415126,True,mid_block,East 34th Street,16.361585034167547
n00276,OK,VgZKtKbDBuuRLEjIcSZo0A,2026-04,40.7470071118867,-73.98118150924482,40.74701,-73.981179,4,2026,0.3842940229155496,True,mid_block,East 34th Street,16.510471818259703
n00277,OK,oV1ZciKpGc6SAWQ4U540oA,2026-04,40.7469240686582,-73.98098368608099,40.746922000000005,-73.980972,4,2026,1.0130308444667897,True,mid_block,East 34th Street,16.465997677298617
n00278,OK,5OqAkeoByImMuZuT2jPveg,2026-04,40.74683393093087,-73.9807682863755,40.746835,-73.980764,4,2026,0.38086322225421587,True,mid_block,East 34th Street,16.559090019722362
n00279,OK,UL0UWicZ6OZLTJVN_ir0bw,2026-04,40.74674439109508,-73.98055710116759,40.746748,-73.980557,4,2026,0.40073261344516914,True,mid_block,East 34th Street,16.611296340363367
n00280,OK,lZRiGoXb2WAjzzkw3fvzTA,2026-04,40.74665839232739,-73.9803517446283,40.74666100000001,-73.98035,4,2026,0.3248102486083656,True,mid_block,East 34th Street,16.66350266295933
n00281,OK,crKkOvYb8DQTvsXwBIQykw,2026-04,40.74656934607726,-73.98014298020101,40.746573000000005,-73.980143,4,2026,0.4056426745203931,True,mid_block,East 34th Street,16.619028521311293
n00282,OK,yocR-PHEFtTH3bquJSYx6w,2026-04,40.74648050674654,-73.97993089755025,40.746486,-73.979935,4,2026,0.7013337606248576,True,mid_block,East 34th Street,16.712120863735095
n00283,OK,3qXV_ebiOkxVN1TwoXAayg,2026-04,40.74638389400145,-73.97975486428865,40.74640000000001,-73.979727,4,2026,2.9549447274313736,True,mid_block,East 34th Street,16.90189367040273
n00284,OK,lweXJwU9ljQsg785GEvnmQ,2026-04,40.74632261440679,-73.97953937353043,40.74632,-73.979515,4,2026,2.0782447411408853,True,mid_block,East 34th Street,17.835293337036603
n00285,OK,FFfUbH0lbp8qaPRUW1-Ylw,2026-04,40.74623672796426,-73.97933482298674,40.74623999999999,-73.979303,4,2026,2.7112888054592914,True,mid_block,East 34th Street,18.768693004938484
n00286,OK,p29lMy99J9TIxzs5UGglPg,2026-04,40.74614790051613,-73.97912336717621,40.746153,-73.979096,4,2026,2.378980704446635,True,mid_block,East 34th Street,18.82089932684744
n00287,OK,4XTDCB632IIH7bHMXhlKsA,2026-04,40.74605139848746,-73.97889343786302,40.746066,-73.978888,4,2026,1.684749950233502,True,mid_block,East 34th Street,18.913991669958136
n00288,OK,fYu2Dl9HLJlQmJ8Tq7_g1g,2026-04,40.7459621156662,-73.97868090545302,40.745979,-73.978681,4,2026,1.8744269767582977,True,mid_block,East 34th Street,18.966197991180195
n00289,OK,L86mjTn_Z3CM5bIfl75ghg,2026-04,40.74586717731907,-73.97845456266185,40.74589199999999,-73.97847400000002,4,2026,3.207347079747019,True,mid_block,East 34th Street,19.01840431055325
n00290,OK,67QMA_qbk_gqIZh2oXmTLw,2026-04,40.74577277886963,-73.97822830928065,40.745804,-73.978266,4,2026,4.705331370468979,True,mid_block,East 34th Street,19.014816192748867
n00291,OK,12K3skdY-PyC2syZFUygsA,2026-04,40.74571840946512,-73.97813423873188,40.745709,-73.978066,4,2026,5.855438229051315,True,mid_block,East 34th Street,18.00737666064373
n00292,OK,bwNQoPS89yjdo15l9QtDxQ,2026-04,40.74562939147597,-73.97788323424928,40.745619,-73.977861,4,2026,2.2034016666446528,True,mid_block,East 34th Street,17.687769550271184
n00293,OK,2bTUsFPec0GPmO6KORwckg,2026-04,40.74554224214992,-73.9776772471176,40.745533,-73.977652,4,2026,2.3657322079069023,True,mid_block,East 34th Street,17.918428378140618
n00294,OK,dq_tYL9t5OyHYQTuEscM2w,2026-04,40.74545093018715,-73.9774562837498,40.745447,-73.977444,4,2026,1.1251791239490045,True,mid_block,East 34th Street,18.108201183434403
n00295,OK,8kTECM62TXyrLqLPbWNYwg,2026-04,40.74536181059761,-73.97723218143851,40.74535999999999,-73.977237,4,2026,0.45378642328007973,True,mid_block,East 34th Street,18.16040750396951
n00296,OK,rkA_0asxvHN-jfSa0ONPrQ,2026-04,40.74527205274445,-73.9770163291455,40.74527299999998,-73.97703,4,2026,1.1590411676246453,True,mid_block,East 34th Street,18.212613824504558
n00297,OK,Eely9JsE4ADI6p_kwTfV9g,2026-04,40.74518836788234,-73.97681617009314,40.74518599999999,-73.976822,4,2026,0.5580265408474185,True,mid_block,East 34th Street,18.30570616830221
n00298,OK,dwvFr1EmSn3hAz9BCpfbKw,2026-04,40.74509779148419,-73.97659986894757,40.745099,-73.976615,4,2026,1.284577279176975,True,mid_block,East 34th Street,18.357912490898173
n00299,OK,HDj1LhmlcITa6nkX2aw-Sg,2026-04,40.74500681375382,-73.97639083141536,40.745011,-73.976408,4,2026,1.5222626740065381,True,mid_block,East 34th Street,18.313438348669138
n00300,OK,0JjPQDMMmZkAfVx_A0UVWQ,2026-04,40.74491752777731,-73.97618627752277,40.744924,-73.9762,4,2026,1.363331738290754,True,mid_block,East 34th Street,18.406530691779835
n00301,OK,K0ghbrLFDmmfjm5cMFeIwg,2026-04,40.7448257146815,-73.97597454921812,40.744837,-73.975993,4,2026,1.9991251796107095,True,mid_block,East 34th Street,18.458737013001894
n00302,OK,y2pyLP05yjiP0OTwL_oKjw,2026-04,40.74474262613573,-73.97577860392552,40.744749000000006,-73.975787,4,2026,1.001615909364277,True,mid_block,East 34th Street,18.373376850839122
n00303,OK,bIpdk0HHzCjdfQbgQZlNqQ,2026-04,40.74463973943223,-73.97553243896158,40.744661,-73.97558,4,2026,4.6579773028741585,True,mid_block,East 34th Street,18.328902708504188
n00304,OK,m4ncSSbDDXPPzoZ09PUzwQ,2026-04,40.74459362911775,-73.97542222511062,40.744573,-73.975373,4,2026,4.745416378030966,True,mid_block,East 34th Street,18.28442856696205
n00305,OK,6zAkCBSpU3M99ZZXtIStTA,2026-04,40.74450247487223,-73.97520771595362,40.74448600000001,-73.975166,4,2026,3.96876065032993,True,mid_block,East 34th Street,18.33663488955807
n00306,OK,xXYoNUbMCxk1MYXtqFeRkQ,2026-04,40.74440961060124,-73.97499284784591,40.74439799999999,-73.974959,4,2026,3.1351090609374523,True,mid_block,East 34th Street,18.292160746536183
n00307,OK,qpU0LeqIP4qUr-_yjOvAkg,2026-04,40.74431841507361,-73.97477699304034,40.744311,-73.974752,4,2026,2.265123020231264,True,mid_block,East 34th Street,18.344367069132034
n00308,OK,9NeXL0MZ2thl3t6hiCa83A,2026-04,40.7442301079505,-73.97456714642475,40.74422399999999,-73.974544,4,2026,2.0686254505161026,True,mid_block,East 34th Street,18.437459410868883
n00309,OK,rcxUTBgPvH3o5uYUWi3HQg,2026-04,40.7441427845518,-73.9743594518568,40.744137,-73.974337,4,2026,2.001508724656917,True,mid_block,East 34th Street,18.48966573219684
n00310,OK,3eWIoBdCMzxruPv702jayg,2026-04,40.74404877087748,-73.97413597368619,40.744049,-73.97413,4,2026,0.5050221359992616,True,mid_block,East 34th Street,18.44519159123581
n00311,OK,nWIa5MKRQVSDDF427pVp6g,2026-04,40.74395961611632,-73.97392388441187,40.743962,-73.973923,4,2026,0.27497993372839646,True,mid_block,East 34th Street,18.497397913144766
n00312,OK,zrhWEEqtflYRdela2xo7fA,2026-04,40.74388125321227,-73.97373735327129,40.74387399999999,-73.97371600000001,4,2026,1.9745818243027975,True,mid_block,East 34th Street,18.452923770228836
n00313,OK,BhSC6bJZ99-S_S-iRINXEA,2026-04,40.74378944434279,-73.97351773055723,40.74378699999999,-73.973509,4,2026,0.785516504482968,True,mid_block,East 34th Street,18.505130091450837
n00314,OK,MBRi_o7iTfo2z8NYp0RVkQ,2026-04,40.74839746495049,-73.98238790330667,40.748406,-73.982419,4,2026,2.791184261295311,True,mid_block,East 35th Street,100.77773009616035
n00315,OK,RuZrY5HKjmspakcC2pgdmg,2026-04,40.74830932575771,-73.98217752694939,40.748319,-73.982212,4,2026,3.1023310640571955,True,mid_block,East 35th Street,100.82993641680136
n00316,OK,B0zFmBPa0_8g2EIS0S5ehw,2026-04,40.7482204164949,-73.98196544654363,40.74823299999999,-73.982004,4,2026,3.542111643295147,True,mid_block,East 35th Street,101.01970922209517
n00317,OK,sie_DAIVYjgD62b48M74sQ,2026-04,40.74813285696109,-73.98175650451965,40.748147,-73.981796,4,2026,3.6856970091593535,True,mid_block,East 35th Street,101.20948202807591
n00318,OK,LxtQW1WJBumGNNS2QnbqCw,2026-04,40.7480432270545,-73.98154254047768,40.74806100000001,-73.981588,4,2026,4.315537616124238,True,mid_block,East 35th Street,101.39925483474363
n00319,OK,NGf9iHbjgmEZ2nAzutqbOg,2026-04,40.74795325590843,-73.98132776912307,40.74797399999999,-73.98138,4,2026,4.974895012881195,True,mid_block,East 35th Street,101.4923471764804
n00320,OK,UxlG92VlS6L5pp3axNqp6g,2026-04,40.74790802438932,-73.98121997981832,40.747888,-73.981172,4,2026,4.620754725765504,True,mid_block,East 35th Street,101.68211998314808
n00321,OK,QwHq90wqhtdue7BGHHYn6w,2026-04,40.74779141137967,-73.98095561777335,40.747801,-73.980964,4,2026,1.2782632780617307,True,mid_block,East 35th Street,101.7752123255718
n00322,OK,fI9z_Fgin-52mdhtirX6YQ,2026-04,40.74775399925056,-73.98074254959187,40.747714,-73.980757,4,2026,4.605060203796387,True,mid_block,East 35th Street,101.82741864748081
n00323,OK,P0kWaivjxQwphlqFr0bpYw,2026-04,40.74763924300819,-73.98057835421176,40.74762599999999,-73.98055,4,2026,2.809317651232786,True,mid_block,East 35th Street,101.78294450514585
n00324,OK,emcNdxRcv7r0RKO3vh4tpQ,2026-04,40.74755202106891,-73.98037021775826,40.747539,-73.980343,4,2026,2.714821278762101,True,mid_block,East 35th Street,101.83515082716076
n00325,OK,aPo9mBUQbjhXeIsNNkhNlQ,2026-04,40.747464053494,-73.98016001854334,40.747452,-73.980136,4,2026,2.429571336796261,True,mid_block,East 35th Street,101.88735714769587
n00326,OK,C-VeaCHYIkxcPQV5NcbXqg,2026-04,40.7473754803263,-73.97994874299161,40.747364,-73.979929,4,2026,2.0982947765320072,True,mid_block,East 35th Street,101.84288300673481
n00327,OK,Q488lbtXMon0WD1YYb2PnQ,2026-04,40.747285543652,-73.9797342388832,40.747277,-73.979721,4,2026,1.465937445487658,True,mid_block,East 35th Street,101.93597534984553
n00328,OK,wlqmz-RzIXUQv9CDUSbkAQ,2026-04,40.747200856883,-73.97953228914434,40.747189000000006,-73.979514,4,2026,2.0290416283577595,True,mid_block,East 35th Street,101.8915012095714
n00329,OK,ngKWcBQzxax6lcZJtijWYA,2026-04,40.74711325098798,-73.97932836632422,40.747102,-73.979307,4,2026,2.194156507315544,True,mid_block,East 35th Street,101.94370752952548
n00330,OK,udoO96N95vD7HWyw29mqBw,2026-04,40.74701955319141,-73.97911233703213,40.747015,-73.9791,4,2026,1.15778423497386,True,mid_block,East 35th Street,101.99591385074754
n00331,OK,h-pJb30jgQmdAFCrqRPqmw,2026-04,40.74693135902722,-73.97891011761185,40.746927,-73.978893,4,2026,1.5241059682481761,True,mid_block,East 35th Street,101.95143970978648
n00332,OK,c5_f2HvHgbqqojKVttTzGg,2026-04,40.74684002474356,-73.97869534331615,40.746840000000006,-73.978685,4,2026,0.8732928327746805,True,mid_block,East 35th Street,102.04453205358413
n00333,OK,LHNwh9u3UcnNbEVaB4ENig,2026-04,40.74675196825103,-73.97848666676651,40.74675299999999,-73.978478,4,2026,0.7406482441753779,True,mid_block,East 35th Street,102.09673837343226
n00334,OK,uPotSN8x8DcK3vdDANHsIQ,2026-04,40.74665873710864,-73.97826597335782,40.746666,-73.978271,4,2026,0.9111626738311821,True,mid_block,East 35th Street,102.14894469476025
n00335,OK,TK0G6Vs8ZOZHtNQAzGSA7g,2026-04,40.74657207941971,-73.97805335057784,40.746579,-73.978063,4,2026,1.119826110685008,True,mid_block,East 35th Street,102.24203703787094
n00336,OK,uzI9paD6B-nX3E789evjZA,2026-04,40.74648546912626,-73.97783947209088,40.746492,-73.977856,4,2026,1.572569549086759,True,mid_block,East 35th Street,102.29424335977993
n00337,OK,EFOoQq4kAVLIloLqGIKVqA,2026-04,40.7463859079319,-73.97764747447083,40.746405,-73.977649,4,2026,2.123411600017768,True,mid_block,East 35th Street,102.346449680315
n00338,OK,ZBkMIntALvr7faUzc_eCBA,2026-04,40.74630996353875,-73.97742005434222,40.74631699999999,-73.97744200000001,4,2026,2.0108220703703346,True,mid_block,East 35th Street,102.30197553808597
n00339,OK,mUD035JR0rd6EdhawMjq4Q,2026-04,40.74621541309801,-73.97720070486247,40.746228,-73.977235,4,2026,3.215102570391416,True,mid_block,East 35th Street,102.16082093620983
n00340,OK,10yKHxaXZaPolSPTCDlTxw,2026-04,40.74612899445155,-73.97699615183112,40.74614,-73.977029,4,2026,3.030600139800998,True,mid_block,East 35th Street,102.07546077209213
n00341,OK,9bTYqTOub_YrMD5CsMCIUA,2026-04,40.74603757165161,-73.97678343797024,40.746052,-73.976823,4,2026,3.70446380001406,True,mid_block,East 35th Street,101.99010060924249
n00342,OK,BYmhcxgXbR30CaG22hRL9g,2026-04,40.74594702607255,-73.97657637353488,40.74596799999999,-73.97661300000001,4,2026,3.870994665347797,True,mid_block,East 35th Street,102.4550063820987
n00343,OK,qOVBPhHAueOV8uEdj9LJyQ,2026-04,40.74585763426488,-73.97636841210412,40.745881,-73.976406,4,2026,4.098815094222335,True,mid_block,East 35th Street,102.50721270458871
n00344,OK,-piZCTNJJPYO3XRrl4NcsA,2026-04,40.7457657917708,-73.97615381432473,40.745794,-73.976198,4,2026,4.8707662318268286,True,mid_block,East 35th Street,102.60030504838636
n00345,OK,WB5dLuo30b5CCxXZIq_XDQ,2026-04,40.74571985985968,-73.97604431824895,40.745706,-73.975991,4,2026,4.757435721087927,True,mid_block,East 35th Street,102.55583090673838
n00346,OK,uLtLUviXUcpshqfe0L6YuQ,2026-04,40.74562371615701,-73.97581483364225,40.745619,-73.975784,4,2026,2.655465842907355,True,mid_block,East 35th Street,102.60803722737936
n00347,OK,Q0Rs53OUSXKwYdW0cdzbMA,2026-04,40.7455351512485,-73.97559996621254,40.745532,-73.975577,4,2026,1.9703862204424443,True,mid_block,East 35th Street,102.66024354860144
n00348,OK,etyitxvPN55trfnsvEXFpg,2026-04,40.74547154703028,-73.97538249788931,40.745444,-73.97537,4,2026,3.2350642577757407,True,mid_block,East 35th Street,102.61576940764041
n00349,OK,BJwJvNaggHuYyxyAYadRlg,2026-04,40.74537063244775,-73.97520170754152,40.74535699999999,-73.975163,4,2026,3.6015642467717566,True,mid_block,East 35th Street,102.66797572817549
n00350,OK,zZUKiH74uIYXwNz4PPSEDQ,2026-04,40.74528427647184,-73.97499284784591,40.74526899999999,-73.974956,4,2026,3.5433544778176285,True,mid_block,East 35th Street,102.62350158663338
n00351,OK,F106toC2b2kwsUMtqssyWw,2026-04,40.74519557264246,-73.97477860724419,40.74518200000001,-73.974749,4,2026,2.9187990861919326,True,mid_block,East 35th Street,102.67570790922937
n00352,OK,Zj9aRWogaypQuG0wiWmSmA,2026-04,40.74510696057754,-73.9745666083562,40.745094,-73.974541,4,2026,2.5971526701894905,True,mid_block,East 35th Street,102.67211978878302
n00353,OK,yIZylFnN8QAgS-5lPggu-Q,2026-04,40.74501807401323,-73.9743558647293,40.74500700000001,-73.974334,4,2026,2.2179820523722573,True,mid_block,East 35th Street,102.72432611137896
n00354,OK,iDkq1YoJB6Y0o9xDQiTBuA,2026-04,40.744928235492,-73.97414691443734,40.74491900000001,-73.974127,4,2026,1.9693650905420181,True,mid_block,East 35th Street,102.67985197041793
n00355,OK,3pveiKT3d0EEtdaOnEFyPQ,2026-04,40.74483704600441,-73.97393482517508,40.744832,-73.97392,4,2026,1.3713624285124544,True,mid_block,East 35th Street,102.73205829037198
n00356,OK,GLCg1IGTFaM3l3oiQYDarw,2026-04,40.74475064762085,-73.97373152417025,40.74474399999999,-73.973713,4,2026,1.7294144507758549,True,mid_block,East 35th Street,102.68758414803705
n00357,OK,L15CyTMg1wDO0A-ZAu9exQ,2026-04,40.74466319048756,-73.97352024155742,40.744657,-73.973506,4,2026,1.3849906419886673,True,mid_block,East 35th Street,102.73979046994609
n00358,OK,CIqg5MLDMBO8arqpni1C2w,2026-04,40.74457386425447,-73.97330429542144,40.744569,-73.973299,4,2026,0.701078730795221,True,mid_block,East 35th Street,102.69531632898497
n00359,OK,iCMIs3Xr8D5B0zo0KNHGmg,2026-04,40.74449947482472,-73.97312610380538,40.744479,-73.973094,4,2026,3.5375250922918373,True,mid_block,East 35th Street,102.37570921861251
n00360,OK,cDrKhT8HX8ZpqDZrfi9clw,2026-04,40.74437564423597,-73.97283868316109,40.74438899999999,-73.972889,4,2026,4.499717830128444,True,mid_block,East 35th Street,102.0561021081341
n00361,OK,rLNYC6hde-pr_DDNxJr9VQ,2026-04,40.74908153747253,-73.98209386058471,40.74909699999999,-73.982122,4,2026,2.930994184471726,True,mid_block,East 36th Street,179.72707816412264
n00362,OK,TVob8NQSb2LNtZMF_IizNw,2026-04,40.74902496117514,-73.98195872094554,40.749009,-73.981914,4,2026,4.170783606724557,True,mid_block,East 36th Street,179.72349004505026
n00363,OK,CeMd1iqNlSbf3n9W5UaR2A,2026-04,40.74893695572402,-73.98174610224986,40.74892199999999,-73.981707,4,2026,3.6952998183117622,True,mid_block,East 36th Street,179.7756963662723
n00364,OK,NjuyuSRwEngxrVw7oDsqjQ,2026-04,40.74884566872551,-73.98152577128242,40.748834,-73.9815,4,2026,2.532233578285155,True,mid_block,East 36th Street,179.73122222599818
n00365,OK,uOzqdD7qFaifoAyt83UwMQ,2026-04,40.74875377039398,-73.98130804063587,40.748747,-73.981293,4,2026,1.475613496857179,True,mid_block,East 36th Street,179.78342854722024
n00366,OK,FDwMIs1h-5laL0SdBMtb3A,2026-04,40.74866839553771,-73.98110546482516,40.748660000000015,-73.981086,4,2026,1.889273681375164,True,mid_block,East 36th Street,179.8356348692352
n00367,OK,BbED4k4_Hy0a1_2o-T1aiA,2026-04,40.74857589010886,-73.98088611954987,40.748572,-73.980879,4,2026,0.7401425505471131,True,mid_block,East 36th Street,179.79116072690024
n00368,OK,kF6MBRMJpRABV1y452ltdA,2026-04,40.74848497429522,-73.98067054038454,40.748485,-73.980672,4,2026,0.12326561629266936,True,mid_block,East 36th Street,179.84336704812227
n00369,OK,j_qTbaA-TW2S8PKTI9tB4w,2026-04,40.74839553454131,-73.98045845831584,40.748397,-73.980464,4,2026,0.49535225876664274,True,mid_block,East 36th Street,179.8397789283629
n00370,OK,_8_BSByJ9A-uzTdrGL9Yfg,2026-04,40.74829779103496,-73.98022718546764,40.74831,-73.98025700000001,4,2026,2.8588977935063196,True,mid_block,East 36th Street,179.8919852490039
n00371,OK,_BQ742UfTgqStMrKyOvhCg,2026-04,40.74820648300032,-73.98001097783445,40.748223,-73.98005,4,2026,3.770473375380787,True,mid_block,East 36th Street,179.94419157091292
n00372,OK,rG5WESg31WzHuWdOCVR-_Q,2026-04,40.74811586768256,-73.97979593574158,40.748135000000005,-73.979843,4,2026,4.50560702144199,True,mid_block,East 36th Street,179.8997174299519
n00373,OK,X6jZWIX5BoSPVt2Q88IBnw,2026-04,40.74802778892045,-73.97958708103496,40.748048,-73.979636,4,2026,4.700273884650593,True,mid_block,East 36th Street,179.95192375048697
n00374,OK,5mgPowl6GJ6l1-XTEKJRvA,2026-04,40.74798291020699,-73.9794807255669,40.74796,-73.979429,4,2026,5.0537641885445215,True,mid_block,East 36th Street,179.90744960952594
n00375,OK,ovsT_VAZFELVQmYPiC_UWQ,2026-04,40.74789335512695,-73.97926891121325,40.747873000000006,-73.979222,4,2026,4.5599535822697215,True,mid_block,East 36th Street,179.95965593143495
n00376,OK,nAkZCiPpxnqAZ5ZMLUqojg,2026-04,40.74780387899632,-73.97905924885015,40.74778599999999,-73.979014,4,2026,4.305156552109866,True,mid_block,East 36th Street,180.0527482725907
n00377,OK,VGhUmr_NyXuxqU-y_pwvPA,2026-04,40.74767763056354,-73.9787918348457,40.74769800000001,-73.978807,4,2026,2.5986325914573567,True,mid_block,East 36th Street,180.00827413300354
n00378,OK,dJiRcw8GpL5zQljlDsN2pQ,2026-04,40.74762602249915,-73.97863543962848,40.74761099999999,-73.9786,4,2026,3.4255211894999116,True,mid_block,East 36th Street,180.06048045285166
n00379,OK,wePemfCF1Qq5Tis2Xhheng,2026-04,40.74753528833423,-73.9784190508527,40.747523,-73.978393,4,2026,2.5881683506147435,True,mid_block,East 36th Street,180.0160063125776
n00380,OK,mDaq-bknwFehoreaz7tLcA,2026-04,40.7474480738904,-73.9782104636796,40.74743599999999,-73.978186,4,2026,2.4622603243700256,True,mid_block,East 36th Street,180.0682126331127
n00381,OK,hqCQmBLyRyqyoYxfBndAyg,2026-04,40.74736068171306,-73.97800115886837,40.74734899999999,-73.977979,4,2026,2.2763860967440346,True,mid_block,East 36th Street,180.1204189537537
n00382,OK,r44hM4ZL9F4lLIFZ6xnllQ,2026-04,40.74727354884408,-73.9777963376586,40.747261,-73.977771,4,2026,2.5528693826795785,True,mid_block,East 36th Street,180.11683083536823
n00383,OK,518rMp6E8Do0kkS2n8kxiQ,2026-04,40.74718448549875,-73.97758748078006,40.747174,-73.977564,4,2026,2.2989606891475654,True,mid_block,East 36th Street,180.16903715590334
n00384,OK,EOd4YXZxAHYB4cQjEiptCw,2026-04,40.7470968560698,-73.97737969979605,40.74708699999999,-73.977357,4,2026,2.2068848245614827,True,mid_block,East 36th Street,180.22124347712537
n00385,OK,yhc7dIFm5sN_a44yGen3jA,2026-04,40.74703907381765,-73.97717559533942,40.746999,-73.97715,4,2026,4.945875877000833,True,mid_block,East 36th Street,180.1767693368513
n00386,OK,rg_ra0DftvTcFdokFrGUBw,2026-04,40.74693035513929,-73.97698494221109,40.746912,-73.976942,4,2026,4.1590010129742705,True,mid_block,East 36th Street,180.269861679962
n00387,OK,JvFZlBnxpPkouln2sACeiQ,2026-04,40.74684324136798,-73.97677814702382,40.746825,-73.976735,4,2026,4.167937315147203,True,mid_block,East 36th Street,180.322068000603
n00388,OK,l8R3ozzZwm-uLopWvvR_vA,2026-04,40.74675327455831,-73.97656453615028,40.74673799999999,-73.976528,4,2026,3.5201073164515515,True,mid_block,East 36th Street,180.37427432045115
n00389,OK,vIyHIMoRnLpMc0vB356NZg,2026-04,40.74666171693364,-73.97634715859465,40.746652000000005,-73.97632,4,2026,2.5340788000872823,True,mid_block,East 36th Street,180.56404712780576
n00390,OK,YJQNAA9cs0wTXi49jwq7OQ,2026-04,40.74657010887816,-73.9761299601481,40.746564,-73.976113,4,2026,1.5844303514564748,True,mid_block,East 36th Street,180.51957298615778
n00391,OK,kqdyWEAoOxtUI-YZXguAdg,2026-04,40.7464810620578,-73.9759185904913,40.74647699999999,-73.975906,4,2026,1.1547186961971423,True,mid_block,East 36th Street,180.57177930669286
n00392,OK,jcto-HQXzUu-5xhG2b4ElQ,2026-04,40.74639389493727,-73.97571143544748,40.74638900000001,-73.975699,4,2026,1.1822263050947137,True,mid_block,East 36th Street,180.5273051665247
n00393,OK,8sXxYwSslIc1h7KYoF-JCw,2026-04,40.74630618380803,-73.97550257630519,40.746301,-73.975492,4,2026,1.0623406319638282,True,mid_block,East 36th Street,180.4828310248767
n00394,OK,qeRPA0rEo8_vfHZPq3hyfw,2026-04,40.74621259923003,-73.97527784397357,40.74621299999998,-73.975285,4,2026,0.6058268843497583,True,mid_block,East 36th Street,180.4383568818548
n00395,OK,6-Bwhz4fRVQk9EawgAaRnw,2026-04,40.74613084066861,-73.97506790822632,40.746126,-73.975078,4,2026,1.0073681132922405,True,mid_block,East 36th Street,180.4905632051377
n00396,OK,h9dY2E2jK59dYSLKvmrxKg,2026-04,40.74605969436958,-73.97483609082796,40.74604,-73.974872,4,2026,3.7379620058045475,True,mid_block,East 36th Street,180.5985639660732
n00397,OK,UNse684RJjFlog1PpfBMoQ,2026-04,40.74592673679528,-73.9746733252537,40.745933,-73.974681,4,2026,0.9504445556847343,True,mid_block,East 36th Street,178.06298468617632
n00398,OK,SqbEqIl2h5KJZ-fhtsS8yg,2026-04,40.74584555757914,-73.97446482369713,40.745845,-73.974475,4,2026,0.8614278331553917,True,mid_block,East 36th Street,177.9776245233266
n00399,OK,2AZmwc43sDuWzDD7Y1PDLg,2026-04,40.74576472654692,-73.97424816119512,40.745762,-73.974265,4,2026,1.4535922558152483,True,mid_block,East 36th Street,178.53921076032094
n00400,OK,HQ1dLpDaRJd2cBVJpjRG2Q,2026-04,40.745679111995,-73.97404665408794,40.74568099999999,-73.974053,4,2026,0.575333512031014,True,mid_block,East 36th Street,179.37592996535273
n00401,OK,sWvxQHOeJ5nJyF7VOASHoQ,2026-04,40.74558623273771,-73.97383115693478,40.745595,-73.97384500000001,4,2026,1.5209830789759782,True,mid_block,East 36th Street,179.5657027707524
n00402,OK,X5SgO4SAaMRqFrMA0i_XCA,2026-04,40.74549378294299,-73.97361709439684,40.74550899999999,-73.973637,4,2026,2.3829498280414394,True,mid_block,East 36th Street,179.7554755766272
n00403,OK,3QQKx_It6l6mjiabHIdZlw,2026-04,40.74540192613492,-73.97340455615758,40.745423,-73.973429,4,2026,3.119739112167475,True,mid_block,East 36th Street,179.94524838329494
n00404,OK,CLxREESmb1wJfFmpV-7GRg,2026-04,40.74531425652282,-73.97319390093693,40.74533699999999,-73.973221,4,2026,3.4073502817736467,True,mid_block,East 36th Street,180.13502118790174
n00405,OK,W-AXNRxhEG1HBTbLIddNhw,2026-04,40.74522552264714,-73.97297894090197,40.745251,-73.973013,4,2026,4.033513790340861,True,mid_block,East 36th Street,180.32479399388248
n00406,OK,dd8gKjFCj5-Aw_QGlFbQ8Q,2026-04,40.74514067630579,-73.97277330723544,40.74516499999999,-73.972804,4,2026,3.7426280298654087,True,mid_block,East 36th Street,180.55545282106496
n00407,OK,gKrj4Wz_EJ34R_al03keDw,2026-04,40.74508574052443,-73.97257126051007,40.745079,-73.972596,4,2026,2.218808462118242,True,mid_block,East 36th Street,180.74522562773257
n00408,OK,XOOhsEAV_Hq3lMzHXIfc_w,2026-04,40.74965090880176,-73.98152666803088,40.74964400000001,-73.981521,4,2026,0.9040189695574555,True,mid_block,East 37th Street,257.18379033084915
n00409,OK,QCaHbTPSvujLOHo4xgD4-w,2026-04,40.74956175752089,-73.98131288308292,40.749558,-73.981313,4,2026,0.41725704907345523,True,mid_block,East 37th Street,257.3735631354559
